SESSION;  TIME; RPM; THROT; WATER; AIR; MAP; LAMB; L U SP; L D SP; TRAC %; VOLTS; SLIP%; INJ; ADV; LAUC S; SHIF A; L/Hr; L/100K; 

1345 ; 0:00.10 ; 2505 ; 7 ; 87; 24; 85; 0.824 ;  2.0 ; 12.1 ; 0 ; 12.7 ; 505 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 0.0; 
1345 ; 0:00.20 ; 2322 ; 7 ; 87; 24; 84; 0.902 ;  2.0 ; 11.2 ; 0 ; 12.9 ; 460 ; 3.30 ; 18.0 ; 0 ; 0 ; 2.9; 0.0; 
1345 ; 0:00.30 ; 2402 ; 7 ; 87; 24; 82; 0.916 ;  2.0 ; 11.6 ; 0 ; 13.0 ; 480 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.1; 0.0; 
1345 ; 0:00.40 ; 2687 ; 7 ; 87; 24; 79; 0.846 ;  2.0 ; 13.0 ; 0 ; 13.0 ; 550 ; 3.47 ; 18.5 ; 0 ; 0 ; 3.7; 0.0; 
1345 ; 0:00.50 ; 3016 ; 7 ; 87; 24; 76; 0.839 ;  2.0 ; 14.6 ; 0 ; 13.1 ; 630 ; 3.77 ; 19.5 ; 0 ; 0 ; 4.2; 0.0; 
1345 ; 0:00.60 ; 3305 ; 7 ; 87; 24; 73; 0.784 ;  1.9 ; 16.0 ; 0 ; 12.7 ; 742 ; 3.95 ; 20.9 ; 0 ; 0 ; 5.4; 0.0; 
1345 ; 0:00.70 ; 3945 ; 7 ; 87; 24; 70; 0.741 ;  2.1 ; 19.1 ; 0 ; 13.0 ; 809 ; 4.35 ; 23.9 ; 0 ; 0 ; 6.8; 323.8; 
1345 ; 0:00.80 ; 4232 ; 7 ; 87; 24; 70; 0.753 ; 1.8 ; 20.5 ; 0 ; 13.1 ; 1038 ; 4.39 ; 26.4 ; 0 ; 0 ; 7.3; 0.0; 
1345 ; 0:00.90 ; 4567 ; 7 ; 87; 24; 72; 0.776 ; 1.8 ; 22.2 ; 0 ; 13.0 ; 1133 ; 4.39 ; 29.5 ; 0 ; 0 ; 7.5; 0.0; 
1345 ; 0:01.00 ; 4065 ; 7 ; 87; 24; 77; 0.784 ; 2.0 ; 19.7 ; 0 ; 13.0 ; 885 ; 4.39 ; 24.8 ; 0 ; 0 ; 6.2; 0.0; 
1345 ; 0:01.10 ; 3583 ; 7 ; 87; 24; 81; 0.784 ; 2.3 ; 17.4 ; 0 ; 12.8 ; 656 ; 4.13 ; 22.2 ; 0 ; 0 ; 5.3; 230.4; 
1345 ; 0:01.20 ; 3159 ; 7 ; 87; 24; 83; 0.775 ; 2.3 ; 15.3 ; 0 ; 13.1 ; 565 ; 3.85 ; 20.2 ; 0 ; 0 ; 4.3; 179.1; 
1345 ; 0:01.30 ; 2829 ; 7 ; 87; 24; 84; 0.776 ; 2.4 ; 13.7 ; 0 ; 13.1 ; 470 ; 3.60 ; 18.9 ; 0 ; 0 ; 3.6; 150.0; 
1345 ; 0:01.40 ; 2620 ; 7 ; 87; 24; 85; 0.791 ; 2.8 ; 12.7 ; 0 ; 13.1 ; 353 ; 3.40 ; 18.3 ; 0 ; 0 ; 3.1; 110.7; 
1345 ; 0:01.50 ; 2416 ; 7 ; 87; 24; 84; 0.850 ; 2.6 ; 11.7 ; 0 ; 12.7 ; 350 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 115.3; 
1345 ; 0:01.60 ; 2504 ; 7 ; 87; 24; 82; 0.914 ; 2.9 ; 12.1 ; 0 ; 13.0 ; 317 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.3; 113.7; 
1345 ; 0:01.70 ; 2679 ; 7 ; 87; 24; 79; 0.884 ; 2.7 ; 13.0 ; 0 ; 13.1 ; 381 ; 3.46 ; 18.4 ; 0 ; 0 ; 3.7; 137.0; 
1345 ; 0:01.80 ; 2833 ; 7 ; 87; 24; 77; 0.868 ; 2.8 ; 13.7 ; 0 ; 12.7 ; 389 ; 3.61 ; 18.9 ; 0 ; 0 ; 4.2; 150.0; 
1345 ; 0:01.90 ; 3086 ; 7 ; 87; 24; 73; 0.795 ; 2.9 ; 15.0 ; 0 ; 13.0 ; 417 ; 3.81 ; 19.8 ; 0 ; 0 ; 4.9; 168.9; 
1345 ; 0:02.00 ; 3720 ; 7 ; 87; 24; 70; 0.747 ; 2.9 ; 18.0 ; 0 ; 12.8 ; 520 ; 4.21 ; 22.8 ; 0 ; 0 ; 6.5; 216.6; 
1345 ; 0:02.10 ; 4227 ; 7 ; 87; 24; 69; 0.740 ; 3.1 ; 20.5 ; 0 ; 13.0 ; 561 ; 4.39 ; 26.3 ; 0 ; 0 ; 7.1; 229.0; 
1345 ; 0:02.20 ; 4565 ; 7 ; 87; 24; 70; 0.755 ; 2.9 ; 22.1 ; 0 ; 12.9 ; 662 ; 4.39 ; 29.5 ; 0 ; 0 ; 7.7; 265.5; 
1345 ; 0:02.30 ; 4455 ; 7 ; 87; 24; 74; 0.762 ; 3.2 ; 21.5 ; 0 ; 12.8 ; 571 ; 4.39 ; 28.2 ; 0 ; 0 ; 6.8; 212.5; 
1345 ; 0:02.40 ; 3750 ; 7 ; 88; 24; 79; 0.760 ; 3.1 ; 18.2 ; 0 ; 13.0 ; 487 ; 4.23 ; 23.0 ; 0 ; 0 ; 5.6; 180.6; 
1345 ; 0:02.50 ; 3467 ; 7 ; 88; 24; 80; 0.764 ; 3.2 ; 16.8 ; 0 ; 13.0 ; 425 ; 4.05 ; 21.6 ; 0 ; 0 ; 4.9; 153.1; 
1345 ; 0:02.60 ; 2959 ; 7 ; 88; 24; 82; 0.774 ; 3.6 ; 14.3 ; 0 ; 13.1 ; 297 ; 3.72 ; 19.3 ; 0 ; 0 ; 4.1; 113.8; 
1345 ; 0:02.70 ; 2800 ; 7 ; 88; 24; 82; 0.797 ; 3.3 ; 13.6 ; 0 ; 13.1 ; 312 ; 3.57 ; 18.9 ; 0 ; 0 ; 3.9; 118.1; 
1345 ; 0:02.80 ; 2769 ; 7 ; 88; 24; 81; 0.866 ; 3.7 ; 13.4 ; 0 ; 13.0 ; 262 ; 3.54 ; 18.7 ; 0 ; 0 ; 3.6; 92.3; 
1345 ; 0:02.90 ; 2798 ; 7 ; 88; 24; 79; 0.875 ; 3.9 ; 13.6 ; 0 ; 12.7 ; 248 ; 3.57 ; 18.8 ; 0 ; 0 ; 3.8; 100.0; 
1345 ; 0:03.00 ; 2953 ; 7 ; 88; 24; 77; 0.821 ; 4.0 ; 14.3 ; 0 ; 13.0 ; 257 ; 3.71 ; 19.3 ; 0 ; 0 ; 4.3; 107.5; 
1345 ; 0:03.10 ; 3109 ; 7 ; 88; 24; 74; 0.800 ; 4.4 ; 15.1 ; 0 ; 13.1 ; 243 ; 3.83 ; 19.9 ; 0 ; 0 ; 4.8; 120.0; 
1345 ; 0:03.20 ; 3553 ; 7 ; 88; 24; 72; 0.771 ; 4.5 ; 17.2 ; 0 ; 13.2 ; 282 ; 4.10 ; 22.1 ; 0 ; 0 ; 6.0; 133.3; 
1345 ; 0:03.30 ; 4017 ; 7 ; 88; 24; 69; 0.740 ; 4.6 ; 19.5 ; 0 ; 12.9 ; 323 ; 4.39 ; 24.4 ; 0 ; 0 ; 6.9; 150.0; 
1345 ; 0:03.40 ; 4313 ; 7 ; 88; 24; 69; 0.732 ; 4.8 ; 20.9 ; 0 ; 12.8 ; 335 ; 4.39 ; 27.2 ; 0 ; 0 ; 7.3; 152.0; 
1345 ; 0:03.50 ; 4568 ; 7 ; 88; 24; 70; 0.755 ; 5.4 ; 22.2 ; 0 ; 12.8 ; 311 ; 4.39 ; 29.5 ; 0 ; 0 ; 7.6; 133.3; 
1345 ; 0:03.60 ; 4512 ; 7 ; 88; 24; 74; 0.784 ; 6.0 ; 21.9 ; 0 ; 12.9 ; 265 ; 4.39 ; 29.0 ; 0 ; 0 ; 7.0; 109.3; 
1345 ; 0:03.70 ; 3812 ; 7 ; 88; 24; 79; 0.797 ; 6.8 ; 18.5 ; 0 ; 13.0 ; 172 ; 4.27 ; 23.3 ; 0 ; 0 ; 5.8; 81.6; 
1345 ; 0:03.80 ; 3494 ; 7 ; 88; 24; 82; 0.805 ; 7.6 ; 16.9 ; 0 ; 13.1 ; 122 ; 4.07 ; 21.7 ; 0 ; 0 ; 4.8; 62.3; 
1345 ; 0:03.90 ; 2930 ; 7 ; 88; 24; 85; 0.814 ; 8.5 ; 14.2 ; 0 ; 13.0 ; 67 ; 3.69 ; 19.2 ; 0 ; 0 ; 4.0; 41.2; 
1345 ; 0:04.00 ; 2605 ; 7 ; 88; 24; 87; 0.821 ; 9.7 ; 12.6 ; 0 ; 12.5 ; 29 ; 3.39 ; 18.3 ; 0 ; 0 ; 2.9; 28.4; 
1345 ; 0:04.10 ; 1978 ; 7 ; 88; 24; 88; 0.815 ; 11.7 ; 9.6 ; 0 ; 13.1 ; -17 ; 3.30 ; 17.7 ; 0 ; 0 ; 2.1; 17.6; 
1345 ; 0:04.20 ; 1838 ; 7 ; 88; 24; 86; 0.792 ; 13.3 ; 8.9 ; 0 ; 13.0 ; -33 ; 3.30 ; 16.6 ; 0 ; 0 ; 2.4; 19.6; 
1345 ; 0:04.30 ; 3006 ; 7 ; 88; 24; 82; 0.768 ; 11.7 ; 14.6 ; 9 ; 13.1 ; 24 ; 3.77 ; 19.5 ; 0 ; 0 ; 5.1; 46.3; 
1345 ; 0:04.40 ; 2936 ; 7 ; 88; 24; 84; 0.769 ; 12.5 ; 14.2 ; 0 ; 11.6 ; 13 ; 3.70 ; 19.2 ; 0 ; 0 ; 4.1; 33.8; 
1345 ; 0:04.50 ; 2190 ; 7 ; 88; 24; 86; 0.767 ; 13.5 ; 10.6 ; 0 ; 13.0 ; -21 ; 3.30 ; 18.0 ; 0 ; 0 ; 2.7; 18.1; 
1345 ; 0:04.60 ; 2324 ; 7 ; 88; 24; 84; 0.763 ; 14.1 ; 11.2 ; 0 ; 13.0 ; -20 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 21.2; 
1345 ; 0:04.70 ; 3157 ; 7 ; 88; 24; 81; 0.771 ; 14.0 ; 15.3 ; 0 ; 13.0 ; 9 ; 3.85 ; 20.2 ; 0 ; 0 ; 5.0; 37.0; 
1345 ; 0:04.80 ; 3124 ; 7 ; 88; 24; 83; 0.777 ; 13.6 ; 15.1 ; 0 ; 13.1 ; 11 ; 3.84 ; 20.0 ; 0 ; 0 ; 4.3; 29.6; 
1345 ; 0:04.90 ; 2659 ; 7 ; 88; 24; 85; 0.778 ; 14.9 ; 12.9 ; 0 ; 13.1 ; -13 ; 3.44 ; 18.4 ; 0 ; 0 ; 3.2; 20.9; 
1345 ; 0:05.00 ; 2615 ; 7 ; 88; 24; 83; 0.775 ; 15.7 ; 12.7 ; 0 ; 12.8 ; -19 ; 3.40 ; 18.3 ; 0 ; 0 ; 3.0; 19.8; 
1345 ; 0:05.10 ; 3154 ; 7 ; 88; 24; 81; 0.781 ; 15.7 ; 15.3 ; 0 ; 13.1 ; -2 ; 3.85 ; 20.2 ; 0 ; 0 ; 5.3; 37.3; 
1345 ; 0:05.20 ; 3219 ; 7 ; 88; 24; 83; 0.789 ; 14.8 ; 15.6 ; 0 ; 13.0 ; 5 ; 3.89 ; 20.4 ; 0 ; 0 ; 4.2; 28.7; 
1345 ; 0:05.30 ; 2746 ; 7 ; 88; 24; 84; 0.801 ; 15.0 ; 13.3 ; 0 ; 13.0 ; -11 ; 3.52 ; 18.6 ; 0 ; 0 ; 3.4; 21.3; 
1345 ; 0:05.40 ; 2530 ; 7 ; 88; 24; 84; 0.793 ; 15.2 ; 12.3 ; 0 ; 13.0 ; -19 ; 3.32 ; 18.0 ; 0 ; 0 ; 3.2; 20.5; 
1345 ; 0:05.50 ; 2702 ; 7 ; 88; 24; 82; 0.781 ; 16.1 ; 13.1 ; 0 ; 12.7 ; -18 ; 3.48 ; 18.6 ; 0 ; 0 ; 4.3; 27.9; 
1345 ; 0:05.60 ; 3188 ; 7 ; 88; 24; 83; 0.790 ; 15.0 ; 15.4 ; 0 ; 12.9 ; 2 ; 3.88 ; 20.3 ; 0 ; 0 ; 4.1; 26.9; 
1345 ; 0:05.70 ; 2756 ; 7 ; 88; 24; 85; 0.800 ; 15.8 ; 13.3 ; 0 ; 12.9 ; -15 ; 3.53 ; 18.7 ; 0 ; 0 ; 3.4; 22.6; 
1345 ; 0:05.80 ; 2459 ; 7 ; 88; 24; 85; 0.794 ; 15.7 ; 11.9 ; 0 ; 13.0 ; -24 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.1; 20.1; 
1345 ; 0:05.90 ; 2651 ; 7 ; 88; 24; 83; 0.798 ; 14.6 ; 12.8 ; 0 ; 12.7 ; -12 ; 3.43 ; 18.4 ; 0 ; 0 ; 4.0; 25.1; 
1345 ; 0:06.00 ; 2957 ; 7 ; 88; 24; 84; 0.815 ; 15.3 ; 14.3 ; 0 ; 13.1 ; -6 ; 3.72 ; 19.3 ; 0 ; 0 ; 4.0; 25.4; 
1345 ; 0:06.10 ; 2700 ; 7 ; 88; 24; 85; 0.816 ; 15.8 ; 13.1 ; 0 ; 13.1 ; -17 ; 3.48 ; 18.6 ; 0 ; 0 ; 3.3; 20.7; 
1345 ; 0:06.20 ; 2419 ; 7 ; 88; 24; 85; 0.814 ; 15.1 ; 11.7 ; 0 ; 12.6 ; -22 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 19.3; 
1345 ; 0:06.30 ; 2676 ; 7 ; 88; 24; 84; 0.824 ; 15.5 ; 13.0 ; 0 ; 13.0 ; -16 ; 3.46 ; 18.4 ; 0 ; 0 ; 3.8; 27.1; 
1345 ; 0:06.40 ; 2796 ; 7 ; 88; 24; 85; 0.826 ; 14.9 ; 13.5 ; 0 ; 13.0 ; -9 ; 3.57 ; 18.8 ; 0 ; 0 ; 3.5; 23.4; 
1345 ; 0:06.50 ; 2472 ; 7 ; 88; 24; 86; 0.809 ; 15.0 ; 12.0 ; 0 ; 13.1 ; -20 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 19.8; 
1345 ; 0:06.60 ; 2576 ; 7 ; 88; 24; 85; 0.790 ; 15.2 ; 12.5 ; 0 ; 13.1 ; -17 ; 3.36 ; 18.1 ; 0 ; 0 ; 3.3; 21.7; 
1345 ; 0:06.70 ; 2779 ; 7 ; 88; 24; 85; 0.773 ; 14.2 ; 13.5 ; 0 ; 13.1 ; -4 ; 3.55 ; 18.7 ; 0 ; 0 ; 3.4; 24.6; 
1345 ; 0:06.80 ; 2568 ; 7 ; 87; 24; 86; 0.760 ; 14.8 ; 12.4 ; 0 ; 13.1 ; -16 ; 3.35 ; 18.1 ; 0 ; 0 ; 3.1; 21.3; 
1345 ; 0:06.90 ; 2450 ; 7 ; 87; 24; 86; 0.760 ; 13.7 ; 11.9 ; 0 ; 13.0 ; -13 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.0; 21.5; 
1345 ; 0:07.00 ; 2495 ; 7 ; 87; 24; 85; 0.763 ; 14.3 ; 12.1 ; 0 ; 12.7 ; -15 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.2; 22.3; 
1345 ; 0:07.10 ; 2569 ; 7 ; 87; 24; 85; 0.759 ; 13.8 ; 12.4 ; 0 ; 13.0 ; -10 ; 3.36 ; 18.1 ; 0 ; 0 ; 3.1; 22.7; 
1345 ; 0:07.20 ; 2587 ; 7 ; 87; 24; 84; 0.755 ; 14.8 ; 12.5 ; 0 ; 12.7 ; -15 ; 3.37 ; 18.2 ; 0 ; 0 ; 3.2; 21.9; 
1345 ; 0:07.30 ; 2573 ; 7 ; 87; 24; 83; 0.754 ; 14.3 ; 12.5 ; 0 ; 13.0 ; -12 ; 3.36 ; 18.1 ; 0 ; 0 ; 3.2; 21.1; 
1345 ; 0:07.40 ; 2768 ; 7 ; 87; 24; 82; 0.756 ; 14.1 ; 13.4 ; 0 ; 13.0 ; -4 ; 3.54 ; 18.7 ; 0 ; 0 ; 3.6; 24.0; 
1345 ; 0:07.50 ; 2979 ; 7 ; 87; 24; 80; 0.756 ; 15.3 ; 14.4 ; 0 ; 13.1 ; -5 ; 3.74 ; 19.3 ; 0 ; 0 ; 4.2; 28.0; 
1345 ; 0:07.60 ; 3076 ; 7 ; 87; 24; 80; 0.755 ; 16.2 ; 14.9 ; 0 ; 13.0 ; -8 ; 3.80 ; 19.8 ; 0 ; 0 ; 4.4; 26.5; 
1345 ; 0:07.70 ; 3262 ; 7 ; 87; 24; 80; 0.758 ; 15.5 ; 15.8 ; 0 ; 12.7 ; 1 ; 3.93 ; 20.7 ; 0 ; 0 ; 4.8; 29.2; 
1345 ; 0:07.80 ; 3372 ; 7 ; 87; 24; 80; 0.753 ; 17.1 ; 16.3 ; 0 ; 12.7 ; -4 ; 3.99 ; 21.2 ; 0 ; 0 ; 5.0; 29.4; 
1345 ; 0:07.90 ; 3115 ; 7 ; 87; 24; 80; 0.751 ; 16.4 ; 15.1 ; 0 ; 13.0 ; -7 ; 3.83 ; 20.0 ; 0 ; 0 ; 4.5; 26.4; 
1345 ; 0:08.00 ; 3155 ; 7 ; 87; 24; 80; 0.759 ; 17.0 ; 15.3 ; 0 ; 12.9 ; -10 ; 3.85 ; 20.2 ; 0 ; 0 ; 4.8; 27.1; 
1345 ; 0:08.10 ; 3469 ; 7 ; 87; 24; 81; 0.765 ; 16.7 ; 16.8 ; 0 ; 12.9 ; 0 ; 4.05 ; 21.6 ; 0 ; 0 ; 5.0; 29.0; 
1345 ; 0:08.20 ; 3139 ; 7 ; 87; 24; 82; 0.769 ; 16.9 ; 15.2 ; 0 ; 11.9 ; -10 ; 3.84 ; 20.1 ; 0 ; 0 ; 4.4; 25.4; 
1345 ; 0:08.30 ; 2940 ; 7 ; 87; 24; 83; 0.765 ; 19.5 ; 14.2 ; 0 ; 11.8 ; -27 ; 3.70 ; 19.2 ; 0 ; 0 ; 4.0; 21.2; 
1345 ; 0:08.40 ; 2642 ; 7 ; 87; 24; 84; 0.769 ; 20.3 ; 12.8 ; 0 ; 12.7 ; -36 ; 3.42 ; 18.3 ; 0 ; 0 ; 3.3; 16.5; 
1345 ; 0:08.50 ; 2608 ; 7 ; 87; 24; 82; 0.787 ; 19.6 ; 12.6 ; 0 ; 12.9 ; -35 ; 3.39 ; 18.3 ; 0 ; 0 ; 3.1; 14.0; 
1345 ; 0:08.60 ; 3152 ; 7 ; 87; 24; 80; 0.786 ; 22.3 ; 15.3 ; 0 ; 13.1 ; -31 ; 3.85 ; 20.2 ; 0 ; 0 ; 5.3; 22.3; 
1345 ; 0:08.70 ; 3543 ; 7 ; 87; 24; 81; 0.769 ; 22.0 ; 17.2 ; 0 ; 13.0 ; -21 ; 4.10 ; 22.0 ; 0 ; 0 ; 5.1; 22.8; 
1345 ; 0:08.80 ; 2705 ; 7 ; 87; 23; 83; 0.768 ; 22.0 ; 13.1 ; 0 ; 13.0 ; -40 ; 3.49 ; 18.6 ; 0 ; 0 ; 2.9; 12.1; 
1345 ; 0:08.90 ; 2479 ; 7 ; 87; 23; 80; 0.783 ; 22.6 ; 12.0 ; 0 ; 13.1 ; -46 ; 3.30 ; 18.0 ; 0 ; 0 ; 4.0; 17.3; 
1345 ; 0:09.00 ; 3809 ; 7 ; 87; 23; 78; 0.757 ; 24.0 ; 18.5 ; 0 ; 13.0 ; -22 ; 4.26 ; 23.3 ; 0 ; 0 ; 5.9; 26.8; 
1345 ; 0:09.10 ; 3399 ; 7 ; 87; 23; 82; 0.752 ; 23.7 ; 16.5 ; 0 ; 12.8 ; -30 ; 4.00 ; 21.3 ; 0 ; 0 ; 4.2; 17.8; 
1345 ; 0:09.20 ; 2399 ; 7 ; 87; 23; 82; 0.782 ; 23.2 ; 11.6 ; 0 ; 13.1 ; -50 ; 3.30 ; 18.0 ; 0 ; 0 ; 3.1; 13.0; 
1345 ; 0:09.30 ; 3382 ; 7 ; 87; 23; 78; 0.782 ; 22.3 ; 16.4 ; 0 ; 12.8 ; -26 ; 4.00 ; 21.2 ; 0 ; 0 ; 6.3; 28.6; 
1345 ; 0:09.40 ; 3800 ; 9 ; 87; 23; 81; 0.749 ; 22.9 ; 18.4 ; 0 ; 13.1 ; -19 ; 4.17 ; 25.3 ; 0 ; 0 ; 5.5; 24.7; 
1345 ; 0:09.50 ; 2785 ; 8 ; 87; 23; 82; 0.754 ; 23.6 ; 13.0 ; 0 ; 13.0 ; -44 ; 3.58 ; 20.3 ; 0 ; 0 ; 2.9; 12.4; 
1345 ; 0:09.60 ; 2490 ; 7 ; 87; 23; 79; 0.768 ; 23.0 ; 12.1 ; 0 ; 13.1 ; -47 ; 3.30 ; 18.0 ; 0 ; 0 ; 4.6; 19.8; 
1345 ; 0:09.70 ; 4064 ; 7 ; 87; 23; 77; 0.746 ; 21.9 ; 19.7 ; 0 ; 12.8 ; -10 ; 4.39 ; 24.8 ; 0 ; 0 ; 6.2; 28.1; 
1345 ; 0:09.80 ; 3409 ; 7 ; 87; 23; 80; 0.747 ; 22.8 ; 16.5 ; 0 ; 13.1 ; -27 ; 4.01 ; 21.4 ; 0 ; 0 ; 4.1; 17.7; 
1345 ; 0:09.90 ; 2620 ; 7 ; 87; 23; 80; 0.762 ; 22.7 ; 12.7 ; 0 ; 13.1 ; -44 ; 3.40 ; 18.3 ; 0 ; 0 ; 3.4; 14.9; 
1345 ; 0:10.00 ; 3515 ; 7 ; 87; 23; 76; 0.776 ; 22.2 ; 17.0 ; 0 ; 12.9 ; -23 ; 4.08 ; 21.9 ; 0 ; 0 ; 6.1; 28.5; 
1345 ; 0:10.10 ; 3590 ; 7 ; 87; 23; 78; 0.731 ; 22.9 ; 17.4 ; 0 ; 13.0 ; -24 ; 4.13 ; 22.2 ; 0 ; 0 ; 5.6; 25.0; 
1345 ; 0:10.20 ; 3272 ; 7 ; 87; 23; 78; 0.733 ; 24.6 ; 15.9 ; 0 ; 12.9 ; -35 ; 3.93 ; 20.7 ; 0 ; 0 ; 4.2; 18.8; 
1345 ; 0:10.30 ; 2998 ; 7 ; 87; 23; 76; 0.778 ; 24.2 ; 14.5 ; 0 ; 13.0 ; -40 ; 3.76 ; 19.4 ; 0 ; 0 ; 4.5; 18.7; 
1345 ; 0:10.40 ; 3850 ; 8 ; 87; 23; 75; 0.788 ; 24.4 ; 19.0 ; 0 ; 12.7 ; -22 ; 4.21 ; 24.6 ; 0 ; 0 ; 6.4; 26.4; 
1345 ; 0:10.50 ; 3787 ; 11 ; 87; 23; 75; 0.753 ; 24.6 ; 18.4 ; 0 ; 13.0 ; -25 ; 4.19 ; 27.6 ; 0 ; 0 ; 5.9; 21.2; 
1345 ; 0:10.60 ; 3783 ; 10 ; 87; 23; 72; 0.742 ; 27.2 ; 18.3 ; 0 ; 13.0 ; -32 ; 4.18 ; 26.4 ; 0 ; 0 ; 6.1; 21.6; 
1345 ; 0:10.70 ; 4340 ; 10 ; 87; 23; 70; 0.742 ; 29.1 ; 21.1 ; 0 ; 11.7 ; -27 ; 4.25 ; 30.3 ; 0 ; 0 ; 7.2; 22.6; 
1345 ; 0:10.80 ; 4448 ; 9 ; 87; 23; 70; 0.794 ; 33.2 ; 21.6 ; 0 ; 11.8 ; -34 ; 4.26 ; 30.3 ; 0 ; 0 ; 6.8; 19.5; 
1345 ; 0:10.90 ; 4545 ; 15 ; 87; 23; 71; 0.912 ; 36.2 ; 22.0 ; 0 ; 12.8 ; -39 ; 4.00 ; 34.7 ; 0 ; 0 ; 7.8; 20.8; 
1345 ; 0:11.00 ; 5188 ; 16 ; 87; 23; 70; 0.964 ; 40.4 ; 25.2 ; 0 ; 13.1 ; -37 ; 3.85 ; 39.8 ; 0 ; 0 ; 7.1; 18.2; 
1345 ; 0:11.10 ; 4544 ; 15 ; 87; 23; 66; 0.959 ; 40.1 ; 22.0 ; 0 ; 13.0 ; -45 ; 4.00 ; 34.7 ; 0 ; 0 ; 7.0; 17.1; 
1345 ; 0:11.20 ; 4997 ; 11 ; 87; 23; 60; 0.888 ; 41.1 ; 24.2 ; 0 ; 12.7 ; -41 ; 4.24 ; 37.7 ; 0 ; 0 ; 8.4; 18.9; 
1345 ; 0:11.30 ; 5690 ; 9 ; 87; 23; 55; 0.817 ; 46.2 ; 27.6 ; 0 ; 13.1 ; -40 ; 4.24 ; 46.5 ; 0 ; 0 ; 9.6; 19.3; 
1345 ; 0:11.40 ; 6121 ; 7 ; 87; 23; 53; 0.761 ; 52.4 ; 29.7 ; 0 ; 12.6 ; -43 ; 4.36 ; 46.7 ; 0 ; 0 ; 10.4; 18.4; 
1345 ; 0:11.50 ; 6885 ; 7 ; 87; 23; 55; 0.751 ; 58.0 ; 33.4 ; 0 ; 12.8 ; -42 ; 4.18 ; 50.2 ; 0 ; 0 ; 11.0; 20.2; 
1345 ; 0:11.60 ; 6773 ; 7 ; 87; 23; 62; 0.848 ; 52.4 ; 32.9 ; 0 ; 12.7 ; -37 ; 4.21 ; 49.7 ; 0 ; 0 ; 10.0; 17.9; 
1345 ; 0:11.70 ; 5237 ; 9 ; 87; 23; 68; 0.905 ; 55.1 ; 25.4 ; 0 ; 12.5 ; -53 ; 4.25 ; 39.5 ; 0 ; 0 ; 8.0; 12.9; 
1345 ; 0:11.80 ; 4510 ; 11 ; 87; 23; 69; 0.882 ; 60.4 ; 21.9 ; 0 ; 13.3 ; -63 ; 4.24 ; 32.9 ; 0 ; 0 ; 6.7; 11.0; 
1345 ; 0:11.90 ; 4088 ; 10 ; 87; 23; 65; 0.890 ; 64.2 ; 19.8 ; 0 ; 13.2 ; -69 ; 4.25 ; 27.8 ; 0 ; 0 ; 6.9; 11.0; 
1345 ; 0:12.00 ; 4389 ; 10 ; 87; 23; 62; 0.918 ; 63.2 ; 21.3 ; 0 ; 12.9 ; -66 ; 4.25 ; 30.7 ; 0 ; 0 ; 6.4; 9.4; 
1345 ; 0:12.10 ; 4970 ; 9 ; 87; 23; 56; 0.944 ; 71.0 ; 24.1 ; 0 ; 12.8 ; -66 ; 4.26 ; 35.6 ; 0 ; 0 ; 8.6; 11.2; 
1345 ; 0:12.20 ; 5145 ; 8 ; 87; 23; 52; 0.951 ; 62.5 ; 25.0 ; 0 ; 13.2 ; -60 ; 4.26 ; 37.1 ; 0 ; 0 ; 9.1; 11.5; 
1345 ; 0:12.30 ; 6343 ; 7 ; 87; 23; 47; 0.924 ; 78.7 ; 30.8 ; 0 ; 13.1 ; -60 ; 4.31 ; 47.7 ; 0 ; 0 ; 10.4; 13.8; 
1345 ; 0:12.40 ; 6751 ; 7 ; 87; 23; 44; 0.884 ; 85.0 ; 32.8 ; 0 ; 12.8 ; -61 ; 4.21 ; 49.6 ; 0 ; 0 ; 10.4; 13.8; 
1345 ; 0:12.50 ; 8057 ; 7 ; 87; 23; 43; 0.869 ; 80.2 ; 39.1 ; 0 ; 13.1 ; -51 ; 2.89 ; 60.0 ; 0 ; 0 ; 8.9; 11.3; 
1345 ; 0:12.60 ; 9245 ; 7 ; 87; 23; 42; 0.901 ; 80.0 ; 44.9 ; 0 ; 12.8 ; -43 ; 2.65 ; 60.0 ; 0 ; 0 ; 10.1; 12.1; 
1345 ; 0:12.70 ; 10875 ; 7 ; 87; 23; 44; 0.921 ; 89.6 ; 52.8 ; 0 ; 12.9 ; -41 ; 2.64 ; 60.0 ; 0 ; 0 ; 11.0; 12.7; 
1345 ; 0:12.80 ; 11329 ; 7 ; 87; 23; 45; 0.827 ; 96.5 ; 55.0 ; 0 ; 12.7 ; -43 ; 2.62 ; 60.0 ; 0 ; 0 ; 11.4; 9.2; 
