SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;L/Hr;L/100K;
1331 ;1:24.50 ;4989 ;8 ;91;33;66;0.741 ;28.3 ;24.2 ;0 ;13.6 ;-14 ;4.19 ;34.8 ;0 ;0 ;7.9;27.9;
1331 ;1:24.60 ;5548 ;9 ;91;33;66;0.730 ;29.4 ;27.0 ;0 ;13.3 ;-8 ;4.17 ;44.6 ;0 ;0 ;8.8;29.9;
1331 ;1:24.70 ;5479 ;12 ;91;33;68;0.719 ;28.1 ;26.6 ;0 ;13.4 ;-5 ;4.11 ;46.6 ;0 ;0 ;8.5;30.2;
1331 ;1:24.80 ;5477 ;13 ;91;33;68;0.721 ;28.3 ;26.6 ;0 ;13.4 ;-6 ;4.08 ;47.8 ;0 ;0 ;8.5;30.0;
1331 ;1:24.90 ;5474 ;13 ;91;33;69;0.719 ;28.6 ;26.5 ;0 ;13.0 ;-7 ;4.08 ;47.6 ;0 ;0 ;8.4;28.0;
1331 ;1:25.00 ;5419 ;13 ;91;33;68;0.724 ;30.0 ;26.3 ;0 ;13.2 ;-12 ;4.09 ;46.8 ;0 ;0 ;8.3;28.8;
1331 ;1:25.10 ;5562 ;13 ;91;33;68;0.726 ;27.8 ;27.0 ;0 ;13.4 ;-2 ;4.07 ;49.2 ;0 ;0 ;8.5;27.5;
1331 ;1:25.20 ;5442 ;12 ;91;33;68;0.723 ;28.9 ;26.4 ;0 ;13.1 ;-8 ;4.11 ;46.0 ;0 ;0 ;8.5;29.4;
1331 ;1:25.30 ;5552 ;12 ;91;33;68;0.733 ;28.4 ;27.0 ;0 ;13.0 ;-4 ;4.10 ;47.8 ;0 ;0 ;8.6;30.2;
1331 ;1:25.40 ;5366 ;12 ;91;33;69;0.758 ;26.4 ;26.0 ;0 ;13.4 ;-1 ;4.11 ;44.8 ;0 ;0 ;8.3;31.4;
1331 ;1:25.50 ;5272 ;12 ;91;33;69;0.799 ;25.9 ;25.6 ;0 ;13.0 ;-1 ;4.13 ;43.2 ;0 ;0 ;8.2;31.6;
1331 ;1:25.60 ;5588 ;13 ;91;33;69;0.829 ;23.3 ;27.3 ;2 ;13.1 ;17 ;4.06 ;50.2 ;0 ;0 ;8.6;38.5;
1331 ;1:25.70 ;5527 ;14 ;91;33;70;0.862 ;7.7 ;26.8 ;0 ;13.1 ;248 ;3.96 ;46.7 ;0 ;0 ;8.3;107.7;
1331 ;1:25.80 ;5613 ;17 ;91;33;72;0.846 ;22.0 ;27.2 ;8 ;13.1 ;23 ;3.57 ;41.3 ;0 ;0 ;7.5;34.0;
1331 ;1:25.90 ;5573 ;18 ;91;33;73;0.805 ;19.9 ;27.0 ;20 ;13.4 ;35 ;3.45 ;38.9 ;0 ;0 ;7.3;70.1;
1331 ;1:26.00 ;5447 ;18 ;91;33;74;0.751 ;10.9 ;26.4 ;40 ;13.4 ;142 ;3.49 ;38.5 ;0 ;0 ;7.1;65.1;
1331 ;1:26.10 ;5319 ;18 ;91;33;74;0.740 ;20.4 ;25.8 ;11 ;13.4 ;26 ;3.53 ;38.1 ;0 ;0 ;7.1;34.8;
1331 ;1:26.20 ;5169 ;17 ;91;33;74;0.763 ;20.0 ;25.1 ;10 ;13.1 ;25 ;3.69 ;38.7 ;0 ;0 ;7.2;36.0;
1331 ;1:26.30 ;4879 ;17 ;91;33;73;0.747 ;21.4 ;23.7 ;0 ;13.4 ;10 ;3.72 ;36.8 ;0 ;0 ;6.8;31.7;
1331 ;1:26.40 ;4565 ;14 ;90;33;71;0.734 ;20.8 ;22.1 ;0 ;13.2 ;6 ;4.04 ;35.2 ;0 ;0 ;6.9;32.2;
1331 ;1:26.50 ;4474 ;11 ;90;33;70;0.737 ;24.7 ;21.7 ;0 ;13.3 ;-12 ;4.17 ;32.5 ;0 ;0 ;7.1;28.7;
1331 ;1:26.60 ;4792 ;11 ;90;33;70;0.743 ;22.8 ;23.2 ;0 ;13.5 ;1 ;4.17 ;35.7 ;0 ;0 ;7.5;32.8;
1331 ;1:26.70 ;4604 ;11 ;90;33;70;0.743 ;25.9 ;22.3 ;0 ;13.6 ;-13 ;4.17 ;33.8 ;0 ;0 ;7.2;27.7;
1331 ;1:26.80 ;4610 ;11 ;90;33;70;0.756 ;25.9 ;22.4 ;0 ;13.5 ;-13 ;4.17 ;33.9 ;0 ;0 ;7.3;28.1;
1331 ;1:26.90 ;4638 ;11 ;90;33;70;0.775 ;26.2 ;22.5 ;0 ;13.6 ;-14 ;4.17 ;34.1 ;0 ;0 ;7.3;27.8;
1331 ;1:27.00 ;4553 ;11 ;90;33;70;0.775 ;26.1 ;22.1 ;0 ;13.5 ;-15 ;4.17 ;33.3 ;0 ;0 ;7.1;27.2;
1331 ;1:27.10 ;4602 ;11 ;90;33;69;0.779 ;26.0 ;22.3 ;0 ;13.2 ;-14 ;4.17 ;33.8 ;0 ;0 ;7.3;28.0;
1331 ;1:27.20 ;4775 ;11 ;90;33;69;0.788 ;27.1 ;23.2 ;0 ;13.5 ;-14 ;4.17 ;35.5 ;0 ;0 ;7.5;28.8;
1331 ;1:27.30 ;4706 ;11 ;90;33;69;0.772 ;26.2 ;22.8 ;0 ;13.4 ;-12 ;4.17 ;34.8 ;0 ;0 ;7.4;28.2;
1331 ;1:27.40 ;4650 ;11 ;90;33;69;0.777 ;25.3 ;22.6 ;0 ;13.1 ;-10 ;4.17 ;34.3 ;0 ;0 ;7.3;28.8;
1331 ;1:27.50 ;4663 ;11 ;90;33;69;0.761 ;27.0 ;22.6 ;0 ;13.4 ;-16 ;4.17 ;34.4 ;0 ;0 ;7.3;27.0;
1331 ;1:27.60 ;4775 ;10 ;90;33;69;0.754 ;27.8 ;23.2 ;0 ;13.3 ;-16 ;4.18 ;34.6 ;0 ;0 ;7.5;26.9;
1331 ;1:27.70 ;4813 ;10 ;90;33;70;0.760 ;25.8 ;23.3 ;0 ;13.1 ;-9 ;4.18 ;34.9 ;0 ;0 ;7.6;28.4;
1331 ;1:27.80 ;5032 ;10 ;90;33;72;0.778 ;26.2 ;24.4 ;0 ;13.3 ;-6 ;4.17 ;37.3 ;0 ;0 ;8.0;30.5;
1331 ;1:27.90 ;5053 ;16 ;90;33;74;0.831 ;25.1 ;24.5 ;0 ;13.5 ;-2 ;3.82 ;38.7 ;0 ;0 ;7.3;32.5;
1331 ;1:28.00 ;5036 ;16 ;90;33;73;0.851 ;21.8 ;24.4 ;0 ;13.3 ;11 ;3.82 ;38.5 ;0 ;0 ;7.3;32.8;
1331 ;1:28.10 ;5420 ;17 ;90;33;72;0.856 ;20.0 ;26.3 ;16 ;13.4 ;31 ;3.63 ;40.2 ;0 ;0 ;7.4;37.0;
1331 ;1:28.20 ;5293 ;17 ;90;33;73;0.954 ;20.7 ;25.7 ;9 ;13.2 ;24 ;3.65 ;39.4 ;0 ;0 ;7.3;35.2;
1331 ;1:28.30 ;5357 ;17 ;90;33;74;1.019 ;21.1 ;26.0 ;8 ;13.0 ;23 ;3.64 ;39.8 ;0 ;0 ;7.3;34.5;
1331 ;1:28.40 ;5632 ;18 ;90;33;74;0.985 ;17.9 ;27.3 ;37 ;13.1 ;52 ;3.44 ;39.1 ;0 ;0 ;7.3;36.8;
1331 ;1:28.50 ;5400 ;20 ;90;33;77;0.948 ;18.7 ;26.2 ;25 ;13.1 ;40 ;3.60 ;37.4 ;0 ;0 ;7.3;39.0;
1331 ;1:28.60 ;5338 ;22 ;90;33;77;0.875 ;19.8 ;25.9 ;15 ;13.4 ;30 ;3.72 ;36.2 ;0 ;0 ;7.4;41.3;
1331 ;1:28.70 ;5138 ;22 ;90;33;78;0.810 ;18.0 ;24.9 ;23 ;13.3 ;38 ;3.78 ;35.8 ;0 ;0 ;7.3;40.5;
1331 ;1:28.80 ;4977 ;22 ;90;33;78;0.759 ;19.3 ;24.1 ;9 ;13.4 ;24 ;3.81 ;35.4 ;0 ;0 ;7.1;36.7;
1331 ;1:28.90 ;4907 ;22 ;90;33;77;0.843 ;18.5 ;23.8 ;13 ;13.4 ;28 ;3.81 ;35.0 ;0 ;0 ;7.1;43.2;
1331 ;1:29.00 ;4623 ;20 ;90;33;76;0.841 ;16.0 ;22.4 ;25 ;13.2 ;40 ;3.71 ;33.9 ;0 ;0 ;6.4;30.7;
1331 ;1:29.10 ;4021 ;14 ;90;33;72;0.833 ;17.9 ;19.5 ;0 ;13.2 ;8 ;4.05 ;30.2 ;0 ;0 ;6.3;33.5;
1331 ;1:29.20 ;3984 ;10 ;90;33;69;0.814 ;16.2 ;19.4 ;4 ;13.1 ;19 ;4.18 ;26.9 ;0 ;0 ;6.3;38.8;
1331 ;1:29.30 ;4369 ;8 ;90;33;66;0.817 ;18.7 ;21.2 ;0 ;12.9 ;13 ;4.19 ;28.6 ;0 ;0 ;7.1;37.9;
1331 ;1:29.40 ;4302 ;7 ;90;33;66;0.835 ;20.1 ;20.9 ;0 ;13.4 ;3 ;4.32 ;27.1 ;0 ;0 ;6.8;33.8;
1331 ;1:29.50 ;4661 ;8 ;90;33;66;0.842 ;19.9 ;22.6 ;0 ;13.2 ;13 ;4.19 ;31.6 ;0 ;0 ;7.4;37.1;
1331 ;1:29.60 ;5145 ;10 ;90;33;66;0.849 ;10.4 ;25.0 ;40 ;13.4 ;140 ;4.17 ;39.1 ;0 ;0 ;8.2;41.4;
1331 ;1:29.70 ;5888 ;11 ;90;33;65;0.796 ;21.8 ;28.6 ;16 ;13.2 ;31 ;4.09 ;52.1 ;0 ;0 ;9.1;45.7;
1331 ;1:29.80 ;6034 ;11 ;90;33;68;0.871 ;19.8 ;29.4 ;33 ;13.1 ;48 ;4.05 ;54.1 ;0 ;0 ;9.2;46.4;
1331 ;1:29.90 ;5733 ;20 ;90;33;74;0.920 ;26.6 ;27.8 ;0 ;13.0 ;4 ;3.51 ;38.3 ;0 ;0 ;7.8;29.3;
1331 ;1:30.00 ;5038 ;27 ;90;33;67;0.910 ;22.7 ;24.4 ;0 ;13.0 ;7 ;4.07 ;34.4 ;0 ;0 ;7.7;33.9;
1331 ;1:30.10 ;5203 ;8 ;90;33;56;0.922 ;23.3 ;25.2 ;0 ;13.4 ;8 ;4.19 ;38.0 ;0 ;0 ;8.2;35.1;
1331 ;1:30.20 ;5669 ;7 ;90;33;53;0.953 ;27.9 ;27.5 ;0 ;13.1 ;-1 ;4.32 ;42.0 ;0 ;0 ;9.2;32.9;
1331 ;1:30.30 ;6075 ;7 ;90;33;50;0.980 ;25.2 ;29.5 ;2 ;13.4 ;17 ;4.30 ;46.5 ;0 ;0 ;9.9;32.5;
1331 ;1:30.40 ;6379 ;7 ;90;33;48;0.990 ;31.9 ;30.9 ;0 ;13.2 ;-3 ;4.23 ;47.9 ;0 ;0 ;10.2;32.7;
1331 ;1:30.50 ;6637 ;7 ;90;33;47;0.938 ;34.0 ;32.2 ;0 ;13.4 ;-5 ;4.17 ;49.1 ;0 ;0 ;10.4;29.6;
1331 ;1:30.60 ;6759 ;7 ;90;33;46;0.816 ;37.0 ;32.8 ;0 ;13.2 ;-11 ;4.14 ;49.6 ;0 ;0 ;10.6;28.9;
1331 ;1:30.70 ;7192 ;7 ;90;33;45;0.734 ;38.3 ;35.0 ;0 ;13.2 ;-8 ;3.83 ;51.2 ;0 ;0 ;10.5;28.3;
1331 ;1:30.80 ;7312 ;7 ;90;33;45;0.710 ;40.1 ;35.5 ;0 ;13.1 ;-11 ;3.70 ;51.5 ;0 ;0 ;10.1;25.1;
1331 ;1:30.90 ;8009 ;7 ;90;33;46;0.709 ;42.2 ;38.9 ;0 ;13.3 ;-7 ;2.87 ;60.0 ;0 ;0 ;8.7;19.7;
1331 ;1:31.00 ;8325 ;12 ;90;33;52;0.702 ;39.6 ;40.4 ;0 ;13.1 ;2 ;2.72 ;59.9 ;0 ;0 ;8.6;20.5;
1331 ;1:31.10 ;8159 ;18 ;90;33;54;0.701 ;41.3 ;39.6 ;0 ;13.2 ;-4 ;2.81 ;57.3 ;0 ;0 ;8.6;20.5;
1331 ;1:31.20 ;8259 ;19 ;90;33;54;0.709 ;40.2 ;40.1 ;0 ;13.0 ;0 ;2.87 ;56.5 ;0 ;0 ;9.0;20.5;
1331 ;1:31.30 ;8488 ;21 ;90;33;56;0.733 ;39.9 ;41.2 ;0 ;13.1 ;3 ;3.02 ;54.4 ;0 ;0 ;9.7;22.1;
1331 ;1:31.40 ;8385 ;23 ;90;33;61;0.800 ;39.2 ;40.8 ;0 ;13.1 ;4 ;3.17 ;54.0 ;0 ;0 ;10.0;25.5;
1331 ;1:31.50 ;8212 ;26 ;90;33;66;0.840 ;39.0 ;39.9 ;0 ;13.2 ;2 ;3.40 ;54.2 ;0 ;0 ;10.6;27.1;
1331 ;1:31.60 ;8468 ;36 ;90;33;74;0.833 ;40.7 ;41.1 ;0 ;13.1 ;0 ;4.07 ;51.0 ;0 ;0 ;13.3;37.0;
1331 ;1:31.70 ;7482 ;38 ;90;33;81;0.872 ;37.2 ;36.3 ;0 ;13.2 ;-2 ;4.15 ;50.2 ;0 ;0 ;11.6;31.5;
1331 ;1:31.80 ;7030 ;40 ;90;33;84;0.929 ;34.2 ;34.1 ;0 ;13.1 ;0 ;4.24 ;45.2 ;0 ;0 ;11.2;35.0;
1331 ;1:31.90 ;7118 ;46 ;90;33;85;0.954 ;26.0 ;34.6 ;18 ;13.0 ;33 ;4.46 ;44.4 ;0 ;0 ;11.9;40.3;
1331 ;1:32.00 ;7011 ;46 ;90;33;85;0.925 ;24.8 ;34.0 ;22 ;13.3 ;37 ;4.46 ;43.4 ;0 ;0 ;11.8;43.7;
1331 ;1:32.10 ;6993 ;46 ;90;33;84;0.792 ;23.1 ;33.9 ;31 ;13.1 ;46 ;4.47 ;43.2 ;0 ;0 ;11.8;51.0;
1331 ;1:32.20 ;6613 ;45 ;90;33;84;0.771 ;24.6 ;32.1 ;15 ;13.1 ;30 ;4.53 ;40.0 ;0 ;0 ;11.3;42.9;
1331 ;1:32.30 ;6194 ;33 ;90;33;78;0.768 ;25.3 ;30.1 ;3 ;13.0 ;18 ;4.11 ;36.9 ;0 ;0 ;9.6;39.0;
1331 ;1:32.40 ;6651 ;30 ;90;33;76;0.802 ;22.8 ;32.5 ;27 ;13.2 ;42 ;3.80 ;43.9 ;0 ;0 ;9.6;42.1;
1331 ;1:32.50 ;6315 ;29 ;90;33;74;0.850 ;25.1 ;30.7 ;7 ;13.3 ;22 ;3.85 ;39.5 ;0 ;0 ;9.2;36.6;
1331 ;1:32.60 ;5493 ;20 ;90;33;68;0.799 ;25.3 ;26.7 ;0 ;13.3 ;5 ;3.58 ;37.7 ;0 ;0 ;7.4;29.2;
1331 ;1:32.70 ;5426 ;9 ;90;33;63;0.767 ;28.5 ;26.3 ;0 ;13.3 ;-7 ;4.17 ;42.4 ;0 ;0 ;8.6;30.1;
1331 ;1:32.80 ;5563 ;8 ;90;33;62;0.837 ;28.2 ;27.0 ;0 ;13.1 ;-4 ;4.19 ;43.4 ;0 ;0 ;8.8;31.2;
1331 ;1:32.90 ;5690 ;8 ;90;33;64;0.941 ;30.9 ;27.6 ;0 ;13.4 ;-10 ;4.19 ;45.3 ;0 ;0 ;8.9;28.8;
1331 ;1:33.00 ;5274 ;7 ;90;33;65;1.162 ;32.2 ;25.6 ;0 ;13.4 ;-20 ;4.32 ;37.1 ;0 ;0 ;8.6;28.8;
1331 ;1:33.10 ;6165 ;7 ;90;33;68;1.179 ;33.5 ;29.9 ;0 ;13.1 ;-10 ;4.29 ;46.9 ;0 ;0 ;10.0;35.2;
1331 ;1:33.20 ;6223 ;28 ;90;33;80;1.044 ;29.6 ;30.2 ;0 ;13.2 ;2 ;3.81 ;38.6 ;0 ;0 ;8.9;31.1;
1331 ;1:33.30 ;5639 ;33 ;90;33;82;0.925 ;30.5 ;27.4 ;0 ;13.0 ;-10 ;4.27 ;35.0 ;0 ;0 ;9.1;32.7;
1331 ;1:33.40 ;5293 ;30 ;90;33;81;0.846 ;28.2 ;25.7 ;0 ;13.3 ;-8 ;4.18 ;34.8 ;0 ;0 ;8.3;29.8;
1331 ;1:33.50 ;5890 ;30 ;90;33;79;0.914 ;27.4 ;28.6 ;0 ;13.0 ;4 ;4.03 ;35.3 ;0 ;0 ;9.0;39.1;
1331 ;1:33.60 ;6243 ;29 ;90;33;76;0.898 ;22.2 ;30.3 ;21 ;13.0 ;36 ;3.87 ;38.6 ;0 ;0 ;9.1;42.1;
1331 ;1:33.70 ;6364 ;25 ;90;33;73;0.890 ;20.2 ;30.9 ;37 ;13.1 ;52 ;3.62 ;41.6 ;0 ;0 ;8.6;42.5;
1331 ;1:33.80 ;5990 ;22 ;90;33;74;0.890 ;18.8 ;29.1 ;39 ;13.0 ;54 ;3.55 ;37.7 ;0 ;0 ;8.0;42.5;
1331 ;1:33.90 ;5961 ;22 ;90;33;74;0.839 ;22.1 ;28.9 ;15 ;13.4 ;30 ;3.56 ;37.7 ;0 ;0 ;8.0;36.1;
1331 ;1:34.00 ;6087 ;22 ;90;33;76;0.827 ;20.0 ;29.5 ;32 ;13.3 ;47 ;3.52 ;39.0 ;0 ;0 ;8.0;40.0;
1331 ;1:34.10 ;6032 ;28 ;90;33;77;0.866 ;20.1 ;29.3 ;30 ;13.0 ;45 ;3.87 ;36.0 ;0 ;0 ;8.8;43.7;
1331 ;1:34.20 ;6368 ;28 ;90;33;76;0.912 ;20.7 ;30.9 ;34 ;13.3 ;49 ;3.78 ;40.6 ;0 ;0 ;9.1;43.9;
1331 ;1:34.30 ;6275 ;28 ;90;33;78;0.917 ;21.3 ;30.5 ;28 ;13.0 ;43 ;3.80 ;39.3 ;0 ;0 ;9.0;42.2;
1331 ;1:34.40 ;6017 ;29 ;90;33;79;0.958 ;20.5 ;29.2 ;27 ;13.4 ;42 ;3.93 ;35.6 ;0 ;0 ;9.0;43.9;
1331 ;1:34.50 ;5765 ;30 ;90;33;80;1.051 ;19.1 ;28.0 ;31 ;13.0 ;46 ;4.05 ;35.2 ;0 ;0 ;8.8;39.6;
1331 ;1:34.60 ;6015 ;30 ;90;33;79;1.045 ;20.4 ;29.2 ;28 ;13.5 ;43 ;3.99 ;35.5 ;0 ;0 ;9.1;90.0;
1331 ;1:34.70 ;5931 ;30 ;90;33;80;0.965 ;19.2 ;28.8 ;35 ;13.3 ;50 ;4.01 ;35.3 ;0 ;0 ;8.9;46.3;
1331 ;1:34.80 ;5612 ;30 ;90;33;80;0.880 ;18.3 ;27.2 ;33 ;13.3 ;48 ;4.09 ;35.1 ;0 ;0 ;8.7;47.5;
1331 ;1:34.90 ;5781 ;30 ;90;33;79;0.772 ;20.3 ;28.1 ;23 ;13.4 ;38 ;4.05 ;35.2 ;0 ;0 ;8.8;43.3;
1331 ;1:35.00 ;5613 ;29 ;90;33;78;0.801 ;19.7 ;27.2 ;23 ;13.2 ;38 ;4.03 ;35.1 ;0 ;0 ;8.6;43.6;
1331 ;1:35.10 ;5286 ;24 ;90;33;73;0.815 ;20.1 ;25.7 ;12 ;13.3 ;27 ;3.84 ;35.1 ;0 ;0 ;7.6;36.0;
1331 ;1:35.20 ;4821 ;15 ;90;33;69;0.846 ;10.9 ;23.4 ;40 ;13.1 ;114 ;3.94 ;37.1 ;0 ;0 ;7.1;34.6;
1331 ;1:35.30 ;4974 ;10 ;90;33;65;0.871 ;22.2 ;24.2 ;0 ;13.2 ;9 ;4.18 ;36.5 ;0 ;0 ;7.9;35.5;
1331 ;1:35.40 ;5099 ;9 ;90;33;64;0.871 ;23.1 ;24.7 ;0 ;13.2 ;6 ;4.18 ;37.3 ;0 ;0 ;8.1;34.9;
1331 ;1:35.50 ;5095 ;8 ;90;33;63;0.870 ;24.1 ;24.7 ;0 ;13.1 ;2 ;4.19 ;36.4 ;0 ;0 ;8.3;34.4;
1331 ;1:35.60 ;5145 ;7 ;90;33;62;0.930 ;26.4 ;25.0 ;0 ;13.1 ;-5 ;4.32 ;35.5 ;0 ;0 ;8.4;33.4;
1331 ;1:35.70 ;5408 ;7 ;90;33;61;0.923 ;27.9 ;26.2 ;0 ;13.4 ;-6 ;4.32 ;38.8 ;0 ;0 ;8.9;33.2;
1331 ;1:35.80 ;5284 ;7 ;90;33;61;0.817 ;28.3 ;25.6 ;0 ;13.5 ;-9 ;4.32 ;37.2 ;0 ;0 ;8.6;30.3;
1331 ;1:35.90 ;5337 ;7 ;90;33;59;0.760 ;31.2 ;25.9 ;0 ;13.0 ;-16 ;4.32 ;37.9 ;0 ;0 ;8.7;27.8;
1331 ;1:36.00 ;5911 ;9 ;90;33;58;0.761 ;30.2 ;28.7 ;0 ;13.3 ;-4 ;4.16 ;49.9 ;0 ;0 ;9.4;27.4;
1331 ;1:36.10 ;6667 ;9 ;90;33;60;0.789 ;31.0 ;32.4 ;0 ;13.2 ;4 ;3.92 ;54.4 ;0 ;0 ;9.9;28.0;
1331 ;1:36.20 ;7083 ;11 ;90;33;69;0.830 ;31.9 ;34.4 ;0 ;13.2 ;7 ;3.33 ;56.3 ;0 ;0 ;8.9;27.8;
1331 ;1:36.30 ;6941 ;31 ;90;33;80;0.855 ;32.4 ;33.7 ;0 ;13.2 ;4 ;3.78 ;46.1 ;0 ;0 ;10.1;31.8;
1331 ;1:36.40 ;6810 ;40 ;90;33;81;0.901 ;30.1 ;33.1 ;0 ;13.2 ;9 ;4.29 ;43.0 ;0 ;0 ;11.1;35.9;
1331 ;1:36.50 ;6135 ;37 ;90;33;79;0.969 ;29.0 ;29.8 ;0 ;13.3 ;2 ;4.33 ;36.2 ;0 ;0 ;10.0;33.2;
1331 ;1:36.60 ;5175 ;25 ;90;33;65;0.990 ;28.1 ;25.1 ;0 ;13.3 ;-10 ;3.93 ;34.4 ;0 ;0 ;7.5;25.3;
1331 ;1:36.70 ;5530 ;10 ;90;33;55;0.972 ;26.4 ;26.8 ;0 ;13.1 ;1 ;4.15 ;45.2 ;0 ;0 ;8.8;33.3;
1331 ;1:36.80 ;6252 ;7 ;90;33;52;0.920 ;18.7 ;30.3 ;40 ;13.3 ;62 ;4.26 ;47.3 ;0 ;0 ;10.1;54.0;
1331 ;1:36.90 ;7186 ;7 ;90;33;54;0.939 ;19.3 ;34.9 ;40 ;13.2 ;80 ;3.86 ;51.2 ;0 ;0 ;10.3;53.3;
1331 ;1:37.00 ;8636 ;20 ;90;33;66;0.936 ;27.9 ;41.9 ;35 ;13.4 ;50 ;2.91 ;54.1 ;0 ;0 ;9.8;35.1;
1331 ;1:37.10 ;8088 ;45 ;90;33;80;0.885 ;27.1 ;39.3 ;30 ;13.2 ;45 ;4.63 ;52.1 ;0 ;0 ;14.3;52.7;
1331 ;1:37.20 ;7413 ;44 ;90;33;82;0.818 ;27.9 ;36.0 ;14 ;13.2 ;29 ;4.40 ;47.8 ;0 ;0 ;12.4;43.0;
1331 ;1:37.30 ;7341 ;43 ;90;33;81;0.871 ;27.2 ;35.6 ;15 ;13.2 ;30 ;4.36 ;47.5 ;0 ;0 ;12.1;42.7;
1331 ;1:37.40 ;7203 ;44 ;90;33;80;0.938 ;27.5 ;35.0 ;12 ;13.0 ;27 ;4.40 ;45.8 ;0 ;0 ;11.8;42.9;
1331 ;1:37.50 ;6145 ;29 ;90;33;64;0.911 ;27.9 ;29.8 ;0 ;13.3 ;6 ;3.90 ;37.3 ;0 ;0 ;8.7;31.1;
1331 ;1:37.60 ;6069 ;13 ;90;33;56;0.908 ;30.8 ;29.5 ;0 ;13.2 ;-4 ;3.94 ;56.7 ;0 ;0 ;9.0;29.2;
1331 ;1:37.70 ;6241 ;9 ;90;33;53;0.931 ;34.6 ;30.3 ;0 ;13.4 ;-12 ;4.07 ;52.4 ;0 ;0 ;9.6;27.7;
1331 ;1:37.80 ;6252 ;8 ;90;33;50;0.968 ;33.7 ;30.6 ;0 ;13.1 ;-9 ;4.14 ;51.8 ;0 ;0 ;9.9;29.3;
1331 ;1:37.90 ;6268 ;8 ;90;33;48;0.954 ;35.8 ;30.4 ;0 ;13.2 ;-15 ;4.15 ;51.6 ;0 ;0 ;9.9;27.6;
1331 ;1:38.00 ;6487 ;7 ;90;33;47;0.871 ;37.6 ;31.5 ;0 ;13.1 ;-16 ;4.21 ;48.4 ;0 ;0 ;10.3;27.3;
1331 ;1:38.10 ;7059 ;7 ;90;33;45;0.815 ;39.0 ;34.3 ;0 ;12.9 ;-12 ;4.01 ;50.9 ;0 ;0 ;10.6;27.8;
1331 ;1:38.20 ;8223 ;7 ;90;33;44;0.889 ;39.9 ;39.9 ;0 ;13.2 ;0 ;2.81 ;60.0 ;0 ;0 ;8.7;20.3;
1331 ;1:38.30 ;9910 ;7 ;90;33;48;0.905 ;44.1 ;48.1 ;0 ;12.9 ;9 ;2.60 ;60.0 ;0 ;0 ;9.8;23.3;
1331 ;1:38.40 ;11268 ;38 ;90;33;66;0.878 ;43.8 ;54.7 ;9 ;13.4 ;24 ;3.69 ;46.2 ;0 ;0 ;15.9;36.2;
1331 ;1:38.50 ;11336 ;64 ;90;33;80;0.914 ;45.8 ;55.1 ;5 ;12.8 ;20 ;5.38 ;44.2 ;0 ;0 ;23.6;56.3;
1331 ;1:38.60 ;11055 ;73 ;90;33;83;0.949 ;43.8 ;53.7 ;7 ;13.0 ;22 ;5.91 ;44.8 ;0 ;0 ;24.9;62.5;
1331 ;1:38.70 ;10527 ;76 ;90;33;85;0.927 ;39.5 ;51.1 ;14 ;12.9 ;29 ;6.10 ;43.6 ;0 ;0 ;24.0;60.7;
1331 ;1:38.80 ;9333 ;76 ;90;33;87;0.957 ;37.9 ;45.3 ;4 ;12.9 ;19 ;6.13 ;44.9 ;0 ;0 ;21.7;57.2;
1331 ;1:38.90 ;8692 ;76 ;90;33;90;1.000 ;39.6 ;42.2 ;0 ;13.0 ;6 ;6.13 ;47.6 ;0 ;0 ;19.9;58.8;
1331 ;1:39.00 ;7662 ;75 ;90;33;92;1.016 ;33.4 ;37.1 ;0 ;13.0 ;11 ;5.37 ;45.8 ;0 ;0 ;15.3;45.8;
1331 ;1:39.10 ;7186 ;77 ;90;33;93;1.055 ;31.3 ;34.9 ;0 ;13.1 ;11 ;5.07 ;39.7 ;0 ;0 ;13.7;43.7;
1331 ;1:39.20 ;7121 ;75 ;90;33;93;1.144 ;27.4 ;34.6 ;11 ;13.3 ;26 ;5.00 ;39.4 ;0 ;0 ;13.3;48.5;
1331 ;1:39.30 ;6906 ;65 ;90;33;91;1.164 ;29.3 ;33.5 ;0 ;13.0 ;14 ;4.87 ;39.9 ;0 ;0 ;12.7;48.6;
1331 ;1:39.40 ;6970 ;56 ;90;33;89;1.234 ;26.0 ;33.6 ;14 ;13.2 ;29 ;4.71 ;40.7 ;0 ;0 ;12.3;37.9;
1331 ;1:39.50 ;6970 ;50 ;90;33;86;1.267 ;26.0 ;33.8 ;15 ;13.5 ;30 ;4.62 ;41.8 ;0 ;0 ;12.2;46.9;
1331 ;1:39.60 ;7387 ;48 ;90;33;85;1.122 ;23.5 ;35.9 ;37 ;13.5 ;52 ;4.55 ;45.9 ;0 ;0 ;12.7;54.0;
1331 ;1:39.70 ;7470 ;48 ;90;33;83;1.013 ;26.0 ;36.3 ;24 ;13.5 ;39 ;4.55 ;46.7 ;0 ;0 ;12.9;96.2;
1331 ;1:39.80 ;8155 ;49 ;90;33;79;1.003 ;22.3 ;39.6 ;40 ;13.4 ;77 ;4.87 ;49.9 ;0 ;0 ;15.0;59.7;
1331 ;1:39.90 ;8389 ;47 ;90;33;76;0.982 ;26.4 ;40.7 ;39 ;13.4 ;54 ;4.82 ;49.3 ;0 ;0 ;14.9;48.2;
