SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;INJ;

1061 ;0:00.01 ;3195 ;0 ;0.874 ;4.1 ;0.0 ;3.03 ;
1061 ;0:00.02 ;3222 ;0 ;0.875 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.03 ;3231 ;0 ;0.874 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.04 ;3236 ;0 ;0.874 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.05 ;3251 ;0 ;0.873 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.06 ;3288 ;0 ;0.872 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.07 ;3291 ;0 ;0.870 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.08 ;3278 ;0 ;0.868 ;4.1 ;0.0 ;3.02 ;
1061 ;0:00.09 ;3245 ;0 ;0.866 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.10 ;3269 ;0 ;0.864 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.11 ;3303 ;0 ;0.862 ;4.6 ;0.0 ;3.01 ;
1061 ;0:00.12 ;3311 ;0 ;0.861 ;4.6 ;0.0 ;3.01 ;
1061 ;0:00.13 ;3312 ;0 ;0.859 ;4.6 ;0.0 ;3.01 ;
1061 ;0:00.14 ;3273 ;0 ;0.858 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.15 ;3263 ;0 ;0.857 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.16 ;3226 ;0 ;0.856 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.17 ;3233 ;0 ;0.855 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.18 ;3255 ;0 ;0.854 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.19 ;3243 ;0 ;0.853 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.20 ;3243 ;0 ;0.854 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.21 ;3252 ;0 ;0.854 ;4.6 ;0.0 ;3.02 ;
1061 ;0:00.22 ;3238 ;0 ;0.855 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.23 ;3230 ;0 ;0.855 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.24 ;3252 ;0 ;0.856 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.25 ;3271 ;0 ;0.856 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.26 ;3265 ;0 ;0.857 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.27 ;3238 ;0 ;0.858 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.28 ;3240 ;0 ;0.859 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.29 ;3233 ;0 ;0.859 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.30 ;3240 ;0 ;0.859 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.31 ;3255 ;0 ;0.860 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.32 ;3292 ;0 ;0.858 ;5.3 ;0.0 ;3.02 ;
1061 ;0:00.33 ;3302 ;0 ;0.857 ;5.3 ;0.0 ;3.01 ;
1061 ;0:00.34 ;3310 ;0 ;0.856 ;5.4 ;0.0 ;3.01 ;
1061 ;0:00.35 ;3322 ;0 ;0.854 ;5.4 ;0.0 ;3.01 ;
1061 ;0:00.36 ;3312 ;0 ;0.853 ;5.4 ;0.0 ;3.01 ;
1061 ;0:00.37 ;3277 ;0 ;0.851 ;5.4 ;0.0 ;3.02 ;
1061 ;0:00.38 ;3260 ;0 ;0.850 ;5.4 ;0.0 ;3.02 ;
1061 ;0:00.39 ;3295 ;0 ;0.848 ;5.4 ;0.0 ;3.02 ;
1061 ;0:00.40 ;3322 ;0 ;0.847 ;6.3 ;0.0 ;3.01 ;
1061 ;0:00.41 ;3350 ;0 ;0.846 ;6.3 ;0.0 ;3.01 ;
1061 ;0:00.42 ;3317 ;0 ;0.845 ;6.3 ;0.0 ;3.01 ;
1061 ;0:00.43 ;3303 ;0 ;0.845 ;6.3 ;0.0 ;3.01 ;
1061 ;0:00.44 ;3247 ;0 ;0.845 ;6.3 ;0.0 ;3.02 ;
1061 ;0:00.45 ;3224 ;0 ;0.846 ;5.9 ;0.0 ;3.02 ;
1061 ;0:00.46 ;3259 ;0 ;0.847 ;5.9 ;0.0 ;3.02 ;
1061 ;0:00.47 ;3268 ;0 ;0.849 ;5.9 ;0.0 ;3.02 ;
1061 ;0:00.48 ;3273 ;0 ;0.849 ;5.9 ;0.0 ;3.02 ;
1061 ;0:00.49 ;3258 ;0 ;0.850 ;5.9 ;0.0 ;3.02 ;
1061 ;0:00.50 ;3259 ;0 ;0.851 ;6.5 ;0.0 ;3.02 ;
1061 ;0:00.51 ;3242 ;0 ;0.851 ;6.5 ;0.0 ;3.02 ;
1061 ;0:00.52 ;3229 ;0 ;0.852 ;6.5 ;0.0 ;3.02 ;
1061 ;0:00.53 ;3226 ;0 ;0.852 ;6.5 ;0.0 ;3.02 ;
1061 ;0:00.54 ;3252 ;0 ;0.851 ;6.5 ;0.0 ;3.02 ;
1061 ;0:00.55 ;3263 ;0 ;0.851 ;7.0 ;0.0 ;3.02 ;
