SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;LAMB %;TRAC %;SLIP%;INJ;ADV;GEAR;SHIF A;INJ %;L/100K;
77 ;0:01.30 ;4442 ;7 ;85;9;70;0.760 ;4.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;28.4 ;0 ;0 ;15 ;162.7;
77 ;0:01.40 ;4390 ;7 ;85;9;70;0.747 ;4.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;27.9 ;0 ;0 ;15 ;169.0;
77 ;0:01.50 ;4494 ;7 ;85;9;70;0.750 ;4.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;28.9 ;0 ;0 ;15 ;162.7;
77 ;0:01.60 ;4424 ;7 ;85;9;70;0.753 ;4.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;28.2 ;0 ;0 ;15 ;150.0;
77 ;0:01.70 ;4403 ;7 ;85;9;70;0.747 ;4.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;28.0 ;0 ;0 ;15 ;146.8;
77 ;0:01.80 ;4399 ;7 ;85;9;69;0.736 ;4.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;27.9 ;0 ;0 ;15 ;145.8;
77 ;0:01.90 ;4466 ;7 ;85;9;69;0.745 ;4.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;28.6 ;0 ;0 ;15 ;139.5;
77 ;0:02.00 ;4397 ;6 ;85;9;69;0.751 ;4.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.0 ;1 ;0 ;14 ;136.7;
77 ;0:02.10 ;4348 ;6 ;85;9;69;0.749 ;5.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.5 ;1 ;0 ;14 ;131.3;
77 ;0:02.20 ;4395 ;6 ;85;10;68;0.752 ;4.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.0 ;1 ;0 ;14 ;131.3;
77 ;0:02.30 ;4456 ;6 ;85;10;68;0.744 ;5.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.5 ;1 ;0 ;15 ;135.2;
77 ;0:02.40 ;4493 ;6 ;85;10;68;0.750 ;5.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.9 ;1 ;0 ;15 ;123.2;
77 ;0:02.50 ;4500 ;6 ;85;10;68;0.753 ;5.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;28.0 ;1 ;0 ;15 ;130.7;
77 ;0:02.60 ;4461 ;6 ;85;10;68;0.762 ;5.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.6 ;1 ;0 ;15 ;126.4;
77 ;0:02.70 ;4331 ;6 ;85;10;68;0.794 ;5.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.4 ;1 ;0 ;14 ;120.3;
77 ;0:02.80 ;4235 ;6 ;85;10;68;0.838 ;5.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;25.5 ;1 ;0 ;14 ;112.5;
77 ;0:02.90 ;4279 ;5 ;85;10;67;0.820 ;5.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;25.0 ;1 ;0 ;14 ;112.0;
77 ;0:03.00 ;4725 ;5 ;85;10;67;0.768 ;5.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;28.9 ;1 ;0 ;15 ;124.5;
77 ;0:03.10 ;5040 ;5 ;85;10;66;0.766 ;5.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.89 ;31.5 ;1 ;0 ;16 ;131.0;
77 ;0:03.20 ;5338 ;5 ;85;10;66;0.737 ;6.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.85 ;33.7 ;1 ;0 ;17 ;135.0;
77 ;0:03.30 ;5337 ;5 ;85;10;67;0.769 ;6.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.85 ;33.7 ;1 ;0 ;17 ;129.5;
77 ;0:03.40 ;5107 ;6 ;85;10;69;0.777 ;5.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.01 ;33.5 ;1 ;0 ;17 ;124.1;
77 ;0:03.50 ;4831 ;6 ;85;10;70;0.775 ;6.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;30.9 ;1 ;0 ;16 ;125.0;
77 ;0:03.60 ;4744 ;6 ;85;10;71;0.776 ;6.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;30.1 ;1 ;0 ;16 ;116.1;
77 ;0:03.70 ;4446 ;6 ;85;10;73;0.852 ;6.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;27.4 ;1 ;0 ;14 ;98.3;
77 ;0:03.80 ;3721 ;5 ;85;10;77;0.853 ;6.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;20.7 ;1 ;0 ;12 ;81.5;
77 ;0:03.90 ;3451 ;3 ;85;10;77;0.844 ;6.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.47 ;15.6 ;1 ;0 ;9 ;60.2;
77 ;0:04.00 ;3374 ;1 ;85;10;77;0.848 ;7.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.90 ;11.2 ;1 ;0 ;8 ;51.3;
77 ;0:04.10 ;3355 ;0 ;85;10;76;0.863 ;8.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;9.0 ;1 ;0 ;7 ;41.7;
77 ;0:04.20 ;3301 ;0 ;85;10;77;0.888 ;8.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.9 ;1 ;0 ;7 ;36.7;
77 ;0:04.30 ;3328 ;0 ;85;10;77;0.935 ;8.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.9 ;1 ;0 ;7 ;35.1;
77 ;0:04.40 ;3220 ;0 ;85;10;77;0.948 ;9.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;1 ;0 ;7 ;35.1;
77 ;0:04.50 ;3148 ;0 ;85;10;78;0.947 ;9.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.4 ;1 ;0 ;6 ;31.5;
77 ;0:04.60 ;3038 ;0 ;85;10;79;0.969 ;9.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.55 ;8.1 ;1 ;0 ;6 ;29.4;
77 ;0:04.70 ;2782 ;0 ;85;10;81;0.939 ;9.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.0 ;1 ;0 ;6 ;27.5;
77 ;0:04.80 ;2721 ;0 ;85;10;81;0.903 ;9.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.0 ;1 ;0 ;6 ;27.2;
77 ;0:04.90 ;2679 ;0 ;85;10;82;0.868 ;9.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;8.0 ;1 ;0 ;6 ;24.0;
77 ;0:05.00 ;2553 ;0 ;85;10;84;0.874 ;10.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.64 ;8.0 ;1 ;0 ;6 ;25.2;
77 ;0:05.10 ;2482 ;0 ;85;10;85;0.868 ;9.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.68 ;7.9 ;1 ;0 ;6 ;25.0;
77 ;0:05.20 ;2272 ;0 ;85;10;86;0.870 ;10.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.93 ;7.5 ;1 ;0 ;7 ;25.5;
77 ;0:05.30 ;2004 ;0 ;85;10;88;0.866 ;9.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;7.0 ;1 ;0 ;8 ;24.4;
77 ;0:05.40 ;1923 ;0 ;85;10;88;0.858 ;9.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.21 ;7.0 ;1 ;0 ;8 ;24.0;
77 ;0:05.50 ;1835 ;0 ;85;10;88;0.863 ;9.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.18 ;7.0 ;1 ;0 ;7 ;23.7;
77 ;0:05.60 ;1774 ;0 ;85;10;89;0.861 ;9.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.15 ;7.0 ;1 ;0 ;7 ;22.9;
77 ;0:05.70 ;1854 ;0 ;85;10;88;0.864 ;9.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.19 ;7.0 ;1 ;0 ;7 ;22.0;
77 ;0:05.80 ;1972 ;0 ;85;9;87;0.874 ;10.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.23 ;7.0 ;1 ;0 ;8 ;23.7;
77 ;0:05.90 ;2050 ;0 ;85;9;87;0.857 ;10.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.19 ;7.1 ;1 ;0 ;7 ;21.8;
77 ;0:06.00 ;2093 ;0 ;85;9;86;0.849 ;10.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.14 ;7.1 ;1 ;0 ;7 ;22.5;
77 ;0:06.10 ;2151 ;0 ;85;9;85;0.840 ;11.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.07 ;7.3 ;1 ;0 ;7 ;22.9;
77 ;0:06.20 ;2251 ;0 ;85;9;83;0.837 ;11.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.95 ;7.5 ;1 ;0 ;7 ;21.9;
77 ;0:06.30 ;2404 ;0 ;85;9;83;0.826 ;11.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.77 ;7.8 ;1 ;0 ;6 ;20.3;
77 ;0:06.40 ;2451 ;0 ;85;9;82;0.819 ;12.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.71 ;7.9 ;1 ;0 ;6 ;20.1;
77 ;0:06.50 ;2535 ;0 ;85;9;81;0.819 ;13.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.65 ;8.0 ;1 ;0 ;6 ;19.0;
77 ;0:06.60 ;2595 ;0 ;85;9;80;0.806 ;13.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.64 ;8.0 ;1 ;0 ;6 ;18.9;
77 ;0:06.70 ;2663 ;0 ;85;9;79;0.806 ;13.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;8.0 ;1 ;0 ;6 ;18.8;
77 ;0:06.80 ;2771 ;0 ;85;9;77;0.781 ;14.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.0 ;1 ;0 ;6 ;18.4;
77 ;0:06.90 ;2961 ;0 ;85;9;77;0.786 ;15.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;1 ;0 ;6 ;18.1;
77 ;0:07.00 ;3038 ;0 ;85;9;77;0.793 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.55 ;8.1 ;1 ;0 ;6 ;18.4;
77 ;0:07.10 ;3056 ;0 ;85;9;78;0.794 ;15.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.1 ;1 ;0 ;6 ;21.6;
77 ;0:07.20 ;3196 ;2 ;85;9;78;0.790 ;15.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.16 ;12.4 ;1 ;0 ;8 ;24.3;
77 ;0:07.30 ;3043 ;2 ;85;9;78;0.783 ;15.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.15 ;11.7 ;1 ;0 ;8 ;23.3;
77 ;0:07.40 ;3142 ;2 ;85;9;77;0.784 ;15.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.16 ;12.1 ;1 ;0 ;8 ;24.8;
77 ;0:07.50 ;3255 ;2 ;85;9;77;0.786 ;15.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.17 ;12.7 ;1 ;0 ;8 ;24.8;
77 ;0:07.60 ;3182 ;2 ;85;9;76;0.784 ;15.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.16 ;12.3 ;1 ;0 ;8 ;23.7;
77 ;0:07.70 ;3217 ;2 ;85;9;76;0.783 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.17 ;12.5 ;1 ;0 ;8 ;20.8;
77 ;0:07.80 ;3145 ;1 ;85;9;75;0.798 ;15.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.86 ;10.3 ;1 ;0 ;7 ;21.7;
77 ;0:07.90 ;3119 ;1 ;85;9;75;0.873 ;16.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.86 ;10.1 ;1 ;0 ;7 ;22.1;
77 ;0:08.00 ;3270 ;1 ;85;9;73;0.913 ;15.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.88 ;10.8 ;1 ;0 ;7 ;20.2;
77 ;0:08.10 ;3362 ;0 ;85;9;72;0.917 ;16.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;9.0 ;1 ;0 ;7 ;19.8;
77 ;0:08.20 ;3085 ;0 ;85;9;72;0.833 ;16.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.2 ;1 ;0 ;6 ;15.7;
77 ;0:08.30 ;3104 ;0 ;85;9;70;0.811 ;18.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.3 ;1 ;0 ;6 ;17.0;
77 ;0:08.40 ;3618 ;0 ;85;9;67;0.774 ;20.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.67 ;9.8 ;1 ;0 ;8 ;18.8;
77 ;0:08.50 ;4258 ;1 ;85;9;66;0.754 ;20.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;15.0 ;1 ;0 ;10 ;25.3;
77 ;0:08.60 ;4592 ;3 ;85;9;68;0.771 ;21.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;23.3 ;1 ;0 ;13 ;29.1;
77 ;0:08.70 ;4521 ;5 ;85;9;69;0.771 ;21.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.1 ;1 ;0 ;14 ;31.4;
77 ;0:08.80 ;4327 ;6 ;85;9;70;0.794 ;22.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;26.4 ;1 ;0 ;14 ;28.1;
77 ;0:08.90 ;4237 ;6 ;85;9;70;0.872 ;22.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;25.5 ;1 ;0 ;14 ;28.6;
77 ;0:09.00 ;4319 ;7 ;85;9;69;0.819 ;22.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;27.2 ;1 ;0 ;15 ;29.7;
77 ;0:09.10 ;4548 ;7 ;85;9;69;0.763 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.20 ;29.3 ;1 ;0 ;16 ;31.6;
77 ;0:09.20 ;4877 ;8 ;85;9;69;0.777 ;25.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;33.7 ;1 ;0 ;17 ;32.5;
77 ;0:09.30 ;4930 ;8 ;85;9;69;0.758 ;26.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;34.3 ;1 ;0 ;18 ;31.1;
77 ;0:09.40 ;5099 ;9 ;85;9;68;0.747 ;25.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.31 ;37.3 ;1 ;0 ;18 ;31.9;
77 ;0:09.50 ;5328 ;10 ;85;9;68;0.753 ;26.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.22 ;42.0 ;1 ;0 ;18 ;30.8;
77 ;0:09.60 ;5124 ;10 ;85;9;67;0.756 ;26.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.32 ;39.1 ;1 ;0 ;18 ;30.0;
77 ;0:09.70 ;5706 ;10 ;85;9;65;0.801 ;27.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.04 ;47.9 ;1 ;0 ;19 ;30.9;
77 ;0:09.80 ;5664 ;10 ;85;9;65;0.853 ;27.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.06 ;47.3 ;1 ;0 ;19 ;30.3;
77 ;0:09.90 ;5580 ;10 ;85;9;64;0.900 ;29.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.10 ;46.0 ;0 ;0 ;19 ;30.4;
77 ;0:10.00 ;5681 ;10 ;85;9;62;0.874 ;30.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;47.6 ;0 ;0 ;19 ;28.4;
77 ;0:10.10 ;5903 ;10 ;85;9;60;0.848 ;31.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.95 ;51.1 ;0 ;0 ;19 ;28.1;
77 ;0:10.20 ;6095 ;10 ;85;9;59;0.833 ;31.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.86 ;52.9 ;0 ;0 ;19 ;27.6;
77 ;0:10.30 ;6345 ;11 ;85;9;59;0.838 ;32.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.84 ;54.7 ;0 ;0 ;20 ;28.2;
77 ;0:10.40 ;6590 ;14 ;85;9;60;0.813 ;32.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.16 ;54.6 ;0 ;0 ;23 ;30.8;
77 ;0:10.50 ;6445 ;14 ;85;9;59;0.801 ;34.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.21 ;54.3 ;0 ;0 ;22 ;30.9;
77 ;0:10.60 ;6526 ;14 ;85;9;59;0.783 ;34.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.19 ;54.4 ;0 ;0 ;23 ;30.4;
77 ;0:10.70 ;6722 ;14 ;85;9;59;0.787 ;35.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.10 ;54.8 ;0 ;0 ;23 ;29.4;
77 ;0:10.80 ;6818 ;14 ;85;9;58;0.791 ;33.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.06 ;55.0 ;0 ;0 ;23 ;31.0;
77 ;0:10.90 ;6885 ;14 ;85;9;58;0.795 ;34.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.06 ;55.1 ;0 ;0 ;23 ;29.5;
77 ;0:11.00 ;6768 ;14 ;85;9;58;0.781 ;34.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.09 ;54.9 ;0 ;0 ;23 ;29.3;
77 ;0:11.10 ;6903 ;14 ;85;9;58;0.802 ;35.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.03 ;55.1 ;0 ;0 ;23 ;30.7;
77 ;0:11.20 ;6965 ;14 ;85;9;58;0.772 ;35.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.01 ;55.3 ;0 ;0 ;23 ;29.9;
77 ;0:11.30 ;7011 ;14 ;85;9;57;0.788 ;36.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.99 ;55.3 ;0 ;0 ;23 ;30.3;
77 ;0:11.40 ;7043 ;14 ;85;10;57;0.794 ;35.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.00 ;55.4 ;0 ;0 ;23 ;29.4;
77 ;0:11.50 ;7075 ;14 ;85;10;57;0.792 ;35.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.01 ;55.6 ;0 ;0 ;23 ;29.6;
77 ;0:11.60 ;7056 ;14 ;85;10;56;0.811 ;36.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.00 ;55.5 ;0 ;0 ;23 ;29.7;
77 ;0:11.70 ;7239 ;14 ;85;10;55;0.836 ;37.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.08 ;56.3 ;0 ;0 ;25 ;28.7;
77 ;0:11.80 ;7225 ;14 ;85;10;55;0.854 ;37.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.07 ;56.3 ;0 ;0 ;24 ;30.2;
77 ;0:11.90 ;7312 ;13 ;85;10;54;0.900 ;38.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.93 ;57.1 ;0 ;0 ;24 ;28.9;
77 ;0:12.00 ;7402 ;13 ;85;10;53;0.953 ;38.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.96 ;57.5 ;0 ;0 ;24 ;30.2;
77 ;0:12.10 ;7367 ;13 ;85;10;53;1.005 ;39.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.94 ;57.3 ;0 ;0 ;24 ;29.4;
77 ;0:12.20 ;7387 ;13 ;85;10;54;0.978 ;39.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.96 ;57.4 ;0 ;0 ;24 ;27.4;
77 ;0:12.30 ;7584 ;12 ;85;10;53;0.993 ;40.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.95 ;58.2 ;0 ;0 ;25 ;27.6;
77 ;0:12.40 ;7700 ;12 ;85;10;53;0.948 ;41.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.00 ;58.7 ;0 ;0 ;25 ;26.7;
77 ;0:12.50 ;7640 ;12 ;85;10;53;0.791 ;44.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.97 ;58.4 ;0 ;0 ;25 ;28.2;
77 ;0:12.60 ;8581 ;13 ;85;10;56;0.720 ;44.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.73 ;59.8 ;0 ;0 ;27 ;27.4;
77 ;0:12.70 ;8975 ;30 ;85;10;67;0.707 ;45.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.65 ;46.9 ;0 ;0 ;43 ;47.0;
77 ;0:12.80 ;8840 ;37 ;85;10;70;0.740 ;43.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;46.3 ;0 ;0 ;45 ;47.3;
77 ;0:12.90 ;8729 ;38 ;85;10;77;0.734 ;41.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.14 ;47.6 ;0 ;0 ;45 ;51.3;
77 ;0:13.00 ;8241 ;58 ;85;10;86;0.720 ;37.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.46 ;48.3 ;0 ;0 ;45 ;53.9;
77 ;0:13.10 ;7822 ;57 ;85;10;89;0.698 ;36.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.32 ;47.6 ;0 ;0 ;41 ;50.9;
77 ;0:13.20 ;7183 ;54 ;85;10;89;0.688 ;34.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.11 ;43.0 ;0 ;0 ;36 ;47.9;
77 ;0:13.30 ;6665 ;43 ;85;10;84;0.698 ;32.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.10 ;40.9 ;0 ;0 ;33 ;47.4;
77 ;0:13.40 ;6390 ;35 ;85;10;79;0.715 ;30.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.01 ;38.9 ;0 ;0 ;32 ;49.6;
77 ;0:13.50 ;5881 ;25 ;85;9;75;0.697 ;28.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.86 ;35.6 ;0 ;0 ;29 ;40.4;
77 ;0:13.60 ;5903 ;16 ;85;9;73;0.678 ;29.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.91 ;46.0 ;1 ;0 ;24 ;35.6;
77 ;0:13.70 ;6803 ;23 ;85;9;85;0.705 ;29.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.14 ;49.0 ;6 ;0 ;29 ;55.5;
77 ;0:13.80 ;6639 ;56 ;85;9;91;0.796 ;29.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.30 ;38.3 ;6 ;0 ;35 ;51.6;
77 ;0:13.90 ;6533 ;54 ;85;9;90;0.897 ;29.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.33 ;37.7 ;6 ;0 ;34 ;55.0;
77 ;0:14.00 ;6058 ;49 ;85;9;89;0.740 ;27.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.55 ;34.1 ;1 ;0 ;33 ;53.1;
77 ;0:14.10 ;5477 ;38 ;85;9;84;0.719 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.53 ;34.7 ;1 ;0 ;29 ;49.4;
77 ;0:14.20 ;5012 ;23 ;85;9;79;0.697 ;25.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.98 ;35.1 ;1 ;0 ;25 ;42.2;
77 ;0:14.30 ;4815 ;19 ;85;9;77;0.695 ;26.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.66 ;35.5 ;1 ;0 ;23 ;39.9;
77 ;0:14.40 ;5412 ;17 ;85;9;73;0.693 ;27.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.27 ;40.1 ;1 ;0 ;24 ;42.1;
77 ;0:14.50 ;5890 ;18 ;85;9;74;0.699 ;28.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.40 ;39.9 ;1 ;0 ;26 ;44.1;
77 ;0:14.60 ;5857 ;21 ;85;9;76;0.677 ;29.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.60 ;38.0 ;1 ;0 ;27 ;44.6;
