SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;SHIF A;
152 ;0:11.68 ;2324 ;0 ;0.922 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.69 ;2322 ;0 ;0.926 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.70 ;2357 ;0 ;0.922 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.71 ;2357 ;0 ;0.920 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.72 ;2369 ;0 ;0.919 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.73 ;2351 ;0 ;0.914 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.74 ;2330 ;0 ;0.914 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.75 ;2345 ;0 ;0.911 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.76 ;2345 ;0 ;0.908 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.77 ;2381 ;0 ;0.911 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.78 ;2390 ;0 ;0.916 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.79 ;2413 ;0 ;0.912 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:11.80 ;2413 ;0 ;0.912 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.81 ;2474 ;0 ;0.907 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.82 ;2476 ;0 ;0.912 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.83 ;2451 ;0 ;0.915 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.84 ;2400 ;0 ;0.913 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.85 ;2415 ;0 ;0.915 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.86 ;2415 ;0 ;0.906 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.87 ;2460 ;0 ;0.914 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.88 ;2511 ;0 ;0.911 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.89 ;2567 ;0 ;0.917 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.90 ;2614 ;0 ;0.919 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.91 ;2614 ;0 ;0.917 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.92 ;2621 ;0 ;0.915 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:11.93 ;2590 ;0 ;0.914 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.94 ;2542 ;0 ;0.920 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.95 ;2570 ;0 ;0.918 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.96 ;2612 ;0 ;0.923 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.97 ;2666 ;0 ;0.918 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.98 ;2701 ;0 ;0.930 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:11.99 ;2701 ;0 ;0.926 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.00 ;2740 ;0 ;0.923 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.01 ;2735 ;0 ;0.925 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.02 ;2692 ;0 ;0.927 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.03 ;2662 ;0 ;0.931 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.04 ;2706 ;0 ;0.928 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.05 ;2748 ;0 ;0.933 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.06 ;2798 ;0 ;0.934 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.07 ;2815 ;0 ;0.936 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.08 ;2831 ;0 ;0.936 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.09 ;2846 ;0 ;0.935 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.10 ;2846 ;0 ;0.936 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.11 ;2822 ;0 ;0.931 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.12 ;2825 ;0 ;0.933 ;4.5 ;0.0 ;0 ;0 ;
152 ;0:12.13 ;2876 ;0 ;0.927 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.14 ;2897 ;0 ;0.923 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.15 ;2933 ;0 ;0.922 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.16 ;2939 ;0 ;0.923 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.17 ;2942 ;0 ;0.926 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.18 ;2956 ;0 ;0.923 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.19 ;2929 ;0 ;0.928 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.20 ;2930 ;0 ;0.923 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.21 ;2987 ;0 ;0.929 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.22 ;3005 ;0 ;0.929 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.23 ;3040 ;0 ;0.935 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.24 ;3044 ;0 ;0.930 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.25 ;3046 ;0 ;0.933 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.26 ;3056 ;0 ;0.931 ;4.3 ;0.0 ;0 ;0 ;
152 ;0:12.27 ;3051 ;0 ;0.931 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.28 ;3063 ;0 ;0.931 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.29 ;3103 ;0 ;0.929 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.30 ;3109 ;0 ;0.932 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.31 ;3123 ;0 ;0.927 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.32 ;3134 ;0 ;0.930 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.33 ;3152 ;0 ;0.929 ;4.2 ;0.0 ;0 ;0 ;
152 ;0:12.34 ;3180 ;0 ;0.931 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.35 ;3198 ;0 ;0.934 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.36 ;3182 ;0 ;0.933 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.37 ;3181 ;0 ;0.937 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.38 ;3175 ;0 ;0.933 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.39 ;3202 ;0 ;0.937 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.40 ;3196 ;0 ;0.932 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.41 ;3192 ;0 ;0.935 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.42 ;3186 ;0 ;0.934 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.43 ;3141 ;0 ;0.933 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.44 ;3154 ;0 ;0.935 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.45 ;3181 ;0 ;0.931 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.46 ;3201 ;0 ;0.935 ;4.4 ;0.0 ;0 ;0 ;
152 ;0:12.47 ;3221 ;0 ;0.932 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.48 ;3224 ;0 ;0.935 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.49 ;3215 ;0 ;0.930 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.50 ;3195 ;0 ;0.935 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.51 ;3175 ;0 ;0.936 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.52 ;3219 ;0 ;0.937 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.53 ;3238 ;0 ;0.940 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.54 ;3243 ;0 ;0.937 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.55 ;3232 ;0 ;0.947 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.56 ;3222 ;0 ;0.942 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.57 ;3211 ;0 ;0.946 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.58 ;3196 ;0 ;0.942 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.59 ;3222 ;0 ;0.944 ;4.7 ;0.0 ;0 ;0 ;
152 ;0:12.60 ;3223 ;0 ;0.941 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.61 ;3229 ;0 ;0.940 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.62 ;3234 ;0 ;0.939 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.63 ;3231 ;0 ;0.935 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.64 ;3238 ;0 ;0.942 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.65 ;3198 ;0 ;0.939 ;4.9 ;0.0 ;0 ;0 ;
152 ;0:12.66 ;3210 ;0 ;0.944 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.67 ;3176 ;0 ;0.941 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.68 ;3167 ;0 ;0.942 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.69 ;3173 ;0 ;0.943 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.70 ;3200 ;0 ;0.941 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.71 ;3236 ;0 ;0.943 ;5.0 ;0.0 ;0 ;0 ;
152 ;0:12.72 ;3241 ;0 ;0.939 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.73 ;3222 ;0 ;0.942 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.74 ;3213 ;0 ;0.937 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.75 ;3183 ;0 ;0.937 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.76 ;3184 ;0 ;0.936 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.77 ;3186 ;0 ;0.934 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.78 ;3210 ;0 ;0.938 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.79 ;3233 ;0 ;0.937 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.80 ;3214 ;0 ;0.941 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.81 ;3215 ;0 ;0.938 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.82 ;3212 ;0 ;0.943 ;5.1 ;0.0 ;0 ;0 ;
152 ;0:12.83 ;3219 ;0 ;0.938 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.84 ;3203 ;0 ;0.941 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.85 ;3222 ;0 ;0.940 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.86 ;3229 ;0 ;0.939 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.87 ;3215 ;0 ;0.941 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.88 ;3216 ;0 ;0.942 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.89 ;3211 ;0 ;0.946 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.90 ;3206 ;0 ;0.938 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.91 ;3212 ;0 ;0.943 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.92 ;3192 ;0 ;0.940 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.93 ;3210 ;0 ;0.944 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.94 ;3198 ;0 ;0.946 ;5.3 ;0.0 ;0 ;0 ;
152 ;0:12.95 ;3206 ;0 ;0.945 ;5.6 ;0.0 ;0 ;0 ;
152 ;0:12.96 ;3215 ;0 ;0.949 ;5.6 ;0.0 ;0 ;0 ;
152 ;0:12.97 ;3220 ;0 ;0.946 ;5.6 ;0.0 ;0 ;0 ;
152 ;0:12.98 ;3233 ;0 ;0.950 ;5.6 ;0.0 ;0 ;0 ;
152 ;0:12.99 ;3209 ;0 ;0.945 ;5.6 ;0.0 ;0 ;0 ;
152 ;0:13.00 ;3209 ;0 ;0.949 ;5.5 ;0.0 ;0 ;0 ;
152 ;0:13.01 ;3211 ;0 ;0.945 ;5.5 ;0.0 ;0 ;0 ;
152 ;0:13.02 ;3193 ;0 ;0.947 ;5.5 ;0.0 ;0 ;0 ;
152 ;0:13.03 ;3191 ;0 ;0.944 ;5.5 ;0.0 ;0 ;0 ;
152 ;0:13.04 ;3218 ;0 ;0.943 ;5.5 ;0.0 ;0 ;0 ;
152 ;0:13.05 ;3226 ;0 ;0.942 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.06 ;3246 ;0 ;0.941 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.07 ;3233 ;0 ;0.947 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.08 ;3241 ;0 ;0.944 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.09 ;3228 ;0 ;0.949 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.10 ;3216 ;0 ;0.947 ;5.7 ;0.0 ;0 ;0 ;
152 ;0:13.11 ;3237 ;0 ;0.947 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.12 ;3236 ;0 ;0.955 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.13 ;3254 ;0 ;0.953 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.14 ;3236 ;0 ;0.955 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.15 ;3239 ;0 ;0.952 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.16 ;3254 ;0 ;0.953 ;5.8 ;0.0 ;0 ;0 ;
152 ;0:13.17 ;3222 ;0 ;0.948 ;5.8 ;0.0 ;0 ;0 ;
152 ;0:13.18 ;3210 ;0 ;0.949 ;5.8 ;0.0 ;0 ;0 ;
152 ;0:13.19 ;3222 ;0 ;0.950 ;5.8 ;0.0 ;0 ;0 ;
152 ;0:13.20 ;3224 ;0 ;0.951 ;5.8 ;0.0 ;0 ;0 ;
152 ;0:13.21 ;3223 ;0 ;0.953 ;6.0 ;0.0 ;0 ;0 ;
152 ;0:13.22 ;3218 ;0 ;0.951 ;6.0 ;0.0 ;0 ;0 ;
152 ;0:13.23 ;3207 ;0 ;0.955 ;6.0 ;0.0 ;0 ;0 ;
152 ;0:13.24 ;3177 ;0 ;0.951 ;6.0 ;0.0 ;0 ;0 ;
152 ;0:13.25 ;3179 ;0 ;0.955 ;6.0 ;0.0 ;0 ;0 ;
152 ;0:13.26 ;3215 ;0 ;0.950 ;6.2 ;0.0 ;0 ;0 ;
152 ;0:13.27 ;3228 ;0 ;0.952 ;6.2 ;0.0 ;0 ;0 ;
152 ;0:13.28 ;3247 ;0 ;0.952 ;6.2 ;0.0 ;0 ;0 ;
152 ;0:13.29 ;3226 ;0 ;0.951 ;6.2 ;0.0 ;0 ;0 ;
152 ;0:13.30 ;3220 ;0 ;0.953 ;6.2 ;0.0 ;0 ;0 ;
152 ;0:13.31 ;3228 ;0 ;0.947 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.32 ;3232 ;0 ;0.951 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.33 ;3246 ;0 ;0.949 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.34 ;3268 ;0 ;0.955 ;5.9 ;0.0 ;0 ;0 ;
152 ;0:13.35 ;3254 ;0 ;0.953 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.36 ;3227 ;0 ;0.954 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.37 ;3223 ;0 ;0.955 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.38 ;3231 ;0 ;0.953 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.39 ;3255 ;0 ;0.956 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.40 ;3275 ;0 ;0.952 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.41 ;3292 ;0 ;0.956 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.42 ;3299 ;0 ;0.948 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.43 ;3266 ;0 ;0.950 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.44 ;3216 ;0 ;0.948 ;6.3 ;0.0 ;0 ;0 ;
152 ;0:13.45 ;3198 ;0 ;0.955 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.46 ;3195 ;0 ;0.958 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.47 ;3254 ;0 ;0.958 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.48 ;3295 ;0 ;0.961 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.49 ;3308 ;0 ;0.958 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.50 ;3282 ;0 ;0.962 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.51 ;3250 ;0 ;0.957 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.52 ;3250 ;0 ;0.960 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.53 ;3259 ;0 ;0.956 ;6.4 ;0.0 ;0 ;0 ;
152 ;0:13.54 ;3286 ;0 ;0.956 ;6.6 ;0.0 ;0 ;0 ;
152 ;0:13.55 ;3298 ;0 ;0.953 ;6.6 ;0.0 ;0 ;0 ;
152 ;0:13.56 ;3319 ;0 ;0.953 ;6.6 ;0.0 ;0 ;0 ;
152 ;0:13.57 ;3317 ;0 ;0.960 ;6.6 ;0.0 ;0 ;0 ;
152 ;0:13.58 ;3282 ;0 ;0.957 ;6.6 ;0.0 ;0 ;0 ;
152 ;0:13.59 ;3286 ;0 ;0.962 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.60 ;3292 ;0 ;0.957 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.61 ;3298 ;0 ;0.957 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.62 ;3320 ;0 ;0.949 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.63 ;3329 ;0 ;0.948 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.64 ;3322 ;0 ;0.946 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.65 ;3315 ;0 ;0.942 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.66 ;3288 ;0 ;0.948 ;6.8 ;0.0 ;0 ;0 ;
152 ;0:13.67 ;3298 ;0 ;0.946 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.68 ;3295 ;0 ;0.952 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.69 ;3306 ;0 ;0.947 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.70 ;3298 ;0 ;0.949 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.71 ;3291 ;0 ;0.948 ;7.0 ;0.0 ;0 ;0 ;
152 ;0:13.72 ;3303 ;0 ;0.947 ;7.0 ;0.0 ;0 ;0 ;
152 ;0:13.73 ;3276 ;0 ;0.947 ;7.0 ;0.0 ;0 ;0 ;
152 ;0:13.74 ;3291 ;0 ;0.944 ;7.0 ;0.0 ;0 ;0 ;
152 ;0:13.75 ;3291 ;0 ;0.943 ;7.0 ;0.0 ;0 ;0 ;
152 ;0:13.76 ;3294 ;0 ;0.942 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.77 ;3319 ;0 ;0.949 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.78 ;3328 ;0 ;0.952 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.79 ;3319 ;0 ;0.953 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.80 ;3280 ;0 ;0.954 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.81 ;3288 ;0 ;0.952 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.82 ;3281 ;0 ;0.954 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.83 ;3295 ;0 ;0.951 ;7.1 ;0.0 ;0 ;0 ;
152 ;0:13.84 ;3329 ;0 ;0.951 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.85 ;3343 ;0 ;0.945 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.86 ;3357 ;0 ;0.951 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.87 ;3312 ;0 ;0.951 ;7.2 ;0.0 ;0 ;0 ;
152 ;0:13.88 ;3328 ;0 ;0.952 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.89 ;3309 ;0 ;0.953 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.90 ;3315 ;0 ;0.951 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.91 ;3339 ;0 ;0.953 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.92 ;3354 ;0 ;0.950 ;7.4 ;0.0 ;0 ;0 ;
152 ;0:13.93 ;3371 ;0 ;0.950 ;7.4 ;0.0 ;0 ;0 ;
152 ;0:13.94 ;3375 ;0 ;0.955 ;7.4 ;0.0 ;0 ;0 ;
152 ;0:13.95 ;3341 ;0 ;0.961 ;7.4 ;0.0 ;0 ;0 ;
152 ;0:13.96 ;3303 ;0 ;0.962 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.97 ;3290 ;0 ;0.962 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.98 ;3310 ;0 ;0.964 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:13.99 ;3326 ;0 ;0.961 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:14.00 ;3347 ;0 ;0.964 ;7.9 ;0.0 ;0 ;0 ;
152 ;0:14.01 ;3354 ;0 ;0.960 ;7.9 ;0.0 ;0 ;0 ;
152 ;0:14.02 ;3303 ;0 ;0.960 ;7.9 ;0.0 ;0 ;0 ;
152 ;0:14.03 ;3290 ;0 ;0.953 ;7.9 ;0.0 ;0 ;0 ;
152 ;0:14.04 ;3262 ;0 ;0.958 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:14.05 ;3262 ;0 ;0.959 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:14.06 ;3308 ;0 ;0.961 ;7.7 ;0.0 ;0 ;0 ;
152 ;0:14.07 ;3325 ;0 ;0.963 ;8.0 ;0.0 ;0 ;0 ;
152 ;0:14.08 ;3316 ;0 ;0.960 ;8.0 ;0.0 ;0 ;0 ;
152 ;0:14.09 ;3268 ;0 ;0.963 ;8.0 ;0.0 ;0 ;0 ;
152 ;0:14.10 ;3261 ;0 ;0.957 ;8.0 ;0.0 ;0 ;0 ;
152 ;0:14.11 ;3242 ;0 ;0.950 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.12 ;3245 ;0 ;0.946 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.13 ;3276 ;0 ;0.944 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.14 ;3299 ;0 ;0.944 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.15 ;3312 ;0 ;0.946 ;7.8 ;0.0 ;0 ;0 ;
152 ;0:14.16 ;3238 ;0 ;0.950 ;7.8 ;0.0 ;0 ;0 ;
152 ;0:14.17 ;3238 ;0 ;0.948 ;7.8 ;0.0 ;0 ;0 ;
152 ;0:14.18 ;3214 ;0 ;0.952 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.19 ;3222 ;0 ;0.948 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.20 ;3248 ;0 ;0.952 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.21 ;3260 ;0 ;0.949 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.22 ;3280 ;0 ;0.949 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.23 ;3265 ;0 ;0.950 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.24 ;3223 ;0 ;0.944 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.25 ;3215 ;0 ;0.946 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.26 ;3193 ;0 ;0.943 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.27 ;3200 ;0 ;0.945 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.28 ;3227 ;0 ;0.942 ;8.1 ;0.0 ;0 ;0 ;
152 ;0:14.29 ;3296 ;0 ;0.947 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.30 ;3278 ;0 ;0.946 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.31 ;3224 ;0 ;0.946 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.32 ;3195 ;0 ;0.947 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.33 ;3190 ;0 ;0.945 ;8.3 ;0.0 ;0 ;0 ;
152 ;0:14.34 ;3212 ;0 ;0.948 ;8.3 ;0.0 ;0 ;0 ;
152 ;0:14.35 ;3247 ;0 ;0.947 ;8.3 ;0.0 ;0 ;0 ;
152 ;0:14.36 ;3280 ;0 ;0.952 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.37 ;3279 ;0 ;0.943 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.38 ;3262 ;0 ;0.945 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.39 ;3226 ;0 ;0.945 ;8.4 ;0.0 ;0 ;0 ;
152 ;0:14.40 ;3231 ;0 ;0.947 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.41 ;3260 ;0 ;0.951 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.42 ;3273 ;0 ;0.949 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.43 ;3278 ;0 ;0.950 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.44 ;3262 ;0 ;0.944 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.45 ;3244 ;0 ;0.949 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.46 ;3208 ;0 ;0.943 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.47 ;3206 ;0 ;0.946 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.48 ;3226 ;0 ;0.943 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.49 ;3242 ;0 ;0.943 ;8.6 ;0.0 ;0 ;0 ;
152 ;0:14.50 ;3271 ;0 ;0.941 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.51 ;3286 ;0 ;0.940 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.52 ;3273 ;0 ;0.951 ;8.9 ;0.0 ;0 ;0 ;
152 ;0:14.53 ;3227 ;0 ;0.949 ;8.7 ;0.0 ;0 ;0 ;
152 ;0:14.54 ;3217 ;0 ;0.953 ;8.7 ;0.0 ;0 ;0 ;
152 ;0:14.55 ;3232 ;0 ;0.950 ;8.7 ;0.0 ;0 ;0 ;
152 ;0:14.56 ;3239 ;0 ;0.951 ;8.7 ;0.0 ;0 ;0 ;
152 ;0:14.57 ;3246 ;0 ;0.952 ;8.9 ;0.0 ;0 ;0 ;
