SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;TRAC %;SLIP%;INJ;ADV;GEAR;
451 ;5:29.30 ;7618 ;21 ;88;10;69;0.687 ;38.2 ;37.0 ;0.850 ;0 ;-3 ;5.16 ;55.2 ;1 ;
451 ;5:29.40 ;7431 ;27 ;88;10;73;0.696 ;35.3 ;36.1 ;0.850 ;0 ;2 ;5.44 ;52.6 ;1 ;
451 ;5:29.50 ;7390 ;28 ;88;10;73;0.719 ;35.3 ;35.9 ;0.850 ;0 ;1 ;5.46 ;51.9 ;1 ;
451 ;5:29.60 ;7208 ;26 ;88;10;70;0.736 ;31.1 ;35.0 ;0.850 ;0 ;12 ;5.27 ;51.9 ;1 ;
451 ;5:29.70 ;7113 ;24 ;88;10;68;0.754 ;34.8 ;34.5 ;0.850 ;0 ;0 ;5.09 ;52.3 ;1 ;
451 ;5:29.80 ;6845 ;21 ;88;10;66;0.752 ;32.5 ;33.2 ;0.850 ;0 ;2 ;4.93 ;50.1 ;1 ;
451 ;5:29.90 ;6863 ;19 ;88;10;64;0.760 ;33.6 ;33.3 ;0.850 ;0 ;0 ;4.77 ;50.8 ;1 ;
451 ;5:30.00 ;7070 ;19 ;88;10;62;0.752 ;31.5 ;34.3 ;0.850 ;0 ;8 ;4.71 ;52.9 ;1 ;
451 ;5:30.10 ;7259 ;19 ;88;10;62;0.760 ;32.8 ;35.2 ;0.850 ;0 ;7 ;4.81 ;53.8 ;1 ;
451 ;5:30.20 ;7096 ;18 ;88;10;61;0.825 ;32.3 ;34.5 ;0.850 ;0 ;6 ;4.65 ;53.2 ;1 ;
451 ;5:30.30 ;7126 ;17 ;88;10;57;0.861 ;34.0 ;34.6 ;0.850 ;0 ;1 ;4.50 ;54.0 ;1 ;
451 ;5:30.40 ;7102 ;14 ;88;10;54;0.944 ;34.5 ;34.5 ;0.850 ;0 ;0 ;4.01 ;55.7 ;1 ;
451 ;5:30.50 ;7086 ;10 ;88;10;52;1.025 ;35.7 ;34.2 ;0.850 ;0 ;-4 ;3.47 ;56.2 ;1 ;
451 ;5:30.60 ;7278 ;9 ;88;10;51;1.031 ;34.0 ;35.3 ;0.850 ;0 ;3 ;3.50 ;57.0 ;1 ;
451 ;5:30.70 ;7482 ;9 ;88;10;51;1.042 ;35.5 ;36.3 ;0.850 ;0 ;2 ;3.65 ;57.8 ;1 ;
451 ;5:30.80 ;7754 ;9 ;88;10;52;1.042 ;38.9 ;37.6 ;0.850 ;0 ;-3 ;3.82 ;58.9 ;1 ;
451 ;5:30.90 ;8012 ;15 ;89;10;53;1.035 ;40.9 ;38.9 ;0.850 ;0 ;-4 ;4.56 ;59.1 ;1 ;
451 ;5:31.00 ;8355 ;15 ;89;10;52;1.056 ;41.0 ;40.6 ;0.850 ;0 ;0 ;4.34 ;58.5 ;1 ;
451 ;5:31.10 ;8415 ;14 ;89;10;52;0.922 ;43.0 ;40.9 ;0.850 ;0 ;-4 ;4.08 ;59.1 ;1 ;
451 ;5:31.20 ;8205 ;13 ;89;10;53;0.835 ;43.5 ;39.8 ;0.850 ;0 ;-8 ;4.01 ;59.8 ;1 ;
451 ;5:31.30 ;8729 ;13 ;89;10;56;0.726 ;47.8 ;42.6 ;0.850 ;0 ;-10 ;3.62 ;59.8 ;1 ;
451 ;5:31.40 ;9375 ;30 ;89;10;66;0.705 ;44.2 ;45.5 ;0.850 ;0 ;2 ;5.69 ;46.3 ;1 ;
451 ;5:31.50 ;9356 ;37 ;89;10;68;0.720 ;46.1 ;45.1 ;0.850 ;0 ;-2 ;6.13 ;44.5 ;1 ;
451 ;5:31.60 ;9141 ;35 ;89;10;67;0.726 ;44.4 ;44.4 ;0.850 ;0 ;0 ;5.95 ;44.8 ;1 ;
451 ;5:31.70 ;8861 ;32 ;89;10;66;0.722 ;41.9 ;43.0 ;0.850 ;0 ;2 ;5.76 ;47.2 ;1 ;
451 ;5:31.80 ;8869 ;31 ;89;10;64;0.745 ;43.0 ;43.1 ;0.850 ;0 ;0 ;5.70 ;47.5 ;1 ;
451 ;5:31.90 ;8733 ;31 ;89;10;64;0.734 ;44.4 ;42.4 ;0.850 ;0 ;-4 ;5.73 ;49.0 ;1 ;
451 ;5:32.00 ;8656 ;30 ;89;10;64;0.710 ;42.0 ;42.0 ;0.850 ;0 ;0 ;5.69 ;50.2 ;1 ;
451 ;5:32.10 ;8557 ;29 ;89;10;63;0.743 ;43.7 ;41.9 ;0.850 ;0 ;-4 ;5.64 ;50.6 ;1 ;
451 ;5:32.20 ;8573 ;28 ;89;10;62;0.737 ;41.7 ;41.3 ;0.850 ;0 ;0 ;5.62 ;52.0 ;1 ;
451 ;5:32.30 ;8499 ;27 ;89;10;63;0.708 ;41.6 ;41.3 ;0.850 ;0 ;0 ;5.56 ;52.2 ;1 ;
451 ;5:32.40 ;8187 ;27 ;89;10;66;0.671 ;41.0 ;39.8 ;0.850 ;0 ;-2 ;5.67 ;54.5 ;1 ;
451 ;5:32.50 ;8322 ;30 ;89;10;73;0.673 ;40.7 ;40.4 ;0.850 ;0 ;0 ;5.78 ;53.6 ;1 ;
451 ;5:32.60 ;7951 ;36 ;89;10;77;0.674 ;38.8 ;38.6 ;0.850 ;0 ;0 ;6.03 ;55.9 ;1 ;
451 ;5:32.70 ;7572 ;37 ;89;10;80;0.683 ;37.9 ;36.8 ;0.850 ;0 ;-2 ;5.90 ;51.5 ;1 ;
451 ;5:32.80 ;7402 ;36 ;89;10;82;0.679 ;34.8 ;35.7 ;0.850 ;0 ;2 ;5.80 ;49.7 ;1 ;
451 ;5:32.90 ;6972 ;35 ;89;10;82;0.695 ;35.0 ;33.8 ;0.850 ;0 ;-3 ;5.63 ;44.8 ;1 ;
451 ;5:33.00 ;6761 ;35 ;89;10;82;0.708 ;33.2 ;32.8 ;0.850 ;0 ;-1 ;5.74 ;42.7 ;1 ;
451 ;5:33.10 ;6419 ;32 ;89;10;82;0.744 ;31.4 ;31.2 ;0.850 ;0 ;0 ;5.82 ;39.7 ;1 ;
451 ;5:33.20 ;6169 ;30 ;89;10;80;0.741 ;29.0 ;29.9 ;0.850 ;0 ;3 ;5.87 ;37.4 ;1 ;
451 ;5:33.30 ;6075 ;28 ;89;10;80;0.760 ;29.0 ;29.3 ;0.850 ;0 ;1 ;5.87 ;36.1 ;1 ;
451 ;5:33.40 ;5899 ;26 ;89;10;78;0.810 ;30.7 ;28.6 ;0.850 ;0 ;-6 ;5.84 ;35.7 ;1 ;
451 ;5:33.50 ;5815 ;24 ;89;10;78;0.828 ;26.3 ;28.2 ;0.850 ;0 ;7 ;5.76 ;36.1 ;1 ;
451 ;5:33.60 ;5476 ;21 ;89;10;78;0.790 ;25.9 ;26.6 ;0.850 ;0 ;2 ;5.66 ;37.1 ;1 ;
451 ;5:33.70 ;5420 ;20 ;89;10;78;0.745 ;28.0 ;26.3 ;0.850 ;0 ;-6 ;5.61 ;37.5 ;1 ;
451 ;5:33.80 ;5055 ;19 ;89;10;78;0.755 ;25.7 ;24.5 ;0.850 ;0 ;-4 ;5.63 ;36.9 ;1 ;
451 ;5:33.90 ;4657 ;18 ;89;10;75;0.765 ;25.9 ;22.6 ;0.850 ;0 ;-12 ;5.54 ;34.7 ;1 ;
451 ;5:34.00 ;4315 ;12 ;89;10;71;0.776 ;26.7 ;20.9 ;0.850 ;0 ;-21 ;4.33 ;32.0 ;1 ;
451 ;5:34.10 ;4122 ;6 ;89;10;69;0.766 ;26.5 ;20.0 ;0.850 ;0 ;-24 ;4.03 ;24.5 ;1 ;
451 ;5:34.20 ;4157 ;4 ;89;10;67;0.764 ;25.6 ;20.2 ;0.850 ;0 ;-21 ;3.74 ;23.2 ;1 ;
451 ;5:34.30 ;4312 ;4 ;89;10;67;0.773 ;25.8 ;20.9 ;0.850 ;0 ;-18 ;3.74 ;24.4 ;1 ;
451 ;5:34.40 ;4293 ;4 ;89;10;67;0.768 ;25.5 ;20.8 ;0.850 ;0 ;-18 ;3.74 ;24.3 ;1 ;
451 ;5:34.50 ;4381 ;4 ;89;10;68;0.758 ;25.8 ;21.3 ;0.850 ;0 ;-17 ;3.74 ;25.0 ;1 ;
451 ;5:34.60 ;4456 ;4 ;89;10;69;0.747 ;25.9 ;21.6 ;0.850 ;0 ;-16 ;3.74 ;25.6 ;1 ;
451 ;5:34.70 ;4463 ;8 ;89;10;70;0.757 ;25.4 ;21.7 ;0.850 ;0 ;-14 ;4.33 ;29.7 ;1 ;
451 ;5:34.80 ;4362 ;8 ;89;10;69;0.786 ;24.5 ;21.2 ;0.850 ;0 ;-13 ;4.33 ;28.6 ;1 ;
451 ;5:34.90 ;4448 ;8 ;89;10;68;0.822 ;24.2 ;21.6 ;0.850 ;0 ;-10 ;4.33 ;29.4 ;1 ;
451 ;5:35.00 ;4333 ;7 ;89;10;67;0.855 ;25.9 ;21.0 ;0.850 ;0 ;-18 ;4.17 ;27.3 ;1 ;
451 ;5:35.10 ;4271 ;5 ;89;10;64;0.913 ;23.3 ;20.7 ;0.850 ;0 ;-11 ;3.89 ;25.0 ;1 ;
451 ;5:35.20 ;4330 ;4 ;89;10;61;0.945 ;26.1 ;21.0 ;0.850 ;0 ;-19 ;3.74 ;24.6 ;1 ;
451 ;5:35.30 ;4425 ;2 ;89;10;59;0.963 ;25.6 ;21.5 ;0.850 ;0 ;-16 ;3.28 ;19.0 ;1 ;
451 ;5:35.40 ;4532 ;1 ;89;10;58;0.961 ;26.1 ;22.0 ;0.850 ;0 ;-15 ;3.03 ;16.3 ;1 ;
451 ;5:35.50 ;4866 ;0 ;89;10;56;0.936 ;28.7 ;23.6 ;0.850 ;0 ;-17 ;2.77 ;14.4 ;1 ;
451 ;5:35.60 ;4956 ;0 ;89;10;54;0.947 ;29.2 ;24.0 ;0.850 ;0 ;-17 ;2.76 ;14.8 ;1 ;
451 ;5:35.70 ;5492 ;0 ;89;10;52;0.953 ;29.8 ;26.7 ;0.850 ;0 ;-10 ;2.75 ;17.4 ;1 ;
451 ;5:35.80 ;5885 ;3 ;89;10;50;0.953 ;31.0 ;28.6 ;0.850 ;0 ;-7 ;3.49 ;30.6 ;1 ;
451 ;5:35.90 ;6237 ;3 ;89;10;48;0.946 ;31.8 ;30.3 ;0.850 ;0 ;-4 ;3.49 ;31.8 ;1 ;
451 ;5:36.00 ;6445 ;3 ;89;10;47;0.936 ;32.8 ;31.3 ;0.850 ;0 ;-4 ;3.49 ;32.3 ;1 ;
451 ;5:36.10 ;6778 ;2 ;89;10;46;0.949 ;34.8 ;32.9 ;0.850 ;0 ;-5 ;3.25 ;31.3 ;1 ;
451 ;5:36.20 ;6768 ;1 ;89;10;46;0.935 ;35.8 ;32.9 ;0.850 ;0 ;-8 ;3.00 ;29.4 ;1 ;
451 ;5:36.30 ;6923 ;4 ;89;10;46;0.940 ;36.1 ;33.6 ;0.850 ;0 ;-6 ;3.74 ;35.0 ;1 ;
451 ;5:36.40 ;7295 ;4 ;89;10;45;0.966 ;39.3 ;35.4 ;0.850 ;0 ;-9 ;3.74 ;35.0 ;1 ;
451 ;5:36.50 ;7464 ;3 ;89;10;45;1.065 ;42.9 ;36.2 ;0.850 ;0 ;-15 ;3.49 ;36.1 ;1 ;
451 ;5:36.60 ;8026 ;3 ;89;10;46;1.009 ;47.9 ;39.0 ;0.850 ;0 ;-18 ;3.49 ;57.6 ;1 ;
451 ;5:36.70 ;8720 ;4 ;90;10;47;0.888 ;47.6 ;42.3 ;0.850 ;0 ;-11 ;3.48 ;60.0 ;1 ;
451 ;5:36.80 ;8988 ;6 ;90;10;53;0.765 ;47.2 ;43.9 ;0.850 ;0 ;-6 ;3.16 ;60.0 ;1 ;
451 ;5:36.90 ;9837 ;36 ;90;10;69;0.730 ;49.2 ;47.8 ;0.850 ;0 ;-2 ;6.27 ;44.7 ;1 ;
451 ;5:37.00 ;9566 ;42 ;90;10;71;0.702 ;48.5 ;46.5 ;0.850 ;0 ;-4 ;6.55 ;43.6 ;1 ;
451 ;5:37.10 ;9469 ;41 ;90;10;71;0.716 ;47.4 ;46.0 ;0.850 ;0 ;-2 ;6.46 ;43.7 ;1 ;
451 ;5:37.20 ;9541 ;41 ;90;10;70;0.715 ;46.6 ;46.3 ;0.850 ;0 ;0 ;6.49 ;43.6 ;1 ;
451 ;5:37.30 ;9436 ;40 ;90;10;70;0.726 ;44.8 ;45.8 ;0.850 ;0 ;2 ;6.38 ;43.9 ;1 ;
451 ;5:37.40 ;9541 ;38 ;90;10;68;0.741 ;48.8 ;46.3 ;0.850 ;0 ;-5 ;6.28 ;44.3 ;1 ;
451 ;5:37.50 ;9150 ;35 ;90;10;67;0.837 ;44.8 ;44.4 ;0.850 ;0 ;0 ;5.95 ;44.8 ;1 ;
451 ;5:37.60 ;9195 ;34 ;90;10;65;0.748 ;46.9 ;44.7 ;0.850 ;0 ;-4 ;5.90 ;44.9 ;1 ;
451 ;5:37.70 ;9356 ;32 ;90;10;64;0.833 ;44.8 ;45.4 ;0.850 ;0 ;1 ;5.82 ;45.5 ;1 ;
451 ;5:37.80 ;9044 ;31 ;90;10;64;0.751 ;48.3 ;43.5 ;0.850 ;0 ;-9 ;5.67 ;46.0 ;1 ;
451 ;5:37.90 ;9556 ;32 ;90;10;64;0.695 ;47.6 ;46.4 ;0.850 ;0 ;-2 ;5.88 ;45.6 ;1 ;
451 ;5:38.00 ;9005 ;32 ;90;10;66;0.694 ;47.0 ;43.7 ;0.850 ;0 ;-7 ;5.72 ;45.5 ;1 ;
451 ;5:38.10 ;9177 ;34 ;90;10;68;0.675 ;46.1 ;44.3 ;0.850 ;0 ;-3 ;5.87 ;44.8 ;1 ;
451 ;5:38.20 ;8894 ;35 ;90;10;69;0.692 ;44.2 ;43.2 ;0.850 ;0 ;-2 ;5.92 ;46.1 ;1 ;
451 ;5:38.30 ;8844 ;35 ;90;10;70;0.676 ;43.7 ;42.9 ;0.850 ;0 ;-1 ;5.92 ;46.7 ;1 ;
451 ;5:38.40 ;8652 ;35 ;90;10;70;0.666 ;39.3 ;42.2 ;0.850 ;0 ;7 ;5.95 ;48.6 ;1 ;
451 ;5:38.50 ;8480 ;35 ;90;10;72;0.674 ;40.2 ;41.2 ;0.850 ;0 ;2 ;5.98 ;51.1 ;1 ;
451 ;5:38.60 ;8325 ;35 ;90;10;75;0.680 ;37.9 ;40.4 ;0.850 ;0 ;6 ;6.00 ;52.9 ;1 ;
451 ;5:38.70 ;7855 ;35 ;90;10;77;0.680 ;35.7 ;38.1 ;0.850 ;0 ;6 ;5.97 ;55.1 ;1 ;
451 ;5:38.80 ;7618 ;34 ;90;10;77;0.684 ;33.7 ;37.0 ;0.850 ;0 ;9 ;5.83 ;52.5 ;1 ;
451 ;5:38.90 ;7378 ;33 ;90;10;79;0.689 ;33.7 ;35.8 ;0.850 ;0 ;6 ;5.70 ;49.8 ;1 ;
451 ;5:39.00 ;7321 ;33 ;90;10;80;0.711 ;32.5 ;35.5 ;0.850 ;0 ;9 ;5.68 ;49.1 ;1 ;
451 ;5:39.10 ;6949 ;33 ;90;10;80;0.694 ;30.1 ;33.7 ;0.850 ;0 ;11 ;5.57 ;44.6 ;1 ;
451 ;5:39.20 ;6967 ;32 ;90;10;80;0.718 ;28.9 ;33.8 ;0.850 ;3 ;16 ;5.50 ;45.6 ;1 ;
451 ;5:39.30 ;6492 ;31 ;90;10;81;0.746 ;28.7 ;31.5 ;0.850 ;0 ;9 ;5.73 ;40.9 ;1 ;
451 ;5:39.40 ;6194 ;31 ;90;10;80;0.700 ;27.7 ;30.1 ;0.850 ;0 ;8 ;5.90 ;37.4 ;1 ;
451 ;5:39.50 ;6317 ;29 ;90;10;80;0.745 ;27.7 ;30.7 ;0.850 ;0 ;10 ;5.74 ;39.6 ;1 ;
451 ;5:39.60 ;5783 ;27 ;90;10;78;0.693 ;26.9 ;28.1 ;0.850 ;0 ;4 ;5.92 ;35.4 ;1 ;
451 ;5:39.70 ;6119 ;23 ;90;10;76;0.801 ;26.1 ;29.6 ;0.850 ;0 ;13 ;5.56 ;38.9 ;1 ;
451 ;5:39.80 ;5511 ;18 ;90;10;73;0.699 ;25.1 ;26.7 ;0.850 ;0 ;6 ;5.45 ;38.7 ;1 ;
451 ;5:39.90 ;5668 ;15 ;90;10;71;0.717 ;26.2 ;27.5 ;0.850 ;0 ;4 ;4.69 ;46.3 ;1 ;
451 ;5:40.00 ;5898 ;14 ;90;10;72;0.700 ;25.5 ;28.4 ;0.850 ;0 ;11 ;4.39 ;51.2 ;1 ;
451 ;5:40.10 ;5397 ;14 ;90;10;72;0.726 ;26.3 ;26.2 ;0.850 ;0 ;0 ;4.52 ;44.8 ;1 ;
451 ;5:40.20 ;5625 ;14 ;90;10;74;0.739 ;28.6 ;27.3 ;0.850 ;0 ;-4 ;4.46 ;48.1 ;1 ;
451 ;5:40.30 ;5262 ;14 ;89;10;74;0.739 ;28.0 ;25.5 ;0.850 ;0 ;-8 ;4.55 ;42.9 ;1 ;
451 ;5:40.40 ;5275 ;14 ;89;10;75;0.723 ;25.4 ;25.6 ;0.850 ;0 ;0 ;4.55 ;43.1 ;1 ;
451 ;5:40.50 ;4947 ;14 ;89;10;76;0.713 ;25.0 ;24.0 ;0.850 ;0 ;-4 ;4.61 ;38.7 ;1 ;
451 ;5:40.60 ;4867 ;14 ;89;10;75;0.721 ;25.9 ;23.6 ;0.850 ;0 ;-8 ;4.61 ;38.0 ;1 ;
451 ;5:40.70 ;5238 ;14 ;89;10;74;0.723 ;25.3 ;25.4 ;0.850 ;0 ;0 ;4.56 ;42.6 ;1 ;
451 ;5:40.80 ;5323 ;13 ;89;10;75;0.732 ;26.5 ;25.8 ;0.850 ;0 ;-2 ;4.30 ;45.1 ;1 ;
451 ;5:40.90 ;5102 ;13 ;89;10;76;0.764 ;26.0 ;24.8 ;0.850 ;0 ;-4 ;4.36 ;41.4 ;1 ;
451 ;5:41.00 ;4960 ;14 ;89;10;77;0.794 ;24.8 ;24.0 ;0.850 ;0 ;-3 ;4.61 ;38.7 ;1 ;
451 ;5:41.10 ;4736 ;14 ;89;10;78;0.762 ;24.3 ;23.0 ;0.850 ;0 ;-5 ;4.60 ;36.8 ;1 ;
451 ;5:41.20 ;4431 ;16 ;89;10;78;0.731 ;23.4 ;21.5 ;0.850 ;0 ;-8 ;5.06 ;33.5 ;1 ;
451 ;5:41.30 ;4227 ;15 ;89;10;77;0.719 ;21.4 ;20.5 ;0.850 ;0 ;-4 ;4.81 ;32.0 ;1 ;
451 ;5:41.40 ;4058 ;11 ;89;10;76;0.761 ;20.8 ;19.7 ;0.850 ;0 ;-5 ;4.33 ;28.5 ;1 ;
451 ;5:41.50 ;3759 ;8 ;89;10;78;0.845 ;20.8 ;18.2 ;0.850 ;0 ;-12 ;4.33 ;24.0 ;1 ;
451 ;5:41.60 ;3055 ;5 ;89;10;77;0.803 ;21.7 ;14.8 ;0.850 ;0 ;-31 ;3.89 ;16.7 ;1 ;
451 ;5:41.70 ;3005 ;3 ;89;10;75;0.764 ;21.7 ;14.6 ;0.850 ;0 ;-32 ;3.55 ;13.7 ;1 ;
451 ;5:41.80 ;3309 ;1 ;89;10;73;0.783 ;22.8 ;16.0 ;0.850 ;0 ;-29 ;3.12 ;12.0 ;1 ;
451 ;5:41.90 ;3828 ;1 ;89;10;72;0.793 ;22.6 ;18.6 ;0.850 ;0 ;-17 ;3.09 ;13.2 ;1 ;
451 ;5:42.00 ;3980 ;3 ;89;10;74;0.767 ;22.3 ;19.1 ;0.850 ;0 ;-14 ;3.51 ;19.0 ;1 ;
451 ;5:42.10 ;3974 ;10 ;89;10;80;0.751 ;22.4 ;19.3 ;0.850 ;0 ;-13 ;4.33 ;26.8 ;1 ;
451 ;5:42.20 ;4426 ;18 ;89;10;81;0.724 ;19.6 ;21.5 ;0.850 ;0 ;9 ;5.53 ;33.0 ;1 ;
451 ;5:42.30 ;4097 ;18 ;89;10;83;0.898 ;18.7 ;19.9 ;0.850 ;0 ;6 ;5.51 ;30.6 ;1 ;
451 ;5:42.40 ;3119 ;19 ;89;10;82;0.979 ;19.1 ;15.1 ;0.850 ;0 ;-20 ;5.57 ;30.0 ;1 ;
451 ;5:42.50 ;3264 ;5 ;89;10;74;0.953 ;17.1 ;15.8 ;0.850 ;0 ;-7 ;3.89 ;18.1 ;1 ;
451 ;5:42.60 ;3526 ;2 ;89;10;70;0.855 ;18.6 ;17.4 ;0.850 ;0 ;-6 ;3.32 ;14.5 ;1 ;
451 ;5:42.70 ;4105 ;3 ;89;10;68;0.793 ;20.7 ;19.9 ;0.850 ;0 ;-3 ;3.51 ;19.9 ;1 ;
451 ;5:42.80 ;5005 ;3 ;89;10;68;0.775 ;26.4 ;24.3 ;0.850 ;0 ;-7 ;3.49 ;26.2 ;1 ;
451 ;5:42.90 ;5458 ;9 ;89;10;74;0.741 ;29.2 ;26.5 ;0.850 ;0 ;-9 ;4.09 ;42.9 ;1 ;
451 ;5:43.00 ;5739 ;21 ;89;10;77;0.730 ;26.1 ;27.9 ;0.850 ;0 ;6 ;5.58 ;37.7 ;1 ;
451 ;5:43.10 ;5553 ;21 ;89;10;78;0.710 ;26.9 ;26.9 ;0.850 ;0 ;0 ;5.64 ;37.3 ;1 ;
451 ;5:43.20 ;5751 ;21 ;89;10;77;0.713 ;26.7 ;27.9 ;0.850 ;0 ;4 ;5.58 ;37.8 ;1 ;
451 ;5:43.30 ;5452 ;21 ;89;10;78;0.740 ;25.7 ;26.5 ;0.850 ;0 ;3 ;5.67 ;37.1 ;1 ;
451 ;5:43.40 ;5637 ;21 ;89;10;78;0.775 ;24.4 ;27.3 ;0.850 ;0 ;11 ;5.62 ;37.5 ;1 ;
451 ;5:43.50 ;5513 ;21 ;89;10;77;0.777 ;21.7 ;26.8 ;0.850 ;26 ;23 ;5.65 ;37.2 ;1 ;
451 ;5:43.60 ;5517 ;20 ;89;10;76;0.791 ;20.8 ;26.8 ;0.850 ;43 ;28 ;5.58 ;37.8 ;1 ;
451 ;5:43.70 ;5313 ;17 ;89;10;75;0.783 ;22.0 ;25.8 ;0.850 ;6 ;17 ;5.25 ;39.5 ;1 ;
451 ;5:43.80 ;5364 ;16 ;89;10;74;0.776 ;20.8 ;26.0 ;0.850 ;33 ;25 ;5.00 ;41.3 ;1 ;
451 ;5:43.90 ;5482 ;16 ;89;10;74;0.775 ;21.7 ;26.6 ;0.850 ;23 ;22 ;4.98 ;42.3 ;1 ;
451 ;5:44.00 ;5434 ;16 ;89;10;74;0.811 ;20.5 ;26.4 ;0.850 ;43 ;28 ;4.99 ;41.9 ;1 ;
451 ;5:44.10 ;5431 ;15 ;89;10;73;0.783 ;21.4 ;26.4 ;0.850 ;26 ;23 ;4.75 ;43.6 ;1 ;
451 ;5:44.20 ;5542 ;14 ;89;10;73;0.714 ;20.5 ;26.7 ;0.850 ;50 ;30 ;4.48 ;46.9 ;1 ;
451 ;5:44.30 ;5259 ;14 ;89;10;74;0.725 ;21.3 ;25.5 ;0.850 ;13 ;19 ;4.55 ;42.9 ;1 ;
451 ;5:44.40 ;4925 ;13 ;89;10;74;0.722 ;21.8 ;23.9 ;0.850 ;0 ;9 ;4.37 ;38.9 ;1 ;
451 ;5:44.50 ;4856 ;12 ;89;10;73;0.728 ;22.6 ;23.6 ;0.850 ;0 ;4 ;4.36 ;37.3 ;1 ;
451 ;5:44.60 ;4775 ;10 ;89;10;72;0.734 ;21.7 ;23.2 ;0.850 ;0 ;6 ;4.34 ;34.6 ;1 ;
451 ;5:44.70 ;4718 ;10 ;89;10;72;0.714 ;22.7 ;22.9 ;0.850 ;0 ;0 ;4.34 ;34.0 ;1 ;
451 ;5:44.80 ;4629 ;9 ;89;10;72;0.724 ;24.4 ;22.5 ;0.850 ;0 ;-7 ;4.33 ;32.1 ;1 ;
451 ;5:44.90 ;4678 ;9 ;89;10;71;0.726 ;25.0 ;22.7 ;0.850 ;0 ;-9 ;4.33 ;32.6 ;1 ;
451 ;5:45.00 ;4588 ;9 ;89;10;72;0.728 ;25.6 ;22.3 ;0.850 ;0 ;-12 ;4.33 ;31.7 ;1 ;
451 ;5:45.10 ;4565 ;9 ;89;10;72;0.736 ;24.4 ;22.1 ;0.850 ;0 ;-9 ;4.33 ;31.5 ;1 ;
451 ;5:45.20 ;4760 ;10 ;89;10;73;0.743 ;26.1 ;23.1 ;0.850 ;0 ;-11 ;4.34 ;34.4 ;1 ;
451 ;5:45.30 ;4877 ;11 ;89;10;73;0.731 ;24.4 ;23.7 ;0.850 ;0 ;-2 ;4.35 ;36.5 ;1 ;
451 ;5:45.40 ;4658 ;11 ;89;10;73;0.733 ;25.1 ;22.6 ;0.850 ;0 ;-9 ;4.34 ;34.3 ;1 ;
451 ;5:45.50 ;4373 ;11 ;89;10;72;0.775 ;25.0 ;21.2 ;0.850 ;0 ;-15 ;4.33 ;31.6 ;1 ;
451 ;5:45.60 ;4509 ;10 ;89;10;71;0.815 ;24.4 ;21.9 ;0.850 ;0 ;-10 ;4.33 ;31.9 ;1 ;
451 ;5:45.70 ;4295 ;8 ;89;10;69;0.865 ;24.2 ;20.9 ;0.850 ;0 ;-13 ;4.33 ;28.1 ;1 ;
451 ;5:45.80 ;4288 ;6 ;89;10;68;0.835 ;22.5 ;20.8 ;0.850 ;0 ;-7 ;4.03 ;26.0 ;1 ;
451 ;5:45.90 ;4357 ;5 ;89;10;67;0.877 ;23.9 ;21.1 ;0.850 ;0 ;-11 ;3.89 ;25.7 ;1 ;
451 ;5:46.00 ;4578 ;5 ;89;10;66;0.833 ;24.6 ;22.2 ;0.850 ;0 ;-9 ;3.89 ;27.6 ;1 ;
451 ;5:46.10 ;4511 ;5 ;89;10;66;0.836 ;25.9 ;21.9 ;0.850 ;0 ;-15 ;3.89 ;27.0 ;1 ;
451 ;5:46.20 ;4653 ;5 ;89;10;66;0.811 ;27.7 ;22.6 ;0.850 ;0 ;-18 ;3.89 ;28.2 ;1 ;
451 ;5:46.30 ;4992 ;5 ;89;10;66;0.786 ;27.2 ;24.2 ;0.850 ;0 ;-11 ;3.89 ;31.1 ;1 ;
451 ;5:46.40 ;5246 ;6 ;89;10;66;0.782 ;27.3 ;25.5 ;0.850 ;0 ;-6 ;3.96 ;34.9 ;1 ;
451 ;5:46.50 ;5331 ;7 ;89;10;66;0.830 ;28.5 ;25.9 ;0.850 ;0 ;-9 ;4.03 ;37.8 ;1 ;
451 ;5:46.60 ;5442 ;7 ;89;10;65;0.842 ;28.1 ;26.4 ;0.850 ;0 ;-6 ;3.98 ;39.2 ;1 ;
451 ;5:46.70 ;5366 ;7 ;89;10;65;0.855 ;27.8 ;26.0 ;0.850 ;0 ;-6 ;4.02 ;38.2 ;1 ;
451 ;5:46.80 ;5420 ;6 ;89;10;64;0.800 ;28.8 ;26.3 ;0.850 ;0 ;-8 ;3.91 ;36.7 ;1 ;
451 ;5:46.90 ;5555 ;6 ;89;10;64;0.823 ;27.8 ;27.0 ;0.850 ;0 ;-2 ;3.86 ;38.0 ;1 ;
451 ;5:47.00 ;5593 ;6 ;89;10;65;0.837 ;27.7 ;27.1 ;0.850 ;0 ;-2 ;3.85 ;38.3 ;1 ;
451 ;5:47.10 ;5431 ;6 ;89;10;65;0.783 ;28.2 ;26.4 ;0.850 ;0 ;-6 ;3.91 ;36.7 ;1 ;
451 ;5:47.20 ;5697 ;7 ;89;10;65;0.758 ;29.1 ;27.6 ;0.850 ;0 ;-5 ;3.86 ;42.4 ;1 ;
451 ;5:47.30 ;5841 ;9 ;89;10;67;0.799 ;28.2 ;28.3 ;0.850 ;0 ;0 ;3.87 ;48.8 ;1 ;
