SESSION; TIME;RPM;THROT;LAMB;TAR LB;INJ;INJ %;
396 ;0:00.45 ;5227 ;0 ;0.950 ;0.850 ;2.75 ;12 ;
396 ;0:00.46 ;5317 ;0 ;0.947 ;0.850 ;2.75 ;12 ;
396 ;0:00.47 ;5377 ;0 ;0.943 ;0.850 ;2.75 ;12 ;
396 ;0:00.48 ;5464 ;0 ;0.951 ;0.850 ;2.75 ;12 ;
396 ;0:00.49 ;5534 ;0 ;0.948 ;0.850 ;2.75 ;12 ;
396 ;0:00.50 ;5615 ;0 ;0.953 ;0.850 ;2.75 ;13 ;
396 ;0:00.51 ;5695 ;0 ;0.947 ;0.850 ;2.75 ;13 ;
396 ;0:00.52 ;5778 ;0 ;0.945 ;0.850 ;2.75 ;13 ;
396 ;0:00.53 ;5857 ;0 ;0.884 ;0.850 ;2.75 ;13 ;
396 ;0:00.54 ;5941 ;0 ;0.882 ;0.850 ;2.75 ;13 ;
396 ;0:00.55 ;6013 ;0 ;0.884 ;0.850 ;2.75 ;13 ;
396 ;0:00.56 ;6091 ;0 ;0.881 ;0.850 ;2.75 ;14 ;
396 ;0:00.57 ;6153 ;0 ;0.885 ;0.850 ;2.75 ;14 ;
396 ;0:00.58 ;6227 ;0 ;0.881 ;0.850 ;2.75 ;14 ;
396 ;0:00.59 ;6302 ;0 ;0.887 ;0.850 ;2.75 ;14 ;
396 ;0:00.60 ;6384 ;0 ;0.884 ;0.850 ;2.75 ;14 ;
396 ;0:00.61 ;6438 ;0 ;0.800 ;0.850 ;2.75 ;14 ;
396 ;0:00.62 ;6490 ;0 ;0.801 ;0.850 ;2.75 ;15 ;
396 ;0:00.63 ;6551 ;0 ;0.797 ;0.850 ;2.75 ;15 ;
396 ;0:00.64 ;6627 ;0 ;0.796 ;0.850 ;2.75 ;15 ;
396 ;0:00.65 ;6701 ;0 ;0.795 ;0.850 ;2.75 ;15 ;
396 ;0:00.66 ;6778 ;0 ;0.802 ;0.850 ;2.75 ;15 ;
396 ;0:00.67 ;6815 ;0 ;0.797 ;0.850 ;2.75 ;15 ;
396 ;0:00.68 ;6865 ;0 ;0.795 ;0.850 ;2.75 ;15 ;
396 ;0:00.69 ;6959 ;0 ;0.804 ;0.850 ;2.75 ;16 ;
396 ;0:00.70 ;6998 ;0 ;0.807 ;0.850 ;2.75 ;16 ;
396 ;0:00.71 ;7051 ;0 ;0.802 ;0.850 ;2.75 ;16 ;
396 ;0:00.72 ;7072 ;0 ;0.804 ;0.850 ;2.75 ;16 ;
396 ;0:00.73 ;7121 ;0 ;0.808 ;0.850 ;2.75 ;16 ;
396 ;0:00.74 ;7123 ;0 ;0.800 ;0.850 ;2.75 ;16 ;
396 ;0:00.75 ;7203 ;0 ;0.809 ;0.850 ;2.75 ;16 ;
396 ;0:00.76 ;7250 ;0 ;0.802 ;0.850 ;2.75 ;16 ;
396 ;0:00.77 ;7259 ;0 ;0.820 ;0.850 ;2.75 ;16 ;
396 ;0:00.78 ;7335 ;0 ;0.820 ;0.850 ;2.75 ;17 ;
396 ;0:00.79 ;7261 ;1 ;0.815 ;0.850 ;3.00 ;18 ;
396 ;0:00.80 ;7200 ;3 ;0.821 ;0.850 ;3.49 ;20 ;
396 ;0:00.81 ;7104 ;6 ;0.817 ;0.850 ;3.51 ;21 ;
396 ;0:00.82 ;7048 ;9 ;0.819 ;0.850 ;3.35 ;19 ;
396 ;0:00.83 ;7088 ;13 ;0.818 ;0.850 ;3.84 ;22 ;
396 ;0:00.84 ;7038 ;17 ;0.819 ;0.850 ;4.45 ;26 ;
396 ;0:00.85 ;6980 ;20 ;0.810 ;0.850 ;4.76 ;27 ;
396 ;0:00.86 ;6957 ;22 ;0.792 ;0.850 ;4.93 ;28 ;
396 ;0:00.87 ;6929 ;23 ;0.788 ;0.850 ;5.02 ;28 ;
396 ;0:00.88 ;6813 ;23 ;0.787 ;0.850 ;5.09 ;29 ;
396 ;0:00.89 ;6713 ;23 ;0.793 ;0.850 ;5.16 ;29 ;
396 ;0:00.90 ;6754 ;23 ;0.791 ;0.850 ;5.13 ;29 ;
396 ;0:00.91 ;6756 ;22 ;0.791 ;0.850 ;5.06 ;28 ;
396 ;0:00.92 ;6722 ;22 ;0.787 ;0.850 ;5.08 ;28 ;
396 ;0:00.93 ;6667 ;22 ;0.794 ;0.850 ;5.12 ;28 ;
396 ;0:00.94 ;6467 ;22 ;0.783 ;0.850 ;5.27 ;27 ;
396 ;0:00.95 ;6283 ;21 ;0.783 ;0.850 ;5.32 ;27 ;
396 ;0:00.96 ;6069 ;20 ;0.783 ;0.850 ;5.42 ;26 ;
396 ;0:00.97 ;5866 ;19 ;0.783 ;0.850 ;5.43 ;26 ;
396 ;0:00.98 ;5666 ;19 ;0.786 ;0.850 ;5.48 ;25 ;
396 ;0:00.99 ;5468 ;18 ;0.784 ;0.850 ;5.46 ;24 ;
396 ;0:01.00 ;5255 ;17 ;0.788 ;0.850 ;5.27 ;22 ;
396 ;0:01.01 ;5049 ;17 ;0.781 ;0.850 ;5.32 ;21 ;
396 ;0:01.02 ;4930 ;16 ;0.812 ;0.850 ;5.08 ;20 ;
396 ;0:01.03 ;4727 ;16 ;0.812 ;0.850 ;5.07 ;19 ;
396 ;0:01.04 ;4485 ;15 ;0.808 ;0.850 ;4.82 ;17 ;
396 ;0:01.05 ;4376 ;15 ;0.815 ;0.850 ;4.81 ;16 ;
396 ;0:01.06 ;4130 ;14 ;0.808 ;0.850 ;4.56 ;15 ;
396 ;0:01.07 ;4020 ;13 ;0.814 ;0.850 ;4.33 ;14 ;
396 ;0:01.08 ;3936 ;13 ;0.811 ;0.850 ;4.33 ;13 ;
396 ;0:01.09 ;3787 ;12 ;0.812 ;0.850 ;4.33 ;13 ;
396 ;0:01.10 ;3710 ;12 ;0.816 ;0.850 ;4.33 ;13 ;
396 ;0:01.11 ;3623 ;11 ;0.822 ;0.850 ;4.33 ;12 ;
396 ;0:01.12 ;3545 ;11 ;0.822 ;0.850 ;4.33 ;12 ;
396 ;0:01.13 ;3457 ;10 ;0.820 ;0.850 ;4.33 ;12 ;
396 ;0:01.14 ;3449 ;9 ;0.818 ;0.850 ;4.33 ;12 ;
396 ;0:01.15 ;3420 ;9 ;0.815 ;0.850 ;4.33 ;12 ;
396 ;0:01.16 ;3378 ;8 ;0.823 ;0.850 ;4.33 ;11 ;
396 ;0:01.17 ;3335 ;8 ;0.820 ;0.850 ;4.33 ;11 ;
396 ;0:01.18 ;3284 ;7 ;0.829 ;0.850 ;4.17 ;11 ;
396 ;0:01.19 ;3247 ;6 ;0.825 ;0.850 ;4.03 ;10 ;
396 ;0:01.20 ;3192 ;6 ;0.827 ;0.850 ;4.03 ;10 ;
396 ;0:01.21 ;3188 ;5 ;0.827 ;0.850 ;3.89 ;10 ;
396 ;0:01.22 ;3198 ;4 ;0.825 ;0.850 ;3.74 ;10 ;
396 ;0:01.23 ;3213 ;4 ;0.826 ;0.850 ;3.74 ;10 ;
396 ;0:01.24 ;3211 ;3 ;0.820 ;0.850 ;3.53 ;9 ;
396 ;0:01.25 ;3203 ;2 ;0.822 ;0.850 ;3.34 ;8 ;
396 ;0:01.26 ;3190 ;2 ;0.816 ;0.850 ;3.34 ;8 ;
396 ;0:01.27 ;3170 ;1 ;0.818 ;0.850 ;3.14 ;8 ;
396 ;0:01.28 ;3130 ;1 ;0.817 ;0.850 ;3.14 ;8 ;
396 ;0:01.29 ;3149 ;1 ;0.820 ;0.850 ;3.14 ;8 ;
396 ;0:01.30 ;3159 ;0 ;0.821 ;0.850 ;2.95 ;7 ;
396 ;0:01.31 ;3173 ;0 ;0.820 ;0.850 ;2.95 ;7 ;
396 ;0:01.32 ;3181 ;0 ;0.823 ;0.850 ;2.95 ;7 ;
396 ;0:01.33 ;3174 ;0 ;0.819 ;0.850 ;2.95 ;7 ;
396 ;0:01.34 ;3164 ;0 ;0.824 ;0.850 ;2.95 ;7 ;
396 ;0:01.35 ;3166 ;0 ;0.826 ;0.850 ;2.95 ;7 ;
396 ;0:01.36 ;3169 ;0 ;0.829 ;0.850 ;2.95 ;7 ;
396 ;0:01.37 ;3198 ;0 ;0.827 ;0.850 ;2.95 ;7 ;
396 ;0:01.38 ;3182 ;0 ;0.827 ;0.850 ;2.95 ;7 ;
396 ;0:01.39 ;3168 ;0 ;0.827 ;0.850 ;2.95 ;7 ;
396 ;0:01.40 ;3190 ;0 ;0.824 ;0.850 ;2.95 ;7 ;
396 ;0:01.41 ;3186 ;0 ;0.825 ;0.850 ;2.95 ;7 ;
396 ;0:01.42 ;3183 ;0 ;0.819 ;0.850 ;2.95 ;7 ;
396 ;0:01.43 ;3182 ;0 ;0.827 ;0.850 ;2.95 ;7 ;
396 ;0:01.44 ;3213 ;0 ;0.824 ;0.850 ;2.94 ;7 ;
396 ;0:01.45 ;3233 ;0 ;0.829 ;0.850 ;2.94 ;7 ;
396 ;0:01.46 ;3245 ;0 ;0.830 ;0.850 ;2.94 ;7 ;
396 ;0:01.47 ;3230 ;0 ;0.830 ;0.850 ;2.94 ;7 ;
396 ;0:01.48 ;3232 ;0 ;0.832 ;0.850 ;2.94 ;7 ;
396 ;0:01.49 ;3233 ;0 ;0.830 ;0.850 ;2.94 ;7 ;
396 ;0:01.50 ;3226 ;0 ;0.833 ;0.850 ;2.94 ;7 ;
396 ;0:01.51 ;3242 ;0 ;0.826 ;0.850 ;2.94 ;7 ;
396 ;0:01.52 ;3250 ;0 ;0.830 ;0.850 ;2.94 ;8 ;
396 ;0:01.53 ;3268 ;0 ;0.824 ;0.850 ;2.94 ;8 ;
396 ;0:01.54 ;3269 ;0 ;0.824 ;0.850 ;2.94 ;8 ;
396 ;0:01.55 ;3283 ;0 ;0.820 ;0.850 ;2.94 ;8 ;
396 ;0:01.56 ;3291 ;0 ;0.822 ;0.850 ;2.94 ;8 ;
396 ;0:01.57 ;3284 ;0 ;0.827 ;0.850 ;2.94 ;8 ;
396 ;0:01.58 ;3263 ;0 ;0.826 ;0.850 ;2.94 ;8 ;
396 ;0:01.59 ;3287 ;0 ;0.827 ;0.850 ;2.94 ;8 ;
396 ;0:01.60 ;3269 ;0 ;0.823 ;0.850 ;2.94 ;8 ;
396 ;0:01.61 ;3250 ;0 ;0.827 ;0.850 ;2.94 ;7 ;
396 ;0:01.62 ;3226 ;0 ;0.823 ;0.850 ;2.94 ;7 ;
396 ;0:01.63 ;3238 ;0 ;0.825 ;0.850 ;2.94 ;7 ;
396 ;0:01.64 ;3252 ;0 ;0.824 ;0.850 ;2.94 ;7 ;
396 ;0:01.65 ;3247 ;0 ;0.822 ;0.850 ;2.94 ;8 ;
396 ;0:01.66 ;3262 ;0 ;0.821 ;0.850 ;2.94 ;7 ;
396 ;0:01.67 ;3241 ;0 ;0.820 ;0.850 ;2.94 ;7 ;
396 ;0:01.68 ;3242 ;0 ;0.829 ;0.850 ;2.94 ;8 ;
396 ;0:01.69 ;3240 ;0 ;0.827 ;0.850 ;2.94 ;8 ;
396 ;0:01.70 ;3268 ;0 ;0.833 ;0.850 ;2.94 ;8 ;
396 ;0:01.71 ;3277 ;0 ;0.830 ;0.850 ;2.94 ;8 ;
396 ;0:01.72 ;3250 ;0 ;0.831 ;0.850 ;2.94 ;7 ;
396 ;0:01.73 ;3226 ;0 ;0.832 ;0.850 ;2.94 ;7 ;
396 ;0:01.74 ;3252 ;0 ;0.830 ;0.850 ;2.94 ;8 ;
396 ;0:01.75 ;3266 ;0 ;0.832 ;0.850 ;2.94 ;8 ;
396 ;0:01.76 ;3233 ;0 ;0.827 ;0.850 ;2.94 ;7 ;
396 ;0:01.77 ;3250 ;0 ;0.830 ;0.850 ;2.94 ;7 ;
396 ;0:01.78 ;3259 ;0 ;0.822 ;0.850 ;2.94 ;7 ;
396 ;0:01.79 ;3236 ;0 ;0.825 ;0.850 ;2.94 ;7 ;
396 ;0:01.80 ;3232 ;0 ;0.825 ;0.850 ;2.94 ;7 ;
396 ;0:01.81 ;3231 ;0 ;0.828 ;0.850 ;2.94 ;7 ;
396 ;0:01.82 ;3231 ;0 ;0.831 ;0.850 ;2.94 ;7 ;
396 ;0:01.83 ;3255 ;0 ;0.829 ;0.850 ;2.94 ;8 ;
396 ;0:01.84 ;3247 ;0 ;0.838 ;0.850 ;2.94 ;8 ;
396 ;0:01.85 ;3268 ;0 ;0.834 ;0.850 ;2.94 ;8 ;
396 ;0:01.86 ;3273 ;0 ;0.838 ;0.850 ;2.94 ;8 ;
396 ;0:01.87 ;3215 ;0 ;0.833 ;0.850 ;2.94 ;7 ;
396 ;0:01.88 ;3205 ;0 ;0.835 ;0.850 ;2.94 ;7 ;
396 ;0:01.89 ;3166 ;0 ;0.834 ;0.850 ;2.95 ;7 ;
396 ;0:01.90 ;3160 ;0 ;0.832 ;0.850 ;2.95 ;7 ;
396 ;0:01.91 ;3171 ;0 ;0.832 ;0.850 ;2.95 ;7 ;
396 ;0:01.92 ;3188 ;0 ;0.839 ;0.850 ;2.95 ;7 ;
396 ;0:01.93 ;3204 ;0 ;0.844 ;0.850 ;2.94 ;7 ;
396 ;0:01.94 ;3191 ;0 ;0.842 ;0.850 ;2.95 ;7 ;
396 ;0:01.95 ;3135 ;0 ;0.847 ;0.850 ;2.95 ;7 ;
396 ;0:01.96 ;3143 ;0 ;0.844 ;0.850 ;2.95 ;7 ;
396 ;0:01.97 ;3137 ;0 ;0.847 ;0.850 ;2.95 ;7 ;
396 ;0:01.98 ;3146 ;0 ;0.847 ;0.850 ;2.95 ;7 ;
396 ;0:01.99 ;3172 ;0 ;0.846 ;0.850 ;2.95 ;7 ;
396 ;0:02.00 ;3190 ;0 ;0.863 ;0.850 ;2.95 ;7 ;
396 ;0:02.01 ;3189 ;0 ;0.860 ;0.850 ;2.95 ;7 ;
396 ;0:02.02 ;3161 ;0 ;0.864 ;0.850 ;2.95 ;7 ;
396 ;0:02.03 ;3105 ;0 ;0.859 ;0.850 ;2.95 ;7 ;
396 ;0:02.04 ;3139 ;0 ;0.863 ;0.850 ;2.95 ;7 ;
396 ;0:02.05 ;3143 ;0 ;0.859 ;0.850 ;2.95 ;7 ;
396 ;0:02.06 ;3161 ;0 ;0.860 ;0.850 ;2.95 ;7 ;
396 ;0:02.07 ;3149 ;0 ;0.860 ;0.850 ;2.95 ;7 ;
396 ;0:02.08 ;3090 ;0 ;0.878 ;0.850 ;2.96 ;7 ;
396 ;0:02.09 ;3059 ;0 ;0.882 ;0.850 ;2.96 ;7 ;
396 ;0:02.10 ;3039 ;0 ;0.878 ;0.850 ;2.96 ;7 ;
396 ;0:02.11 ;3067 ;0 ;0.882 ;0.850 ;2.96 ;7 ;
396 ;0:02.12 ;3105 ;0 ;0.876 ;0.850 ;2.95 ;7 ;
396 ;0:02.13 ;3100 ;0 ;0.878 ;0.850 ;2.95 ;7 ;
396 ;0:02.14 ;3088 ;0 ;0.876 ;0.850 ;2.96 ;7 ;
396 ;0:02.15 ;3087 ;0 ;0.877 ;0.850 ;2.96 ;7 ;
396 ;0:02.16 ;3066 ;0 ;0.882 ;0.850 ;2.96 ;7 ;
396 ;0:02.17 ;3060 ;0 ;0.889 ;0.850 ;2.96 ;7 ;
396 ;0:02.18 ;3063 ;0 ;0.893 ;0.850 ;2.96 ;7 ;
396 ;0:02.19 ;3095 ;0 ;0.890 ;0.850 ;2.96 ;7 ;
396 ;0:02.20 ;3098 ;0 ;0.895 ;0.850 ;2.96 ;7 ;
396 ;0:02.21 ;3071 ;0 ;0.892 ;0.850 ;2.96 ;7 ;
396 ;0:02.22 ;2991 ;0 ;0.895 ;0.850 ;2.97 ;7 ;
396 ;0:02.23 ;2975 ;0 ;0.893 ;0.850 ;2.97 ;7 ;
396 ;0:02.24 ;2998 ;0 ;0.894 ;0.850 ;2.97 ;7 ;
396 ;0:02.25 ;3015 ;0 ;0.910 ;0.850 ;2.96 ;7 ;
396 ;0:02.26 ;3050 ;0 ;0.908 ;0.850 ;2.96 ;7 ;
396 ;0:02.27 ;3079 ;0 ;0.912 ;0.850 ;2.96 ;7 ;
396 ;0:02.28 ;3044 ;0 ;0.908 ;0.850 ;2.96 ;7 ;
396 ;0:02.29 ;2979 ;0 ;0.913 ;0.850 ;2.97 ;7 ;
396 ;0:02.30 ;2927 ;0 ;0.908 ;0.850 ;2.98 ;7 ;
396 ;0:02.31 ;2949 ;0 ;0.910 ;0.850 ;2.98 ;7 ;
396 ;0:02.32 ;2966 ;0 ;0.909 ;0.850 ;2.97 ;7 ;
396 ;0:02.33 ;2982 ;0 ;0.912 ;0.850 ;2.97 ;7 ;
396 ;0:02.34 ;3001 ;0 ;0.914 ;0.850 ;2.96 ;7 ;
396 ;0:02.35 ;3032 ;0 ;0.912 ;0.850 ;2.96 ;7 ;
396 ;0:02.36 ;2998 ;0 ;0.916 ;0.850 ;2.97 ;7 ;
396 ;0:02.37 ;2936 ;0 ;0.911 ;0.850 ;2.98 ;7 ;
396 ;0:02.38 ;2918 ;0 ;0.914 ;0.850 ;2.98 ;7 ;
396 ;0:02.39 ;2951 ;0 ;0.910 ;0.850 ;2.97 ;7 ;
396 ;0:02.40 ;2974 ;0 ;0.911 ;0.850 ;2.97 ;7 ;
396 ;0:02.41 ;2999 ;0 ;0.937 ;0.850 ;2.97 ;7 ;
396 ;0:02.42 ;2976 ;0 ;0.935 ;0.850 ;2.97 ;7 ;
396 ;0:02.43 ;2978 ;0 ;0.938 ;0.850 ;2.97 ;7 ;
396 ;0:02.44 ;2931 ;0 ;0.934 ;0.850 ;2.98 ;7 ;
396 ;0:02.45 ;2893 ;0 ;0.937 ;0.850 ;2.99 ;7 ;
396 ;0:02.46 ;2896 ;0 ;0.931 ;0.850 ;2.99 ;7 ;
396 ;0:02.47 ;2925 ;0 ;0.934 ;0.850 ;2.98 ;7 ;
396 ;0:02.48 ;2955 ;0 ;0.931 ;0.850 ;2.97 ;7 ;
396 ;0:02.49 ;2955 ;0 ;0.952 ;0.850 ;2.97 ;7 ;
396 ;0:02.50 ;2910 ;0 ;0.953 ;0.850 ;2.98 ;7 ;
396 ;0:02.51 ;2928 ;0 ;0.951 ;0.850 ;2.98 ;7 ;
396 ;0:02.52 ;2888 ;0 ;0.956 ;0.850 ;2.99 ;7 ;
396 ;0:02.53 ;2872 ;0 ;0.954 ;0.850 ;2.99 ;7 ;
396 ;0:02.54 ;2890 ;0 ;0.960 ;0.850 ;2.99 ;7 ;
396 ;0:02.55 ;2914 ;0 ;0.956 ;0.850 ;2.98 ;7 ;
396 ;0:02.56 ;2936 ;0 ;0.959 ;0.850 ;2.98 ;7 ;
396 ;0:02.57 ;2921 ;0 ;0.957 ;0.850 ;2.98 ;7 ;
396 ;0:02.58 ;2880 ;0 ;0.954 ;0.850 ;2.99 ;7 ;
396 ;0:02.59 ;2897 ;0 ;0.955 ;0.850 ;2.99 ;7 ;
396 ;0:02.60 ;2866 ;0 ;0.953 ;0.850 ;2.99 ;7 ;
396 ;0:02.61 ;2859 ;0 ;0.957 ;0.850 ;2.99 ;7 ;
396 ;0:02.62 ;2859 ;0 ;0.953 ;0.850 ;2.99 ;7 ;
396 ;0:02.63 ;2871 ;0 ;0.958 ;0.850 ;2.99 ;7 ;
396 ;0:02.64 ;2901 ;0 ;0.953 ;0.850 ;2.98 ;7 ;
396 ;0:02.65 ;2912 ;0 ;0.954 ;0.850 ;2.98 ;7 ;
396 ;0:02.66 ;2880 ;0 ;0.915 ;0.850 ;2.99 ;7 ;
396 ;0:02.67 ;2829 ;0 ;0.915 ;0.850 ;3.00 ;7 ;
396 ;0:02.68 ;2843 ;0 ;0.917 ;0.850 ;3.00 ;7 ;
396 ;0:02.69 ;2846 ;0 ;0.914 ;0.850 ;3.00 ;7 ;
396 ;0:02.70 ;2865 ;0 ;0.917 ;0.850 ;2.99 ;7 ;
396 ;0:02.71 ;2878 ;0 ;0.911 ;0.850 ;2.99 ;7 ;
396 ;0:02.72 ;2923 ;0 ;0.915 ;0.850 ;2.98 ;7 ;
396 ;0:02.73 ;2902 ;0 ;0.909 ;0.850 ;2.98 ;7 ;
396 ;0:02.74 ;2830 ;0 ;0.911 ;0.850 ;3.00 ;7 ;
396 ;0:02.75 ;2795 ;0 ;0.909 ;0.850 ;3.01 ;7 ;
396 ;0:02.76 ;2808 ;0 ;0.908 ;0.850 ;3.00 ;7 ;
396 ;0:02.77 ;2830 ;0 ;0.914 ;0.850 ;3.00 ;7 ;
396 ;0:02.78 ;2869 ;0 ;0.912 ;0.850 ;2.99 ;7 ;
396 ;0:02.79 ;2864 ;0 ;0.917 ;0.850 ;2.99 ;7 ;
396 ;0:02.80 ;2896 ;0 ;0.913 ;0.850 ;2.99 ;7 ;
396 ;0:02.81 ;2872 ;0 ;0.917 ;0.850 ;2.99 ;7 ;
396 ;0:02.82 ;2813 ;0 ;0.909 ;0.850 ;3.00 ;7 ;
396 ;0:02.83 ;2768 ;0 ;0.911 ;0.850 ;3.01 ;7 ;
396 ;0:02.84 ;2768 ;0 ;0.912 ;0.850 ;3.01 ;7 ;
396 ;0:02.85 ;2789 ;0 ;0.910 ;0.850 ;3.01 ;7 ;
396 ;0:02.86 ;2814 ;0 ;0.913 ;0.850 ;3.00 ;7 ;
396 ;0:02.87 ;2849 ;0 ;0.910 ;0.850 ;3.00 ;7 ;
396 ;0:02.88 ;2846 ;0 ;0.914 ;0.850 ;3.00 ;7 ;
396 ;0:02.89 ;2887 ;0 ;0.909 ;0.850 ;2.99 ;7 ;
396 ;0:02.90 ;2843 ;0 ;0.908 ;0.850 ;3.00 ;7 ;
396 ;0:02.91 ;2757 ;0 ;0.905 ;0.850 ;3.01 ;7 ;
396 ;0:02.92 ;2709 ;0 ;0.903 ;0.850 ;3.02 ;7 ;
396 ;0:02.93 ;2720 ;0 ;0.902 ;0.850 ;3.02 ;7 ;
396 ;0:02.94 ;2752 ;0 ;0.905 ;0.850 ;3.01 ;7 ;
396 ;0:02.95 ;2784 ;0 ;0.909 ;0.850 ;3.01 ;7 ;
396 ;0:02.96 ;2774 ;0 ;0.907 ;0.850 ;3.01 ;7 ;
396 ;0:02.97 ;2805 ;0 ;0.911 ;0.850 ;3.00 ;7 ;
396 ;0:02.98 ;2776 ;0 ;0.909 ;0.850 ;3.01 ;7 ;
396 ;0:02.99 ;2776 ;0 ;0.917 ;0.850 ;3.01 ;7 ;
396 ;0:03.00 ;2748 ;0 ;0.916 ;0.850 ;3.02 ;7 ;
396 ;0:03.01 ;2722 ;0 ;0.916 ;0.850 ;3.02 ;7 ;
396 ;0:03.02 ;2742 ;0 ;0.917 ;0.850 ;3.02 ;7 ;
396 ;0:03.03 ;2768 ;0 ;0.912 ;0.850 ;3.01 ;7 ;
396 ;0:03.04 ;2774 ;0 ;0.913 ;0.850 ;3.01 ;7 ;
396 ;0:03.05 ;2748 ;0 ;0.908 ;0.850 ;3.02 ;7 ;
396 ;0:03.06 ;2779 ;0 ;0.911 ;0.850 ;3.01 ;7 ;
396 ;0:03.07 ;2756 ;0 ;0.902 ;0.850 ;3.01 ;7 ;
396 ;0:03.08 ;2727 ;0 ;0.906 ;0.850 ;3.02 ;7 ;
396 ;0:03.09 ;2678 ;0 ;0.906 ;0.850 ;3.03 ;7 ;
396 ;0:03.10 ;2684 ;0 ;0.906 ;0.850 ;3.03 ;7 ;
396 ;0:03.11 ;2684 ;0 ;0.908 ;0.850 ;3.03 ;7 ;
396 ;0:03.12 ;2699 ;0 ;0.906 ;0.850 ;3.03 ;7 ;
396 ;0:03.13 ;2702 ;0 ;0.908 ;0.850 ;3.02 ;7 ;
396 ;0:03.14 ;2703 ;0 ;0.902 ;0.850 ;3.02 ;7 ;
396 ;0:03.15 ;2740 ;0 ;0.855 ;0.850 ;3.02 ;7 ;
396 ;0:03.16 ;2707 ;0 ;0.848 ;0.850 ;3.02 ;7 ;
