SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;
918 ;0:00.85 ;2500 ;0 ;86;1.011 ;2.8 ;
918 ;0:00.86 ;2490 ;0 ;85;1.007 ;2.8 ;
918 ;0:00.87 ;2490 ;0 ;85;1.003 ;2.8 ;
918 ;0:00.88 ;2528 ;0 ;85;1.007 ;2.8 ;
918 ;0:00.89 ;2540 ;0 ;85;0.998 ;2.8 ;
918 ;0:00.90 ;2551 ;0 ;86;1.000 ;2.8 ;
918 ;0:00.91 ;2518 ;0 ;86;1.003 ;2.8 ;
918 ;0:00.92 ;2541 ;0 ;85;1.005 ;2.8 ;
918 ;0:00.93 ;2541 ;0 ;86;1.006 ;2.8 ;
918 ;0:00.94 ;2509 ;0 ;85;1.004 ;2.8 ;
918 ;0:00.95 ;2509 ;0 ;85;1.004 ;2.8 ;
918 ;0:00.96 ;2497 ;0 ;85;0.997 ;2.7 ;
918 ;0:00.97 ;2523 ;0 ;86;1.005 ;2.7 ;
918 ;0:00.98 ;2500 ;0 ;86;1.004 ;2.7 ;
918 ;0:00.99 ;2500 ;0 ;86;1.005 ;2.7 ;
918 ;0:01.00 ;2491 ;0 ;85;1.006 ;2.7 ;
918 ;0:01.01 ;2486 ;0 ;85;1.001 ;2.7 ;
918 ;0:01.02 ;2523 ;0 ;85;1.000 ;2.7 ;
918 ;0:01.03 ;2522 ;0 ;86;1.001 ;2.7 ;
918 ;0:01.04 ;2518 ;0 ;86;1.008 ;2.7 ;
918 ;0:01.05 ;2518 ;0 ;86;1.003 ;2.7 ;
918 ;0:01.06 ;2502 ;0 ;85;1.006 ;3.1 ;
918 ;0:01.07 ;2539 ;0 ;85;1.002 ;3.1 ;
918 ;0:01.08 ;2518 ;0 ;86;0.998 ;3.1 ;
918 ;0:01.09 ;2521 ;0 ;86;1.003 ;3.1 ;
918 ;0:01.10 ;2519 ;0 ;86;1.003 ;3.1 ;
918 ;0:01.11 ;2564 ;0 ;85;1.014 ;3.1 ;
918 ;0:01.12 ;2564 ;0 ;86;1.009 ;3.1 ;
918 ;0:01.13 ;2509 ;0 ;86;1.014 ;3.1 ;
918 ;0:01.14 ;2483 ;0 ;86;1.003 ;3.1 ;
918 ;0:01.15 ;2463 ;0 ;86;1.007 ;3.1 ;
918 ;0:01.16 ;2497 ;0 ;86;1.010 ;3.1 ;
918 ;0:01.17 ;2491 ;0 ;86;1.011 ;2.9 ;
918 ;0:01.18 ;2491 ;0 ;86;1.012 ;2.9 ;
918 ;0:01.19 ;2496 ;0 ;85;1.008 ;2.9 ;
918 ;0:01.20 ;2499 ;0 ;85;1.005 ;2.9 ;
918 ;0:01.21 ;2543 ;0 ;86;1.004 ;2.9 ;
918 ;0:01.22 ;2505 ;0 ;86;1.011 ;2.9 ;
918 ;0:01.23 ;2485 ;0 ;86;1.009 ;2.9 ;
918 ;0:01.24 ;2485 ;0 ;86;1.010 ;2.9 ;
918 ;0:01.25 ;2424 ;0 ;86;1.010 ;2.9 ;
918 ;0:01.26 ;2431 ;0 ;86;1.002 ;3.1 ;
918 ;0:01.27 ;2442 ;0 ;86;1.024 ;3.1 ;
918 ;0:01.28 ;2466 ;0 ;86;1.023 ;3.1 ;
918 ;0:01.29 ;2466 ;0 ;86;1.026 ;3.1 ;
918 ;0:01.30 ;2477 ;0 ;85;1.023 ;3.1 ;
918 ;0:01.31 ;2526 ;0 ;86;1.023 ;3.1 ;
918 ;0:01.32 ;2503 ;0 ;86;1.015 ;3.1 ;
918 ;0:01.33 ;2472 ;0 ;86;1.024 ;3.1 ;
918 ;0:01.34 ;2457 ;0 ;86;1.024 ;3.1 ;
918 ;0:01.35 ;2457 ;0 ;86;1.023 ;3.1 ;
918 ;0:01.36 ;2497 ;0 ;86;1.024 ;3.2 ;
918 ;0:01.37 ;2479 ;0 ;86;1.017 ;3.2 ;
918 ;0:01.38 ;2489 ;0 ;86;1.019 ;3.2 ;
918 ;0:01.39 ;2452 ;0 ;86;1.020 ;3.2 ;
918 ;0:01.40 ;2475 ;0 ;86;1.024 ;3.2 ;
918 ;0:01.41 ;2475 ;0 ;86;1.021 ;3.2 ;
918 ;0:01.42 ;2487 ;0 ;86;1.023 ;3.2 ;
918 ;0:01.43 ;2484 ;0 ;86;1.021 ;3.2 ;
918 ;0:01.44 ;2474 ;0 ;86;1.023 ;3.2 ;
918 ;0:01.45 ;2518 ;0 ;86;1.028 ;3.1 ;
918 ;0:01.46 ;2487 ;0 ;86;1.026 ;3.1 ;
918 ;0:01.47 ;2487 ;0 ;86;1.029 ;3.1 ;
918 ;0:01.48 ;2482 ;0 ;86;1.025 ;3.1 ;
918 ;0:01.49 ;2442 ;0 ;86;1.022 ;3.1 ;
918 ;0:01.50 ;2466 ;0 ;86;1.025 ;3.1 ;
918 ;0:01.51 ;2452 ;0 ;86;1.025 ;3.1 ;
918 ;0:01.52 ;2452 ;0 ;86;1.025 ;3.1 ;
918 ;0:01.53 ;2452 ;0 ;86;1.023 ;3.1 ;
918 ;0:01.54 ;2457 ;0 ;86;1.023 ;3.2 ;
918 ;0:01.55 ;2504 ;0 ;86;1.014 ;3.2 ;
918 ;0:01.56 ;2473 ;0 ;86;1.025 ;3.2 ;
918 ;0:01.57 ;2442 ;0 ;86;1.022 ;3.2 ;
918 ;0:01.58 ;2442 ;0 ;86;1.024 ;3.2 ;
918 ;0:01.59 ;2418 ;0 ;86;1.023 ;3.2 ;
918 ;0:01.60 ;2447 ;0 ;86;1.020 ;3.2 ;
918 ;0:01.61 ;2479 ;0 ;86;1.024 ;3.2 ;
918 ;0:01.62 ;2497 ;0 ;86;1.025 ;3.2 ;
918 ;0:01.63 ;2497 ;0 ;86;1.028 ;3.2 ;
918 ;0:01.64 ;2471 ;0 ;85;1.025 ;3.3 ;
918 ;0:01.65 ;2506 ;0 ;86;1.025 ;3.3 ;
918 ;0:01.66 ;2464 ;0 ;86;1.018 ;3.3 ;
918 ;0:01.67 ;2445 ;0 ;86;1.024 ;3.3 ;
918 ;0:01.68 ;2432 ;0 ;86;1.034 ;3.3 ;
918 ;0:01.69 ;2432 ;0 ;86;1.032 ;3.3 ;
918 ;0:01.70 ;2467 ;0 ;86;1.036 ;3.3 ;
918 ;0:01.71 ;2473 ;0 ;86;1.026 ;3.3 ;
918 ;0:01.72 ;2494 ;0 ;86;1.030 ;3.3 ;
918 ;0:01.73 ;2467 ;0 ;86;1.030 ;3.2 ;
918 ;0:01.74 ;2494 ;0 ;86;1.035 ;3.2 ;
918 ;0:01.75 ;2494 ;0 ;86;1.031 ;3.2 ;
918 ;0:01.76 ;2468 ;0 ;86;1.035 ;3.2 ;
918 ;0:01.77 ;2443 ;0 ;86;1.029 ;3.2 ;
918 ;0:01.78 ;2430 ;0 ;86;1.032 ;3.2 ;
918 ;0:01.79 ;2471 ;0 ;86;1.037 ;3.2 ;
918 ;0:01.80 ;2471 ;0 ;86;1.035 ;3.2 ;
918 ;0:01.81 ;2463 ;0 ;86;1.036 ;3.2 ;
918 ;0:01.82 ;2477 ;0 ;86;1.031 ;3.3 ;
918 ;0:01.83 ;2442 ;0 ;86;1.027 ;3.3 ;
918 ;0:01.84 ;2466 ;0 ;86;1.042 ;3.3 ;
918 ;0:01.85 ;2452 ;0 ;86;1.041 ;3.3 ;
918 ;0:01.86 ;2452 ;0 ;86;1.045 ;3.3 ;
918 ;0:01.87 ;2423 ;0 ;86;1.041 ;3.3 ;
918 ;0:01.88 ;2424 ;0 ;86;1.038 ;3.3 ;
918 ;0:01.89 ;2479 ;0 ;86;1.038 ;3.3 ;
918 ;0:01.90 ;2473 ;0 ;86;1.044 ;3.3 ;
918 ;0:01.91 ;2473 ;0 ;86;1.041 ;3.3 ;
918 ;0:01.92 ;2473 ;0 ;86;1.044 ;3.3 ;
918 ;0:01.93 ;2433 ;0 ;86;1.045 ;3.3 ;
918 ;0:01.94 ;2454 ;0 ;86;1.039 ;3.3 ;
918 ;0:01.95 ;2444 ;0 ;86;1.049 ;3.3 ;
918 ;0:01.96 ;2442 ;0 ;86;1.047 ;3.3 ;
918 ;0:01.97 ;2442 ;0 ;86;1.051 ;3.3 ;
918 ;0:01.98 ;2436 ;0 ;86;1.046 ;3.3 ;
918 ;0:01.99 ;2484 ;0 ;86;1.042 ;3.3 ;
918 ;0:02.00 ;2469 ;0 ;86;1.044 ;3.3 ;
918 ;0:02.01 ;2474 ;0 ;86;1.041 ;3.3 ;
918 ;0:02.02 ;2438 ;0 ;86;1.038 ;3.3 ;
918 ;0:02.03 ;2438 ;0 ;86;1.042 ;3.3 ;
918 ;0:02.04 ;2462 ;0 ;86;1.036 ;3.3 ;
918 ;0:02.05 ;2434 ;0 ;86;1.031 ;3.3 ;
918 ;0:02.06 ;2418 ;0 ;86;1.039 ;3.3 ;
918 ;0:02.07 ;2427 ;0 ;86;1.038 ;3.3 ;
918 ;0:02.08 ;2427 ;0 ;86;1.040 ;3.5 ;
918 ;0:02.09 ;2478 ;0 ;86;1.026 ;3.5 ;
918 ;0:02.10 ;2473 ;0 ;86;1.024 ;3.5 ;
918 ;0:02.11 ;2478 ;0 ;86;1.026 ;3.5 ;
918 ;0:02.12 ;2417 ;0 ;86;1.030 ;3.5 ;
918 ;0:02.13 ;2417 ;0 ;86;1.030 ;3.5 ;
918 ;0:02.14 ;2423 ;0 ;86;1.028 ;3.5 ;
918 ;0:02.15 ;2419 ;0 ;86;1.026 ;3.5 ;
918 ;0:02.16 ;2437 ;0 ;86;1.022 ;3.5 ;
918 ;0:02.17 ;2466 ;0 ;86;1.040 ;3.5 ;
918 ;0:02.18 ;2521 ;0 ;86;1.035 ;3.5 ;
918 ;0:02.19 ;2521 ;0 ;86;1.040 ;3.5 ;
918 ;0:02.20 ;2472 ;0 ;86;1.036 ;3.5 ;
918 ;0:02.21 ;2432 ;0 ;86;1.032 ;3.5 ;
918 ;0:02.22 ;2404 ;0 ;86;1.036 ;3.5 ;
918 ;0:02.23 ;2440 ;0 ;86;1.037 ;3.5 ;
918 ;0:02.24 ;2440 ;0 ;86;1.040 ;3.5 ;
918 ;0:02.25 ;2466 ;0 ;86;1.029 ;3.5 ;
918 ;0:02.26 ;2479 ;0 ;86;1.027 ;3.5 ;
918 ;0:02.27 ;2463 ;0 ;86;1.024 ;3.5 ;
918 ;0:02.28 ;2506 ;0 ;86;1.030 ;3.5 ;
918 ;0:02.29 ;2471 ;0 ;86;1.031 ;3.5 ;
918 ;0:02.30 ;2471 ;0 ;86;1.030 ;3.5 ;
918 ;0:02.31 ;2430 ;0 ;86;1.032 ;3.5 ;
918 ;0:02.32 ;2417 ;0 ;86;1.023 ;3.5 ;
918 ;0:02.33 ;2465 ;0 ;86;1.049 ;3.6 ;
918 ;0:02.34 ;2488 ;0 ;86;1.055 ;3.6 ;
918 ;0:02.35 ;2488 ;0 ;86;1.057 ;3.6 ;
918 ;0:02.36 ;2516 ;0 ;85;1.057 ;3.6 ;
918 ;0:02.37 ;2473 ;0 ;85;1.053 ;3.6 ;
918 ;0:02.38 ;2491 ;0 ;86;1.050 ;3.6 ;
918 ;0:02.39 ;2479 ;0 ;86;1.053 ;3.6 ;
918 ;0:02.40 ;2486 ;0 ;86;1.059 ;3.6 ;
918 ;0:02.41 ;2486 ;0 ;86;1.056 ;3.6 ;
918 ;0:02.42 ;2482 ;0 ;85;1.069 ;3.6 ;
918 ;0:02.43 ;2527 ;0 ;86;1.062 ;3.6 ;
918 ;0:02.44 ;2490 ;0 ;86;1.059 ;3.6 ;
918 ;0:02.45 ;2461 ;0 ;86;1.066 ;3.6 ;
918 ;0:02.46 ;2450 ;0 ;86;1.066 ;3.6 ;
918 ;0:02.47 ;2450 ;0 ;86;1.069 ;3.6 ;
918 ;0:02.48 ;2495 ;0 ;86;1.065 ;3.6 ;
918 ;0:02.49 ;2536 ;0 ;86;1.064 ;3.6 ;
918 ;0:02.50 ;2540 ;0 ;86;1.045 ;3.7 ;
918 ;0:02.51 ;2470 ;0 ;86;1.056 ;3.7 ;
918 ;0:02.52 ;2482 ;0 ;86;1.052 ;3.7 ;
918 ;0:02.53 ;2482 ;0 ;86;1.056 ;3.7 ;
918 ;0:02.54 ;2453 ;0 ;86;1.054 ;3.7 ;
918 ;0:02.55 ;2450 ;0 ;85;1.049 ;3.7 ;
918 ;0:02.56 ;2470 ;0 ;86;1.052 ;3.7 ;
918 ;0:02.57 ;2528 ;0 ;86;1.053 ;3.7 ;
918 ;0:02.58 ;2519 ;0 ;86;1.045 ;3.8 ;
918 ;0:02.59 ;2519 ;0 ;86;1.040 ;3.8 ;
918 ;0:02.60 ;2517 ;0 ;86;1.044 ;3.8 ;
918 ;0:02.61 ;2452 ;0 ;86;1.035 ;3.8 ;
918 ;0:02.62 ;2462 ;0 ;86;1.038 ;3.8 ;
918 ;0:02.63 ;2443 ;0 ;86;1.042 ;3.8 ;
918 ;0:02.64 ;2446 ;0 ;86;1.041 ;3.8 ;
918 ;0:02.65 ;2446 ;0 ;85;1.043 ;3.8 ;
918 ;0:02.66 ;2467 ;0 ;85;1.031 ;3.7 ;
918 ;0:02.67 ;2522 ;0 ;86;1.028 ;3.7 ;
918 ;0:02.68 ;2514 ;0 ;86;1.030 ;3.7 ;
918 ;0:02.69 ;2496 ;0 ;86;1.037 ;3.7 ;
918 ;0:02.70 ;2496 ;0 ;86;1.034 ;3.7 ;
918 ;0:02.71 ;2432 ;0 ;85;1.035 ;3.7 ;
918 ;0:02.72 ;2444 ;0 ;85;1.032 ;3.7 ;
918 ;0:02.73 ;2461 ;0 ;86;1.026 ;3.8 ;
918 ;0:02.74 ;2487 ;0 ;86;1.030 ;3.8 ;
918 ;0:02.75 ;2500 ;0 ;86;1.026 ;3.8 ;
918 ;0:02.76 ;2500 ;0 ;85;1.029 ;3.8 ;
918 ;0:02.77 ;2549 ;0 ;86;1.026 ;3.8 ;
918 ;0:02.78 ;2523 ;0 ;86;1.024 ;3.8 ;
918 ;0:02.79 ;2484 ;0 ;86;1.020 ;3.8 ;
918 ;0:02.80 ;2441 ;0 ;86;1.026 ;3.8 ;
918 ;0:02.81 ;2471 ;0 ;86;1.029 ;4.0 ;
918 ;0:02.82 ;2471 ;0 ;85;1.027 ;4.0 ;
918 ;0:02.83 ;2507 ;0 ;85;1.027 ;4.0 ;
918 ;0:02.84 ;2520 ;0 ;85;1.020 ;4.0 ;
918 ;0:02.85 ;2502 ;0 ;86;1.021 ;4.0 ;
918 ;0:02.86 ;2542 ;0 ;86;1.024 ;4.0 ;
918 ;0:02.87 ;2499 ;0 ;86;1.025 ;4.0 ;
918 ;0:02.88 ;2499 ;0 ;86;1.026 ;4.0 ;
918 ;0:02.89 ;2479 ;0 ;85;1.025 ;4.1 ;
918 ;0:02.90 ;2456 ;0 ;85;1.023 ;4.1 ;
918 ;0:02.91 ;2496 ;0 ;86;1.031 ;4.1 ;
918 ;0:02.92 ;2516 ;0 ;86;1.039 ;4.1 ;
918 ;0:02.93 ;2529 ;0 ;86;1.036 ;4.1 ;
918 ;0:02.94 ;2529 ;0 ;85;1.039 ;4.1 ;
918 ;0:02.95 ;2526 ;0 ;85;1.036 ;4.1 ;
918 ;0:02.96 ;2571 ;0 ;85;1.033 ;4.6 ;
918 ;0:02.97 ;2525 ;0 ;86;1.030 ;4.6 ;
918 ;0:02.98 ;2503 ;0 ;86;1.034 ;4.6 ;
918 ;0:02.99 ;2463 ;0 ;86;1.029 ;4.6 ;
918 ;0:03.00 ;2463 ;0 ;86;1.026 ;4.6 ;
918 ;0:03.01 ;2486 ;0 ;85;1.030 ;4.6 ;
918 ;0:03.02 ;2509 ;0 ;85;1.023 ;4.6 ;
918 ;0:03.03 ;2509 ;0 ;86;1.021 ;4.9 ;
918 ;0:03.04 ;2503 ;0 ;86;1.025 ;4.9 ;
918 ;0:03.05 ;2551 ;0 ;86;1.026 ;4.9 ;
918 ;0:03.06 ;2551 ;0 ;86;1.028 ;4.9 ;
918 ;0:03.07 ;2553 ;0 ;85;1.024 ;4.9 ;
918 ;0:03.08 ;2566 ;0 ;86;1.025 ;4.9 ;
918 ;0:03.09 ;2514 ;0 ;86;1.017 ;5.1 ;
918 ;0:03.10 ;2526 ;0 ;86;1.024 ;5.1 ;
918 ;0:03.11 ;2466 ;0 ;86;1.023 ;5.1 ;
918 ;0:03.12 ;2438 ;0 ;86;1.025 ;5.1 ;
918 ;0:03.13 ;2438 ;0 ;86;1.024 ;5.1 ;
918 ;0:03.14 ;2457 ;0 ;86;1.022 ;5.1 ;
918 ;0:03.15 ;2509 ;0 ;86;1.018 ;5.5 ;
918 ;0:03.16 ;2528 ;0 ;86;1.021 ;5.5 ;
918 ;0:03.17 ;2524 ;0 ;86;1.025 ;5.5 ;
918 ;0:03.18 ;2447 ;0 ;86;1.023 ;5.5 ;
918 ;0:03.19 ;2447 ;0 ;86;1.025 ;5.5 ;
918 ;0:03.20 ;2442 ;0 ;86;1.020 ;5.5 ;
918 ;0:03.21 ;2415 ;0 ;86;1.016 ;6.0 ;
918 ;0:03.22 ;2422 ;0 ;86;1.023 ;6.0 ;
918 ;0:03.23 ;2459 ;0 ;86;1.024 ;6.0 ;
918 ;0:03.24 ;2459 ;0 ;86;1.028 ;6.0 ;
918 ;0:03.25 ;2518 ;0 ;86;1.025 ;6.0 ;
918 ;0:03.26 ;2505 ;0 ;86;1.023 ;6.0 ;
918 ;0:03.27 ;2459 ;0 ;86;1.020 ;6.0 ;
918 ;0:03.28 ;2380 ;0 ;87;1.028 ;6.0 ;
918 ;0:03.29 ;2386 ;0 ;86;1.025 ;6.0 ;
918 ;0:03.30 ;2386 ;0 ;86;1.027 ;6.0 ;
918 ;0:03.31 ;2408 ;0 ;86;1.023 ;6.6 ;
918 ;0:03.32 ;2443 ;0 ;86;1.022 ;6.6 ;
918 ;0:03.33 ;2426 ;0 ;87;1.028 ;6.6 ;
918 ;0:03.34 ;2445 ;0 ;86;1.027 ;6.6 ;
918 ;0:03.35 ;2445 ;0 ;86;1.029 ;6.6 ;
918 ;0:03.36 ;2434 ;0 ;86;1.024 ;6.4 ;
918 ;0:03.37 ;2406 ;0 ;86;1.023 ;6.4 ;
918 ;0:03.38 ;2395 ;0 ;86;1.025 ;6.4 ;
918 ;0:03.39 ;2433 ;0 ;86;1.028 ;6.4 ;
918 ;0:03.40 ;2433 ;0 ;86;1.039 ;6.9 ;
918 ;0:03.41 ;2448 ;0 ;86;1.037 ;6.9 ;
918 ;0:03.42 ;2455 ;0 ;86;1.032 ;6.9 ;
918 ;0:03.43 ;2412 ;0 ;86;1.035 ;6.9 ;
918 ;0:03.44 ;2430 ;0 ;86;1.042 ;6.9 ;
918 ;0:03.45 ;2430 ;0 ;86;1.037 ;7.0 ;
918 ;0:03.46 ;2394 ;0 ;86;1.040 ;7.0 ;
918 ;0:03.47 ;2395 ;0 ;86;1.031 ;7.0 ;
918 ;0:03.48 ;2387 ;0 ;86;1.042 ;7.0 ;
918 ;0:03.49 ;2415 ;0 ;86;1.045 ;7.6 ;
918 ;0:03.50 ;2415 ;0 ;86;1.044 ;7.6 ;
918 ;0:03.51 ;2408 ;0 ;86;1.048 ;7.6 ;
918 ;0:03.52 ;2384 ;0 ;86;1.036 ;7.6 ;
918 ;0:03.53 ;2354 ;0 ;86;1.045 ;7.5 ;
918 ;0:03.54 ;2389 ;0 ;86;1.042 ;7.5 ;
918 ;0:03.55 ;2389 ;0 ;86;1.045 ;7.5 ;
918 ;0:03.56 ;2410 ;0 ;86;1.044 ;7.5 ;
918 ;0:03.57 ;2425 ;0 ;86;1.036 ;8.1 ;
918 ;0:03.58 ;2405 ;0 ;86;1.044 ;8.1 ;
918 ;0:03.59 ;2431 ;0 ;86;1.043 ;8.1 ;
918 ;0:03.60 ;2431 ;0 ;86;1.047 ;8.1 ;
918 ;0:03.61 ;2434 ;0 ;86;1.042 ;8.2 ;
918 ;0:03.62 ;2444 ;0 ;86;1.041 ;8.2 ;
918 ;0:03.63 ;2428 ;0 ;86;1.039 ;8.2 ;
918 ;0:03.64 ;2464 ;0 ;86;1.045 ;8.2 ;
918 ;0:03.65 ;2455 ;0 ;86;1.049 ;8.3 ;
918 ;0:03.66 ;2455 ;0 ;86;1.047 ;8.3 ;
918 ;0:03.67 ;2439 ;0 ;86;1.048 ;8.3 ;
918 ;0:03.68 ;2401 ;0 ;86;1.040 ;8.6 ;
918 ;0:03.69 ;2423 ;0 ;86;1.050 ;8.6 ;
918 ;0:03.70 ;2414 ;0 ;86;1.047 ;8.6 ;
918 ;0:03.71 ;2414 ;0 ;86;1.050 ;8.6 ;
918 ;0:03.72 ;2431 ;0 ;86;1.046 ;8.5 ;
918 ;0:03.73 ;2442 ;0 ;86;1.052 ;8.5 ;
918 ;0:03.74 ;2493 ;0 ;86;1.057 ;8.5 ;
918 ;0:03.75 ;2466 ;0 ;86;1.059 ;8.9 ;
918 ;0:03.76 ;2466 ;0 ;86;1.060 ;8.9 ;
918 ;0:03.77 ;2451 ;0 ;86;1.058 ;8.9 ;
918 ;0:03.78 ;2414 ;0 ;86;1.057 ;8.9 ;
918 ;0:03.79 ;2437 ;0 ;86;1.052 ;9.8 ;
918 ;0:03.80 ;2446 ;0 ;86;1.060 ;9.8 ;
918 ;0:03.81 ;2431 ;0 ;86;1.033 ;9.8 ;
918 ;0:03.82 ;2431 ;0 ;86;1.035 ;9.1 ;
918 ;0:03.83 ;2422 ;0 ;85;1.032 ;9.1 ;
918 ;0:03.84 ;2466 ;0 ;86;1.026 ;9.1 ;
918 ;0:03.85 ;2500 ;0 ;86;1.036 ;9.6 ;
918 ;0:03.86 ;2505 ;0 ;86;1.032 ;9.6 ;
918 ;0:03.87 ;2505 ;0 ;86;1.038 ;9.6 ;
