SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;INJ;INJ %;
998 ;0:00.33 ;2538 ;0 ;84;1.033 ;2.5 ;3.05 ;7 ;
998 ;0:00.34 ;2538 ;0 ;84;1.034 ;2.5 ;3.05 ;7 ;
998 ;0:00.35 ;2535 ;0 ;84;1.034 ;2.5 ;3.05 ;7 ;
998 ;0:00.36 ;2497 ;0 ;84;1.028 ;2.5 ;3.08 ;7 ;
998 ;0:00.37 ;2512 ;0 ;84;1.027 ;2.5 ;3.07 ;7 ;
998 ;0:00.38 ;2512 ;0 ;84;1.030 ;2.5 ;3.07 ;7 ;
998 ;0:00.39 ;2530 ;0 ;84;1.036 ;2.5 ;3.05 ;7 ;
998 ;0:00.40 ;2557 ;0 ;84;1.035 ;2.5 ;3.03 ;7 ;
998 ;0:00.41 ;2557 ;0 ;84;1.037 ;2.5 ;3.03 ;7 ;
998 ;0:00.42 ;2605 ;0 ;84;1.034 ;2.5 ;3.00 ;7 ;
998 ;0:00.43 ;2568 ;0 ;84;1.029 ;2.5 ;3.02 ;7 ;
998 ;0:00.44 ;2533 ;0 ;84;1.033 ;2.5 ;3.05 ;7 ;
998 ;0:00.45 ;2522 ;0 ;84;1.035 ;2.5 ;3.06 ;7 ;
998 ;0:00.46 ;2562 ;0 ;84;1.039 ;2.5 ;3.03 ;7 ;
998 ;0:00.47 ;2574 ;0 ;84;1.035 ;2.5 ;3.02 ;7 ;
998 ;0:00.48 ;2574 ;0 ;84;1.050 ;2.5 ;3.02 ;7 ;
998 ;0:00.49 ;2579 ;0 ;83;1.044 ;2.5 ;3.01 ;7 ;
998 ;0:00.50 ;2584 ;0 ;83;1.042 ;2.5 ;3.01 ;7 ;
998 ;0:00.51 ;2625 ;0 ;84;1.045 ;2.5 ;2.98 ;7 ;
998 ;0:00.52 ;2564 ;0 ;84;1.047 ;2.5 ;3.03 ;7 ;
998 ;0:00.53 ;2513 ;0 ;84;1.051 ;2.5 ;3.07 ;7 ;
998 ;0:00.54 ;2506 ;0 ;84;1.048 ;2.5 ;3.07 ;7 ;
998 ;0:00.55 ;2506 ;0 ;83;1.050 ;2.5 ;3.07 ;7 ;
998 ;0:00.56 ;2549 ;0 ;83;1.040 ;3.6 ;3.04 ;7 ;
998 ;0:00.57 ;2598 ;0 ;83;1.036 ;3.6 ;3.00 ;7 ;
998 ;0:00.58 ;2611 ;0 ;83;1.038 ;3.6 ;2.99 ;7 ;
998 ;0:00.59 ;2576 ;0 ;83;1.042 ;3.6 ;3.02 ;7 ;
998 ;0:00.60 ;2604 ;0 ;83;1.044 ;3.6 ;3.00 ;7 ;
998 ;0:00.61 ;2560 ;0 ;83;1.041 ;3.6 ;3.03 ;7 ;
998 ;0:00.62 ;2560 ;0 ;83;1.044 ;3.6 ;3.03 ;7 ;
998 ;0:00.63 ;2543 ;0 ;83;1.038 ;3.6 ;3.04 ;7 ;
998 ;0:00.64 ;2566 ;0 ;83;1.038 ;3.6 ;3.02 ;7 ;
998 ;0:00.65 ;2620 ;0 ;83;1.045 ;3.6 ;2.98 ;7 ;
998 ;0:00.66 ;2646 ;0 ;83;1.050 ;3.6 ;2.96 ;7 ;
998 ;0:00.67 ;2627 ;0 ;83;1.049 ;3.6 ;2.98 ;7 ;
998 ;0:00.68 ;2563 ;0 ;83;1.048 ;4.2 ;3.03 ;7 ;
998 ;0:00.69 ;2563 ;0 ;83;1.050 ;4.2 ;3.03 ;7 ;
998 ;0:00.70 ;2579 ;0 ;82;1.047 ;4.2 ;3.01 ;7 ;
998 ;0:00.71 ;2578 ;0 ;82;1.046 ;4.2 ;3.02 ;7 ;
998 ;0:00.72 ;2587 ;0 ;82;1.042 ;4.2 ;3.01 ;7 ;
998 ;0:00.73 ;2608 ;0 ;82;1.067 ;4.2 ;2.99 ;7 ;
998 ;0:00.74 ;2655 ;0 ;82;1.064 ;4.2 ;2.96 ;7 ;
998 ;0:00.75 ;2680 ;0 ;82;1.065 ;4.2 ;2.94 ;7 ;
998 ;0:00.76 ;2680 ;0 ;82;1.065 ;4.8 ;2.94 ;7 ;
998 ;0:00.77 ;2667 ;0 ;82;1.065 ;4.8 ;2.95 ;7 ;
998 ;0:00.78 ;2609 ;0 ;82;1.066 ;4.8 ;2.99 ;7 ;
998 ;0:00.79 ;2618 ;0 ;82;1.059 ;4.8 ;2.99 ;7 ;
998 ;0:00.80 ;2637 ;0 ;82;1.061 ;4.8 ;2.97 ;7 ;
998 ;0:00.81 ;2662 ;0 ;82;1.074 ;4.8 ;2.95 ;7 ;
998 ;0:00.82 ;2683 ;0 ;82;1.079 ;4.8 ;2.94 ;7 ;
998 ;0:00.83 ;2734 ;0 ;82;1.074 ;5.5 ;2.90 ;7 ;
998 ;0:00.84 ;2738 ;0 ;82;1.079 ;5.5 ;2.89 ;7 ;
998 ;0:00.85 ;2738 ;0 ;82;1.077 ;5.5 ;2.89 ;7 ;
998 ;0:00.86 ;2704 ;0 ;82;1.077 ;5.5 ;2.92 ;7 ;
998 ;0:00.87 ;2640 ;0 ;81;1.079 ;5.5 ;2.97 ;7 ;
998 ;0:00.88 ;2659 ;0 ;81;1.072 ;5.5 ;2.95 ;7 ;
998 ;0:00.89 ;2693 ;0 ;81;1.073 ;5.7 ;2.93 ;7 ;
998 ;0:00.90 ;2713 ;0 ;81;1.073 ;5.7 ;2.91 ;7 ;
998 ;0:00.91 ;2744 ;0 ;81;1.080 ;5.7 ;2.89 ;7 ;
998 ;0:00.92 ;2802 ;0 ;82;1.076 ;5.7 ;2.85 ;7 ;
998 ;0:00.93 ;2781 ;0 ;82;1.079 ;5.7 ;2.86 ;7 ;
998 ;0:00.94 ;2720 ;0 ;82;1.080 ;6.4 ;2.91 ;7 ;
998 ;0:00.95 ;2662 ;0 ;81;1.077 ;6.4 ;2.95 ;7 ;
998 ;0:00.96 ;2662 ;0 ;81;1.080 ;6.4 ;2.95 ;7 ;
998 ;0:00.97 ;2689 ;0 ;81;1.076 ;6.4 ;2.93 ;7 ;
998 ;0:00.98 ;2732 ;0 ;81;1.079 ;6.4 ;2.90 ;7 ;
998 ;0:00.99 ;2763 ;0 ;81;1.072 ;6.7 ;2.88 ;7 ;
998 ;0:01.00 ;2803 ;0 ;81;1.074 ;6.7 ;2.84 ;7 ;
998 ;0:01.01 ;2861 ;0 ;81;1.071 ;6.7 ;2.80 ;7 ;
998 ;0:01.02 ;2834 ;0 ;81;1.074 ;6.7 ;2.82 ;7 ;
998 ;0:01.03 ;2758 ;0 ;81;1.076 ;6.7 ;2.88 ;7 ;
998 ;0:01.04 ;2705 ;0 ;81;1.076 ;7.2 ;2.92 ;7 ;
998 ;0:01.05 ;2734 ;0 ;81;1.077 ;7.2 ;2.90 ;7 ;
998 ;0:01.06 ;2781 ;0 ;80;1.049 ;7.2 ;2.86 ;7 ;
998 ;0:01.07 ;2820 ;0 ;80;1.054 ;7.2 ;2.83 ;7 ;
998 ;0:01.08 ;2820 ;0 ;80;1.049 ;7.6 ;2.83 ;7 ;
998 ;0:01.09 ;2823 ;0 ;80;1.051 ;7.6 ;2.83 ;7 ;
998 ;0:01.10 ;2866 ;0 ;80;1.049 ;7.6 ;2.80 ;7 ;
998 ;0:01.11 ;2853 ;0 ;80;1.050 ;7.6 ;2.81 ;7 ;
998 ;0:01.12 ;2772 ;0 ;80;1.050 ;8.0 ;2.87 ;7 ;
998 ;0:01.13 ;2744 ;0 ;80;1.046 ;8.0 ;2.89 ;7 ;
998 ;0:01.14 ;2796 ;0 ;80;1.044 ;8.0 ;2.85 ;7 ;
998 ;0:01.15 ;2841 ;0 ;80;1.039 ;8.0 ;2.82 ;7 ;
998 ;0:01.16 ;2874 ;0 ;80;1.043 ;8.6 ;2.79 ;6 ;
998 ;0:01.17 ;2849 ;0 ;79;1.041 ;8.6 ;2.81 ;7 ;
998 ;0:01.18 ;2879 ;0 ;79;1.046 ;8.6 ;2.79 ;6 ;
998 ;0:01.19 ;2880 ;0 ;79;1.046 ;8.6 ;2.79 ;6 ;
998 ;0:01.20 ;2851 ;0 ;79;1.046 ;8.7 ;2.81 ;7 ;
998 ;0:01.21 ;2862 ;0 ;79;1.049 ;8.7 ;2.80 ;7 ;
998 ;0:01.22 ;2918 ;0 ;79;1.059 ;8.7 ;2.77 ;6 ;
998 ;0:01.23 ;2950 ;0 ;79;1.061 ;9.0 ;2.74 ;6 ;
998 ;0:01.24 ;2956 ;0 ;79;1.057 ;9.0 ;2.74 ;6 ;
998 ;0:01.25 ;2935 ;0 ;79;1.061 ;9.0 ;2.75 ;6 ;
998 ;0:01.26 ;2970 ;0 ;79;1.058 ;9.0 ;2.73 ;6 ;
998 ;0:01.27 ;2981 ;0 ;79;1.060 ;9.1 ;2.72 ;6 ;
998 ;0:01.28 ;2971 ;0 ;78;1.060 ;9.1 ;2.73 ;6 ;
998 ;0:01.29 ;2974 ;0 ;78;1.060 ;9.1 ;2.72 ;6 ;
998 ;0:01.30 ;3022 ;0 ;78;1.065 ;9.3 ;2.70 ;6 ;
998 ;0:01.31 ;3032 ;0 ;78;1.063 ;9.3 ;2.70 ;6 ;
998 ;0:01.32 ;3028 ;0 ;78;1.067 ;9.3 ;2.70 ;6 ;
998 ;0:01.33 ;3010 ;0 ;78;1.063 ;9.5 ;2.70 ;6 ;
998 ;0:01.34 ;3047 ;0 ;78;1.066 ;9.5 ;2.70 ;6 ;
998 ;0:01.35 ;3057 ;0 ;78;1.064 ;9.5 ;2.69 ;6 ;
998 ;0:01.36 ;3023 ;0 ;78;1.065 ;9.6 ;2.70 ;6 ;
998 ;0:01.37 ;3003 ;0 ;78;1.064 ;9.6 ;2.70 ;6 ;
998 ;0:01.38 ;3045 ;0 ;78;1.058 ;9.6 ;2.70 ;6 ;
998 ;0:01.39 ;3071 ;0 ;78;1.060 ;10.0 ;2.69 ;6 ;
998 ;0:01.40 ;3070 ;0 ;78;1.057 ;10.0 ;2.69 ;6 ;
998 ;0:01.41 ;3072 ;0 ;78;1.061 ;10.0 ;2.69 ;6 ;
998 ;0:01.42 ;3116 ;0 ;78;1.057 ;10.5 ;2.68 ;6 ;
998 ;0:01.43 ;3115 ;0 ;78;1.060 ;10.5 ;2.68 ;6 ;
998 ;0:01.44 ;3112 ;0 ;78;1.056 ;10.5 ;2.68 ;6 ;
998 ;0:01.45 ;3078 ;0 ;78;1.057 ;10.5 ;2.69 ;6 ;
998 ;0:01.46 ;3098 ;0 ;78;1.058 ;10.5 ;2.69 ;7 ;
998 ;0:01.47 ;3125 ;0 ;78;1.060 ;10.5 ;2.68 ;7 ;
998 ;0:01.48 ;3122 ;0 ;78;1.062 ;10.8 ;2.68 ;7 ;
998 ;0:01.49 ;3128 ;0 ;78;1.057 ;10.8 ;2.68 ;7 ;
998 ;0:01.50 ;3174 ;0 ;78;1.059 ;10.8 ;2.67 ;7 ;
998 ;0:01.51 ;3151 ;0 ;78;1.054 ;10.7 ;2.67 ;7 ;
998 ;0:01.52 ;3132 ;0 ;77;1.058 ;10.7 ;2.68 ;7 ;
998 ;0:01.53 ;3104 ;0 ;77;1.058 ;10.7 ;2.68 ;7 ;
998 ;0:01.54 ;3129 ;0 ;77;1.059 ;11.0 ;2.68 ;7 ;
998 ;0:01.55 ;3170 ;0 ;77;1.072 ;11.0 ;2.67 ;7 ;
998 ;0:01.56 ;3168 ;0 ;77;1.072 ;11.4 ;2.67 ;7 ;
998 ;0:01.57 ;3165 ;0 ;78;1.074 ;11.4 ;2.67 ;7 ;
998 ;0:01.58 ;3206 ;0 ;78;1.071 ;11.4 ;2.68 ;7 ;
998 ;0:01.59 ;3185 ;0 ;78;1.074 ;11.2 ;2.69 ;7 ;
998 ;0:01.60 ;3166 ;0 ;78;1.070 ;11.2 ;2.69 ;7 ;
998 ;0:01.61 ;3175 ;0 ;78;1.073 ;11.2 ;2.69 ;7 ;
998 ;0:01.62 ;3207 ;0 ;78;1.073 ;11.9 ;2.68 ;7 ;
998 ;0:01.63 ;3183 ;0 ;78;1.073 ;11.9 ;2.69 ;7 ;
998 ;0:01.64 ;3156 ;0 ;78;1.074 ;11.4 ;2.69 ;7 ;
998 ;0:01.65 ;3189 ;0 ;78;1.072 ;11.4 ;2.69 ;7 ;
998 ;0:01.66 ;3161 ;0 ;78;1.073 ;11.4 ;2.69 ;7 ;
998 ;0:01.67 ;3144 ;0 ;78;1.068 ;11.7 ;2.70 ;7 ;
998 ;0:01.68 ;3109 ;0 ;78;1.069 ;11.7 ;2.70 ;7 ;
998 ;0:01.69 ;3131 ;0 ;78;1.065 ;11.7 ;2.70 ;7 ;
998 ;0:01.70 ;3166 ;0 ;78;1.068 ;11.7 ;2.69 ;7 ;
998 ;0:01.71 ;3156 ;0 ;77;1.072 ;11.7 ;2.69 ;7 ;
998 ;0:01.72 ;3153 ;0 ;77;1.072 ;12.3 ;2.69 ;7 ;
998 ;0:01.73 ;3199 ;0 ;77;1.074 ;12.3 ;2.69 ;7 ;
998 ;0:01.74 ;3159 ;0 ;77;1.074 ;12.5 ;2.69 ;7 ;
998 ;0:01.75 ;3122 ;0 ;77;1.077 ;12.5 ;2.70 ;7 ;
998 ;0:01.76 ;3097 ;0 ;78;1.074 ;12.5 ;2.71 ;7 ;
998 ;0:01.77 ;3127 ;0 ;78;1.076 ;12.7 ;2.70 ;7 ;
998 ;0:01.78 ;3165 ;0 ;77;1.074 ;12.7 ;2.69 ;7 ;
998 ;0:01.79 ;3161 ;0 ;77;1.075 ;12.6 ;2.69 ;7 ;
998 ;0:01.80 ;3196 ;0 ;78;1.075 ;12.6 ;2.69 ;7 ;
998 ;0:01.81 ;3169 ;0 ;78;1.074 ;12.7 ;2.69 ;7 ;
998 ;0:01.82 ;3141 ;0 ;78;1.076 ;12.7 ;2.70 ;7 ;
998 ;0:01.83 ;3110 ;0 ;78;1.074 ;12.7 ;2.70 ;7 ;
998 ;0:01.84 ;3134 ;0 ;78;1.077 ;13.0 ;2.70 ;7 ;
998 ;0:01.85 ;3169 ;0 ;78;1.073 ;13.0 ;2.69 ;7 ;
998 ;0:01.86 ;3162 ;0 ;78;1.074 ;13.2 ;2.69 ;7 ;
998 ;0:01.87 ;3158 ;0 ;78;1.073 ;13.2 ;2.69 ;7 ;
998 ;0:01.88 ;3201 ;0 ;78;1.076 ;13.4 ;2.68 ;7 ;
998 ;0:01.89 ;3174 ;0 ;78;1.077 ;13.4 ;2.69 ;7 ;
998 ;0:01.90 ;3151 ;0 ;77;1.076 ;14.2 ;2.69 ;7 ;
998 ;0:01.91 ;3129 ;0 ;77;1.082 ;14.2 ;2.70 ;7 ;
998 ;0:01.92 ;3159 ;0 ;77;1.080 ;14.2 ;2.69 ;7 ;
998 ;0:01.93 ;3197 ;0 ;77;1.084 ;13.2 ;2.69 ;7 ;
998 ;0:01.94 ;3200 ;0 ;77;1.082 ;13.2 ;2.68 ;7 ;
998 ;0:01.95 ;3197 ;0 ;78;1.082 ;14.9 ;2.69 ;7 ;
998 ;0:01.96 ;3236 ;0 ;78;1.056 ;14.9 ;2.68 ;7 ;
998 ;0:01.97 ;3196 ;0 ;78;1.056 ;14.7 ;2.69 ;7 ;
998 ;0:01.98 ;3132 ;0 ;78;1.058 ;14.7 ;2.70 ;7 ;
998 ;0:01.99 ;3163 ;0 ;78;1.055 ;14.2 ;2.69 ;7 ;
998 ;0:02.00 ;3202 ;0 ;78;1.059 ;14.2 ;2.68 ;7 ;
998 ;0:02.01 ;3199 ;0 ;78;1.055 ;14.9 ;2.69 ;7 ;
998 ;0:02.02 ;3186 ;0 ;78;1.057 ;14.9 ;2.69 ;7 ;
998 ;0:02.03 ;3224 ;0 ;78;1.052 ;15.2 ;2.68 ;7 ;
998 ;0:02.04 ;3176 ;0 ;78;1.049 ;15.2 ;2.69 ;7 ;
998 ;0:02.05 ;3141 ;0 ;78;1.046 ;14.6 ;2.70 ;7 ;
998 ;0:02.06 ;3116 ;0 ;78;1.047 ;14.6 ;2.70 ;7 ;
998 ;0:02.07 ;3142 ;0 ;77;1.050 ;15.3 ;2.70 ;7 ;
998 ;0:02.08 ;3184 ;0 ;77;1.049 ;15.3 ;2.69 ;7 ;
998 ;0:02.09 ;3180 ;0 ;77;1.054 ;15.0 ;2.69 ;7 ;
998 ;0:02.10 ;3179 ;0 ;77;1.050 ;15.0 ;2.69 ;7 ;
998 ;0:02.11 ;3219 ;0 ;78;1.055 ;15.3 ;2.68 ;7 ;
998 ;0:02.12 ;3182 ;0 ;78;1.043 ;15.3 ;2.69 ;7 ;
998 ;0:02.13 ;3152 ;0 ;77;1.045 ;15.2 ;2.69 ;7 ;
998 ;0:02.14 ;3141 ;0 ;77;1.045 ;15.2 ;2.70 ;7 ;
998 ;0:02.15 ;3172 ;0 ;78;1.044 ;16.0 ;2.68 ;7 ;
998 ;0:02.16 ;3200 ;0 ;78;1.046 ;15.8 ;2.68 ;7 ;
998 ;0:02.17 ;3180 ;0 ;78;1.043 ;15.8 ;2.69 ;7 ;
998 ;0:02.18 ;3216 ;0 ;78;1.045 ;15.9 ;2.68 ;7 ;
998 ;0:02.19 ;3177 ;0 ;78;1.041 ;15.9 ;2.69 ;7 ;
998 ;0:02.20 ;3145 ;0 ;78;1.027 ;16.2 ;2.70 ;7 ;
998 ;0:02.21 ;3138 ;0 ;78;1.024 ;16.2 ;2.70 ;7 ;
998 ;0:02.22 ;3173 ;0 ;78;1.024 ;16.1 ;2.69 ;7 ;
998 ;0:02.23 ;3207 ;0 ;78;1.024 ;16.1 ;2.68 ;7 ;
998 ;0:02.24 ;3201 ;0 ;77;1.024 ;16.1 ;2.68 ;7 ;
998 ;0:02.25 ;3167 ;0 ;77;1.026 ;16.1 ;2.69 ;7 ;
998 ;0:02.26 ;3192 ;0 ;77;1.024 ;16.1 ;2.69 ;7 ;
998 ;0:02.27 ;3177 ;0 ;77;1.030 ;16.4 ;2.69 ;7 ;
998 ;0:02.28 ;3153 ;0 ;77;1.022 ;16.4 ;2.69 ;7 ;
998 ;0:02.29 ;3153 ;0 ;78;1.013 ;16.6 ;2.69 ;7 ;
998 ;0:02.30 ;3195 ;0 ;78;1.012 ;16.6 ;2.69 ;7 ;
998 ;0:02.31 ;3210 ;0 ;78;1.012 ;17.2 ;2.68 ;7 ;
998 ;0:02.32 ;3185 ;0 ;78;1.013 ;17.2 ;2.69 ;7 ;
998 ;0:02.33 ;3205 ;0 ;78;1.010 ;17.1 ;2.68 ;7 ;
998 ;0:02.34 ;3212 ;0 ;78;1.013 ;17.1 ;2.68 ;7 ;
998 ;0:02.35 ;3208 ;0 ;78;1.009 ;17.6 ;2.68 ;7 ;
998 ;0:02.36 ;3205 ;0 ;78;1.012 ;17.0 ;2.68 ;7 ;
998 ;0:02.37 ;3243 ;0 ;78;1.000 ;17.0 ;2.68 ;7 ;
998 ;0:02.38 ;3263 ;0 ;78;1.000 ;17.4 ;2.67 ;7 ;
998 ;0:02.39 ;3264 ;0 ;77;1.000 ;17.4 ;2.67 ;7 ;
998 ;0:02.40 ;3229 ;0 ;77;1.002 ;18.0 ;2.68 ;7 ;
998 ;0:02.41 ;3247 ;0 ;77;1.004 ;17.4 ;2.68 ;7 ;
998 ;0:02.42 ;3241 ;0 ;77;1.003 ;17.4 ;2.68 ;7 ;
998 ;0:02.43 ;3227 ;0 ;77;1.007 ;18.2 ;2.68 ;7 ;
998 ;0:02.44 ;3224 ;0 ;78;1.003 ;18.2 ;2.68 ;7 ;
998 ;0:02.45 ;3263 ;0 ;78;1.012 ;17.3 ;2.67 ;7 ;
998 ;0:02.46 ;3275 ;0 ;78;1.007 ;17.6 ;2.67 ;7 ;
998 ;0:02.47 ;3240 ;0 ;78;1.009 ;17.6 ;2.68 ;7 ;
998 ;0:02.48 ;3259 ;0 ;78;1.008 ;17.9 ;2.67 ;7 ;
998 ;0:02.49 ;3249 ;0 ;78;1.004 ;17.9 ;2.68 ;7 ;
998 ;0:02.50 ;3231 ;0 ;77;1.003 ;18.2 ;2.68 ;7 ;
998 ;0:02.51 ;3221 ;0 ;77;1.002 ;17.8 ;2.68 ;7 ;
998 ;0:02.52 ;3255 ;0 ;77;1.008 ;17.8 ;2.67 ;7 ;
998 ;0:02.53 ;3279 ;0 ;77;1.024 ;18.9 ;2.67 ;7 ;
998 ;0:02.54 ;3293 ;0 ;77;1.027 ;18.9 ;2.67 ;7 ;
998 ;0:02.55 ;3273 ;0 ;77;1.024 ;18.8 ;2.67 ;7 ;
998 ;0:02.56 ;3297 ;0 ;78;1.026 ;18.1 ;2.67 ;7 ;
998 ;0:02.57 ;3200 ;0 ;77;1.025 ;18.1 ;2.68 ;7 ;
998 ;0:02.58 ;3177 ;0 ;78;1.024 ;18.8 ;2.69 ;7 ;
998 ;0:02.59 ;3216 ;0 ;77;1.026 ;18.3 ;2.68 ;7 ;
998 ;0:02.60 ;3247 ;0 ;78;1.023 ;18.3 ;2.68 ;7 ;
998 ;0:02.61 ;3271 ;0 ;78;1.017 ;18.4 ;2.67 ;7 ;
998 ;0:02.62 ;3242 ;0 ;77;1.010 ;19.7 ;2.68 ;7 ;
998 ;0:02.63 ;3259 ;0 ;77;1.014 ;19.7 ;2.67 ;7 ;
998 ;0:02.64 ;3224 ;0 ;77;1.015 ;18.8 ;2.68 ;7 ;
998 ;0:02.65 ;3158 ;0 ;77;1.016 ;19.4 ;2.69 ;7 ;
998 ;0:02.66 ;3143 ;0 ;77;1.018 ;19.4 ;2.70 ;7 ;
998 ;0:02.67 ;3186 ;0 ;77;1.017 ;19.6 ;2.69 ;7 ;
998 ;0:02.68 ;3221 ;0 ;77;1.020 ;19.6 ;2.68 ;7 ;
998 ;0:02.69 ;3243 ;0 ;77;1.008 ;19.0 ;2.68 ;7 ;
998 ;0:02.70 ;3228 ;0 ;77;1.003 ;19.7 ;2.68 ;7 ;
998 ;0:02.71 ;3192 ;0 ;77;0.999 ;19.7 ;2.69 ;7 ;
998 ;0:02.72 ;3149 ;0 ;77;1.001 ;20.1 ;2.70 ;7 ;
998 ;0:02.73 ;3150 ;0 ;77;0.998 ;19.5 ;2.69 ;7 ;
998 ;0:02.74 ;3193 ;0 ;77;0.999 ;19.5 ;2.69 ;7 ;
998 ;0:02.75 ;3227 ;0 ;77;0.999 ;19.5 ;2.68 ;7 ;
998 ;0:02.76 ;3237 ;0 ;77;0.995 ;19.5 ;2.68 ;7 ;
998 ;0:02.77 ;3211 ;0 ;77;0.996 ;19.5 ;2.68 ;7 ;
998 ;0:02.78 ;3235 ;0 ;77;0.991 ;19.9 ;2.68 ;7 ;
998 ;0:02.79 ;3216 ;0 ;77;0.998 ;19.4 ;2.68 ;7 ;
998 ;0:02.80 ;3191 ;0 ;77;0.995 ;19.4 ;2.69 ;7 ;
998 ;0:02.81 ;3188 ;0 ;77;0.997 ;19.7 ;2.69 ;7 ;
998 ;0:02.82 ;3228 ;0 ;77;0.997 ;20.3 ;2.68 ;7 ;
998 ;0:02.83 ;3256 ;0 ;77;0.997 ;20.3 ;2.67 ;7 ;
998 ;0:02.84 ;3264 ;0 ;77;0.999 ;20.1 ;2.68 ;7 ;
998 ;0:02.85 ;3245 ;0 ;77;0.996 ;20.6 ;2.68 ;7 ;
998 ;0:02.86 ;3229 ;0 ;77;0.998 ;20.0 ;2.68 ;7 ;
998 ;0:02.87 ;3206 ;0 ;77;0.994 ;20.0 ;2.68 ;7 ;
998 ;0:02.88 ;3216 ;0 ;77;0.996 ;20.0 ;2.68 ;7 ;
998 ;0:02.89 ;3259 ;0 ;77;0.989 ;20.0 ;2.67 ;7 ;
998 ;0:02.90 ;3282 ;0 ;77;0.988 ;20.0 ;2.67 ;7 ;
998 ;0:02.91 ;3276 ;0 ;77;0.991 ;20.4 ;2.67 ;7 ;
998 ;0:02.92 ;3232 ;0 ;77;0.992 ;21.2 ;2.68 ;7 ;
998 ;0:02.93 ;3245 ;0 ;77;0.996 ;21.2 ;2.68 ;7 ;
998 ;0:02.94 ;3226 ;0 ;77;0.977 ;20.0 ;2.68 ;7 ;
998 ;0:02.95 ;3221 ;0 ;77;0.981 ;21.1 ;2.68 ;7 ;
998 ;0:02.96 ;3226 ;0 ;77;0.977 ;21.1 ;2.68 ;7 ;
998 ;0:02.97 ;3286 ;0 ;77;0.980 ;21.2 ;2.67 ;7 ;
998 ;0:02.98 ;3282 ;0 ;77;0.976 ;20.5 ;2.67 ;7 ;
998 ;0:02.99 ;3239 ;0 ;77;0.977 ;20.9 ;2.68 ;7 ;
998 ;0:03.00 ;3251 ;0 ;77;0.977 ;20.9 ;2.67 ;7 ;
998 ;0:03.01 ;3228 ;0 ;77;0.974 ;22.0 ;2.68 ;7 ;
998 ;0:03.02 ;3210 ;0 ;77;0.955 ;20.5 ;2.68 ;7 ;
