SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;
459 ;0:29.39 ;4545 ;0 ;66;0.892 ;18.9 ;22.0 ;16 ;
459 ;0:29.40 ;4572 ;0 ;66;0.891 ;18.8 ;22.2 ;18 ;
459 ;0:29.41 ;4619 ;0 ;66;0.892 ;18.8 ;22.4 ;19 ;
459 ;0:29.42 ;4636 ;0 ;66;0.891 ;18.6 ;22.5 ;20 ;
459 ;0:29.43 ;4707 ;0 ;66;0.886 ;18.6 ;22.8 ;22 ;
459 ;0:29.44 ;4737 ;0 ;66;0.894 ;18.7 ;23.0 ;22 ;
459 ;0:29.45 ;4778 ;0 ;66;0.883 ;19.7 ;23.2 ;17 ;
459 ;0:29.46 ;4805 ;0 ;67;0.890 ;19.7 ;23.4 ;18 ;
459 ;0:29.47 ;4849 ;0 ;66;0.887 ;19.3 ;23.5 ;21 ;
459 ;0:29.48 ;4904 ;0 ;67;0.885 ;20.2 ;23.8 ;17 ;
459 ;0:29.49 ;4927 ;0 ;67;0.887 ;20.2 ;23.9 ;18 ;
459 ;0:29.50 ;4957 ;0 ;67;0.889 ;18.6 ;24.1 ;29 ;
459 ;0:29.51 ;5021 ;0 ;67;0.883 ;19.8 ;24.4 ;23 ;
459 ;0:29.52 ;5059 ;0 ;67;0.889 ;19.8 ;24.5 ;23 ;
459 ;0:29.53 ;5073 ;0 ;67;0.864 ;18.6 ;24.6 ;32 ;
459 ;0:29.54 ;5063 ;0 ;68;0.833 ;20.6 ;24.6 ;19 ;
459 ;0:29.55 ;5045 ;0 ;68;0.842 ;20.6 ;24.5 ;18 ;
459 ;0:29.56 ;5036 ;0 ;68;0.837 ;18.9 ;24.4 ;29 ;
459 ;0:29.57 ;5024 ;1 ;68;0.835 ;19.1 ;24.4 ;27 ;
459 ;0:29.58 ;5025 ;1 ;69;0.838 ;19.1 ;24.4 ;27 ;
459 ;0:29.59 ;5018 ;1 ;69;0.841 ;18.8 ;24.3 ;29 ;
459 ;0:29.60 ;4960 ;2 ;69;0.833 ;20.0 ;24.1 ;20 ;
459 ;0:29.61 ;4934 ;2 ;70;0.837 ;20.0 ;24.2 ;21 ;
459 ;0:29.62 ;5024 ;3 ;70;0.805 ;19.3 ;24.4 ;26 ;
459 ;0:29.63 ;5110 ;3 ;70;0.802 ;19.7 ;24.8 ;25 ;
459 ;0:29.64 ;5166 ;4 ;71;0.806 ;19.7 ;25.1 ;27 ;
459 ;0:29.65 ;5219 ;4 ;71;0.802 ;20.0 ;25.3 ;26 ;
459 ;0:29.66 ;5195 ;4 ;71;0.800 ;19.3 ;25.2 ;30 ;
459 ;0:29.67 ;5107 ;5 ;72;0.798 ;19.3 ;24.8 ;28 ;
459 ;0:29.68 ;5079 ;5 ;72;0.806 ;20.1 ;24.6 ;22 ;
459 ;0:29.69 ;5169 ;5 ;72;0.804 ;18.2 ;25.1 ;37 ;
459 ;0:29.70 ;5255 ;5 ;72;0.817 ;18.2 ;25.5 ;40 ;
459 ;0:29.71 ;5182 ;5 ;73;0.818 ;19.3 ;25.1 ;30 ;
459 ;0:29.72 ;5136 ;5 ;73;0.817 ;20.7 ;24.9 ;20 ;
459 ;0:29.73 ;5121 ;5 ;74;0.820 ;20.7 ;24.8 ;19 ;
459 ;0:29.74 ;5089 ;5 ;74;0.815 ;19.3 ;24.7 ;27 ;
459 ;0:29.75 ;5012 ;5 ;75;0.821 ;19.9 ;24.1 ;21 ;
459 ;0:29.76 ;4890 ;5 ;75;0.813 ;19.9 ;23.7 ;19 ;
459 ;0:29.77 ;4903 ;5 ;75;0.820 ;20.3 ;23.8 ;17 ;
459 ;0:29.78 ;4866 ;5 ;76;0.839 ;19.0 ;23.6 ;24 ;
459 ;0:29.79 ;4733 ;5 ;76;0.835 ;19.0 ;23.0 ;21 ;
459 ;0:29.80 ;4643 ;5 ;77;0.840 ;20.3 ;22.5 ;10 ;
459 ;0:29.81 ;4544 ;5 ;78;0.837 ;20.5 ;22.0 ;7 ;
459 ;0:29.82 ;4364 ;5 ;79;0.840 ;20.5 ;21.2 ;3 ;
459 ;0:29.83 ;4303 ;5 ;79;0.836 ;19.2 ;20.9 ;8 ;
459 ;0:29.84 ;4089 ;5 ;80;0.842 ;20.8 ;19.8 ;-4 ;
459 ;0:29.85 ;4006 ;5 ;81;0.832 ;20.8 ;19.4 ;-6 ;
459 ;0:29.86 ;3943 ;5 ;82;0.856 ;19.3 ;19.1 ;-1 ;
459 ;0:29.87 ;3804 ;5 ;82;0.854 ;19.7 ;18.4 ;-6 ;
459 ;0:29.88 ;3711 ;5 ;83;0.848 ;19.7 ;18.0 ;-8 ;
459 ;0:29.89 ;3669 ;5 ;83;0.853 ;19.4 ;17.8 ;-8 ;
459 ;0:29.90 ;3614 ;5 ;84;0.853 ;19.9 ;17.5 ;-12 ;
459 ;0:29.91 ;3513 ;5 ;84;0.856 ;19.9 ;17.0 ;-14 ;
459 ;0:29.92 ;3461 ;5 ;85;0.851 ;19.8 ;16.8 ;-15 ;
459 ;0:29.93 ;3419 ;5 ;85;0.850 ;20.2 ;16.6 ;-17 ;
459 ;0:29.94 ;3365 ;5 ;85;0.849 ;20.2 ;16.3 ;-19 ;
459 ;0:29.95 ;3280 ;5 ;85;0.855 ;20.5 ;15.9 ;-22 ;
459 ;0:29.96 ;3219 ;5 ;85;0.856 ;20.2 ;15.6 ;-22 ;
459 ;0:29.97 ;3170 ;5 ;86;0.855 ;20.2 ;15.4 ;-23 ;
459 ;0:29.98 ;3121 ;5 ;86;0.857 ;20.2 ;15.1 ;-25 ;
459 ;0:29.99 ;3066 ;5 ;87;0.854 ;19.1 ;14.5 ;-24 ;
459 ;0:30.00 ;2877 ;5 ;87;0.857 ;20.9 ;13.9 ;-33 ;
459 ;0:30.01 ;2769 ;5 ;87;0.852 ;20.9 ;13.4 ;-35 ;
459 ;0:30.02 ;2769 ;5 ;87;0.853 ;20.8 ;13.2 ;-36 ;
459 ;0:30.03 ;2720 ;5 ;88;0.848 ;19.0 ;13.2 ;-30 ;
459 ;0:30.04 ;2709 ;5 ;88;0.847 ;19.0 ;13.1 ;-31 ;
459 ;0:30.05 ;2701 ;5 ;88;0.846 ;20.4 ;13.1 ;-35 ;
459 ;0:30.06 ;2653 ;5 ;88;0.839 ;21.0 ;12.8 ;-39 ;
459 ;0:30.07 ;2537 ;5 ;89;0.840 ;21.0 ;12.3 ;-41 ;
459 ;0:30.08 ;2424 ;5 ;89;0.845 ;20.9 ;11.7 ;-44 ;
459 ;0:30.09 ;2317 ;5 ;90;0.848 ;20.5 ;11.2 ;-45 ;
459 ;0:30.10 ;2317 ;5 ;90;0.846 ;20.5 ;11.0 ;-46 ;
459 ;0:30.11 ;2271 ;5 ;90;0.833 ;20.2 ;11.0 ;-45 ;
459 ;0:30.12 ;2291 ;5 ;90;0.828 ;20.4 ;11.1 ;-45 ;
459 ;0:30.13 ;2252 ;5 ;91;0.834 ;20.8 ;10.9 ;-47 ;
459 ;0:30.14 ;2103 ;5 ;91;0.838 ;20.8 ;10.2 ;-50 ;
459 ;0:30.15 ;2103 ;5 ;91;0.833 ;20.4 ;10.2 ;-50 ;
459 ;0:30.16 ;1963 ;5 ;91;0.833 ;20.2 ;9.5 ;-52 ;
459 ;0:30.17 ;1911 ;5 ;91;0.834 ;20.2 ;9.2 ;-54 ;
459 ;0:30.18 ;1911 ;5 ;91;0.834 ;20.2 ;9.2 ;-54 ;
459 ;0:30.19 ;1938 ;5 ;91;0.845 ;20.8 ;9.4 ;-54 ;
459 ;0:30.20 ;1976 ;5 ;92;0.848 ;20.8 ;9.6 ;-53 ;
459 ;0:30.21 ;1976 ;5 ;91;0.844 ;21.1 ;9.6 ;-54 ;
459 ;0:30.22 ;1965 ;5 ;92;0.846 ;20.8 ;9.5 ;-54 ;
459 ;0:30.23 ;1940 ;5 ;92;0.851 ;21.1 ;9.4 ;-55 ;
459 ;0:30.24 ;1940 ;5 ;91;0.841 ;21.1 ;9.4 ;-55 ;
459 ;0:30.25 ;1868 ;5 ;92;0.849 ;20.6 ;9.0 ;-56 ;
459 ;0:30.26 ;1680 ;5 ;92;0.848 ;21.3 ;8.1 ;-61 ;
459 ;0:30.27 ;1680 ;5 ;92;0.845 ;21.3 ;8.1 ;-61 ;
459 ;0:30.28 ;1568 ;5 ;92;0.851 ;20.9 ;7.6 ;-63 ;
459 ;0:30.29 ;1568 ;5 ;92;0.847 ;20.1 ;7.6 ;-62 ;
459 ;0:30.30 ;1571 ;5 ;92;0.854 ;20.8 ;7.6 ;-63 ;
459 ;0:30.31 ;1571 ;5 ;91;0.849 ;20.8 ;7.6 ;-63 ;
459 ;0:30.32 ;1613 ;5 ;92;0.855 ;21.0 ;7.8 ;-62 ;
459 ;0:30.33 ;1613 ;5 ;92;0.851 ;20.9 ;7.8 ;-62 ;
459 ;0:30.34 ;1652 ;5 ;92;0.855 ;20.9 ;8.0 ;-61 ;
459 ;0:30.35 ;1652 ;5 ;92;0.837 ;21.4 ;7.4 ;-65 ;
459 ;0:30.36 ;1542 ;5 ;92;0.835 ;20.8 ;7.4 ;-64 ;
459 ;0:30.37 ;1439 ;5 ;92;0.838 ;21.3 ;6.9 ;-67 ;
459 ;0:30.38 ;1439 ;5 ;92;0.833 ;21.3 ;6.9 ;-67 ;
459 ;0:30.39 ;1417 ;5 ;92;0.840 ;21.6 ;6.8 ;-68 ;
459 ;0:30.40 ;1417 ;5 ;92;0.836 ;21.9 ;6.8 ;-68 ;
459 ;0:30.41 ;1334 ;5 ;91;0.841 ;21.9 ;6.4 ;-70 ;
459 ;0:30.42 ;1334 ;4 ;92;0.837 ;20.9 ;6.4 ;-69 ;
459 ;0:30.43 ;1354 ;4 ;91;0.841 ;20.6 ;6.5 ;-68 ;
459 ;0:30.44 ;1354 ;4 ;91;0.835 ;20.9 ;6.5 ;-68 ;
459 ;0:30.45 ;1354 ;4 ;91;0.838 ;20.9 ;6.5 ;-68 ;
459 ;0:30.46 ;1356 ;4 ;91;0.836 ;21.0 ;6.5 ;-69 ;
459 ;0:30.47 ;1356 ;4 ;90;0.834 ;21.9 ;6.5 ;-70 ;
459 ;0:30.48 ;1427 ;4 ;91;0.838 ;21.9 ;6.9 ;-68 ;
459 ;0:30.49 ;1427 ;3 ;90;0.829 ;21.3 ;6.9 ;-67 ;
459 ;0:30.50 ;1498 ;3 ;90;0.839 ;21.9 ;7.2 ;-67 ;
459 ;0:30.51 ;1498 ;3 ;89;0.831 ;22.1 ;7.2 ;-67 ;
459 ;0:30.52 ;1516 ;2 ;89;0.849 ;22.1 ;7.3 ;-66 ;
459 ;0:30.53 ;1516 ;2 ;89;0.838 ;21.7 ;7.3 ;-66 ;
459 ;0:30.54 ;1565 ;2 ;89;0.846 ;21.9 ;7.6 ;-65 ;
459 ;0:30.55 ;1565 ;1 ;88;0.840 ;21.9 ;7.6 ;-65 ;
459 ;0:30.56 ;1591 ;1 ;88;0.845 ;21.9 ;7.7 ;-64 ;
459 ;0:30.57 ;1591 ;1 ;88;0.839 ;20.2 ;7.7 ;-61 ;
459 ;0:30.58 ;1596 ;1 ;88;0.845 ;22.8 ;7.7 ;-66 ;
459 ;0:30.59 ;1596 ;0 ;87;0.842 ;21.9 ;7.7 ;-64 ;
459 ;0:30.60 ;1643 ;0 ;87;0.840 ;21.9 ;7.9 ;-63 ;
459 ;0:30.61 ;1643 ;0 ;86;0.840 ;22.1 ;7.9 ;-64 ;
459 ;0:30.62 ;1696 ;0 ;86;0.840 ;22.8 ;8.2 ;-64 ;
459 ;0:30.63 ;1696 ;0 ;85;0.842 ;21.9 ;8.2 ;-62 ;
459 ;0:30.64 ;1759 ;0 ;86;0.842 ;21.9 ;8.5 ;-61 ;
459 ;0:30.65 ;1759 ;0 ;85;0.841 ;22.5 ;8.7 ;-61 ;
459 ;0:30.66 ;1805 ;0 ;85;0.839 ;24.3 ;8.7 ;-64 ;
459 ;0:30.67 ;1871 ;0 ;85;0.840 ;21.6 ;9.0 ;-58 ;
459 ;0:30.68 ;1871 ;0 ;84;0.840 ;21.6 ;9.0 ;-58 ;
459 ;0:30.69 ;1925 ;0 ;84;0.838 ;22.3 ;9.3 ;-58 ;
459 ;0:30.70 ;1962 ;0 ;84;0.841 ;21.9 ;9.5 ;-56 ;
459 ;0:30.71 ;1962 ;0 ;83;0.832 ;21.8 ;9.5 ;-56 ;
459 ;0:30.72 ;2003 ;0 ;83;0.840 ;21.8 ;9.7 ;-55 ;
459 ;0:30.73 ;2003 ;0 ;82;0.841 ;21.9 ;9.8 ;-55 ;
459 ;0:30.74 ;2030 ;0 ;82;0.832 ;22.4 ;9.8 ;-56 ;
459 ;0:30.75 ;2085 ;0 ;82;0.842 ;22.6 ;10.1 ;-55 ;
459 ;0:30.76 ;2085 ;0 ;81;0.857 ;22.6 ;10.1 ;-55 ;
459 ;0:30.77 ;2160 ;0 ;81;0.854 ;22.0 ;10.5 ;-52 ;
459 ;0:30.78 ;2213 ;0 ;81;0.855 ;23.2 ;10.7 ;-53 ;
459 ;0:30.79 ;2269 ;0 ;80;0.858 ;22.5 ;11.0 ;-51 ;
459 ;0:30.80 ;2269 ;0 ;80;0.857 ;22.6 ;11.0 ;-51 ;
459 ;0:30.81 ;2334 ;0 ;79;0.851 ;22.6 ;11.3 ;-50 ;
459 ;0:30.82 ;2406 ;0 ;79;0.857 ;20.8 ;11.6 ;-44 ;
459 ;0:30.83 ;2461 ;0 ;79;0.857 ;23.1 ;11.9 ;-48 ;
459 ;0:30.84 ;2461 ;0 ;78;0.867 ;22.5 ;11.9 ;-47 ;
459 ;0:30.85 ;2481 ;0 ;78;0.887 ;22.5 ;12.0 ;-46 ;
459 ;0:30.86 ;2493 ;0 ;77;0.886 ;22.2 ;12.1 ;-45 ;
459 ;0:30.87 ;2517 ;0 ;77;0.885 ;22.5 ;12.2 ;-45 ;
459 ;0:30.88 ;2542 ;0 ;77;0.890 ;22.8 ;12.3 ;-46 ;
459 ;0:30.89 ;2594 ;0 ;77;0.889 ;22.8 ;12.6 ;-44 ;
459 ;0:30.90 ;2594 ;0 ;76;0.889 ;22.0 ;12.6 ;-42 ;
459 ;0:30.91 ;2649 ;0 ;75;0.891 ;23.1 ;12.8 ;-44 ;
459 ;0:30.92 ;2704 ;0 ;75;0.886 ;22.8 ;13.1 ;-42 ;
459 ;0:30.93 ;2740 ;0 ;75;0.898 ;22.8 ;13.3 ;-41 ;
459 ;0:30.94 ;2754 ;0 ;75;0.892 ;21.9 ;13.3 ;-39 ;
459 ;0:30.95 ;2765 ;0 ;75;0.901 ;23.6 ;13.4 ;-43 ;
459 ;0:30.96 ;2810 ;0 ;74;0.898 ;22.0 ;13.6 ;-38 ;
459 ;0:30.97 ;2859 ;0 ;74;0.902 ;22.3 ;13.9 ;-37 ;
459 ;0:30.98 ;2914 ;0 ;74;0.902 ;22.3 ;14.1 ;-36 ;
459 ;0:30.99 ;2963 ;0 ;74;0.901 ;21.9 ;14.4 ;-34 ;
459 ;0:31.00 ;2964 ;0 ;73;0.903 ;23.0 ;14.4 ;-37 ;
459 ;0:31.01 ;2952 ;0 ;73;0.874 ;22.7 ;14.3 ;-37 ;
459 ;0:31.02 ;2956 ;0 ;73;0.878 ;22.7 ;14.3 ;-37 ;
459 ;0:31.03 ;2994 ;0 ;72;0.874 ;22.9 ;14.5 ;-36 ;
459 ;0:31.04 ;3032 ;0 ;72;0.878 ;23.4 ;14.7 ;-37 ;
459 ;0:31.05 ;3072 ;0 ;72;0.874 ;22.9 ;14.9 ;-34 ;
459 ;0:31.06 ;3125 ;0 ;72;0.876 ;21.8 ;15.1 ;-30 ;
459 ;0:31.07 ;3117 ;0 ;72;0.876 ;21.8 ;15.1 ;-30 ;
459 ;0:31.08 ;3120 ;0 ;71;0.874 ;24.7 ;15.1 ;-38 ;
459 ;0:31.09 ;3107 ;0 ;71;0.891 ;21.7 ;15.1 ;-30 ;
459 ;0:31.10 ;3111 ;0 ;71;0.888 ;24.3 ;15.1 ;-37 ;
459 ;0:31.11 ;3139 ;0 ;70;0.891 ;24.3 ;15.2 ;-37 ;
459 ;0:31.12 ;3173 ;0 ;70;0.886 ;24.0 ;15.4 ;-35 ;
459 ;0:31.13 ;3206 ;0 ;70;0.888 ;22.6 ;15.5 ;-31 ;
459 ;0:31.14 ;3249 ;0 ;70;0.883 ;24.1 ;15.7 ;-34 ;
459 ;0:31.15 ;3288 ;0 ;69;0.882 ;23.0 ;15.9 ;-30 ;
459 ;0:31.16 ;3316 ;0 ;69;0.885 ;23.0 ;16.1 ;-30 ;
459 ;0:31.17 ;3351 ;0 ;69;0.909 ;23.8 ;16.2 ;-31 ;
459 ;0:31.18 ;3391 ;0 ;69;0.914 ;24.1 ;16.4 ;-31 ;
459 ;0:31.19 ;3410 ;0 ;68;0.910 ;24.0 ;16.5 ;-31 ;
459 ;0:31.20 ;3449 ;0 ;68;0.914 ;24.1 ;16.7 ;-30 ;
459 ;0:31.21 ;3487 ;0 ;68;0.909 ;24.1 ;16.9 ;-29 ;
459 ;0:31.22 ;3523 ;0 ;67;0.908 ;23.4 ;17.1 ;-26 ;
459 ;0:31.23 ;3552 ;0 ;67;0.906 ;23.5 ;17.2 ;-26 ;
459 ;0:31.24 ;3580 ;0 ;66;0.911 ;23.6 ;17.4 ;-26 ;
459 ;0:31.25 ;3632 ;0 ;66;0.908 ;24.5 ;17.6 ;-28 ;
459 ;0:31.26 ;3709 ;0 ;66;0.901 ;24.7 ;18.0 ;-27 ;
459 ;0:31.27 ;3746 ;0 ;66;0.900 ;24.7 ;18.2 ;-26 ;
459 ;0:31.28 ;3786 ;0 ;65;0.897 ;24.5 ;18.4 ;-24 ;
459 ;0:31.29 ;3814 ;0 ;65;0.906 ;24.7 ;18.5 ;-25 ;
459 ;0:31.30 ;3864 ;0 ;65;0.900 ;24.8 ;18.7 ;-24 ;
459 ;0:31.31 ;3915 ;0 ;64;0.896 ;24.8 ;19.0 ;-23 ;
459 ;0:31.32 ;3941 ;0 ;64;0.902 ;23.5 ;19.1 ;-18 ;
459 ;0:31.33 ;3981 ;0 ;64;0.900 ;23.5 ;19.3 ;-17 ;
459 ;0:31.34 ;4033 ;0 ;64;0.872 ;25.6 ;19.6 ;-23 ;
459 ;0:31.35 ;4061 ;0 ;63;0.874 ;24.6 ;19.7 ;-19 ;
459 ;0:31.36 ;4091 ;0 ;63;0.878 ;24.7 ;19.8 ;-19 ;
459 ;0:31.37 ;4101 ;0 ;63;0.867 ;25.1 ;19.9 ;-20 ;
459 ;0:31.38 ;4113 ;0 ;63;0.879 ;26.2 ;19.9 ;-24 ;
459 ;0:31.39 ;4123 ;0 ;63;0.873 ;26.2 ;20.0 ;-23 ;
459 ;0:31.40 ;4156 ;0 ;63;0.871 ;24.9 ;20.2 ;-18 ;
459 ;0:31.41 ;4188 ;0 ;62;0.876 ;25.6 ;20.3 ;-20 ;
459 ;0:31.42 ;4222 ;0 ;63;0.864 ;26.5 ;20.5 ;-22 ;
459 ;0:31.43 ;4252 ;0 ;62;0.870 ;26.0 ;20.6 ;-20 ;
459 ;0:31.44 ;4294 ;0 ;62;0.866 ;25.3 ;20.8 ;-17 ;
459 ;0:31.45 ;4318 ;0 ;62;0.867 ;25.2 ;20.9 ;-17 ;
459 ;0:31.46 ;4373 ;0 ;62;0.867 ;25.5 ;21.3 ;-16 ;
459 ;0:31.47 ;4416 ;0 ;62;0.864 ;25.5 ;21.4 ;-16 ;
459 ;0:31.48 ;4445 ;0 ;62;0.868 ;24.6 ;21.6 ;-12 ;
459 ;0:31.49 ;4530 ;0 ;62;0.862 ;26.2 ;22.0 ;-16 ;
459 ;0:31.50 ;4558 ;0 ;62;0.831 ;25.6 ;22.1 ;-13 ;
459 ;0:31.51 ;4596 ;0 ;62;0.823 ;26.0 ;22.3 ;-14 ;
459 ;0:31.52 ;4628 ;0 ;62;0.832 ;27.0 ;22.5 ;-16 ;
459 ;0:31.53 ;4702 ;0 ;62;0.824 ;26.0 ;22.8 ;-12 ;
459 ;0:31.54 ;4778 ;0 ;62;0.831 ;25.4 ;23.2 ;-8 ;
459 ;0:31.55 ;4811 ;0 ;61;0.826 ;25.4 ;23.3 ;-8 ;
459 ;0:31.56 ;4882 ;0 ;62;0.827 ;26.1 ;23.7 ;-9 ;
459 ;0:31.57 ;4907 ;0 ;61;0.829 ;26.3 ;23.8 ;-9 ;
459 ;0:31.58 ;4980 ;0 ;61;0.815 ;26.6 ;24.2 ;-9 ;
459 ;0:31.59 ;5049 ;0 ;61;0.816 ;26.3 ;24.5 ;-6 ;
459 ;0:31.60 ;5102 ;0 ;61;0.818 ;26.4 ;24.8 ;-6 ;
459 ;0:31.61 ;5155 ;0 ;61;0.818 ;27.6 ;25.0 ;-9 ;
459 ;0:31.62 ;5183 ;0 ;61;0.810 ;25.8 ;25.1 ;-2 ;
459 ;0:31.63 ;5186 ;0 ;61;0.821 ;27.3 ;25.4 ;-6 ;
459 ;0:31.64 ;5247 ;0 ;61;0.816 ;29.0 ;25.5 ;-12 ;
459 ;0:31.65 ;5289 ;0 ;61;0.817 ;29.0 ;25.7 ;-11 ;
459 ;0:31.66 ;5319 ;0 ;61;0.799 ;26.2 ;25.8 ;-1 ;
459 ;0:31.67 ;5361 ;0 ;61;0.798 ;27.5 ;26.0 ;-5 ;
459 ;0:31.68 ;5389 ;0 ;61;0.801 ;25.6 ;26.2 ;2 ;
459 ;0:31.69 ;5384 ;0 ;61;0.796 ;26.8 ;26.1 ;-2 ;
459 ;0:31.70 ;5394 ;1 ;61;0.796 ;26.3 ;26.2 ;0 ;
459 ;0:31.71 ;5425 ;1 ;62;0.793 ;27.9 ;26.3 ;-5 ;
459 ;0:31.72 ;5425 ;1 ;62;0.801 ;27.0 ;26.4 ;-2 ;
459 ;0:31.73 ;5444 ;1 ;62;0.798 ;27.8 ;26.4 ;-5 ;
459 ;0:31.74 ;5453 ;1 ;62;0.799 ;29.0 ;26.5 ;-8 ;
459 ;0:31.75 ;5453 ;1 ;62;0.791 ;27.6 ;26.5 ;-3 ;
459 ;0:31.76 ;5414 ;2 ;62;0.790 ;26.8 ;26.3 ;-1 ;
459 ;0:31.77 ;5425 ;2 ;62;0.796 ;28.7 ;26.2 ;-8 ;
459 ;0:31.78 ;5428 ;2 ;62;0.795 ;26.2 ;26.3 ;0 ;
459 ;0:31.79 ;5456 ;2 ;62;0.797 ;29.3 ;26.5 ;-9 ;
459 ;0:31.80 ;5488 ;2 ;62;0.791 ;29.3 ;26.6 ;-9 ;
459 ;0:31.81 ;5527 ;3 ;62;0.792 ;27.8 ;26.8 ;-3 ;
459 ;0:31.82 ;5534 ;3 ;62;0.792 ;28.0 ;26.9 ;-3 ;
459 ;0:31.83 ;5506 ;3 ;63;0.810 ;28.9 ;26.7 ;-7 ;
459 ;0:31.84 ;5498 ;3 ;63;0.810 ;28.5 ;26.7 ;-6 ;
459 ;0:31.85 ;5547 ;4 ;63;0.807 ;28.2 ;26.9 ;-4 ;
459 ;0:31.86 ;5592 ;4 ;63;0.807 ;30.9 ;27.1 ;-12 ;
459 ;0:31.87 ;5620 ;5 ;63;0.802 ;27.3 ;27.3 ;0 ;
459 ;0:31.88 ;5632 ;5 ;63;0.806 ;27.4 ;27.3 ;0 ;
459 ;0:31.89 ;5610 ;5 ;63;0.804 ;28.4 ;27.2 ;-4 ;
459 ;0:31.90 ;5622 ;5 ;63;0.811 ;28.0 ;27.2 ;-2 ;
459 ;0:31.91 ;5640 ;5 ;63;0.823 ;27.7 ;27.3 ;-1 ;
459 ;0:31.92 ;5647 ;5 ;63;0.824 ;28.9 ;27.4 ;-5 ;
459 ;0:31.93 ;5678 ;5 ;63;0.823 ;28.3 ;27.6 ;-2 ;
459 ;0:31.94 ;5704 ;5 ;63;0.820 ;29.1 ;27.7 ;-4 ;
459 ;0:31.95 ;5716 ;5 ;63;0.820 ;29.7 ;27.7 ;-6 ;
459 ;0:31.96 ;5709 ;6 ;63;0.816 ;28.2 ;27.7 ;-1 ;
459 ;0:31.97 ;5707 ;6 ;63;0.822 ;29.3 ;27.7 ;-5 ;
459 ;0:31.98 ;5702 ;6 ;63;0.820 ;27.1 ;27.7 ;2 ;
459 ;0:31.99 ;5692 ;6 ;63;0.861 ;28.7 ;27.8 ;-3 ;
459 ;0:32.00 ;5725 ;6 ;63;0.858 ;29.3 ;27.9 ;-4 ;
459 ;0:32.01 ;5771 ;6 ;63;0.860 ;29.9 ;28.0 ;-6 ;
459 ;0:32.02 ;5753 ;7 ;63;0.860 ;28.5 ;27.9 ;-2 ;
459 ;0:32.03 ;5740 ;7 ;63;0.857 ;30.9 ;27.9 ;-9 ;
459 ;0:32.04 ;5783 ;7 ;63;0.858 ;26.9 ;28.1 ;4 ;
459 ;0:32.05 ;5799 ;7 ;63;0.854 ;31.7 ;28.1 ;-11 ;
459 ;0:32.06 ;5824 ;8 ;63;0.857 ;28.8 ;28.3 ;-1 ;
459 ;0:32.07 ;5850 ;8 ;63;0.859 ;27.1 ;28.4 ;4 ;
459 ;0:32.08 ;5821 ;8 ;63;0.864 ;30.5 ;28.3 ;-7 ;
459 ;0:32.09 ;5772 ;8 ;63;0.861 ;28.5 ;28.0 ;-1 ;
459 ;0:32.10 ;5788 ;8 ;63;0.864 ;28.1 ;28.1 ;0 ;
459 ;0:32.11 ;5817 ;8 ;63;0.866 ;29.1 ;28.2 ;-3 ;
459 ;0:32.12 ;5817 ;8 ;63;0.865 ;28.7 ;28.2 ;-1 ;
459 ;0:32.13 ;5842 ;8 ;63;0.869 ;29.7 ;28.4 ;-4 ;
459 ;0:32.14 ;5844 ;8 ;63;0.866 ;29.3 ;28.3 ;-3 ;
459 ;0:32.15 ;5835 ;8 ;63;0.878 ;29.1 ;28.2 ;-3 ;
459 ;0:32.16 ;5830 ;8 ;63;0.912 ;30.8 ;28.3 ;-8 ;
459 ;0:32.17 ;5868 ;8 ;63;0.916 ;29.6 ;28.5 ;-3 ;
459 ;0:32.18 ;5888 ;8 ;63;0.914 ;28.5 ;28.6 ;0 ;
459 ;0:32.19 ;5890 ;9 ;62;0.913 ;29.5 ;28.6 ;-3 ;
459 ;0:32.20 ;5872 ;9 ;62;0.914 ;29.2 ;28.5 ;-2 ;
459 ;0:32.21 ;5846 ;9 ;62;0.910 ;28.8 ;28.4 ;-1 ;
459 ;0:32.22 ;5868 ;9 ;62;0.913 ;30.1 ;28.5 ;-5 ;
459 ;0:32.23 ;5898 ;9 ;61;0.908 ;30.4 ;28.6 ;-5 ;
459 ;0:32.24 ;5954 ;9 ;62;0.896 ;28.8 ;28.9 ;0 ;
459 ;0:32.25 ;6001 ;9 ;61;0.891 ;30.4 ;29.1 ;-4 ;
459 ;0:32.26 ;6027 ;9 ;61;0.894 ;32.7 ;29.3 ;-10 ;
459 ;0:32.27 ;6009 ;9 ;61;0.893 ;27.5 ;29.2 ;6 ;
459 ;0:32.28 ;5967 ;9 ;61;0.892 ;31.2 ;29.0 ;-7 ;
459 ;0:32.29 ;5975 ;9 ;61;0.894 ;29.4 ;29.0 ;-1 ;
459 ;0:32.30 ;6007 ;9 ;61;0.891 ;29.4 ;29.2 ;0 ;
459 ;0:32.31 ;6021 ;9 ;61;0.895 ;29.1 ;29.2 ;0 ;
459 ;0:32.32 ;6009 ;9 ;61;0.916 ;30.8 ;29.2 ;-5 ;
459 ;0:32.33 ;5988 ;9 ;61;0.921 ;30.3 ;29.1 ;-3 ;
459 ;0:32.34 ;6023 ;9 ;61;0.917 ;30.6 ;29.2 ;-4 ;
459 ;0:32.35 ;6000 ;9 ;60;0.919 ;31.4 ;29.1 ;-7 ;
459 ;0:32.36 ;5946 ;9 ;60;0.918 ;29.3 ;28.9 ;-1 ;
