SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;LAMB %;TRAC %;SLIP%;INJ;ADV;GEAR;SHIF A;INJ %;L/100K;
76 ;0:19.40 ;5719 ;27 ;81;10;79;0.682 ;23.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.00 ;35.3 ;0 ;0 ;28 ;58.2;
76 ;0:19.50 ;5612 ;26 ;81;10;77;0.687 ;21.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.99 ;35.2 ;0 ;0 ;28 ;63.1;
76 ;0:19.60 ;5826 ;23 ;81;10;75;0.692 ;19.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.74 ;36.8 ;0 ;0 ;27 ;63.7;
76 ;0:19.70 ;5725 ;20 ;81;10;73;0.709 ;18.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.57 ;38.3 ;0 ;0 ;26 ;65.0;
76 ;0:19.80 ;5817 ;18 ;81;10;74;0.707 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.42 ;39.7 ;0 ;0 ;26 ;61.9;
76 ;0:19.90 ;5620 ;17 ;81;10;73;0.724 ;19.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.22 ;41.4 ;1 ;0 ;24 ;56.2;
76 ;0:20.00 ;5529 ;17 ;81;10;72;0.742 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.24 ;40.8 ;0 ;0 ;24 ;59.0;
76 ;0:20.10 ;6017 ;17 ;81;10;72;0.727 ;19.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.11 ;43.8 ;0 ;0 ;25 ;60.5;
76 ;0:20.20 ;5542 ;16 ;81;10;74;0.723 ;18.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.99 ;42.9 ;1 ;0 ;23 ;53.9;
76 ;0:20.30 ;5024 ;15 ;81;10;73;0.804 ;19.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.89 ;39.0 ;1 ;0 ;20 ;46.5;
76 ;0:20.40 ;5052 ;14 ;81;10;71;0.893 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.64 ;39.9 ;1 ;0 ;19 ;44.6;
76 ;0:20.50 ;4674 ;13 ;81;10;67;0.914 ;19.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.39 ;36.5 ;1 ;0 ;17 ;38.5;
76 ;0:20.60 ;4770 ;9 ;81;10;64;0.918 ;20.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;33.6 ;1 ;0 ;17 ;38.1;
76 ;0:20.70 ;5026 ;7 ;81;10;59;0.939 ;22.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.19 ;34.0 ;1 ;0 ;17 ;35.3;
76 ;0:20.80 ;5311 ;2 ;81;10;56;0.992 ;24.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;24.0 ;1 ;0 ;14 ;25.2;
76 ;0:20.90 ;5461 ;1 ;81;10;55;1.006 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;21.0 ;1 ;0 ;13 ;22.9;
76 ;0:21.00 ;5592 ;0 ;81;10;54;1.003 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.0 ;0 ;0 ;12 ;20.1;
76 ;0:21.10 ;5700 ;0 ;81;10;52;0.978 ;28.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.5 ;0 ;0 ;13 ;19.4;
76 ;0:21.20 ;5879 ;0 ;81;10;52;1.008 ;29.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.3 ;0 ;0 ;13 ;20.0;
76 ;0:21.30 ;5984 ;0 ;81;10;51;1.009 ;30.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.9 ;0 ;0 ;13 ;19.5;
76 ;0:21.40 ;5922 ;0 ;81;10;51;1.016 ;32.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.6 ;0 ;0 ;13 ;18.9;
76 ;0:21.50 ;5706 ;0 ;81;10;50;1.037 ;34.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.5 ;0 ;0 ;13 ;17.1;
76 ;0:21.60 ;5881 ;0 ;81;10;47;1.065 ;36.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.4 ;0 ;0 ;13 ;16.6;
76 ;0:21.70 ;6321 ;0 ;81;10;45;1.092 ;38.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;23.2 ;0 ;0 ;14 ;16.9;
76 ;0:21.80 ;6581 ;0 ;81;10;44;1.088 ;40.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;25.8 ;0 ;0 ;15 ;16.2;
76 ;0:21.90 ;7059 ;0 ;81;10;43;1.083 ;45.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;31.1 ;0 ;0 ;16 ;16.5;
76 ;0:22.00 ;7390 ;0 ;81;10;44;1.055 ;46.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;37.8 ;0 ;0 ;17 ;16.1;
76 ;0:22.10 ;7040 ;0 ;81;10;45;0.983 ;47.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;30.8 ;0 ;0 ;16 ;15.1;
76 ;0:22.20 ;6616 ;0 ;81;10;46;0.960 ;50.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;26.1 ;0 ;0 ;15 ;13.4;
76 ;0:22.30 ;6328 ;0 ;81;10;46;0.951 ;51.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;23.2 ;0 ;0 ;14 ;12.3;
76 ;0:22.40 ;6308 ;0 ;81;10;46;0.963 ;52.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;23.0 ;0 ;0 ;14 ;11.7;
76 ;0:22.50 ;6756 ;0 ;81;10;45;0.982 ;54.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;27.5 ;0 ;0 ;15 ;13.1;
76 ;0:22.60 ;7815 ;0 ;81;10;46;0.736 ;55.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;46.3 ;0 ;0 ;18 ;13.7;
76 ;0:22.70 ;8366 ;1 ;81;10;52;0.743 ;58.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;57.9 ;0 ;0 ;21 ;19.4;
76 ;0:22.80 ;8886 ;17 ;82;10;65;0.786 ;62.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.51 ;55.2 ;0 ;0 ;33 ;27.9;
76 ;0:22.90 ;9150 ;48 ;82;10;79;0.781 ;60.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.60 ;45.1 ;0 ;0 ;51 ;37.0;
76 ;0:23.00 ;8844 ;54 ;82;10;81;0.787 ;57.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.59 ;46.6 ;0 ;0 ;49 ;36.6;
76 ;0:23.10 ;8608 ;54 ;82;10;81;0.775 ;57.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.53 ;47.4 ;0 ;0 ;47 ;36.0;
76 ;0:23.20 ;8292 ;54 ;81;10;84;0.746 ;56.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.44 ;48.5 ;0 ;0 ;45 ;36.9;
76 ;0:23.30 ;7928 ;54 ;81;10;86;0.842 ;54.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.34 ;48.9 ;0 ;0 ;42 ;35.6;
76 ;0:23.40 ;7985 ;54 ;81;10;83;1.139 ;49.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.36 ;49.3 ;0 ;0 ;43 ;39.2;
76 ;0:23.50 ;8928 ;53 ;81;10;80;0.690 ;48.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.60 ;46.3 ;0 ;0 ;50 ;46.6;
76 ;0:23.60 ;10195 ;53 ;81;10;76;0.705 ;48.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.37 ;42.5 ;0 ;0 ;63 ;59.1;
76 ;0:23.70 ;9650 ;53 ;81;10;78;0.746 ;46.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.10 ;43.2 ;0 ;0 ;58 ;56.0;
76 ;0:23.80 ;9346 ;53 ;81;10;79;0.745 ;44.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.88 ;44.5 ;0 ;0 ;54 ;53.9;
76 ;0:23.90 ;8848 ;52 ;81;10;80;0.693 ;42.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.57 ;46.6 ;0 ;0 ;49 ;53.9;
76 ;0:24.00 ;8344 ;52 ;81;10;83;0.704 ;39.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.44 ;48.5 ;0 ;0 ;45 ;52.7;
76 ;0:24.10 ;7809 ;51 ;81;10;85;0.677 ;37.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.28 ;48.4 ;0 ;0 ;41 ;49.1;
76 ;0:24.20 ;7405 ;48 ;81;10;87;0.691 ;33.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.11 ;46.1 ;1 ;0 ;38 ;47.7;
76 ;0:24.30 ;6980 ;46 ;81;10;87;0.701 ;32.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.96 ;43.1 ;1 ;0 ;34 ;47.5;
76 ;0:24.40 ;6425 ;43 ;81;10;86;0.741 ;30.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.25 ;38.6 ;1 ;0 ;33 ;49.8;
76 ;0:24.50 ;6786 ;41 ;81;10;85;0.731 ;29.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.00 ;42.6 ;1 ;0 ;34 ;52.0;
76 ;0:24.60 ;5746 ;36 ;81;10;83;0.715 ;28.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.37 ;34.9 ;1 ;0 ;31 ;49.3;
76 ;0:24.70 ;6046 ;34 ;81;10;83;0.719 ;27.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.18 ;35.4 ;1 ;0 ;31 ;50.5;
76 ;0:24.80 ;5877 ;31 ;81;10;80;0.697 ;27.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.12 ;35.2 ;1 ;0 ;30 ;52.8;
76 ;0:24.90 ;5693 ;28 ;81;10;79;0.716 ;25.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.05 ;35.2 ;1 ;0 ;28 ;51.4;
76 ;0:25.00 ;5787 ;26 ;81;10;78;0.729 ;23.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.93 ;35.5 ;1 ;0 ;28 ;52.6;
76 ;0:25.10 ;5654 ;24 ;81;10;79;0.711 ;24.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.87 ;35.9 ;1 ;0 ;27 ;53.4;
76 ;0:25.20 ;5172 ;22 ;81;10;80;0.716 ;23.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.87 ;35.8 ;1 ;0 ;25 ;50.6;
76 ;0:25.30 ;4949 ;20 ;81;10;79;0.708 ;21.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.75 ;36.0 ;1 ;0 ;23 ;50.2;
76 ;0:25.40 ;4740 ;18 ;81;10;77;0.705 ;21.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.59 ;35.3 ;1 ;0 ;22 ;45.6;
76 ;0:25.50 ;4623 ;16 ;81;10;76;0.724 ;20.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.10 ;35.1 ;1 ;0 ;19 ;42.9;
76 ;0:25.60 ;4492 ;15 ;81;10;75;0.721 ;19.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.85 ;34.3 ;1 ;0 ;18 ;41.2;
76 ;0:25.70 ;4394 ;12 ;81;10;73;0.724 ;19.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;32.8 ;1 ;0 ;16 ;38.9;
76 ;0:25.80 ;4585 ;10 ;81;10;72;0.723 ;18.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;32.7 ;1 ;0 ;16 ;38.9;
76 ;0:25.90 ;4335 ;10 ;81;10;72;0.732 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.2 ;1 ;0 ;15 ;36.8;
76 ;0:26.00 ;4318 ;9 ;81;10;72;0.730 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.0 ;1 ;0 ;15 ;37.1;
76 ;0:26.10 ;4308 ;9 ;81;10;72;0.719 ;18.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.9 ;1 ;0 ;15 ;37.0;
76 ;0:26.20 ;4360 ;9 ;81;10;71;0.747 ;18.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;29.5 ;1 ;0 ;15 ;38.2;
76 ;0:26.30 ;4297 ;9 ;81;10;70;0.754 ;18.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.8 ;1 ;0 ;15 ;37.7;
76 ;0:26.40 ;4437 ;9 ;81;10;70;0.778 ;19.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.2 ;1 ;0 ;16 ;40.3;
76 ;0:26.50 ;4291 ;9 ;81;10;70;0.835 ;19.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.8 ;1 ;0 ;15 ;39.2;
76 ;0:26.60 ;4347 ;8 ;81;10;68;0.930 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.4 ;1 ;0 ;15 ;37.1;
76 ;0:26.70 ;4384 ;8 ;81;10;66;0.885 ;19.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;28.8 ;1 ;0 ;15 ;34.1;
76 ;0:26.80 ;4503 ;5 ;81;10;64;0.874 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;27.0 ;1 ;0 ;14 ;33.8;
76 ;0:26.90 ;4792 ;3 ;81;10;62;0.906 ;22.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;24.7 ;1 ;0 ;14 ;28.9;
76 ;0:27.00 ;4973 ;3 ;81;10;61;0.919 ;23.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;25.9 ;1 ;0 ;14 ;26.9;
76 ;0:27.10 ;5165 ;3 ;81;10;60;0.961 ;25.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;27.0 ;1 ;0 ;15 ;25.9;
76 ;0:27.20 ;5268 ;3 ;81;10;59;0.990 ;26.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;27.5 ;1 ;0 ;15 ;26.4;
76 ;0:27.30 ;5337 ;3 ;81;10;58;1.030 ;26.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.50 ;27.8 ;1 ;0 ;15 ;25.7;
76 ;0:27.40 ;5442 ;2 ;81;10;56;1.054 ;28.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;24.7 ;1 ;0 ;14 ;24.0;
76 ;0:27.50 ;5625 ;2 ;81;10;55;1.067 ;29.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;25.6 ;1 ;0 ;15 ;23.4;
76 ;0:27.60 ;5693 ;2 ;81;10;54;1.014 ;29.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;25.9 ;1 ;0 ;15 ;23.7;
76 ;0:27.70 ;5894 ;2 ;81;10;53;1.002 ;31.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;26.9 ;1 ;0 ;16 ;23.5;
76 ;0:27.80 ;5969 ;2 ;81;10;52;0.975 ;30.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;27.3 ;1 ;0 ;16 ;23.7;
76 ;0:27.90 ;6277 ;2 ;81;10;52;0.974 ;32.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;28.8 ;1 ;0 ;17 ;24.2;
76 ;0:28.00 ;6212 ;2 ;81;10;55;0.890 ;32.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;28.5 ;1 ;0 ;17 ;22.5;
76 ;0:28.10 ;5615 ;2 ;81;10;57;0.914 ;34.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;25.5 ;1 ;0 ;15 ;19.3;
76 ;0:28.20 ;5662 ;2 ;81;10;57;0.918 ;36.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;25.8 ;1 ;0 ;15 ;19.4;
76 ;0:28.30 ;5617 ;2 ;81;10;57;0.945 ;40.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.25 ;25.5 ;0 ;0 ;15 ;18.0;
76 ;0:28.40 ;5803 ;4 ;81;10;57;0.997 ;41.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.75 ;34.0 ;0 ;0 ;18 ;20.8;
76 ;0:28.50 ;5767 ;6 ;81;10;57;0.989 ;42.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.81 ;40.1 ;0 ;0 ;18 ;20.1;
76 ;0:28.60 ;5846 ;6 ;81;10;55;0.900 ;43.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.79 ;40.9 ;0 ;0 ;18 ;19.3;
76 ;0:28.70 ;6151 ;7 ;81;10;54;0.931 ;46.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.69 ;46.9 ;0 ;0 ;19 ;18.5;
76 ;0:28.80 ;6394 ;7 ;81;10;52;0.939 ;48.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.59 ;47.9 ;0 ;0 ;19 ;17.8;
76 ;0:28.90 ;6620 ;8 ;81;10;52;1.036 ;47.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.41 ;53.7 ;0 ;0 ;19 ;17.4;
76 ;0:29.00 ;6921 ;9 ;81;10;52;1.018 ;50.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.38 ;55.6 ;0 ;0 ;19 ;17.5;
76 ;0:29.10 ;7219 ;9 ;81;10;52;0.962 ;53.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.47 ;56.8 ;0 ;0 ;21 ;17.5;
76 ;0:29.20 ;7284 ;9 ;81;10;53;0.846 ;56.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.52 ;57.0 ;0 ;0 ;21 ;17.9;
76 ;0:29.30 ;7968 ;11 ;81;10;55;0.721 ;58.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.07 ;59.7 ;0 ;0 ;27 ;22.4;
76 ;0:29.40 ;8472 ;18 ;81;10;63;0.696 ;59.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.99 ;55.9 ;0 ;0 ;36 ;27.9;
76 ;0:29.50 ;8753 ;39 ;81;10;73;0.711 ;57.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.19 ;47.5 ;0 ;0 ;45 ;35.3;
76 ;0:29.60 ;8581 ;45 ;81;10;76;0.699 ;54.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.37 ;48.3 ;0 ;0 ;46 ;37.7;
76 ;0:29.70 ;8245 ;45 ;81;10;79;0.679 ;54.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.32 ;50.9 ;0 ;0 ;43 ;36.6;
76 ;0:29.80 ;8057 ;45 ;81;10;80;0.744 ;52.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.29 ;52.3 ;0 ;0 ;42 ;37.3;
76 ;0:29.90 ;8016 ;45 ;81;10;82;0.730 ;49.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.29 ;52.7 ;0 ;0 ;42 ;36.8;
76 ;0:30.00 ;7443 ;45 ;81;10;84;0.842 ;51.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.08 ;47.7 ;0 ;0 ;38 ;34.4;
76 ;0:30.10 ;7527 ;46 ;81;10;84;1.185 ;48.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.13 ;48.0 ;0 ;0 ;38 ;35.4;
76 ;0:30.20 ;8278 ;45 ;81;10;76;0.804 ;46.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.33 ;50.6 ;0 ;0 ;44 ;42.3;
76 ;0:30.30 ;9384 ;45 ;81;10;72;0.688 ;46.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.66 ;43.9 ;0 ;0 ;52 ;51.9;
76 ;0:30.40 ;9370 ;45 ;81;10;74;0.690 ;46.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.65 ;44.0 ;0 ;0 ;52 ;48.6;
76 ;0:30.50 ;9231 ;45 ;81;10;75;0.703 ;45.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.57 ;44.3 ;0 ;0 ;51 ;52.8;
76 ;0:30.60 ;8937 ;46 ;81;10;76;0.701 ;43.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.45 ;45.5 ;0 ;0 ;48 ;49.2;
76 ;0:30.70 ;8499 ;46 ;81;10;77;0.678 ;40.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.38 ;49.1 ;0 ;0 ;45 ;48.4;
76 ;0:30.80 ;8145 ;45 ;81;10;81;0.692 ;37.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.30 ;51.7 ;0 ;0 ;43 ;50.2;
76 ;0:30.90 ;7693 ;44 ;81;10;83;0.692 ;36.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.16 ;50.4 ;0 ;0 ;39 ;45.8;
76 ;0:31.00 ;7332 ;44 ;81;10;85;0.673 ;35.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.03 ;47.0 ;1 ;0 ;37 ;46.7;
76 ;0:31.10 ;6911 ;43 ;81;10;86;0.667 ;33.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.95 ;43.4 ;1 ;0 ;34 ;47.2;
76 ;0:31.20 ;6665 ;43 ;81;10;86;0.735 ;33.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.10 ;40.9 ;1 ;0 ;34 ;47.3;
76 ;0:31.30 ;6588 ;42 ;81;10;85;0.736 ;30.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.13 ;40.4 ;1 ;0 ;33 ;46.7;
76 ;0:31.40 ;6188 ;40 ;81;10;84;0.774 ;31.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.34 ;36.7 ;1 ;0 ;33 ;46.5;
76 ;0:31.50 ;5958 ;34 ;81;10;82;0.709 ;32.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.22 ;35.0 ;1 ;0 ;31 ;44.7;
76 ;0:31.60 ;6135 ;30 ;81;10;79;0.721 ;31.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.95 ;37.0 ;1 ;0 ;30 ;45.3;
76 ;0:31.70 ;5716 ;27 ;81;10;80;0.688 ;30.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.00 ;35.3 ;1 ;0 ;28 ;41.8;
76 ;0:31.80 ;5815 ;26 ;81;10;78;0.738 ;29.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.92 ;35.5 ;1 ;0 ;29 ;43.8;
76 ;0:31.90 ;5700 ;25 ;81;10;79;0.728 ;29.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.92 ;35.3 ;1 ;0 ;27 ;41.3;
76 ;0:32.00 ;5529 ;24 ;81;10;77;0.698 ;28.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.88 ;35.8 ;0 ;0 ;28 ;42.6;
76 ;0:32.10 ;5732 ;23 ;81;10;77;0.701 ;29.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.77 ;36.6 ;1 ;0 ;27 ;43.0;
76 ;0:32.20 ;5534 ;22 ;81;10;77;0.707 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.76 ;36.7 ;1 ;0 ;26 ;41.9;
76 ;0:32.30 ;5644 ;21 ;81;10;76;0.716 ;28.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.66 ;37.5 ;1 ;0 ;26 ;42.5;
76 ;0:32.40 ;5183 ;20 ;81;10;78;0.706 ;27.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.71 ;36.8 ;1 ;0 ;24 ;42.3;
76 ;0:32.50 ;5033 ;19 ;81;10;77;0.697 ;26.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.68 ;36.9 ;1 ;0 ;24 ;41.1;
76 ;0:32.60 ;5014 ;17 ;81;10;76;0.707 ;26.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.37 ;37.8 ;1 ;0 ;22 ;36.9;
76 ;0:32.70 ;4838 ;16 ;81;10;76;0.730 ;25.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.11 ;36.8 ;1 ;0 ;20 ;37.5;
76 ;0:32.80 ;4678 ;14 ;81;10;75;0.735 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.63 ;36.2 ;1 ;0 ;18 ;33.0;
76 ;0:32.90 ;4676 ;14 ;81;10;74;0.739 ;24.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.63 ;36.2 ;1 ;0 ;18 ;33.3;
76 ;0:33.00 ;4482 ;12 ;81;10;74;0.741 ;24.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.36 ;33.6 ;1 ;0 ;16 ;30.1;
76 ;0:33.10 ;4311 ;11 ;81;10;74;0.729 ;24.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;31.0 ;1 ;0 ;15 ;29.3;
76 ;0:33.20 ;4334 ;10 ;81;10;74;0.763 ;22.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;30.2 ;1 ;0 ;15 ;29.0;
76 ;0:33.30 ;4029 ;9 ;81;10;75;0.804 ;23.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;26.2 ;1 ;0 ;14 ;27.1;
76 ;0:33.40 ;3610 ;9 ;81;10;75;0.805 ;22.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;24.7 ;1 ;0 ;13 ;25.0;
76 ;0:33.50 ;3847 ;9 ;81;10;71;0.773 ;23.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.35 ;25.4 ;1 ;0 ;13 ;27.2;
76 ;0:33.60 ;4023 ;6 ;81;10;68;0.783 ;23.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;4.05 ;23.6 ;1 ;0 ;13 ;27.3;
76 ;0:33.70 ;4134 ;5 ;81;10;67;0.785 ;22.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;23.8 ;1 ;0 ;13 ;27.8;
76 ;0:33.80 ;4229 ;5 ;81;10;67;0.798 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;24.6 ;1 ;0 ;13 ;28.7;
76 ;0:33.90 ;4370 ;5 ;81;10;66;0.908 ;21.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;25.8 ;1 ;0 ;14 ;28.5;
76 ;0:34.00 ;4478 ;5 ;81;10;65;0.892 ;22.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.90 ;26.7 ;1 ;0 ;14 ;29.2;
