SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;TAR LB;SLIP%;INJ;ADV;SHIF A;INJ %;L/100K;
130 ;0:03.60 ;2284 ;0 ;1.190 ;17.8 ;0.0 ;0.900 ;0 ;2.70 ;7.1 ;0 ;6 ;12.9;
130 ;0:03.70 ;2342 ;0 ;1.169 ;17.7 ;0.0 ;0.900 ;0 ;2.64 ;7.3 ;0 ;6 ;13.1;
130 ;0:03.80 ;2263 ;0 ;1.156 ;17.7 ;0.0 ;0.900 ;0 ;2.72 ;7.0 ;0 ;6 ;12.5;
130 ;0:03.90 ;2382 ;0 ;1.166 ;17.8 ;0.0 ;0.900 ;0 ;2.59 ;7.5 ;0 ;6 ;12.9;
130 ;0:04.00 ;2431 ;0 ;1.173 ;18.2 ;0.0 ;0.900 ;0 ;2.54 ;7.7 ;0 ;6 ;12.5;
130 ;0:04.10 ;2356 ;0 ;1.143 ;17.9 ;0.0 ;0.900 ;0 ;2.62 ;7.4 ;0 ;6 ;12.0;
130 ;0:04.20 ;2307 ;0 ;1.139 ;19.0 ;0.0 ;0.900 ;0 ;2.67 ;7.2 ;0 ;6 ;11.6;
130 ;0:04.30 ;2351 ;0 ;1.136 ;19.4 ;0.0 ;0.900 ;0 ;2.63 ;7.4 ;0 ;6 ;12.2;
130 ;0:04.40 ;2357 ;0 ;1.125 ;19.3 ;0.0 ;0.900 ;0 ;2.62 ;7.4 ;0 ;6 ;11.4;
130 ;0:04.50 ;2405 ;0 ;1.143 ;20.0 ;0.0 ;0.900 ;0 ;2.57 ;7.6 ;0 ;6 ;11.1;
130 ;0:04.60 ;2428 ;0 ;1.159 ;19.0 ;0.0 ;0.900 ;0 ;2.54 ;7.7 ;0 ;6 ;11.4;
130 ;0:04.70 ;2434 ;0 ;1.149 ;20.0 ;0.0 ;0.900 ;0 ;2.54 ;7.7 ;0 ;6 ;11.0;
130 ;0:04.80 ;2443 ;0 ;1.133 ;20.9 ;0.0 ;0.900 ;0 ;2.53 ;7.7 ;0 ;6 ;11.0;
130 ;0:04.90 ;2469 ;0 ;1.129 ;21.4 ;0.0 ;0.900 ;0 ;2.50 ;7.8 ;0 ;6 ;10.9;
130 ;0:05.00 ;2518 ;0 ;1.051 ;22.3 ;0.0 ;0.900 ;0 ;2.46 ;8.0 ;0 ;6 ;10.7;
130 ;0:05.10 ;2513 ;0 ;1.019 ;21.9 ;0.0 ;0.900 ;0 ;2.46 ;8.0 ;0 ;6 ;10.2;
130 ;0:05.20 ;2430 ;0 ;0.982 ;21.3 ;0.0 ;0.900 ;0 ;2.54 ;7.7 ;0 ;6 ;10.9;
130 ;0:05.30 ;2432 ;0 ;0.956 ;22.2 ;0.0 ;0.900 ;0 ;2.54 ;7.7 ;0 ;6 ;10.4;
130 ;0:05.40 ;2443 ;0 ;0.927 ;23.0 ;0.0 ;0.900 ;0 ;2.53 ;7.7 ;0 ;6 ;10.0;
130 ;0:05.50 ;2560 ;0 ;0.903 ;22.0 ;0.0 ;0.900 ;0 ;2.45 ;8.2 ;0 ;6 ;10.2;
130 ;0:05.60 ;2623 ;0 ;0.869 ;22.6 ;0.0 ;0.900 ;0 ;2.44 ;8.4 ;0 ;6 ;10.7;
130 ;0:05.70 ;2561 ;0 ;0.857 ;22.9 ;0.0 ;0.900 ;0 ;2.45 ;8.2 ;0 ;6 ;10.9;
130 ;0:05.80 ;2601 ;0 ;0.838 ;23.0 ;0.0 ;0.900 ;0 ;2.44 ;8.4 ;0 ;6 ;10.4;
130 ;0:05.90 ;2683 ;0 ;0.836 ;23.6 ;0.0 ;0.900 ;0 ;2.43 ;8.7 ;0 ;6 ;11.3;
130 ;0:06.00 ;2817 ;0 ;0.866 ;22.6 ;0.0 ;0.900 ;0 ;2.41 ;9.2 ;0 ;6 ;10.6;
130 ;0:06.10 ;2976 ;0 ;0.868 ;23.3 ;0.0 ;0.900 ;0 ;2.38 ;9.9 ;0 ;5 ;11.2;
130 ;0:06.20 ;3165 ;0 ;0.836 ;22.3 ;0.0 ;0.900 ;0 ;2.39 ;10.1 ;0 ;6 ;12.2;
130 ;0:06.30 ;3404 ;0 ;0.829 ;23.8 ;0.0 ;0.900 ;0 ;2.44 ;10.4 ;0 ;7 ;13.8;
130 ;0:06.40 ;3746 ;0 ;0.878 ;24.3 ;0.0 ;0.900 ;0 ;2.50 ;10.7 ;0 ;7 ;15.7;
130 ;0:06.50 ;4142 ;0 ;0.898 ;23.6 ;0.0 ;0.900 ;0 ;2.55 ;11.5 ;0 ;8 ;17.1;
130 ;0:06.60 ;4409 ;0 ;0.925 ;23.1 ;0.0 ;0.900 ;0 ;2.55 ;12.6 ;0 ;9 ;17.6;
130 ;0:06.70 ;4812 ;0 ;0.937 ;24.6 ;0.0 ;0.900 ;0 ;2.55 ;14.2 ;0 ;10 ;19.4;
130 ;0:06.80 ;4981 ;0 ;0.966 ;25.3 ;0.0 ;0.900 ;0 ;2.55 ;14.9 ;0 ;10 ;17.9;
130 ;0:06.90 ;5259 ;0 ;0.986 ;26.9 ;0.0 ;0.900 ;0 ;2.55 ;16.2 ;0 ;11 ;18.9;
130 ;0:07.00 ;5485 ;0 ;0.972 ;26.9 ;0.0 ;0.900 ;0 ;2.55 ;17.4 ;0 ;11 ;18.6;
130 ;0:07.10 ;5726 ;0 ;0.963 ;29.3 ;0.0 ;0.900 ;0 ;2.55 ;18.6 ;0 ;12 ;18.1;
130 ;0:07.20 ;5839 ;0 ;0.967 ;28.9 ;0.0 ;0.900 ;0 ;2.55 ;19.1 ;0 ;12 ;18.4;
130 ;0:07.30 ;6087 ;0 ;0.879 ;30.5 ;0.0 ;0.900 ;0 ;2.55 ;20.8 ;0 ;13 ;18.9;
130 ;0:07.40 ;6085 ;0 ;0.900 ;31.0 ;0.0 ;0.900 ;0 ;2.55 ;20.8 ;0 ;13 ;18.4;
130 ;0:07.50 ;6421 ;0 ;0.887 ;32.8 ;0.0 ;0.900 ;0 ;2.55 ;24.2 ;0 ;13 ;19.3;
130 ;0:07.60 ;6519 ;0 ;0.889 ;33.0 ;0.0 ;0.900 ;0 ;2.55 ;25.1 ;0 ;14 ;18.0;
130 ;0:07.70 ;5892 ;0 ;0.893 ;33.9 ;0.0 ;0.900 ;0 ;2.55 ;19.4 ;0 ;12 ;16.0;
130 ;0:07.80 ;5442 ;0 ;0.909 ;37.7 ;0.0 ;0.900 ;0 ;2.55 ;17.2 ;0 ;11 ;14.2;
130 ;0:07.90 ;5375 ;0 ;0.892 ;36.8 ;0.0 ;0.900 ;0 ;2.55 ;16.8 ;0 ;11 ;14.0;
130 ;0:08.00 ;5620 ;0 ;0.911 ;40.3 ;0.0 ;0.900 ;0 ;2.55 ;18.1 ;0 ;12 ;13.8;
130 ;0:08.10 ;6005 ;0 ;0.948 ;40.4 ;0.0 ;0.900 ;0 ;2.55 ;20.0 ;0 ;12 ;13.5;
130 ;0:08.20 ;5488 ;0 ;0.985 ;40.8 ;0.0 ;0.900 ;0 ;2.55 ;17.4 ;0 ;11 ;11.4;
130 ;0:08.30 ;5263 ;0 ;0.984 ;42.8 ;0.0 ;0.900 ;0 ;2.55 ;16.3 ;0 ;11 ;11.0;
130 ;0:08.40 ;5363 ;0 ;1.002 ;44.6 ;0.0 ;0.900 ;0 ;2.55 ;16.8 ;0 ;11 ;12.1;
130 ;0:08.50 ;5678 ;0 ;1.010 ;48.7 ;0.0 ;0.900 ;0 ;2.55 ;18.3 ;0 ;12 ;11.2;
130 ;0:08.60 ;5859 ;0 ;1.042 ;49.1 ;0.0 ;0.900 ;0 ;2.55 ;19.2 ;0 ;12 ;11.1;
130 ;0:08.70 ;5924 ;0 ;1.070 ;49.6 ;0.0 ;0.900 ;0 ;2.55 ;19.6 ;0 ;12 ;11.4;
130 ;0:08.80 ;5990 ;0 ;1.068 ;52.1 ;0.0 ;0.900 ;0 ;2.55 ;19.9 ;0 ;12 ;11.3;
130 ;0:08.90 ;6065 ;0 ;1.024 ;53.5 ;0.0 ;0.900 ;0 ;2.55 ;20.6 ;0 ;13 ;11.6;
130 ;0:09.00 ;6121 ;0 ;1.007 ;54.1 ;0.0 ;0.900 ;0 ;2.55 ;21.2 ;0 ;13 ;12.0;
130 ;0:09.10 ;6325 ;0 ;0.969 ;52.8 ;0.0 ;0.900 ;0 ;2.55 ;23.2 ;0 ;13 ;11.8;
130 ;0:09.20 ;6499 ;0 ;0.848 ;54.7 ;0.0 ;0.900 ;0 ;2.55 ;24.8 ;0 ;13 ;11.4;
130 ;0:09.30 ;6379 ;0 ;0.775 ;57.5 ;0.0 ;0.900 ;0 ;2.55 ;23.7 ;0 ;13 ;10.2;
130 ;0:09.40 ;6430 ;2 ;0.704 ;57.8 ;0.0 ;0.900 ;0 ;3.00 ;29.6 ;0 ;16 ;14.3;
130 ;0:09.50 ;6845 ;4 ;0.693 ;57.2 ;0.0 ;0.900 ;0 ;3.45 ;35.0 ;0 ;20 ;14.3;
130 ;0:09.60 ;6900 ;11 ;0.700 ;57.3 ;0.0 ;0.900 ;0 ;3.33 ;55.7 ;0 ;19 ;21.2;
130 ;0:09.70 ;6936 ;28 ;0.716 ;57.0 ;0.0 ;0.900 ;0 ;4.89 ;48.4 ;0 ;28 ;23.3;
130 ;0:09.80 ;6865 ;35 ;0.719 ;56.4 ;0.0 ;0.900 ;0 ;5.24 ;43.7 ;0 ;30 ;24.2;
130 ;0:09.90 ;6713 ;36 ;0.714 ;53.5 ;0.0 ;0.900 ;0 ;5.35 ;42.1 ;0 ;30 ;24.3;
130 ;0:10.00 ;6592 ;36 ;0.854 ;52.3 ;0.0 ;0.900 ;0 ;5.42 ;40.9 ;0 ;30 ;25.3;
130 ;0:10.10 ;6328 ;37 ;0.783 ;53.5 ;0.0 ;0.900 ;0 ;5.59 ;38.2 ;0 ;29 ;25.7;
130 ;0:10.20 ;6262 ;37 ;0.774 ;53.6 ;0.0 ;0.900 ;0 ;5.63 ;37.5 ;0 ;29 ;24.8;
130 ;0:10.30 ;6632 ;37 ;1.070 ;52.2 ;0.0 ;0.900 ;0 ;5.43 ;41.3 ;0 ;30 ;26.8;
130 ;0:10.40 ;6888 ;37 ;0.963 ;51.4 ;0.0 ;0.900 ;0 ;5.29 ;43.8 ;0 ;30 ;26.4;
130 ;0:10.50 ;6674 ;33 ;0.733 ;48.5 ;0.0 ;0.900 ;0 ;5.27 ;41.8 ;1 ;30 ;27.5;
130 ;0:10.60 ;7321 ;33 ;0.748 ;48.0 ;0.0 ;0.900 ;0 ;5.22 ;49.1 ;0 ;32 ;28.7;
130 ;0:10.70 ;7805 ;34 ;0.771 ;45.0 ;0.0 ;0.900 ;0 ;5.45 ;54.8 ;0 ;36 ;31.6;
130 ;0:10.80 ;7985 ;37 ;0.763 ;45.8 ;0.0 ;0.900 ;0 ;5.60 ;56.0 ;0 ;37 ;34.3;
130 ;0:10.90 ;7693 ;38 ;1.032 ;45.1 ;0.0 ;0.900 ;0 ;5.51 ;52.5 ;0 ;35 ;34.6;
130 ;0:11.00 ;7449 ;43 ;1.063 ;44.2 ;0.0 ;0.900 ;0 ;5.53 ;48.5 ;0 ;34 ;37.0;
130 ;0:11.10 ;7236 ;43 ;0.690 ;39.8 ;0.0 ;0.900 ;0 ;5.45 ;31.5 ;0 ;33 ;38.2;
130 ;0:11.20 ;8162 ;44 ;0.703 ;41.4 ;0.0 ;0.900 ;0 ;5.74 ;52.0 ;0 ;39 ;46.1;
130 ;0:11.30 ;7864 ;45 ;0.716 ;38.7 ;0.0 ;0.900 ;0 ;5.69 ;51.6 ;0 ;37 ;46.0;
130 ;0:11.40 ;7370 ;45 ;0.688 ;35.6 ;0.0 ;0.900 ;0 ;5.52 ;47.0 ;0 ;34 ;43.5;
130 ;0:11.50 ;7056 ;45 ;0.714 ;33.1 ;0.0 ;0.900 ;0 ;5.42 ;44.1 ;0 ;32 ;45.3;
130 ;0:11.60 ;6585 ;45 ;0.727 ;32.6 ;0.0 ;0.900 ;0 ;5.64 ;39.7 ;0 ;31 ;44.7;
130 ;0:11.70 ;6456 ;42 ;0.756 ;28.9 ;0.0 ;0.900 ;0 ;5.68 ;39.1 ;0 ;30 ;44.5;
130 ;0:11.80 ;6171 ;36 ;0.743 ;30.7 ;0.0 ;0.900 ;0 ;5.64 ;36.7 ;0 ;29 ;41.7;
130 ;0:11.90 ;5839 ;30 ;0.736 ;29.6 ;0.0 ;0.900 ;0 ;5.56 ;35.3 ;0 ;27 ;41.6;
130 ;0:12.00 ;5702 ;26 ;0.747 ;29.7 ;0.0 ;0.900 ;0 ;5.44 ;35.3 ;0 ;26 ;40.2;
130 ;0:12.10 ;5355 ;20 ;0.742 ;27.6 ;0.0 ;0.900 ;0 ;5.17 ;37.3 ;0 ;23 ;37.4;
130 ;0:12.20 ;5299 ;17 ;0.749 ;27.8 ;0.0 ;0.900 ;0 ;4.84 ;39.5 ;0 ;21 ;31.8;
130 ;0:12.30 ;5016 ;13 ;0.734 ;28.8 ;0.0 ;0.900 ;0 ;4.04 ;39.9 ;0 ;17 ;27.2;
130 ;0:12.40 ;4973 ;13 ;0.745 ;26.9 ;0.0 ;0.900 ;0 ;4.03 ;39.4 ;0 ;16 ;28.7;
130 ;0:12.50 ;4868 ;13 ;0.750 ;28.5 ;0.0 ;0.900 ;0 ;4.03 ;38.4 ;0 ;16 ;27.7;
130 ;0:12.60 ;4896 ;12 ;0.741 ;26.5 ;0.0 ;0.900 ;0 ;4.02 ;37.6 ;0 ;16 ;26.9;
130 ;0:12.70 ;4986 ;12 ;0.800 ;26.1 ;0.0 ;0.900 ;0 ;4.02 ;38.5 ;0 ;16 ;30.1;
130 ;0:12.80 ;5010 ;12 ;0.822 ;26.0 ;0.0 ;0.900 ;0 ;4.03 ;38.8 ;0 ;16 ;29.6;
130 ;0:12.90 ;4815 ;12 ;0.815 ;25.2 ;0.0 ;0.900 ;0 ;4.02 ;36.9 ;0 ;16 ;26.8;
130 ;0:13.00 ;4625 ;11 ;0.788 ;24.7 ;0.0 ;0.900 ;0 ;4.00 ;34.0 ;0 ;15 ;27.4;
130 ;0:13.10 ;4503 ;11 ;0.817 ;24.7 ;0.0 ;0.900 ;0 ;4.00 ;32.9 ;0 ;15 ;27.4;
130 ;0:13.20 ;4411 ;10 ;0.793 ;24.4 ;0.0 ;0.900 ;0 ;3.99 ;31.0 ;0 ;14 ;25.8;
130 ;0:13.30 ;4377 ;10 ;0.779 ;23.5 ;0.0 ;0.900 ;0 ;3.99 ;30.6 ;0 ;14 ;27.9;
130 ;0:13.40 ;3964 ;9 ;0.787 ;23.4 ;0.0 ;0.900 ;0 ;3.99 ;25.8 ;0 ;13 ;23.5;
130 ;0:13.50 ;3810 ;7 ;0.806 ;24.4 ;0.0 ;0.900 ;0 ;3.85 ;23.3 ;0 ;12 ;25.8;
130 ;0:13.60 ;4303 ;7 ;0.796 ;22.8 ;0.0 ;0.900 ;0 ;3.85 ;27.1 ;0 ;13 ;27.9;
130 ;0:13.70 ;4470 ;6 ;0.812 ;22.4 ;0.0 ;0.900 ;0 ;3.72 ;27.7 ;0 ;13 ;26.2;
130 ;0:13.80 ;3905 ;5 ;0.813 ;21.6 ;0.0 ;0.900 ;0 ;3.58 ;22.1 ;0 ;11 ;21.5;
130 ;0:13.90 ;3637 ;4 ;0.807 ;23.0 ;0.0 ;0.900 ;0 ;3.45 ;19.4 ;0 ;10 ;19.7;
130 ;0:14.00 ;3659 ;2 ;0.808 ;23.3 ;0.0 ;0.900 ;0 ;2.96 ;15.1 ;0 ;9 ;18.8;
130 ;0:14.10 ;4033 ;2 ;0.800 ;22.7 ;0.0 ;0.900 ;0 ;3.00 ;16.6 ;0 ;10 ;20.2;
130 ;0:14.20 ;4219 ;2 ;0.806 ;23.4 ;0.0 ;0.900 ;0 ;3.00 ;17.7 ;0 ;10 ;19.5;
130 ;0:14.30 ;4175 ;1 ;0.822 ;23.1 ;0.0 ;0.900 ;0 ;2.77 ;14.6 ;0 ;9 ;18.0;
130 ;0:14.40 ;4150 ;1 ;0.823 ;24.0 ;0.0 ;0.900 ;0 ;2.77 ;14.5 ;0 ;9 ;17.8;
130 ;0:14.50 ;4180 ;1 ;0.804 ;24.7 ;0.0 ;0.900 ;0 ;2.77 ;14.6 ;0 ;9 ;16.9;
130 ;0:14.60 ;4273 ;0 ;0.823 ;25.0 ;0.0 ;0.900 ;0 ;2.55 ;12.0 ;0 ;9 ;16.9;
130 ;0:14.70 ;4438 ;0 ;0.836 ;24.8 ;0.0 ;0.900 ;0 ;2.55 ;12.7 ;0 ;9 ;16.2;
130 ;0:14.80 ;4547 ;0 ;0.843 ;24.9 ;0.0 ;0.900 ;0 ;2.55 ;13.1 ;0 ;9 ;16.9;
130 ;0:14.90 ;4665 ;0 ;0.844 ;24.9 ;0.0 ;0.900 ;0 ;2.55 ;13.7 ;0 ;10 ;17.8;
130 ;0:15.00 ;4807 ;0 ;0.857 ;25.6 ;0.0 ;0.900 ;0 ;2.55 ;14.2 ;0 ;10 ;18.1;
130 ;0:15.10 ;4926 ;0 ;0.855 ;25.0 ;0.0 ;0.900 ;0 ;2.55 ;14.7 ;0 ;10 ;19.1;
130 ;0:15.20 ;5060 ;0 ;0.866 ;25.9 ;0.0 ;0.900 ;0 ;2.55 ;15.3 ;0 ;10 ;19.3;
130 ;0:15.30 ;5077 ;0 ;0.853 ;26.1 ;0.0 ;0.900 ;0 ;2.55 ;15.3 ;0 ;10 ;18.7;
130 ;0:15.40 ;5302 ;0 ;0.874 ;27.6 ;0.0 ;0.900 ;0 ;2.55 ;16.5 ;0 ;11 ;19.4;
130 ;0:15.50 ;5332 ;0 ;0.901 ;26.0 ;0.0 ;0.900 ;0 ;2.55 ;16.6 ;0 ;11 ;19.4;
130 ;0:15.60 ;5503 ;0 ;0.929 ;26.6 ;0.0 ;0.900 ;0 ;2.55 ;17.5 ;0 ;11 ;19.0;
130 ;0:15.70 ;5514 ;0 ;0.925 ;27.9 ;0.0 ;0.900 ;0 ;2.55 ;17.5 ;0 ;11 ;18.1;
130 ;0:15.80 ;5812 ;0 ;0.882 ;29.7 ;0.0 ;0.900 ;0 ;2.55 ;19.0 ;0 ;12 ;18.7;
130 ;0:15.90 ;5662 ;0 ;0.854 ;29.5 ;0.0 ;0.900 ;0 ;2.55 ;18.3 ;0 ;12 ;18.0;
130 ;0:16.00 ;6151 ;0 ;0.850 ;31.7 ;0.0 ;0.900 ;0 ;2.55 ;21.5 ;0 ;13 ;17.3;
130 ;0:16.10 ;5326 ;0 ;0.824 ;33.1 ;0.0 ;0.900 ;0 ;2.55 ;16.6 ;0 ;11 ;14.3;
130 ;0:16.20 ;5397 ;0 ;0.839 ;35.4 ;0.0 ;0.900 ;0 ;2.55 ;16.9 ;0 ;11 ;14.2;
130 ;0:16.30 ;5488 ;0 ;0.889 ;38.6 ;0.0 ;0.900 ;0 ;2.55 ;17.4 ;0 ;11 ;14.4;
130 ;0:16.40 ;5592 ;0 ;0.858 ;39.2 ;0.0 ;0.900 ;0 ;2.55 ;17.7 ;0 ;11 ;12.4;
130 ;0:16.50 ;5030 ;0 ;0.923 ;38.4 ;0.0 ;0.900 ;0 ;2.55 ;15.1 ;0 ;10 ;10.9;
130 ;0:16.60 ;5114 ;0 ;0.907 ;43.0 ;0.0 ;0.900 ;0 ;2.55 ;15.8 ;0 ;11 ;11.1;
130 ;0:16.70 ;4812 ;0 ;0.944 ;43.8 ;0.0 ;0.900 ;0 ;2.55 ;14.2 ;0 ;10 ;9.4;
130 ;0:16.80 ;4370 ;0 ;0.979 ;46.3 ;0.0 ;0.900 ;0 ;2.55 ;12.4 ;0 ;9 ;9.6;
130 ;0:16.90 ;5067 ;0 ;1.006 ;46.2 ;0.0 ;0.900 ;0 ;2.55 ;15.3 ;0 ;10 ;10.0;
130 ;0:17.00 ;5175 ;0 ;1.016 ;49.9 ;0.0 ;0.900 ;0 ;2.55 ;15.8 ;0 ;11 ;9.6;
130 ;0:17.10 ;5391 ;0 ;1.000 ;51.1 ;0.0 ;0.900 ;0 ;2.55 ;16.9 ;0 ;11 ;10.0;
130 ;0:17.20 ;5428 ;0 ;0.966 ;52.1 ;0.0 ;0.900 ;0 ;2.55 ;17.1 ;0 ;11 ;9.4;
130 ;0:17.30 ;5411 ;0 ;0.866 ;51.9 ;0.0 ;0.900 ;0 ;2.55 ;17.0 ;0 ;11 ;9.9;
130 ;0:17.40 ;5652 ;0 ;0.770 ;54.9 ;0.0 ;0.900 ;0 ;2.55 ;18.2 ;0 ;12 ;9.9;
130 ;0:17.50 ;5593 ;0 ;0.749 ;56.0 ;0.0 ;0.900 ;0 ;2.55 ;17.9 ;0 ;12 ;9.6;
130 ;0:17.60 ;5977 ;0 ;0.776 ;56.7 ;0.0 ;0.900 ;0 ;2.55 ;19.8 ;0 ;12 ;12.3;
130 ;0:17.70 ;6268 ;20 ;0.870 ;57.6 ;0.0 ;0.900 ;0 ;4.85 ;42.6 ;0 ;25 ;21.3;
130 ;0:17.80 ;6159 ;34 ;0.833 ;59.1 ;0.0 ;0.900 ;0 ;5.57 ;36.6 ;0 ;28 ;22.7;
130 ;0:17.90 ;5975 ;36 ;0.778 ;57.2 ;0.0 ;0.900 ;0 ;5.74 ;34.9 ;0 ;29 ;22.4;
130 ;0:18.00 ;5810 ;40 ;0.867 ;56.5 ;0.0 ;0.900 ;0 ;5.93 ;34.7 ;0 ;29 ;24.9;
130 ;0:18.10 ;6266 ;41 ;1.113 ;55.9 ;0.0 ;0.900 ;0 ;5.77 ;37.4 ;0 ;32 ;26.0;
130 ;0:18.20 ;5808 ;39 ;0.747 ;54.4 ;0.0 ;0.900 ;0 ;5.90 ;24.2 ;0 ;28 ;24.7;
130 ;0:18.30 ;6508 ;39 ;0.766 ;54.7 ;0.0 ;0.900 ;0 ;5.57 ;39.9 ;0 ;30 ;26.6;
130 ;0:18.40 ;6490 ;39 ;0.901 ;51.2 ;0.0 ;0.900 ;0 ;5.58 ;39.8 ;0 ;30 ;26.9;
130 ;0:18.50 ;6399 ;40 ;0.779 ;52.2 ;0.0 ;0.900 ;0 ;5.66 ;38.8 ;0 ;30 ;26.0;
130 ;0:18.60 ;5866 ;41 ;1.263 ;50.3 ;0.0 ;0.900 ;0 ;5.96 ;34.7 ;0 ;29 ;27.8;
130 ;0:18.70 ;6392 ;43 ;0.956 ;48.1 ;0.0 ;0.900 ;0 ;5.72 ;38.3 ;0 ;31 ;29.3;
