SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;TRAC %;SLIP%;INJ;ADV;GEAR;

449 ;0:00.10 ;3529 ;0 ;87;10;74;0.805 ;1.7 ;17.1 ;0.850 ;0 ;905 ;2.91 ;10.5 ;1 ;
449 ;0:00.20 ;3489 ;0 ;87;10;75;0.794 ;1.7 ;16.9 ;0.850 ;0 ;894 ;2.92 ;10.4 ;1 ;
449 ;0:00.30 ;3507 ;0 ;87;10;76;0.820 ;1.7 ;16.8 ;0.850 ;0 ;888 ;2.91 ;10.5 ;1 ;
449 ;0:00.40 ;3416 ;0 ;87;10;77;0.835 ;1.7 ;16.6 ;0.850 ;0 ;876 ;2.92 ;10.4 ;1 ;
449 ;0:00.50 ;3363 ;0 ;87;10;78;0.861 ;1.7 ;16.3 ;0.850 ;0 ;858 ;2.93 ;10.3 ;1 ;
449 ;0:00.60 ;3267 ;0 ;87;10;79;0.870 ;2.4 ;15.8 ;0.850 ;0 ;558 ;2.94 ;10.2 ;1 ;
449 ;0:00.70 ;2972 ;0 ;87;10;80;0.880 ;2.8 ;14.4 ;0.850 ;0 ;414 ;2.97 ;7.0 ;1 ;
449 ;0:00.80 ;2890 ;0 ;87;10;81;0.902 ;3.3 ;14.0 ;0.850 ;0 ;324 ;2.99 ;7.0 ;1 ;
449 ;0:00.90 ;2745 ;0 ;87;10;81;0.861 ;3.6 ;13.3 ;0.850 ;0 ;269 ;3.02 ;7.0 ;1 ;
449 ;0:01.00 ;2716 ;0 ;87;10;82;0.844 ;3.7 ;13.2 ;0.850 ;0 ;256 ;3.02 ;7.0 ;1 ;
449 ;0:01.10 ;2625 ;0 ;87;10;84;0.845 ;4.7 ;12.7 ;0.850 ;0 ;170 ;3.04 ;7.0 ;1 ;
449 ;0:01.20 ;2492 ;0 ;87;10;86;0.876 ;4.5 ;12.1 ;0.850 ;0 ;168 ;3.07 ;7.0 ;1 ;
449 ;0:01.30 ;2298 ;0 ;87;10;87;0.896 ;5.4 ;11.1 ;0.850 ;0 ;105 ;3.15 ;7.0 ;1 ;
449 ;0:01.40 ;2161 ;0 ;87;10;87;0.886 ;5.4 ;10.5 ;0.850 ;0 ;94 ;3.22 ;7.0 ;1 ;
449 ;0:01.50 ;2052 ;0 ;87;10;88;0.876 ;5.4 ;9.9 ;0.850 ;0 ;83 ;3.27 ;7.0 ;1 ;
449 ;0:01.60 ;1981 ;0 ;87;10;89;0.867 ;5.6 ;9.6 ;0.850 ;0 ;71 ;3.30 ;7.0 ;1 ;
449 ;0:01.70 ;1952 ;0 ;87;10;89;0.860 ;5.6 ;9.4 ;0.850 ;0 ;67 ;3.30 ;7.0 ;1 ;
449 ;0:01.80 ;1817 ;0 ;87;10;89;0.856 ;5.7 ;8.8 ;0.850 ;0 ;54 ;3.32 ;7.0 ;1 ;
449 ;0:01.90 ;1759 ;0 ;87;10;89;0.846 ;5.8 ;8.5 ;0.850 ;0 ;46 ;3.33 ;7.0 ;1 ;
449 ;0:02.00 ;1887 ;0 ;87;10;89;0.857 ;5.6 ;9.2 ;0.850 ;0 ;64 ;3.31 ;7.0 ;1 ;
449 ;0:02.10 ;1963 ;0 ;87;10;89;0.847 ;6.3 ;9.5 ;0.850 ;0 ;50 ;3.30 ;7.0 ;1 ;
449 ;0:02.20 ;2013 ;0 ;87;10;89;0.887 ;7.2 ;9.7 ;0.850 ;0 ;34 ;3.29 ;7.0 ;1 ;
449 ;0:02.30 ;1972 ;0 ;87;10;88;0.883 ;8.1 ;9.5 ;0.850 ;0 ;17 ;3.30 ;7.0 ;1 ;
449 ;0:02.40 ;1922 ;0 ;87;10;89;0.874 ;9.0 ;9.3 ;0.850 ;0 ;3 ;3.31 ;7.0 ;1 ;
449 ;0:02.50 ;1923 ;0 ;87;10;89;0.881 ;9.4 ;9.3 ;0.850 ;0 ;-1 ;3.31 ;7.0 ;1 ;
449 ;0:02.60 ;1929 ;0 ;87;10;89;0.857 ;10.5 ;9.3 ;0.850 ;0 ;-11 ;3.31 ;7.0 ;1 ;
449 ;0:02.70 ;1882 ;0 ;87;10;90;0.882 ;11.5 ;9.1 ;0.850 ;0 ;-20 ;3.31 ;7.0 ;1 ;
449 ;0:02.80 ;1830 ;0 ;87;10;90;0.864 ;12.7 ;8.8 ;0.850 ;0 ;-30 ;3.32 ;7.0 ;1 ;
449 ;0:02.90 ;1807 ;0 ;87;10;90;0.861 ;13.5 ;8.7 ;0.850 ;0 ;-35 ;3.33 ;7.0 ;1 ;
449 ;0:03.00 ;1776 ;0 ;87;10;90;0.838 ;14.2 ;8.6 ;0.850 ;0 ;-39 ;3.33 ;7.0 ;1 ;
449 ;0:03.10 ;1816 ;0 ;87;10;90;0.826 ;15.6 ;8.8 ;0.850 ;0 ;-43 ;3.32 ;7.0 ;1 ;
449 ;0:03.20 ;1635 ;0 ;87;10;90;0.824 ;16.5 ;7.9 ;0.850 ;0 ;-52 ;3.35 ;7.0 ;1 ;
449 ;0:03.30 ;1557 ;0 ;87;10;89;0.820 ;16.7 ;7.5 ;0.850 ;0 ;-55 ;3.37 ;7.0 ;1 ;
449 ;0:03.40 ;1673 ;0 ;87;10;88;0.823 ;16.2 ;8.1 ;0.850 ;0 ;-50 ;3.35 ;7.0 ;1 ;
449 ;0:03.50 ;1896 ;0 ;87;10;86;0.810 ;16.5 ;9.2 ;0.850 ;0 ;-44 ;3.31 ;7.0 ;1 ;
449 ;0:03.60 ;2123 ;0 ;87;10;84;0.814 ;17.5 ;10.3 ;0.850 ;0 ;-41 ;3.24 ;7.0 ;1 ;
449 ;0:03.70 ;2192 ;0 ;87;10;82;0.822 ;17.5 ;10.8 ;0.850 ;0 ;-38 ;3.19 ;7.0 ;1 ;
449 ;0:03.80 ;2380 ;1 ;87;10;80;0.825 ;17.6 ;11.5 ;0.850 ;0 ;-34 ;3.28 ;7.0 ;1 ;
449 ;0:03.90 ;2574 ;1 ;87;10;77;0.759 ;18.0 ;12.5 ;0.850 ;0 ;-30 ;3.22 ;7.0 ;1 ;
449 ;0:04.00 ;2773 ;1 ;87;10;75;0.753 ;18.4 ;13.4 ;0.850 ;0 ;-27 ;3.18 ;7.0 ;1 ;
449 ;0:04.10 ;3028 ;1 ;87;10;72;0.751 ;18.5 ;14.7 ;0.850 ;0 ;-20 ;3.15 ;11.2 ;1 ;
449 ;0:04.20 ;3998 ;3 ;87;10;70;0.784 ;16.6 ;19.4 ;0.850 ;0 ;16 ;3.51 ;19.1 ;1 ;
449 ;0:04.30 ;4042 ;3 ;87;10;74;0.805 ;17.1 ;19.6 ;0.850 ;0 ;14 ;3.51 ;19.5 ;1 ;
449 ;0:04.40 ;3076 ;3 ;87;10;76;0.768 ;17.1 ;14.9 ;0.850 ;0 ;-12 ;3.55 ;14.1 ;1 ;
449 ;0:04.50 ;3069 ;3 ;87;10;73;0.766 ;18.1 ;14.9 ;0.850 ;0 ;-17 ;3.55 ;14.0 ;1 ;
449 ;0:04.60 ;3826 ;3 ;87;10;70;0.785 ;16.3 ;18.6 ;0.850 ;0 ;14 ;3.52 ;18.2 ;1 ;
449 ;0:04.70 ;4165 ;3 ;87;10;73;0.813 ;15.9 ;20.2 ;0.850 ;0 ;27 ;3.51 ;20.3 ;1 ;
449 ;0:04.80 ;3178 ;3 ;86;10;76;0.777 ;17.1 ;15.4 ;0.850 ;0 ;-9 ;3.53 ;14.6 ;1 ;
449 ;0:04.90 ;3053 ;3 ;86;10;74;0.769 ;17.2 ;14.8 ;0.850 ;0 ;-13 ;3.55 ;13.9 ;1 ;
449 ;0:05.00 ;3750 ;3 ;86;10;70;0.777 ;17.4 ;18.2 ;0.850 ;0 ;4 ;3.52 ;17.8 ;1 ;
449 ;0:05.10 ;4171 ;3 ;86;10;73;0.813 ;16.2 ;19.9 ;0.850 ;0 ;22 ;3.51 ;19.9 ;1 ;
449 ;0:05.20 ;3578 ;3 ;86;10;76;0.791 ;16.8 ;17.3 ;0.850 ;0 ;2 ;3.52 ;16.8 ;1 ;
449 ;0:05.30 ;3079 ;3 ;86;10;75;0.768 ;16.7 ;14.9 ;0.850 ;0 ;-10 ;3.55 ;14.1 ;1 ;
449 ;0:05.40 ;3280 ;3 ;86;10;72;0.769 ;16.8 ;15.9 ;0.850 ;0 ;-5 ;3.53 ;15.2 ;1 ;
449 ;0:05.50 ;3865 ;3 ;86;10;70;0.783 ;16.9 ;18.7 ;0.850 ;0 ;10 ;3.52 ;18.4 ;1 ;
449 ;0:05.60 ;3753 ;2 ;86;10;70;0.823 ;16.5 ;18.2 ;0.850 ;0 ;10 ;3.31 ;15.4 ;1 ;
449 ;0:05.70 ;3683 ;1 ;86;10;69;0.945 ;16.7 ;17.9 ;0.850 ;0 ;7 ;3.10 ;12.8 ;1 ;
449 ;0:05.80 ;3647 ;1 ;86;10;69;0.987 ;16.8 ;17.7 ;0.850 ;0 ;5 ;3.10 ;12.8 ;1 ;
449 ;0:05.90 ;3677 ;0 ;86;10;68;0.963 ;17.1 ;17.8 ;0.850 ;0 ;4 ;2.90 ;10.6 ;1 ;
449 ;0:06.00 ;3812 ;0 ;86;10;67;0.935 ;17.4 ;18.5 ;0.850 ;0 ;6 ;2.88 ;10.8 ;1 ;
449 ;0:06.10 ;3850 ;0 ;86;10;65;0.947 ;18.4 ;18.7 ;0.850 ;0 ;1 ;2.88 ;10.8 ;1 ;
449 ;0:06.20 ;4021 ;0 ;86;10;63;0.930 ;19.3 ;19.5 ;0.850 ;0 ;1 ;2.86 ;11.0 ;1 ;
449 ;0:06.30 ;4109 ;0 ;86;10;63;0.920 ;19.3 ;19.9 ;0.850 ;0 ;3 ;2.84 ;11.4 ;1 ;
449 ;0:06.40 ;4181 ;0 ;86;10;62;0.917 ;20.2 ;20.3 ;0.850 ;0 ;0 ;2.84 ;11.7 ;1 ;
449 ;0:06.50 ;4412 ;0 ;86;10;61;0.943 ;20.7 ;21.4 ;0.850 ;0 ;3 ;2.81 ;12.6 ;1 ;
449 ;0:06.60 ;4422 ;0 ;86;10;61;0.956 ;21.5 ;21.4 ;0.850 ;0 ;0 ;2.81 ;12.6 ;1 ;
449 ;0:06.70 ;4583 ;0 ;86;10;61;0.934 ;21.5 ;22.2 ;0.850 ;0 ;3 ;2.80 ;13.3 ;1 ;
449 ;0:06.80 ;4772 ;0 ;86;10;62;0.946 ;22.1 ;23.2 ;0.850 ;0 ;4 ;2.78 ;14.0 ;1 ;
449 ;0:06.90 ;4730 ;0 ;86;10;62;0.940 ;22.6 ;22.9 ;0.850 ;0 ;1 ;2.78 ;13.9 ;1 ;
449 ;0:07.00 ;5159 ;0 ;86;10;62;0.852 ;23.5 ;25.0 ;0.850 ;0 ;6 ;2.75 ;15.7 ;1 ;
449 ;0:07.10 ;4916 ;0 ;86;10;64;0.783 ;24.7 ;23.9 ;0.850 ;0 ;-3 ;2.76 ;14.6 ;1 ;
449 ;0:07.20 ;5002 ;2 ;86;10;67;0.785 ;24.9 ;24.3 ;0.850 ;0 ;-2 ;3.25 ;22.5 ;1 ;
449 ;0:07.30 ;5313 ;7 ;86;10;68;0.786 ;25.4 ;25.8 ;0.850 ;0 ;1 ;4.04 ;37.5 ;1 ;
449 ;0:07.40 ;5431 ;9 ;86;10;70;0.775 ;26.8 ;26.4 ;0.850 ;0 ;-1 ;4.11 ;42.5 ;1 ;
449 ;0:07.50 ;5508 ;12 ;86;10;71;0.758 ;26.8 ;26.7 ;0.850 ;0 ;0 ;4.20 ;47.1 ;1 ;
449 ;0:07.60 ;5608 ;13 ;86;10;71;0.762 ;25.6 ;27.2 ;0.850 ;0 ;6 ;4.22 ;50.0 ;1 ;
449 ;0:07.70 ;5311 ;13 ;86;10;72;0.745 ;26.6 ;25.8 ;0.850 ;0 ;-3 ;4.31 ;44.9 ;1 ;
449 ;0:07.80 ;5723 ;14 ;86;10;72;0.771 ;26.6 ;27.8 ;0.850 ;0 ;4 ;4.43 ;49.4 ;1 ;
449 ;0:07.90 ;5588 ;14 ;86;10;73;0.816 ;25.1 ;27.1 ;0.850 ;0 ;7 ;4.47 ;47.5 ;1 ;
449 ;0:08.00 ;5461 ;16 ;86;10;74;0.769 ;27.5 ;26.5 ;0.850 ;0 ;-3 ;4.98 ;42.2 ;1 ;
449 ;0:08.10 ;5832 ;17 ;86;10;74;0.833 ;26.0 ;28.3 ;0.850 ;0 ;8 ;5.13 ;42.6 ;1 ;
449 ;0:08.20 ;5395 ;17 ;86;10;75;0.771 ;26.4 ;26.2 ;0.850 ;0 ;0 ;5.23 ;40.0 ;1 ;
449 ;0:08.30 ;5661 ;17 ;86;10;73;0.749 ;27.0 ;27.6 ;0.850 ;0 ;2 ;5.17 ;41.7 ;1 ;
449 ;0:08.40 ;5692 ;17 ;86;10;74;0.833 ;27.3 ;27.6 ;0.850 ;0 ;1 ;5.16 ;41.8 ;1 ;
449 ;0:08.50 ;5420 ;17 ;86;10;75;0.746 ;28.4 ;26.3 ;0.850 ;0 ;-7 ;5.22 ;40.2 ;1 ;
449 ;0:08.60 ;5824 ;17 ;86;10;74;0.833 ;27.0 ;28.3 ;0.850 ;0 ;4 ;5.13 ;42.5 ;1 ;
449 ;0:08.70 ;5570 ;17 ;86;10;75;0.842 ;28.3 ;27.0 ;0.850 ;0 ;-4 ;5.19 ;41.0 ;1 ;
449 ;0:08.80 ;5524 ;18 ;86;10;74;0.721 ;29.4 ;26.8 ;0.850 ;0 ;-8 ;5.45 ;38.8 ;1 ;
449 ;0:08.90 ;6011 ;18 ;86;10;75;0.816 ;27.8 ;29.2 ;0.850 ;0 ;5 ;5.34 ;40.4 ;1 ;
449 ;0:09.00 ;5355 ;18 ;86;10;76;0.709 ;28.6 ;26.0 ;0.850 ;0 ;-9 ;5.49 ;38.3 ;1 ;
449 ;0:09.10 ;5870 ;19 ;86;11;74;0.820 ;28.5 ;28.5 ;0.850 ;0 ;0 ;5.43 ;39.2 ;1 ;
449 ;0:09.20 ;5565 ;19 ;86;11;77;0.759 ;29.3 ;27.0 ;0.850 ;0 ;-7 ;5.50 ;38.4 ;1 ;
449 ;0:09.30 ;5461 ;19 ;86;11;75;0.730 ;28.9 ;26.5 ;0.850 ;0 ;-8 ;5.52 ;38.1 ;1 ;
449 ;0:09.40 ;5821 ;19 ;86;11;76;0.772 ;28.5 ;28.3 ;0.850 ;0 ;0 ;5.44 ;39.1 ;1 ;
449 ;0:09.50 ;5360 ;19 ;86;11;76;0.732 ;28.2 ;26.0 ;0.850 ;0 ;-7 ;5.55 ;37.8 ;1 ;
449 ;0:09.60 ;5909 ;19 ;86;11;75;0.829 ;28.0 ;28.7 ;0.850 ;0 ;2 ;5.43 ;39.4 ;1 ;
449 ;0:09.70 ;5380 ;19 ;86;11;77;0.745 ;27.9 ;26.1 ;0.850 ;0 ;-6 ;5.54 ;37.8 ;1 ;
449 ;0:09.80 ;5650 ;19 ;86;11;75;0.810 ;27.2 ;27.4 ;0.850 ;0 ;0 ;5.48 ;38.7 ;1 ;
449 ;0:09.90 ;5544 ;19 ;86;11;77;0.750 ;28.6 ;26.9 ;0.850 ;0 ;-5 ;5.51 ;38.3 ;1 ;
449 ;0:10.00 ;5370 ;19 ;86;11;76;0.755 ;28.4 ;26.1 ;0.850 ;0 ;-8 ;5.54 ;37.8 ;1 ;
449 ;0:10.10 ;5669 ;19 ;86;11;77;0.780 ;29.1 ;27.5 ;0.850 ;0 ;-5 ;5.48 ;38.7 ;1 ;
449 ;0:10.20 ;5378 ;19 ;86;11;77;0.742 ;27.2 ;26.1 ;0.850 ;0 ;-4 ;5.54 ;37.8 ;1 ;
449 ;0:10.30 ;5618 ;19 ;86;11;77;0.769 ;28.4 ;27.3 ;0.850 ;0 ;-3 ;5.49 ;38.6 ;1 ;
449 ;0:10.40 ;5389 ;19 ;86;11;77;0.696 ;27.6 ;26.2 ;0.850 ;0 ;-5 ;5.54 ;37.9 ;1 ;
449 ;0:10.50 ;5537 ;19 ;86;11;76;0.738 ;27.9 ;26.9 ;0.850 ;0 ;-3 ;5.51 ;38.3 ;1 ;
449 ;0:10.60 ;5498 ;19 ;86;11;77;0.746 ;28.2 ;26.7 ;0.850 ;0 ;-5 ;5.52 ;38.2 ;1 ;
449 ;0:10.70 ;5310 ;19 ;86;11;77;0.732 ;27.5 ;25.8 ;0.850 ;0 ;-6 ;5.56 ;37.7 ;1 ;
449 ;0:10.80 ;5509 ;19 ;86;11;78;0.730 ;26.9 ;26.7 ;0.850 ;0 ;0 ;5.51 ;38.2 ;1 ;
449 ;0:10.90 ;5120 ;19 ;86;11;78;0.714 ;27.2 ;24.8 ;0.850 ;0 ;-8 ;5.61 ;37.1 ;1 ;
449 ;0:11.00 ;5532 ;19 ;86;11;78;0.726 ;28.6 ;26.8 ;0.850 ;0 ;-6 ;5.51 ;38.3 ;1 ;
449 ;0:11.10 ;5212 ;19 ;86;11;79;0.744 ;26.8 ;25.3 ;0.850 ;0 ;-5 ;5.58 ;37.4 ;1 ;
449 ;0:11.20 ;5002 ;19 ;86;11;78;0.725 ;26.7 ;24.3 ;0.850 ;0 ;-8 ;5.64 ;36.8 ;1 ;
449 ;0:11.30 ;5295 ;19 ;86;11;79;0.719 ;26.0 ;25.7 ;0.850 ;0 ;-1 ;5.56 ;37.7 ;1 ;
449 ;0:11.40 ;5155 ;19 ;86;11;79;0.743 ;24.9 ;25.0 ;0.850 ;0 ;0 ;5.59 ;37.2 ;1 ;
449 ;0:11.50 ;5097 ;19 ;86;11;79;0.716 ;24.4 ;24.7 ;0.850 ;0 ;1 ;5.62 ;37.1 ;1 ;
449 ;0:11.60 ;5077 ;19 ;86;11;79;0.688 ;24.8 ;24.6 ;0.850 ;0 ;0 ;5.62 ;37.0 ;1 ;
449 ;0:11.70 ;5233 ;19 ;86;11;79;0.710 ;23.7 ;25.4 ;0.850 ;0 ;7 ;5.57 ;37.5 ;1 ;
449 ;0:11.80 ;4947 ;19 ;86;11;80;0.726 ;24.1 ;24.0 ;0.850 ;0 ;0 ;5.63 ;36.4 ;1 ;
449 ;0:11.90 ;4462 ;19 ;86;11;81;0.757 ;23.6 ;21.6 ;0.850 ;0 ;-8 ;5.59 ;33.1 ;1 ;
449 ;0:12.00 ;4509 ;19 ;86;11;80;0.771 ;22.3 ;21.9 ;0.850 ;0 ;-1 ;5.59 ;33.4 ;1 ;
449 ;0:12.10 ;4687 ;18 ;86;11;79;0.709 ;23.2 ;22.7 ;0.850 ;0 ;-2 ;5.54 ;34.9 ;1 ;
449 ;0:12.20 ;5180 ;18 ;86;11;78;0.737 ;21.6 ;25.1 ;0.850 ;3 ;16 ;5.53 ;37.7 ;1 ;
449 ;0:12.30 ;5169 ;18 ;86;11;79;0.744 ;22.1 ;25.1 ;0.850 ;0 ;13 ;5.53 ;37.7 ;1 ;
449 ;0:12.40 ;5053 ;18 ;86;11;79;0.745 ;19.8 ;24.5 ;0.850 ;26 ;23 ;5.55 ;37.3 ;1 ;
449 ;0:12.50 ;4993 ;18 ;86;11;79;0.734 ;20.2 ;24.2 ;0.850 ;13 ;19 ;5.55 ;37.1 ;1 ;
449 ;0:12.60 ;4862 ;18 ;86;11;80;0.758 ;19.7 ;23.6 ;0.850 ;13 ;19 ;5.55 ;36.2 ;1 ;
449 ;0:12.70 ;4865 ;18 ;86;11;79;0.734 ;19.6 ;23.6 ;0.850 ;16 ;20 ;5.55 ;36.2 ;1 ;
449 ;0:12.80 ;4803 ;18 ;86;11;79;0.746 ;19.1 ;23.3 ;0.850 ;20 ;21 ;5.55 ;35.7 ;1 ;
449 ;0:12.90 ;4703 ;18 ;86;11;80;0.735 ;19.6 ;22.8 ;0.850 ;3 ;16 ;5.54 ;35.0 ;1 ;
449 ;0:13.00 ;4779 ;18 ;86;11;80;0.735 ;19.1 ;23.2 ;0.850 ;20 ;21 ;5.54 ;35.6 ;1 ;
449 ;0:13.10 ;4719 ;18 ;86;11;80;0.747 ;19.0 ;22.9 ;0.850 ;16 ;20 ;5.54 ;35.1 ;1 ;
449 ;0:13.20 ;4665 ;18 ;86;11;80;0.734 ;19.2 ;22.6 ;0.850 ;6 ;17 ;5.54 ;34.7 ;1 ;
449 ;0:13.30 ;4470 ;18 ;86;11;81;0.765 ;18.0 ;21.7 ;0.850 ;16 ;20 ;5.53 ;33.3 ;1 ;
449 ;0:13.40 ;4453 ;17 ;86;11;80;0.765 ;17.4 ;21.6 ;0.850 ;30 ;24 ;5.30 ;33.5 ;1 ;
449 ;0:13.50 ;4547 ;17 ;86;11;80;0.751 ;17.5 ;22.1 ;0.850 ;36 ;26 ;5.30 ;34.2 ;1 ;
449 ;0:13.60 ;4562 ;17 ;86;11;81;0.768 ;17.0 ;22.1 ;0.850 ;50 ;30 ;5.30 ;34.3 ;1 ;
449 ;0:13.70 ;4445 ;17 ;86;11;81;0.801 ;17.6 ;21.6 ;0.850 ;23 ;22 ;5.30 ;33.5 ;1 ;
449 ;0:13.80 ;4330 ;17 ;86;11;81;0.863 ;16.0 ;21.0 ;0.850 ;53 ;31 ;5.29 ;32.5 ;1 ;
449 ;0:13.90 ;4289 ;17 ;86;11;82;0.855 ;15.8 ;20.8 ;0.850 ;53 ;31 ;5.29 ;32.2 ;1 ;
449 ;0:14.00 ;4047 ;17 ;86;11;83;0.882 ;15.7 ;19.6 ;0.850 ;30 ;24 ;5.28 ;30.4 ;1 ;
449 ;0:14.10 ;3959 ;17 ;86;11;84;0.952 ;14.2 ;19.2 ;0.850 ;66 ;35 ;5.28 ;30.0 ;1 ;
449 ;0:14.20 ;3623 ;17 ;86;11;85;0.935 ;15.0 ;17.6 ;0.850 ;6 ;17 ;5.28 ;30.0 ;1 ;
449 ;0:14.30 ;3579 ;17 ;86;12;85;1.032 ;14.1 ;17.4 ;0.850 ;26 ;23 ;5.28 ;30.0 ;1 ;
449 ;0:14.40 ;3704 ;17 ;86;12;85;0.982 ;13.0 ;18.0 ;0.850 ;76 ;38 ;5.28 ;30.0 ;1 ;
449 ;0:14.50 ;3379 ;17 ;86;12;86;1.024 ;13.8 ;16.4 ;0.850 ;10 ;18 ;5.28 ;30.0 ;1 ;
449 ;0:14.60 ;3620 ;17 ;85;12;86;1.022 ;13.0 ;17.6 ;0.850 ;66 ;35 ;5.28 ;30.0 ;1 ;
449 ;0:14.70 ;3402 ;17 ;85;12;86;1.035 ;13.2 ;16.5 ;0.850 ;33 ;25 ;5.28 ;30.0 ;1 ;
449 ;0:14.80 ;3281 ;17 ;85;12;86;1.029 ;12.4 ;15.9 ;0.850 ;43 ;28 ;5.28 ;30.0 ;1 ;
449 ;0:14.90 ;3344 ;17 ;85;12;86;1.154 ;12.4 ;16.2 ;0.850 ;50 ;30 ;5.28 ;30.0 ;1 ;
449 ;0:15.00 ;3332 ;17 ;85;12;87;1.136 ;12.4 ;16.2 ;0.850 ;50 ;30 ;5.28 ;30.0 ;1 ;
449 ;0:15.10 ;3291 ;17 ;85;12;87;1.044 ;12.2 ;16.0 ;0.850 ;53 ;31 ;5.28 ;30.0 ;1 ;
449 ;0:15.20 ;3071 ;17 ;85;12;87;1.004 ;11.6 ;14.9 ;0.850 ;43 ;28 ;5.28 ;30.0 ;1 ;
449 ;0:15.30 ;3134 ;17 ;85;12;87;1.137 ;11.4 ;15.2 ;0.850 ;60 ;33 ;5.28 ;30.0 ;1 ;
449 ;0:15.40 ;3406 ;16 ;85;12;88;1.215 ;10.7 ;16.5 ;0.850 ;100 ;54 ;5.04 ;30.0 ;1 ;
449 ;0:15.50 ;2688 ;16 ;85;12;88;1.132 ;11.2 ;13.0 ;0.850 ;3 ;16 ;5.04 ;30.0 ;1 ;
449 ;0:15.60 ;3033 ;16 ;85;12;88;1.365 ;10.8 ;14.7 ;0.850 ;70 ;36 ;5.04 ;30.0 ;1 ;
449 ;0:15.70 ;3131 ;16 ;85;12;88;1.218 ;10.9 ;15.2 ;0.850 ;80 ;39 ;5.04 ;30.0 ;1 ;
449 ;0:15.80 ;2885 ;16 ;85;12;88;1.323 ;10.5 ;14.0 ;0.850 ;60 ;33 ;5.04 ;30.0 ;1 ;
449 ;0:15.90 ;3035 ;16 ;85;12;87;1.339 ;10.9 ;14.7 ;0.850 ;63 ;34 ;5.04 ;30.0 ;1 ;
449 ;0:16.00 ;3111 ;16 ;85;12;88;1.342 ;11.2 ;15.1 ;0.850 ;63 ;34 ;5.04 ;30.0 ;1 ;
449 ;0:16.10 ;3175 ;16 ;85;12;87;1.371 ;10.4 ;15.4 ;0.850 ;100 ;48 ;5.04 ;30.0 ;1 ;
449 ;0:16.20 ;3227 ;16 ;85;12;87;1.373 ;10.7 ;15.6 ;0.850 ;100 ;45 ;5.04 ;30.0 ;1 ;
449 ;0:16.30 ;3129 ;16 ;85;12;87;1.451 ;10.9 ;15.2 ;0.850 ;80 ;39 ;5.04 ;30.0 ;1 ;
449 ;0:16.40 ;3340 ;16 ;85;12;86;1.441 ;11.3 ;16.2 ;0.850 ;93 ;43 ;5.04 ;30.0 ;1 ;
449 ;0:16.50 ;3281 ;16 ;85;12;87;1.403 ;11.3 ;15.9 ;0.850 ;83 ;40 ;5.04 ;30.0 ;1 ;
449 ;0:16.60 ;3077 ;16 ;85;12;86;1.445 ;10.9 ;14.9 ;0.850 ;70 ;36 ;5.04 ;30.0 ;1 ;
449 ;0:16.70 ;3011 ;16 ;85;12;87;1.365 ;11.5 ;14.6 ;0.850 ;36 ;26 ;5.04 ;30.0 ;1 ;
449 ;0:16.80 ;3143 ;16 ;85;12;86;1.437 ;12.1 ;15.2 ;0.850 ;33 ;25 ;5.04 ;30.0 ;1 ;
449 ;0:16.90 ;3628 ;16 ;85;12;86;1.498 ;11.5 ;17.6 ;0.850 ;100 ;53 ;5.04 ;30.0 ;1 ;
449 ;0:17.00 ;3574 ;16 ;84;12;86;1.426 ;12.5 ;17.3 ;0.850 ;76 ;38 ;5.04 ;30.0 ;1 ;
449 ;0:17.10 ;3231 ;16 ;84;12;86;1.488 ;12.1 ;15.7 ;0.850 ;46 ;29 ;5.04 ;30.0 ;1 ;
449 ;0:17.20 ;3628 ;16 ;84;12;85;1.374 ;12.7 ;17.6 ;0.850 ;76 ;38 ;5.04 ;30.0 ;1 ;
449 ;0:17.30 ;3424 ;16 ;84;12;85;1.345 ;13.0 ;16.6 ;0.850 ;40 ;27 ;5.04 ;30.0 ;1 ;
449 ;0:17.40 ;3542 ;16 ;84;12;85;1.498 ;13.2 ;17.2 ;0.850 ;50 ;30 ;5.04 ;30.0 ;1 ;
449 ;0:17.50 ;3642 ;15 ;84;12;85;0.971 ;13.3 ;17.7 ;0.850 ;60 ;33 ;4.80 ;30.0 ;1 ;
449 ;0:17.60 ;3502 ;15 ;84;12;84;0.827 ;13.1 ;17.0 ;0.850 ;46 ;29 ;4.80 ;30.0 ;1 ;
449 ;0:17.70 ;3625 ;15 ;84;12;84;0.824 ;13.5 ;17.6 ;0.850 ;50 ;30 ;4.80 ;30.0 ;1 ;
449 ;0:17.80 ;3609 ;13 ;84;12;86;0.829 ;14.0 ;17.5 ;0.850 ;33 ;25 ;4.33 ;30.0 ;1 ;
449 ;0:17.90 ;2810 ;10 ;84;12;85;0.835 ;13.6 ;13.3 ;0.850 ;0 ;-2 ;4.33 ;24.3 ;1 ;
449 ;0:18.00 ;2523 ;5 ;84;12;83;0.858 ;13.0 ;12.2 ;0.850 ;0 ;-6 ;3.89 ;14.0 ;1 ;
449 ;0:18.10 ;2476 ;0 ;84;12;83;0.878 ;13.6 ;12.0 ;0.850 ;0 ;-11 ;3.08 ;7.0 ;1 ;
449 ;0:18.20 ;2497 ;0 ;84;12;82;0.838 ;13.7 ;12.1 ;0.850 ;0 ;-11 ;3.07 ;7.0 ;1 ;
