SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;INJ;INJ %;
999 ;0:00.61 ;2521 ;0 ;85;1.008 ;1.4 ;3.06 ;7 ;
999 ;0:00.62 ;2491 ;0 ;85;1.004 ;1.4 ;3.08 ;7 ;
999 ;0:00.63 ;2491 ;0 ;85;1.004 ;1.4 ;3.08 ;7 ;
999 ;0:00.64 ;2490 ;0 ;85;0.998 ;1.4 ;3.08 ;7 ;
999 ;0:00.65 ;2441 ;0 ;85;1.005 ;1.4 ;3.11 ;7 ;
999 ;0:00.66 ;2449 ;0 ;85;0.999 ;1.4 ;3.11 ;7 ;
999 ;0:00.67 ;2447 ;0 ;85;0.996 ;1.4 ;3.11 ;7 ;
999 ;0:00.68 ;2445 ;0 ;85;0.997 ;1.4 ;3.11 ;7 ;
999 ;0:00.69 ;2445 ;0 ;85;0.990 ;1.4 ;3.11 ;7 ;
999 ;0:00.70 ;2464 ;0 ;85;0.998 ;1.4 ;3.10 ;7 ;
999 ;0:00.71 ;2520 ;0 ;85;0.995 ;1.4 ;3.06 ;7 ;
999 ;0:00.72 ;2485 ;0 ;85;0.999 ;1.4 ;3.08 ;7 ;
999 ;0:00.73 ;2433 ;0 ;85;0.998 ;1.4 ;3.12 ;7 ;
999 ;0:00.74 ;2387 ;0 ;85;1.010 ;1.4 ;3.14 ;7 ;
999 ;0:00.75 ;2387 ;0 ;85;1.007 ;1.4 ;3.14 ;7 ;
999 ;0:00.76 ;2415 ;0 ;85;1.012 ;1.4 ;3.13 ;7 ;
999 ;0:00.77 ;2449 ;0 ;85;1.016 ;1.4 ;3.11 ;7 ;
999 ;0:00.78 ;2469 ;0 ;85;1.012 ;1.4 ;3.09 ;7 ;
999 ;0:00.79 ;2468 ;0 ;85;1.015 ;2.8 ;3.09 ;7 ;
999 ;0:00.80 ;2468 ;0 ;85;1.005 ;2.8 ;3.09 ;7 ;
999 ;0:00.81 ;2511 ;0 ;85;1.010 ;2.8 ;3.07 ;7 ;
999 ;0:00.82 ;2446 ;0 ;85;1.033 ;2.8 ;3.11 ;7 ;
999 ;0:00.83 ;2399 ;0 ;85;1.033 ;2.8 ;3.14 ;7 ;
999 ;0:00.84 ;2403 ;0 ;85;1.035 ;2.8 ;3.13 ;7 ;
999 ;0:00.85 ;2403 ;0 ;85;1.027 ;2.8 ;3.13 ;7 ;
999 ;0:00.86 ;2450 ;0 ;84;1.029 ;2.8 ;3.10 ;7 ;
999 ;0:00.87 ;2493 ;0 ;85;1.031 ;2.8 ;3.08 ;7 ;
999 ;0:00.88 ;2497 ;0 ;85;1.034 ;2.8 ;3.08 ;7 ;
999 ;0:00.89 ;2451 ;0 ;85;1.032 ;2.8 ;3.10 ;7 ;
999 ;0:00.90 ;2473 ;0 ;85;1.032 ;2.8 ;3.09 ;7 ;
999 ;0:00.91 ;2473 ;0 ;84;1.024 ;2.8 ;3.09 ;7 ;
999 ;0:00.92 ;2437 ;0 ;84;1.024 ;2.8 ;3.11 ;7 ;
999 ;0:00.93 ;2407 ;0 ;85;1.030 ;2.8 ;3.13 ;7 ;
999 ;0:00.94 ;2406 ;0 ;85;1.028 ;2.8 ;3.13 ;7 ;
999 ;0:00.95 ;2454 ;0 ;84;1.031 ;2.8 ;3.10 ;7 ;
999 ;0:00.96 ;2454 ;0 ;84;1.023 ;2.8 ;3.10 ;7 ;
999 ;0:00.97 ;2476 ;0 ;84;1.024 ;2.8 ;3.09 ;7 ;
999 ;0:00.98 ;2474 ;0 ;84;1.028 ;2.8 ;3.09 ;7 ;
999 ;0:00.99 ;2447 ;0 ;84;1.022 ;2.8 ;3.11 ;7 ;
999 ;0:01.00 ;2479 ;0 ;84;1.023 ;3.9 ;3.09 ;7 ;
999 ;0:01.01 ;2463 ;0 ;84;1.021 ;3.9 ;3.10 ;7 ;
999 ;0:01.02 ;2463 ;0 ;84;1.016 ;3.9 ;3.10 ;7 ;
999 ;0:01.03 ;2463 ;0 ;84;1.018 ;3.9 ;3.10 ;7 ;
999 ;0:01.04 ;2479 ;0 ;84;1.024 ;3.9 ;3.09 ;7 ;
999 ;0:01.05 ;2530 ;0 ;84;1.021 ;3.9 ;3.05 ;7 ;
999 ;0:01.06 ;2514 ;0 ;84;1.023 ;3.9 ;3.06 ;7 ;
999 ;0:01.07 ;2514 ;0 ;84;1.010 ;3.9 ;3.07 ;7 ;
999 ;0:01.08 ;2511 ;0 ;83;1.006 ;3.9 ;3.07 ;7 ;
999 ;0:01.09 ;2504 ;0 ;83;1.011 ;3.9 ;3.07 ;7 ;
999 ;0:01.10 ;2541 ;0 ;83;1.012 ;4.4 ;3.04 ;7 ;
999 ;0:01.11 ;2541 ;0 ;83;1.015 ;4.4 ;3.04 ;7 ;
999 ;0:01.12 ;2532 ;0 ;84;1.012 ;4.4 ;3.05 ;7 ;
999 ;0:01.13 ;2543 ;0 ;83;1.014 ;4.4 ;3.04 ;7 ;
999 ;0:01.14 ;2543 ;0 ;83;1.005 ;4.4 ;3.04 ;7 ;
999 ;0:01.15 ;2591 ;0 ;83;1.017 ;4.4 ;3.01 ;7 ;
999 ;0:01.16 ;2567 ;0 ;83;1.018 ;4.4 ;3.02 ;7 ;
999 ;0:01.17 ;2573 ;0 ;83;1.020 ;4.4 ;3.02 ;7 ;
999 ;0:01.18 ;2547 ;0 ;83;1.022 ;5.1 ;3.04 ;7 ;
999 ;0:01.19 ;2568 ;0 ;83;1.020 ;5.1 ;3.02 ;7 ;
999 ;0:01.20 ;2591 ;0 ;83;1.020 ;5.1 ;3.01 ;7 ;
999 ;0:01.21 ;2591 ;0 ;82;1.012 ;5.1 ;3.01 ;7 ;
999 ;0:01.22 ;2589 ;0 ;82;1.018 ;5.1 ;3.01 ;7 ;
999 ;0:01.23 ;2597 ;0 ;82;1.032 ;5.1 ;3.00 ;7 ;
999 ;0:01.24 ;2642 ;0 ;82;1.036 ;5.7 ;2.97 ;7 ;
999 ;0:01.25 ;2642 ;0 ;82;1.037 ;5.7 ;2.97 ;7 ;
999 ;0:01.26 ;2652 ;0 ;82;1.036 ;5.7 ;2.96 ;7 ;
999 ;0:01.27 ;2629 ;0 ;82;1.038 ;5.7 ;2.98 ;7 ;
999 ;0:01.28 ;2629 ;0 ;82;1.032 ;5.7 ;2.95 ;7 ;
999 ;0:01.29 ;2660 ;0 ;82;1.032 ;5.7 ;2.95 ;7 ;
999 ;0:01.30 ;2684 ;0 ;82;1.028 ;6.1 ;2.94 ;7 ;
999 ;0:01.31 ;2663 ;0 ;82;1.040 ;6.1 ;2.95 ;7 ;
999 ;0:01.32 ;2657 ;0 ;81;1.052 ;6.1 ;2.96 ;7 ;
999 ;0:01.33 ;2704 ;0 ;82;1.054 ;6.1 ;2.92 ;7 ;
999 ;0:01.34 ;2708 ;0 ;82;1.054 ;6.1 ;2.92 ;7 ;
999 ;0:01.35 ;2723 ;0 ;82;1.052 ;6.9 ;2.91 ;7 ;
999 ;0:01.36 ;2702 ;0 ;81;1.056 ;6.9 ;2.92 ;7 ;
999 ;0:01.37 ;2702 ;0 ;81;1.050 ;6.9 ;2.90 ;7 ;
999 ;0:01.38 ;2728 ;0 ;81;1.051 ;6.9 ;2.90 ;7 ;
999 ;0:01.39 ;2742 ;0 ;81;1.045 ;6.9 ;2.89 ;7 ;
999 ;0:01.40 ;2732 ;0 ;81;1.045 ;7.1 ;2.90 ;7 ;
999 ;0:01.41 ;2739 ;0 ;81;1.046 ;7.1 ;2.89 ;7 ;
999 ;0:01.42 ;2791 ;0 ;81;1.048 ;7.1 ;2.85 ;7 ;
999 ;0:01.43 ;2803 ;0 ;81;1.050 ;7.1 ;2.84 ;7 ;
999 ;0:01.44 ;2791 ;0 ;81;1.048 ;7.4 ;2.85 ;7 ;
999 ;0:01.45 ;2737 ;0 ;81;1.051 ;7.4 ;2.89 ;7 ;
999 ;0:01.46 ;2752 ;0 ;81;1.048 ;7.4 ;2.88 ;7 ;
999 ;0:01.47 ;2787 ;0 ;81;1.052 ;7.4 ;2.86 ;7 ;
999 ;0:01.48 ;2803 ;0 ;81;1.023 ;8.3 ;2.84 ;7 ;
999 ;0:01.49 ;2826 ;0 ;80;1.024 ;8.3 ;2.83 ;7 ;
999 ;0:01.50 ;2826 ;0 ;80;1.023 ;8.3 ;2.83 ;7 ;
999 ;0:01.51 ;2884 ;0 ;80;1.021 ;8.3 ;2.78 ;6 ;
999 ;0:01.52 ;2885 ;0 ;80;1.020 ;8.3 ;2.78 ;6 ;
999 ;0:01.53 ;2826 ;0 ;80;1.018 ;8.3 ;2.83 ;7 ;
999 ;0:01.54 ;2751 ;0 ;80;1.020 ;8.3 ;2.88 ;7 ;
999 ;0:01.55 ;2774 ;0 ;79;1.019 ;8.3 ;2.87 ;7 ;
999 ;0:01.56 ;2819 ;0 ;80;1.003 ;9.2 ;2.83 ;7 ;
999 ;0:01.57 ;2855 ;0 ;79;1.000 ;9.2 ;2.81 ;7 ;
999 ;0:01.58 ;2895 ;0 ;79;1.002 ;9.2 ;2.78 ;6 ;
999 ;0:01.59 ;2956 ;0 ;80;1.001 ;9.3 ;2.74 ;6 ;
999 ;0:01.60 ;2918 ;0 ;80;1.001 ;9.3 ;2.77 ;6 ;
999 ;0:01.61 ;2858 ;0 ;80;1.003 ;9.3 ;2.80 ;7 ;
999 ;0:01.62 ;2825 ;0 ;79;1.000 ;9.3 ;2.83 ;7 ;
999 ;0:01.63 ;2863 ;0 ;79;1.004 ;9.6 ;2.80 ;7 ;
999 ;0:01.64 ;2914 ;0 ;79;0.987 ;9.6 ;2.77 ;6 ;
999 ;0:01.65 ;2932 ;0 ;79;0.991 ;9.6 ;2.76 ;6 ;
999 ;0:01.66 ;2945 ;0 ;79;0.986 ;10.0 ;2.75 ;6 ;
999 ;0:01.67 ;2995 ;0 ;79;0.989 ;10.0 ;2.71 ;6 ;
999 ;0:01.68 ;2988 ;0 ;79;0.989 ;10.0 ;2.71 ;6 ;
999 ;0:01.69 ;2962 ;0 ;79;0.987 ;10.7 ;2.73 ;6 ;
999 ;0:01.70 ;2947 ;0 ;79;0.990 ;10.7 ;2.75 ;6 ;
999 ;0:01.71 ;2989 ;0 ;79;0.987 ;10.7 ;2.71 ;6 ;
999 ;0:01.72 ;3022 ;0 ;79;0.982 ;10.2 ;2.70 ;6 ;
999 ;0:01.73 ;3015 ;0 ;79;0.969 ;10.2 ;2.70 ;6 ;
999 ;0:01.74 ;3016 ;0 ;78;0.974 ;11.6 ;2.70 ;6 ;
999 ;0:01.75 ;3062 ;0 ;79;0.970 ;11.6 ;2.69 ;6 ;
999 ;0:01.76 ;3049 ;0 ;79;0.972 ;11.6 ;2.70 ;6 ;
999 ;0:01.77 ;3021 ;0 ;78;0.972 ;11.2 ;2.70 ;6 ;
999 ;0:01.78 ;2992 ;0 ;78;0.971 ;11.2 ;2.71 ;6 ;
999 ;0:01.79 ;3026 ;0 ;78;0.974 ;11.2 ;2.70 ;6 ;
999 ;0:01.80 ;3063 ;0 ;78;0.968 ;11.6 ;2.69 ;6 ;
999 ;0:01.81 ;3060 ;0 ;78;0.955 ;11.6 ;2.69 ;6 ;
999 ;0:01.82 ;3064 ;0 ;78;0.952 ;11.7 ;2.69 ;6 ;
999 ;0:01.83 ;3109 ;0 ;78;0.955 ;11.7 ;2.68 ;6 ;
999 ;0:01.84 ;3093 ;0 ;78;0.952 ;11.7 ;2.69 ;6 ;
999 ;0:01.85 ;3068 ;0 ;78;0.953 ;12.5 ;2.69 ;6 ;
999 ;0:01.86 ;3051 ;0 ;78;0.954 ;12.5 ;2.69 ;6 ;
999 ;0:01.87 ;3082 ;0 ;78;0.951 ;12.2 ;2.69 ;7 ;
999 ;0:01.88 ;3117 ;0 ;78;0.955 ;12.2 ;2.68 ;6 ;
999 ;0:01.89 ;3110 ;0 ;78;0.943 ;12.2 ;2.68 ;7 ;
999 ;0:01.90 ;3104 ;0 ;78;0.948 ;13.0 ;2.68 ;7 ;
999 ;0:01.91 ;3144 ;0 ;78;0.942 ;13.0 ;2.68 ;6 ;
999 ;0:01.92 ;3123 ;0 ;78;0.945 ;13.6 ;2.68 ;6 ;
999 ;0:01.93 ;3110 ;0 ;78;0.944 ;13.6 ;2.68 ;6 ;
999 ;0:01.94 ;3093 ;0 ;78;0.943 ;13.3 ;2.69 ;7 ;
999 ;0:01.95 ;3122 ;0 ;77;0.944 ;13.3 ;2.68 ;7 ;
999 ;0:01.96 ;3153 ;0 ;77;0.941 ;13.3 ;2.67 ;7 ;
999 ;0:01.97 ;3150 ;0 ;78;0.948 ;13.6 ;2.67 ;7 ;
999 ;0:01.98 ;3143 ;0 ;78;0.941 ;13.6 ;2.68 ;7 ;
999 ;0:01.99 ;3183 ;0 ;78;0.946 ;13.8 ;2.67 ;7 ;
999 ;0:02.00 ;3159 ;0 ;78;0.944 ;13.8 ;2.67 ;7 ;
999 ;0:02.01 ;3118 ;0 ;78;0.948 ;13.8 ;2.68 ;6 ;
999 ;0:02.02 ;3089 ;0 ;78;0.947 ;13.8 ;2.69 ;7 ;
999 ;0:02.03 ;3147 ;0 ;78;0.948 ;14.5 ;2.68 ;7 ;
999 ;0:02.04 ;3162 ;0 ;78;0.951 ;14.5 ;2.67 ;7 ;
999 ;0:02.05 ;3159 ;0 ;78;0.953 ;14.5 ;2.67 ;7 ;
999 ;0:02.06 ;3191 ;0 ;78;0.958 ;14.5 ;2.67 ;7 ;
999 ;0:02.07 ;3187 ;0 ;78;0.955 ;15.6 ;2.67 ;7 ;
999 ;0:02.08 ;3160 ;0 ;78;0.958 ;15.6 ;2.67 ;7 ;
999 ;0:02.09 ;3132 ;0 ;78;0.954 ;15.3 ;2.68 ;7 ;
999 ;0:02.10 ;3162 ;0 ;78;0.956 ;15.3 ;2.67 ;7 ;
999 ;0:02.11 ;3166 ;0 ;78;0.957 ;15.3 ;2.67 ;7 ;
999 ;0:02.12 ;3175 ;0 ;78;0.955 ;15.3 ;2.67 ;7 ;
999 ;0:02.13 ;3164 ;0 ;78;0.969 ;15.7 ;2.67 ;7 ;
999 ;0:02.14 ;3191 ;0 ;78;0.966 ;15.7 ;2.67 ;7 ;
999 ;0:02.15 ;3190 ;0 ;77;0.969 ;16.3 ;2.67 ;7 ;
999 ;0:02.16 ;3159 ;0 ;78;0.963 ;16.3 ;2.67 ;7 ;
999 ;0:02.17 ;3140 ;0 ;78;0.965 ;15.8 ;2.68 ;7 ;
999 ;0:02.18 ;3172 ;0 ;78;0.963 ;15.8 ;2.67 ;7 ;
999 ;0:02.19 ;3181 ;0 ;78;0.966 ;16.6 ;2.67 ;7 ;
999 ;0:02.20 ;3174 ;0 ;78;0.966 ;16.2 ;2.67 ;7 ;
999 ;0:02.21 ;3172 ;0 ;78;0.969 ;16.2 ;2.67 ;7 ;
999 ;0:02.22 ;3187 ;0 ;78;0.989 ;16.6 ;2.67 ;7 ;
999 ;0:02.23 ;3197 ;0 ;78;0.986 ;16.6 ;2.67 ;7 ;
999 ;0:02.24 ;3184 ;0 ;78;0.990 ;16.5 ;2.67 ;7 ;
999 ;0:02.25 ;3212 ;0 ;78;0.986 ;16.5 ;2.66 ;7 ;
999 ;0:02.26 ;3195 ;0 ;78;0.989 ;17.2 ;2.67 ;7 ;
999 ;0:02.27 ;3170 ;0 ;78;0.986 ;17.2 ;2.67 ;7 ;
999 ;0:02.28 ;3147 ;0 ;78;0.987 ;17.8 ;2.68 ;7 ;
999 ;0:02.29 ;3168 ;0 ;78;0.988 ;17.3 ;2.67 ;7 ;
999 ;0:02.30 ;3193 ;0 ;78;0.990 ;17.3 ;2.67 ;7 ;
999 ;0:02.31 ;3203 ;0 ;77;0.992 ;17.5 ;2.66 ;7 ;
999 ;0:02.32 ;3194 ;0 ;78;0.987 ;17.5 ;2.67 ;7 ;
999 ;0:02.33 ;3224 ;0 ;78;0.989 ;17.6 ;2.66 ;7 ;
999 ;0:02.34 ;3194 ;0 ;78;0.983 ;17.9 ;2.67 ;7 ;
999 ;0:02.35 ;3161 ;0 ;78;0.987 ;17.9 ;2.67 ;7 ;
999 ;0:02.36 ;3141 ;0 ;78;0.988 ;17.8 ;2.68 ;7 ;
999 ;0:02.37 ;3168 ;0 ;78;0.990 ;17.8 ;2.67 ;7 ;
999 ;0:02.38 ;3205 ;0 ;78;1.027 ;17.9 ;2.66 ;7 ;
999 ;0:02.39 ;3176 ;0 ;78;1.026 ;18.5 ;2.67 ;7 ;
999 ;0:02.40 ;3195 ;0 ;78;1.030 ;18.5 ;2.67 ;7 ;
999 ;0:02.41 ;3176 ;0 ;78;1.026 ;18.5 ;2.67 ;7 ;
999 ;0:02.42 ;3167 ;0 ;78;1.029 ;18.5 ;2.67 ;7 ;
999 ;0:02.43 ;3167 ;0 ;78;1.026 ;19.1 ;2.67 ;7 ;
999 ;0:02.44 ;3203 ;0 ;78;1.028 ;19.1 ;2.66 ;7 ;
999 ;0:02.45 ;3221 ;0 ;78;1.027 ;19.1 ;2.66 ;7 ;
999 ;0:02.46 ;3222 ;0 ;78;1.063 ;18.5 ;2.66 ;7 ;
999 ;0:02.47 ;3196 ;0 ;78;1.065 ;19.5 ;2.67 ;7 ;
999 ;0:02.48 ;3218 ;0 ;78;1.061 ;19.5 ;2.66 ;7 ;
999 ;0:02.49 ;3210 ;0 ;78;1.061 ;19.6 ;2.66 ;7 ;
999 ;0:02.50 ;3204 ;0 ;78;1.064 ;19.0 ;2.66 ;7 ;
999 ;0:02.51 ;3201 ;0 ;78;1.061 ;19.0 ;2.66 ;7 ;
999 ;0:02.52 ;3233 ;0 ;78;1.061 ;19.8 ;2.66 ;7 ;
999 ;0:02.53 ;3217 ;0 ;78;1.063 ;19.2 ;2.66 ;7 ;
999 ;0:02.54 ;3188 ;0 ;78;1.067 ;19.2 ;2.67 ;7 ;
999 ;0:02.55 ;3211 ;0 ;78;1.066 ;19.5 ;2.66 ;7 ;
999 ;0:02.56 ;3198 ;0 ;78;1.069 ;19.4 ;2.67 ;7 ;
999 ;0:02.57 ;3186 ;0 ;78;1.065 ;19.4 ;2.67 ;7 ;
999 ;0:02.58 ;3160 ;0 ;78;1.069 ;20.1 ;2.67 ;7 ;
999 ;0:02.59 ;3184 ;0 ;78;1.065 ;19.7 ;2.67 ;7 ;
999 ;0:02.60 ;3196 ;0 ;77;1.068 ;19.7 ;2.67 ;7 ;
999 ;0:02.61 ;3177 ;0 ;78;1.065 ;20.1 ;2.67 ;7 ;
999 ;0:02.62 ;3162 ;0 ;78;1.063 ;20.6 ;2.67 ;7 ;
999 ;0:02.63 ;3195 ;0 ;78;1.058 ;20.6 ;2.67 ;7 ;
999 ;0:02.64 ;3177 ;0 ;78;1.052 ;19.9 ;2.67 ;7 ;
999 ;0:02.65 ;3166 ;0 ;78;1.055 ;20.2 ;2.67 ;7 ;
999 ;0:02.66 ;3143 ;0 ;78;1.053 ;20.2 ;2.68 ;7 ;
999 ;0:02.67 ;3169 ;0 ;78;1.058 ;20.1 ;2.67 ;7 ;
999 ;0:02.68 ;3204 ;0 ;78;1.055 ;20.0 ;2.66 ;7 ;
999 ;0:02.69 ;3179 ;0 ;78;1.059 ;20.0 ;2.67 ;7 ;
999 ;0:02.70 ;3213 ;0 ;78;1.060 ;21.0 ;2.66 ;7 ;
999 ;0:02.71 ;3200 ;0 ;78;1.064 ;20.4 ;2.66 ;7 ;
999 ;0:02.72 ;3197 ;0 ;78;1.066 ;21.2 ;2.67 ;7 ;
999 ;0:02.73 ;3196 ;0 ;78;1.064 ;21.2 ;2.67 ;7 ;
999 ;0:02.74 ;3231 ;0 ;78;1.068 ;21.1 ;2.66 ;7 ;
999 ;0:02.75 ;3254 ;0 ;78;1.063 ;19.9 ;2.65 ;7 ;
999 ;0:02.76 ;3220 ;0 ;78;1.066 ;19.9 ;2.66 ;7 ;
999 ;0:02.77 ;3181 ;0 ;78;1.063 ;21.8 ;2.67 ;7 ;
999 ;0:02.78 ;3212 ;0 ;78;1.064 ;21.4 ;2.66 ;7 ;
999 ;0:02.79 ;3183 ;0 ;78;1.062 ;20.6 ;2.67 ;7 ;
999 ;0:02.80 ;3175 ;0 ;78;1.059 ;20.6 ;2.67 ;7 ;
999 ;0:02.81 ;3158 ;0 ;78;1.062 ;21.6 ;2.67 ;7 ;
999 ;0:02.82 ;3182 ;0 ;78;1.061 ;21.0 ;2.67 ;7 ;
999 ;0:02.83 ;3207 ;0 ;78;1.067 ;21.0 ;2.67 ;7 ;
999 ;0:02.84 ;3172 ;0 ;78;1.064 ;21.4 ;2.68 ;7 ;
999 ;0:02.85 ;3176 ;0 ;78;1.068 ;20.8 ;2.67 ;7 ;
999 ;0:02.86 ;3147 ;0 ;78;1.064 ;21.2 ;2.68 ;7 ;
999 ;0:02.87 ;3133 ;0 ;78;1.051 ;21.2 ;2.68 ;7 ;
999 ;0:02.88 ;3128 ;0 ;78;1.052 ;21.6 ;2.68 ;7 ;
999 ;0:02.89 ;3159 ;0 ;78;1.051 ;21.8 ;2.67 ;7 ;
999 ;0:02.90 ;3185 ;0 ;78;1.052 ;21.9 ;2.67 ;7 ;
999 ;0:02.91 ;3160 ;0 ;78;1.050 ;21.9 ;2.67 ;6 ;
999 ;0:02.92 ;3095 ;0 ;78;1.049 ;21.6 ;2.69 ;6 ;
999 ;0:02.93 ;3107 ;0 ;78;1.050 ;21.7 ;2.68 ;6 ;
999 ;0:02.94 ;3110 ;0 ;78;1.051 ;21.7 ;2.68 ;6 ;
999 ;0:02.95 ;3112 ;0 ;78;1.047 ;21.6 ;2.68 ;7 ;
999 ;0:02.96 ;3121 ;0 ;78;1.047 ;21.4 ;2.68 ;7 ;
999 ;0:02.97 ;3162 ;0 ;78;1.047 ;22.3 ;2.67 ;6 ;
999 ;0:02.98 ;3150 ;0 ;78;1.044 ;22.3 ;2.67 ;6 ;
999 ;0:02.99 ;3094 ;0 ;78;1.046 ;21.6 ;2.69 ;6 ;
999 ;0:03.00 ;3030 ;0 ;78;1.041 ;22.4 ;2.70 ;6 ;
999 ;0:03.01 ;3044 ;0 ;78;1.050 ;22.7 ;2.70 ;6 ;
999 ;0:03.02 ;3058 ;0 ;78;1.040 ;22.7 ;2.69 ;6 ;
