SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;ANA3;L U SP;L D SP;TAR LB;TRAC %;VOLTS;SLIP%;GEAR;SHIF A;INJ %;A1 VAL;A2 VAL;A3 VAL;
712 ;0:10.00 ;3435 ;8 ;95;20;85;0.923 ;748 ;17.1 ;16.7 ;0.850 ;0 ;12.6 ;-2 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.10 ;3309 ;8 ;95;20;84;0.893 ;752 ;15.9 ;16.0 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.20 ;3269 ;7 ;95;20;83;0.857 ;747 ;15.8 ;15.8 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.30 ;3125 ;6 ;95;20;83;0.861 ;748 ;14.4 ;15.1 ;0.850 ;0 ;12.6 ;4 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.40 ;3189 ;5 ;95;20;81;0.864 ;748 ;14.2 ;15.5 ;0.850 ;0 ;12.4 ;9 ;1 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.50 ;3098 ;3 ;95;20;80;0.860 ;748 ;14.5 ;15.0 ;0.850 ;0 ;12.6 ;3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.60 ;3102 ;0 ;95;20;79;0.833 ;748 ;14.5 ;15.0 ;0.850 ;0 ;12.3 ;3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.70 ;3076 ;0 ;95;20;79;0.855 ;749 ;13.6 ;14.9 ;0.850 ;0 ;12.5 ;9 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.80 ;3038 ;0 ;95;20;79;0.844 ;747 ;14.7 ;14.7 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
712 ;0:10.90 ;3156 ;0 ;95;20;79;0.852 ;749 ;15.9 ;15.3 ;0.850 ;0 ;12.6 ;-3 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
