SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;TRAC %;SLIP%;INJ;ADV;GEAR;

448 ;0:00.10 ;264 ;0 ;90;11;96;0.833 ;2.9 ;1.2 ;0.850 ;0 ;-58 ;3.37 ;20.0 ;1 ;
448 ;0:00.20 ;264 ;0 ;90;11;96;0.832 ;3.8 ;1.2 ;0.850 ;0 ;-68 ;3.37 ;12.1 ;1 ;
448 ;0:00.30 ;905 ;0 ;90;11;96;0.834 ;3.5 ;4.4 ;0.850 ;0 ;25 ;3.37 ;7.0 ;1 ;
448 ;0:00.40 ;992 ;0 ;90;11;93;0.811 ;3.5 ;4.8 ;0.850 ;0 ;37 ;3.37 ;7.0 ;1 ;
448 ;0:00.50 ;974 ;0 ;90;11;92;0.811 ;4.1 ;4.7 ;0.850 ;0 ;14 ;3.37 ;7.0 ;1 ;
448 ;0:00.60 ;1126 ;0 ;90;11;91;0.802 ;6.0 ;5.4 ;0.850 ;0 ;-10 ;3.37 ;7.0 ;1 ;
448 ;0:00.70 ;1262 ;0 ;89;11;89;0.793 ;7.2 ;6.1 ;0.850 ;0 ;-15 ;3.37 ;7.0 ;1 ;
448 ;0:00.80 ;1566 ;0 ;89;11;86;0.800 ;9.3 ;7.6 ;0.850 ;0 ;-18 ;3.36 ;7.0 ;1 ;
448 ;0:00.90 ;2256 ;0 ;89;11;83;0.792 ;10.0 ;10.9 ;0.850 ;0 ;9 ;3.17 ;7.0 ;1 ;
448 ;0:01.00 ;2602 ;0 ;89;11;82;0.788 ;12.0 ;12.6 ;0.850 ;0 ;5 ;3.04 ;7.0 ;1 ;
448 ;0:01.10 ;2643 ;0 ;89;11;82;0.791 ;13.3 ;12.8 ;0.850 ;0 ;-3 ;3.04 ;7.0 ;1 ;
448 ;0:01.20 ;2676 ;0 ;89;11;82;0.799 ;12.7 ;13.0 ;0.850 ;0 ;2 ;3.03 ;7.0 ;1 ;
448 ;0:01.30 ;2716 ;0 ;89;11;83;0.797 ;13.1 ;13.2 ;0.850 ;0 ;0 ;3.02 ;7.0 ;1 ;
448 ;0:01.40 ;2827 ;3 ;89;11;84;0.800 ;12.8 ;13.7 ;0.850 ;0 ;7 ;3.56 ;12.9 ;1 ;
448 ;0:01.50 ;2709 ;4 ;89;11;85;0.824 ;12.3 ;13.1 ;0.850 ;0 ;6 ;3.74 ;13.2 ;1 ;
448 ;0:01.60 ;2679 ;5 ;89;11;85;0.848 ;12.3 ;13.0 ;0.850 ;0 ;5 ;3.89 ;14.8 ;1 ;
448 ;0:01.70 ;2633 ;5 ;89;11;86;0.820 ;11.9 ;12.8 ;0.850 ;0 ;7 ;3.89 ;14.5 ;1 ;
448 ;0:01.80 ;2256 ;5 ;89;11;87;0.798 ;11.4 ;10.9 ;0.850 ;0 ;-4 ;3.89 ;14.0 ;1 ;
448 ;0:01.90 ;2387 ;5 ;89;11;87;0.847 ;11.6 ;11.6 ;0.850 ;0 ;0 ;3.89 ;14.0 ;1 ;
448 ;0:02.00 ;2388 ;5 ;89;11;88;0.884 ;10.6 ;11.6 ;0.850 ;0 ;9 ;3.89 ;14.0 ;1 ;
448 ;0:02.10 ;2208 ;5 ;89;11;88;0.872 ;11.1 ;10.7 ;0.850 ;0 ;-3 ;3.89 ;14.0 ;1 ;
448 ;0:02.20 ;2310 ;5 ;89;11;87;0.805 ;10.0 ;11.2 ;0.850 ;0 ;12 ;3.89 ;14.0 ;1 ;
448 ;0:02.30 ;2589 ;5 ;89;11;86;0.804 ;10.3 ;12.5 ;0.850 ;20 ;21 ;3.89 ;14.4 ;1 ;
448 ;0:02.40 ;2563 ;5 ;89;11;88;0.787 ;10.1 ;12.4 ;0.850 ;23 ;22 ;3.89 ;14.2 ;1 ;
448 ;0:02.50 ;2171 ;5 ;89;11;90;0.791 ;9.7 ;10.5 ;0.850 ;0 ;8 ;3.89 ;14.0 ;1 ;
448 ;0:02.60 ;2031 ;5 ;89;11;89;0.787 ;10.8 ;9.8 ;0.850 ;0 ;-9 ;3.89 ;14.0 ;1 ;
448 ;0:02.70 ;2189 ;4 ;89;11;88;0.813 ;10.6 ;10.6 ;0.850 ;0 ;0 ;3.74 ;12.0 ;1 ;
448 ;0:02.80 ;2449 ;4 ;89;11;86;0.837 ;9.8 ;11.9 ;0.850 ;0 ;21 ;3.74 ;12.0 ;1 ;
448 ;0:02.90 ;2272 ;3 ;89;11;86;0.836 ;10.4 ;11.0 ;0.850 ;0 ;5 ;3.60 ;11.5 ;1 ;
448 ;0:03.00 ;2169 ;3 ;89;11;85;0.819 ;10.4 ;10.5 ;0.850 ;0 ;0 ;3.61 ;11.5 ;1 ;
448 ;0:03.10 ;2271 ;2 ;89;11;84;0.884 ;10.4 ;11.0 ;0.850 ;0 ;5 ;3.45 ;7.0 ;1 ;
448 ;0:03.20 ;2390 ;1 ;89;11;82;0.910 ;11.3 ;11.6 ;0.850 ;0 ;2 ;3.27 ;7.0 ;1 ;
448 ;0:03.30 ;2653 ;0 ;89;11;80;0.903 ;10.8 ;12.8 ;0.850 ;0 ;18 ;3.03 ;7.0 ;1 ;
448 ;0:03.40 ;2610 ;0 ;89;11;80;0.881 ;11.3 ;12.6 ;0.850 ;0 ;11 ;3.04 ;7.0 ;1 ;
448 ;0:03.50 ;2442 ;0 ;89;11;79;0.849 ;12.6 ;11.8 ;0.850 ;0 ;-6 ;3.09 ;7.0 ;1 ;
448 ;0:03.60 ;2697 ;0 ;89;11;75;0.794 ;14.0 ;13.1 ;0.850 ;0 ;-6 ;3.03 ;7.0 ;1 ;
448 ;0:03.70 ;3120 ;0 ;89;11;74;0.786 ;15.5 ;15.1 ;0.850 ;0 ;-2 ;2.95 ;10.1 ;1 ;
448 ;0:03.80 ;3574 ;0 ;89;11;71;0.819 ;18.3 ;17.6 ;0.850 ;0 ;-3 ;2.91 ;10.5 ;1 ;
448 ;0:03.90 ;3974 ;0 ;89;11;72;0.846 ;20.1 ;19.3 ;0.850 ;0 ;-3 ;2.87 ;10.9 ;1 ;
448 ;0:04.00 ;4177 ;0 ;89;11;77;0.914 ;23.5 ;20.3 ;0.850 ;0 ;-13 ;2.84 ;11.7 ;1 ;
448 ;0:04.10 ;4510 ;21 ;89;11;86;0.860 ;22.4 ;21.9 ;0.850 ;0 ;-2 ;5.73 ;33.0 ;1 ;
448 ;0:04.20 ;4524 ;33 ;89;11;89;0.852 ;19.6 ;21.9 ;0.850 ;0 ;11 ;6.34 ;32.6 ;1 ;
448 ;0:04.30 ;3577 ;33 ;89;11;93;0.892 ;19.2 ;17.3 ;0.850 ;0 ;-9 ;6.21 ;30.0 ;1 ;
448 ;0:04.40 ;3294 ;33 ;89;11;93;0.879 ;17.9 ;16.0 ;0.850 ;0 ;-10 ;6.21 ;30.0 ;1 ;
448 ;0:04.50 ;3505 ;32 ;89;11;91;0.888 ;16.0 ;17.0 ;0.850 ;0 ;6 ;6.17 ;30.0 ;1 ;
448 ;0:04.60 ;2794 ;22 ;88;11;90;0.885 ;15.3 ;13.5 ;0.850 ;0 ;-11 ;5.76 ;30.0 ;1 ;
448 ;0:04.70 ;2183 ;9 ;88;11;85;0.882 ;14.7 ;10.6 ;0.850 ;0 ;-27 ;4.33 ;22.0 ;1 ;
448 ;0:04.80 ;2349 ;1 ;88;11;82;0.901 ;15.8 ;11.5 ;0.850 ;0 ;-27 ;3.28 ;7.0 ;1 ;
448 ;0:04.90 ;2814 ;0 ;88;11;80;0.888 ;15.3 ;13.6 ;0.850 ;0 ;-11 ;3.00 ;7.0 ;1 ;
448 ;0:05.00 ;2913 ;0 ;88;11;80;0.878 ;15.4 ;14.1 ;0.850 ;0 ;-8 ;2.98 ;7.0 ;1 ;
448 ;0:05.10 ;2725 ;0 ;88;11;82;0.817 ;14.8 ;13.2 ;0.850 ;0 ;-10 ;3.02 ;7.0 ;1 ;
448 ;0:05.20 ;2452 ;0 ;88;11;82;0.818 ;15.6 ;11.9 ;0.850 ;0 ;-23 ;3.09 ;7.0 ;1 ;
448 ;0:05.30 ;2477 ;0 ;88;11;80;0.850 ;15.8 ;12.0 ;0.850 ;0 ;-24 ;3.08 ;7.0 ;1 ;
448 ;0:05.40 ;2587 ;0 ;88;11;79;0.878 ;16.3 ;12.5 ;0.850 ;0 ;-23 ;3.05 ;7.0 ;1 ;
448 ;0:05.50 ;3032 ;0 ;88;11;78;0.887 ;15.5 ;14.7 ;0.850 ;0 ;-5 ;2.96 ;10.0 ;1 ;
448 ;0:05.60 ;3067 ;0 ;88;11;78;0.860 ;15.5 ;14.9 ;0.850 ;0 ;-3 ;2.96 ;10.0 ;1 ;
448 ;0:05.70 ;2920 ;0 ;88;11;78;0.840 ;15.7 ;14.1 ;0.850 ;0 ;-10 ;2.98 ;7.0 ;1 ;
448 ;0:05.80 ;2874 ;0 ;88;11;79;0.847 ;16.2 ;13.9 ;0.850 ;0 ;-14 ;2.99 ;7.0 ;1 ;
448 ;0:05.90 ;2783 ;0 ;88;11;79;0.847 ;16.5 ;13.5 ;0.850 ;0 ;-18 ;3.01 ;7.0 ;1 ;
448 ;0:06.00 ;2822 ;0 ;88;11;78;0.842 ;16.7 ;13.6 ;0.850 ;0 ;-18 ;3.00 ;7.0 ;1 ;
448 ;0:06.10 ;2937 ;0 ;88;11;77;0.833 ;17.9 ;14.2 ;0.850 ;0 ;-20 ;2.98 ;7.0 ;1 ;
448 ;0:06.20 ;2956 ;0 ;88;11;76;0.820 ;17.1 ;14.3 ;0.850 ;0 ;-16 ;2.97 ;7.0 ;1 ;
448 ;0:06.30 ;3059 ;0 ;88;11;76;0.804 ;18.1 ;14.8 ;0.850 ;0 ;-18 ;2.96 ;10.0 ;1 ;
448 ;0:06.40 ;3067 ;0 ;88;11;76;0.807 ;18.4 ;14.9 ;0.850 ;0 ;-19 ;2.96 ;10.0 ;1 ;
448 ;0:06.50 ;3109 ;0 ;88;11;76;0.833 ;17.6 ;15.1 ;0.850 ;0 ;-14 ;2.95 ;10.1 ;1 ;
448 ;0:06.60 ;3178 ;0 ;88;11;75;0.837 ;18.5 ;15.4 ;0.850 ;0 ;-16 ;2.95 ;10.1 ;1 ;
448 ;0:06.70 ;3322 ;0 ;88;11;74;0.849 ;18.5 ;16.1 ;0.850 ;0 ;-12 ;2.93 ;10.3 ;1 ;
448 ;0:06.80 ;3482 ;0 ;88;11;73;0.812 ;19.4 ;16.9 ;0.850 ;0 ;-12 ;2.92 ;10.4 ;1 ;
448 ;0:06.90 ;3440 ;0 ;88;11;74;0.793 ;19.2 ;16.7 ;0.850 ;0 ;-13 ;2.92 ;10.4 ;1 ;
448 ;0:07.00 ;2935 ;0 ;88;11;73;0.791 ;19.6 ;14.2 ;0.850 ;0 ;-27 ;2.98 ;7.0 ;1 ;
448 ;0:07.10 ;3240 ;0 ;88;11;70;0.792 ;19.7 ;15.7 ;0.850 ;0 ;-20 ;2.94 ;10.2 ;1 ;
448 ;0:07.20 ;3932 ;0 ;88;11;68;0.822 ;19.3 ;19.1 ;0.850 ;0 ;-1 ;2.87 ;10.9 ;1 ;
448 ;0:07.30 ;3916 ;0 ;88;11;70;0.823 ;17.5 ;19.0 ;0.850 ;0 ;8 ;2.87 ;10.9 ;1 ;
448 ;0:07.40 ;3688 ;0 ;88;11;72;0.831 ;19.0 ;17.9 ;0.850 ;0 ;-5 ;2.90 ;10.6 ;1 ;
448 ;0:07.50 ;3405 ;0 ;88;11;70;0.827 ;19.3 ;16.5 ;0.850 ;0 ;-14 ;2.92 ;10.4 ;1 ;
448 ;0:07.60 ;3593 ;0 ;88;11;68;0.796 ;19.0 ;17.4 ;0.850 ;0 ;-8 ;2.91 ;10.5 ;1 ;
448 ;0:07.70 ;3789 ;0 ;88;11;66;0.784 ;18.4 ;18.4 ;0.850 ;0 ;0 ;2.89 ;10.7 ;1 ;
448 ;0:07.80 ;4058 ;0 ;88;11;65;0.797 ;19.6 ;19.7 ;0.850 ;0 ;0 ;2.86 ;11.2 ;1 ;
448 ;0:07.90 ;4021 ;0 ;88;11;66;0.830 ;20.2 ;19.5 ;0.850 ;0 ;-3 ;2.86 ;11.0 ;1 ;
448 ;0:08.00 ;3934 ;0 ;88;11;67;0.846 ;18.8 ;19.1 ;0.850 ;0 ;1 ;2.87 ;10.9 ;1 ;
448 ;0:08.10 ;3852 ;0 ;88;11;66;0.827 ;19.9 ;18.7 ;0.850 ;0 ;-6 ;2.88 ;10.8 ;1 ;
448 ;0:08.20 ;3958 ;0 ;88;11;65;0.829 ;21.3 ;19.2 ;0.850 ;0 ;-9 ;2.87 ;10.9 ;1 ;
448 ;0:08.30 ;4047 ;0 ;88;11;64;0.812 ;19.9 ;19.6 ;0.850 ;0 ;-1 ;2.86 ;11.1 ;1 ;
448 ;0:08.40 ;4059 ;0 ;88;11;64;0.826 ;21.1 ;19.7 ;0.850 ;0 ;-6 ;2.86 ;11.2 ;1 ;
448 ;0:08.50 ;4162 ;0 ;88;11;63;0.846 ;20.5 ;20.2 ;0.850 ;0 ;-1 ;2.84 ;11.6 ;1 ;
448 ;0:08.60 ;4233 ;0 ;88;11;63;0.860 ;21.3 ;20.5 ;0.850 ;0 ;-3 ;2.83 ;11.9 ;1 ;
448 ;0:08.70 ;4247 ;0 ;88;11;62;0.868 ;21.4 ;20.6 ;0.850 ;0 ;-3 ;2.83 ;11.9 ;1 ;
448 ;0:08.80 ;4383 ;0 ;88;11;62;0.889 ;22.2 ;21.3 ;0.850 ;0 ;-4 ;2.82 ;12.5 ;1 ;
448 ;0:08.90 ;4406 ;0 ;88;11;62;0.946 ;22.0 ;21.4 ;0.850 ;0 ;-2 ;2.81 ;12.6 ;1 ;
448 ;0:09.00 ;4495 ;0 ;88;11;62;0.908 ;22.6 ;21.8 ;0.850 ;0 ;-3 ;2.81 ;12.9 ;1 ;
448 ;0:09.10 ;4617 ;0 ;88;11;62;0.903 ;23.7 ;22.4 ;0.850 ;0 ;-5 ;2.79 ;13.4 ;1 ;
448 ;0:09.20 ;4679 ;0 ;88;11;62;0.885 ;23.4 ;22.7 ;0.850 ;0 ;-2 ;2.79 ;13.7 ;1 ;
448 ;0:09.30 ;4805 ;0 ;87;11;62;0.939 ;24.8 ;23.3 ;0.850 ;0 ;-6 ;2.77 ;14.2 ;1 ;
448 ;0:09.40 ;4858 ;0 ;87;11;62;0.942 ;24.4 ;23.6 ;0.850 ;0 ;-3 ;2.77 ;14.4 ;1 ;
448 ;0:09.50 ;5141 ;0 ;87;11;61;0.892 ;23.7 ;24.9 ;0.850 ;0 ;5 ;2.75 ;15.7 ;1 ;
448 ;0:09.60 ;4917 ;0 ;87;11;61;0.938 ;25.5 ;23.9 ;0.850 ;0 ;-6 ;2.76 ;14.6 ;1 ;
448 ;0:09.70 ;5277 ;0 ;87;11;60;0.855 ;26.2 ;25.6 ;0.850 ;0 ;-2 ;2.75 ;16.3 ;1 ;
448 ;0:09.80 ;5434 ;0 ;87;11;62;0.779 ;25.8 ;26.4 ;0.850 ;0 ;2 ;2.75 ;17.1 ;1 ;
448 ;0:09.90 ;5081 ;0 ;87;11;63;0.754 ;27.5 ;24.7 ;0.850 ;0 ;-10 ;2.75 ;15.4 ;1 ;
448 ;0:10.00 ;5461 ;1 ;87;11;66;0.720 ;25.4 ;26.5 ;0.850 ;0 ;4 ;3.00 ;21.0 ;1 ;
448 ;0:10.10 ;5400 ;8 ;87;11;67;0.707 ;26.5 ;26.2 ;0.850 ;0 ;-1 ;4.08 ;41.0 ;1 ;
448 ;0:10.20 ;5522 ;8 ;87;11;66;0.726 ;26.4 ;26.8 ;0.850 ;0 ;1 ;4.01 ;42.8 ;1 ;
448 ;0:10.30 ;5666 ;9 ;87;11;66;0.733 ;25.6 ;27.5 ;0.850 ;0 ;7 ;3.98 ;46.1 ;1 ;
448 ;0:10.40 ;5565 ;9 ;87;11;67;0.747 ;27.7 ;27.1 ;0.850 ;0 ;-2 ;4.03 ;44.5 ;1 ;
448 ;0:10.50 ;5562 ;9 ;87;11;66;0.761 ;26.5 ;27.0 ;0.850 ;0 ;1 ;4.03 ;44.5 ;1 ;
448 ;0:10.60 ;5697 ;9 ;87;11;65;0.788 ;26.7 ;27.6 ;0.850 ;0 ;3 ;3.96 ;46.6 ;1 ;
448 ;0:10.70 ;5697 ;9 ;87;11;65;0.761 ;27.3 ;27.6 ;0.850 ;0 ;1 ;3.96 ;46.6 ;1 ;
448 ;0:10.80 ;5783 ;9 ;87;11;64;0.801 ;27.3 ;28.1 ;0.850 ;0 ;2 ;3.92 ;47.9 ;1 ;
448 ;0:10.90 ;5822 ;8 ;87;11;64;0.839 ;26.2 ;28.3 ;0.850 ;0 ;8 ;3.82 ;47.3 ;1 ;
448 ;0:11.00 ;5718 ;8 ;87;11;64;0.832 ;27.2 ;27.8 ;0.850 ;0 ;2 ;3.89 ;45.7 ;1 ;
448 ;0:11.10 ;5742 ;8 ;87;11;62;0.864 ;28.7 ;27.9 ;0.850 ;0 ;-2 ;3.87 ;46.1 ;1 ;
448 ;0:11.20 ;5959 ;8 ;87;11;61;0.894 ;27.9 ;28.9 ;0.850 ;0 ;3 ;3.74 ;49.3 ;1 ;
448 ;0:11.30 ;5852 ;8 ;87;11;61;0.859 ;28.7 ;28.4 ;0.850 ;0 ;-1 ;3.80 ;47.7 ;1 ;
448 ;0:11.40 ;5772 ;7 ;87;11;60;0.835 ;28.3 ;28.0 ;0.850 ;0 ;-1 ;3.82 ;43.3 ;1 ;
448 ;0:11.50 ;5898 ;6 ;87;11;57;0.796 ;29.0 ;28.6 ;0.850 ;0 ;-1 ;3.76 ;41.4 ;1 ;
448 ;0:11.60 ;6530 ;7 ;87;11;57;0.749 ;30.5 ;31.7 ;0.850 ;0 ;3 ;3.52 ;48.5 ;1 ;
448 ;0:11.70 ;6991 ;8 ;87;11;61;0.759 ;30.3 ;33.9 ;0.850 ;0 ;11 ;3.22 ;55.9 ;1 ;
448 ;0:11.80 ;7267 ;14 ;87;11;67;0.791 ;29.5 ;35.3 ;0.850 ;13 ;19 ;4.07 ;56.4 ;1 ;
448 ;0:11.90 ;7422 ;26 ;87;11;75;0.798 ;28.6 ;35.9 ;0.850 ;33 ;25 ;5.36 ;52.7 ;1 ;
448 ;0:12.00 ;7419 ;32 ;87;11;78;0.809 ;29.0 ;36.0 ;0.850 ;30 ;24 ;5.67 ;50.7 ;1 ;
448 ;0:12.10 ;7411 ;33 ;87;11;81;0.782 ;28.1 ;36.0 ;0.850 ;43 ;28 ;5.72 ;50.2 ;1 ;
448 ;0:12.20 ;7161 ;40 ;87;11;84;0.776 ;27.7 ;34.8 ;0.850 ;33 ;25 ;5.82 ;46.5 ;1 ;
448 ;0:12.30 ;6679 ;39 ;87;11;84;0.700 ;26.9 ;32.4 ;0.850 ;16 ;20 ;5.93 ;41.6 ;1 ;
448 ;0:12.40 ;6701 ;38 ;87;11;84;0.771 ;26.3 ;32.5 ;0.850 ;26 ;23 ;5.88 ;42.0 ;1 ;
448 ;0:12.50 ;6188 ;36 ;87;11;84;0.926 ;25.8 ;30.0 ;0.850 ;3 ;16 ;6.11 ;36.8 ;1 ;
448 ;0:12.60 ;6358 ;36 ;87;11;84;0.919 ;24.6 ;30.9 ;0.850 ;33 ;25 ;6.02 ;38.5 ;1 ;
448 ;0:12.70 ;5726 ;36 ;87;11;85;0.757 ;24.4 ;27.8 ;0.850 ;0 ;13 ;6.32 ;34.9 ;1 ;
448 ;0:12.80 ;5661 ;35 ;87;11;83;0.831 ;21.8 ;27.5 ;0.850 ;36 ;26 ;6.30 ;34.9 ;1 ;
448 ;0:12.90 ;5329 ;26 ;87;11;75;0.885 ;22.6 ;25.9 ;0.850 ;0 ;14 ;6.02 ;34.7 ;1 ;
448 ;0:13.00 ;4970 ;13 ;87;11;65;0.882 ;22.6 ;24.1 ;0.850 ;0 ;6 ;4.37 ;39.4 ;1 ;
448 ;0:13.10 ;4984 ;0 ;87;11;61;0.895 ;23.8 ;24.2 ;0.850 ;0 ;1 ;2.76 ;14.9 ;1 ;
448 ;0:13.20 ;5107 ;0 ;86;11;60;0.893 ;25.0 ;24.8 ;0.850 ;0 ;0 ;2.75 ;15.5 ;1 ;
448 ;0:13.30 ;5173 ;0 ;86;11;59;0.894 ;26.6 ;25.1 ;0.850 ;0 ;-5 ;2.75 ;15.8 ;1 ;
448 ;0:13.40 ;5308 ;0 ;86;11;58;0.879 ;26.7 ;25.8 ;0.850 ;0 ;-3 ;2.75 ;16.5 ;1 ;
448 ;0:13.50 ;5415 ;0 ;86;11;57;0.891 ;28.2 ;26.3 ;0.850 ;0 ;-6 ;2.75 ;17.0 ;1 ;
448 ;0:13.60 ;5471 ;0 ;86;11;56;0.924 ;28.1 ;26.5 ;0.850 ;0 ;-5 ;2.75 ;17.3 ;1 ;
448 ;0:13.70 ;5707 ;0 ;86;11;56;0.929 ;27.1 ;27.7 ;0.850 ;0 ;2 ;2.75 ;18.5 ;1 ;
448 ;0:13.80 ;5642 ;0 ;86;11;55;0.919 ;28.4 ;27.4 ;0.850 ;0 ;-3 ;2.75 ;18.2 ;1 ;
448 ;0:13.90 ;5909 ;0 ;86;11;55;0.890 ;29.0 ;28.7 ;0.850 ;0 ;-1 ;2.75 ;19.5 ;1 ;
448 ;0:14.00 ;5961 ;0 ;86;11;56;0.946 ;29.1 ;29.0 ;0.850 ;0 ;0 ;2.75 ;19.8 ;1 ;
448 ;0:14.10 ;5801 ;0 ;86;11;59;0.941 ;29.8 ;28.2 ;0.850 ;0 ;-5 ;2.75 ;19.0 ;1 ;
448 ;0:14.20 ;5408 ;0 ;86;11;60;0.960 ;34.3 ;26.2 ;0.850 ;0 ;-23 ;2.75 ;17.0 ;1 ;
448 ;0:14.30 ;5114 ;0 ;86;11;60;0.967 ;36.3 ;24.8 ;0.850 ;0 ;-31 ;2.75 ;15.5 ;1 ;
448 ;0:14.40 ;4643 ;0 ;86;11;59;0.965 ;39.1 ;22.5 ;0.850 ;0 ;-42 ;2.79 ;13.5 ;1 ;
448 ;0:14.50 ;4416 ;0 ;86;11;58;0.943 ;40.4 ;21.4 ;0.850 ;0 ;-47 ;2.81 ;12.6 ;1 ;
448 ;0:14.60 ;4356 ;0 ;86;11;55;0.947 ;44.7 ;21.4 ;0.850 ;0 ;-52 ;2.82 ;12.4 ;1 ;
448 ;0:14.70 ;4679 ;0 ;86;11;51;0.931 ;43.9 ;22.7 ;0.850 ;0 ;-48 ;2.79 ;13.7 ;1 ;
448 ;0:14.80 ;5493 ;0 ;86;11;47;0.970 ;49.0 ;26.7 ;0.850 ;0 ;-45 ;2.75 ;17.4 ;1 ;
448 ;0:14.90 ;6947 ;0 ;86;11;44;1.018 ;53.1 ;33.7 ;0.850 ;0 ;-36 ;2.75 ;29.4 ;1 ;
448 ;0:15.00 ;8472 ;0 ;86;11;45;0.988 ;51.4 ;41.5 ;0.850 ;0 ;-19 ;2.75 ;60.0 ;1 ;
448 ;0:15.10 ;10190 ;4 ;86;11;51;0.974 ;57.0 ;49.5 ;0.850 ;0 ;-13 ;3.14 ;60.0 ;1 ;
448 ;0:15.20 ;12057 ;12 ;86;11;58;0.855 ;64.8 ;58.6 ;0.850 ;0 ;-9 ;3.39 ;59.9 ;1 ;
448 ;0:15.30 ;13139 ;34 ;86;11;78;0.804 ;64.4 ;63.8 ;0.850 ;0 ;0 ;6.19 ;45.4 ;1 ;
448 ;0:15.40 ;13440 ;100 ;86;11;87;0.757 ;66.8 ;65.3 ;0.850 ;0 ;-2 ;7.74 ;44.2 ;1 ;
448 ;0:15.50 ;13279 ;100 ;86;11;88;0.749 ;64.5 ;64.5 ;0.850 ;0 ;0 ;7.74 ;44.2 ;1 ;
448 ;0:15.60 ;12886 ;100 ;86;11;87;0.710 ;68.3 ;62.6 ;0.850 ;0 ;-8 ;7.74 ;44.2 ;1 ;
448 ;0:15.70 ;12860 ;100 ;86;11;87;0.714 ;62.6 ;62.5 ;0.850 ;0 ;0 ;7.74 ;44.2 ;1 ;
448 ;0:15.80 ;12746 ;100 ;86;11;86;0.765 ;59.3 ;61.9 ;0.850 ;0 ;4 ;7.74 ;44.2 ;1 ;
448 ;0:15.90 ;12694 ;100 ;86;11;87;0.795 ;60.1 ;61.7 ;0.850 ;0 ;2 ;7.74 ;44.2 ;1 ;
448 ;0:16.00 ;12311 ;99 ;86;11;87;0.855 ;59.2 ;59.8 ;0.850 ;0 ;1 ;7.74 ;44.2 ;1 ;
448 ;0:16.10 ;11674 ;97 ;86;11;87;0.760 ;54.8 ;56.7 ;0.850 ;0 ;3 ;7.50 ;44.0 ;1 ;
448 ;0:16.20 ;11154 ;88 ;86;11;86;0.692 ;53.3 ;54.3 ;0.850 ;0 ;1 ;7.57 ;44.8 ;1 ;
448 ;0:16.30 ;10920 ;61 ;86;11;79;0.698 ;50.1 ;53.0 ;0.850 ;0 ;5 ;7.49 ;44.1 ;1 ;
448 ;0:16.40 ;10521 ;53 ;86;11;75;0.750 ;49.1 ;51.1 ;0.850 ;0 ;4 ;7.30 ;44.0 ;1 ;
448 ;0:16.50 ;9580 ;48 ;86;11;75;0.703 ;49.3 ;46.5 ;0.850 ;0 ;-5 ;6.84 ;43.6 ;1 ;
448 ;0:16.60 ;9669 ;44 ;86;11;73;0.693 ;48.1 ;47.0 ;0.850 ;0 ;-2 ;6.71 ;43.4 ;1 ;
448 ;0:16.70 ;9537 ;42 ;86;11;72;0.713 ;49.9 ;46.3 ;0.850 ;0 ;-7 ;6.53 ;43.6 ;1 ;
448 ;0:16.80 ;9164 ;39 ;86;11;72;0.692 ;48.6 ;44.6 ;0.850 ;0 ;-8 ;6.20 ;44.2 ;1 ;
448 ;0:16.90 ;8786 ;39 ;86;11;73;0.697 ;43.6 ;42.7 ;0.850 ;0 ;-2 ;6.12 ;46.7 ;1 ;
448 ;0:17.00 ;8557 ;39 ;86;11;75;0.685 ;39.4 ;41.6 ;0.850 ;0 ;5 ;6.13 ;49.3 ;1 ;
448 ;0:17.10 ;8227 ;39 ;86;11;77;0.681 ;39.6 ;39.9 ;0.850 ;0 ;0 ;6.13 ;53.1 ;1 ;
448 ;0:17.20 ;8166 ;39 ;86;11;78;0.730 ;34.3 ;39.8 ;0.850 ;3 ;16 ;6.12 ;53.3 ;1 ;
448 ;0:17.30 ;7901 ;39 ;85;11;81;0.776 ;32.0 ;38.4 ;0.850 ;16 ;20 ;6.09 ;54.5 ;1 ;
448 ;0:17.40 ;7467 ;39 ;85;11;83;0.788 ;32.9 ;36.3 ;0.850 ;0 ;10 ;5.91 ;49.9 ;1 ;
448 ;0:17.50 ;7153 ;40 ;85;11;85;0.818 ;28.8 ;34.8 ;0.850 ;16 ;20 ;5.83 ;46.6 ;1 ;
448 ;0:17.60 ;6833 ;40 ;85;11;85;0.747 ;28.6 ;33.2 ;0.850 ;3 ;16 ;5.87 ;43.2 ;1 ;
448 ;0:17.70 ;6565 ;39 ;85;11;84;0.747 ;25.8 ;31.9 ;0.850 ;26 ;23 ;6.01 ;40.5 ;1 ;
448 ;0:17.80 ;6530 ;35 ;85;11;80;0.745 ;24.3 ;31.7 ;0.850 ;50 ;30 ;5.88 ;40.4 ;1 ;
448 ;0:17.90 ;6036 ;26 ;85;11;72;0.829 ;24.3 ;29.3 ;0.850 ;16 ;20 ;5.79 ;36.3 ;1 ;
448 ;0:18.00 ;5562 ;13 ;85;11;64;0.811 ;26.8 ;27.0 ;0.850 ;0 ;0 ;4.24 ;49.2 ;1 ;
448 ;0:18.10 ;5657 ;7 ;85;11;58;0.954 ;26.4 ;27.5 ;0.850 ;0 ;4 ;3.87 ;41.9 ;1 ;
