SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;

460 ;0:00.01 ;3362 ;0 ;78;0.842 ;1.4 ;16.3 ;1064 ;
460 ;0:00.02 ;3359 ;0 ;78;0.832 ;1.4 ;16.3 ;1064 ;
460 ;0:00.03 ;3351 ;0 ;78;0.833 ;1.4 ;16.2 ;1057 ;
460 ;0:00.04 ;3353 ;0 ;78;0.830 ;1.4 ;16.3 ;1064 ;
460 ;0:00.05 ;3361 ;0 ;78;0.832 ;1.4 ;16.3 ;1064 ;
460 ;0:00.06 ;3350 ;0 ;78;0.823 ;1.4 ;16.2 ;1057 ;
460 ;0:00.07 ;3374 ;0 ;78;0.831 ;1.4 ;16.4 ;1071 ;
460 ;0:00.08 ;3372 ;0 ;77;0.831 ;1.4 ;16.3 ;1064 ;
460 ;0:00.09 ;3386 ;0 ;78;0.833 ;1.4 ;16.4 ;1071 ;
460 ;0:00.10 ;3389 ;0 ;78;0.830 ;1.4 ;16.4 ;1071 ;
460 ;0:00.11 ;3401 ;0 ;78;0.827 ;1.4 ;16.4 ;1071 ;
460 ;0:00.12 ;3366 ;0 ;78;0.829 ;1.4 ;16.3 ;1064 ;
460 ;0:00.13 ;3347 ;0 ;78;0.823 ;1.4 ;16.2 ;1057 ;
460 ;0:00.14 ;3365 ;0 ;78;0.824 ;1.4 ;16.3 ;1064 ;
460 ;0:00.15 ;3380 ;0 ;78;0.823 ;1.4 ;16.4 ;1071 ;
460 ;0:00.16 ;3398 ;0 ;78;0.830 ;1.4 ;16.5 ;1078 ;
460 ;0:00.17 ;3384 ;0 ;78;0.829 ;1.4 ;16.4 ;1071 ;
460 ;0:00.18 ;3385 ;0 ;78;0.826 ;1.4 ;16.4 ;1071 ;
460 ;0:00.19 ;3363 ;0 ;78;0.828 ;1.4 ;16.3 ;1064 ;
460 ;0:00.20 ;3364 ;0 ;78;0.824 ;1.4 ;16.3 ;1064 ;
460 ;0:00.21 ;3382 ;0 ;78;0.825 ;1.4 ;16.4 ;1071 ;
460 ;0:00.22 ;3385 ;0 ;78;0.818 ;1.4 ;16.4 ;1071 ;
460 ;0:00.23 ;3382 ;0 ;78;0.826 ;1.4 ;16.4 ;1071 ;
460 ;0:00.24 ;3357 ;0 ;78;0.824 ;1.4 ;16.3 ;1064 ;
460 ;0:00.25 ;3367 ;0 ;78;0.828 ;1.4 ;16.3 ;1064 ;
460 ;0:00.26 ;3359 ;0 ;78;0.826 ;1.4 ;16.3 ;1064 ;
460 ;0:00.27 ;3365 ;0 ;78;0.824 ;1.4 ;16.3 ;1064 ;
460 ;0:00.28 ;3409 ;0 ;78;0.825 ;1.4 ;16.5 ;1078 ;
460 ;0:00.29 ;3412 ;0 ;78;0.819 ;1.4 ;16.5 ;1078 ;
460 ;0:00.30 ;3388 ;0 ;78;0.820 ;1.4 ;16.4 ;1071 ;
460 ;0:00.31 ;3356 ;0 ;78;0.819 ;1.4 ;16.3 ;1064 ;
460 ;0:00.32 ;3336 ;0 ;78;0.827 ;1.4 ;16.2 ;1057 ;
460 ;0:00.33 ;3320 ;0 ;78;0.823 ;1.4 ;16.1 ;1050 ;
460 ;0:00.34 ;3342 ;0 ;78;0.825 ;1.4 ;16.2 ;1057 ;
460 ;0:00.35 ;3351 ;0 ;78;0.824 ;1.4 ;16.2 ;1057 ;
460 ;0:00.36 ;3378 ;0 ;78;0.822 ;1.4 ;16.4 ;1071 ;
460 ;0:00.37 ;3364 ;0 ;78;0.822 ;1.4 ;16.3 ;1064 ;
460 ;0:00.38 ;3338 ;0 ;78;0.815 ;1.4 ;16.2 ;1057 ;
460 ;0:00.39 ;3328 ;0 ;78;0.821 ;1.4 ;16.1 ;1050 ;
460 ;0:00.40 ;3295 ;0 ;78;0.820 ;1.4 ;16.0 ;1042 ;
460 ;0:00.41 ;3298 ;0 ;78;0.826 ;1.4 ;16.0 ;1042 ;
460 ;0:00.42 ;3305 ;0 ;78;0.823 ;1.4 ;16.0 ;1042 ;
460 ;0:00.43 ;3327 ;0 ;78;0.830 ;1.4 ;16.1 ;1050 ;
460 ;0:00.44 ;3323 ;0 ;78;0.830 ;1.4 ;16.1 ;1050 ;
460 ;0:00.45 ;3291 ;0 ;78;0.828 ;1.4 ;16.0 ;1042 ;
460 ;0:00.46 ;3293 ;0 ;78;0.830 ;1.4 ;16.0 ;1042 ;
460 ;0:00.47 ;3299 ;0 ;78;0.823 ;1.4 ;16.0 ;1042 ;
460 ;0:00.48 ;3306 ;0 ;78;0.825 ;1.4 ;16.0 ;1042 ;
460 ;0:00.49 ;3298 ;0 ;78;0.823 ;1.4 ;16.0 ;1042 ;
460 ;0:00.50 ;3311 ;0 ;78;0.831 ;1.4 ;16.0 ;1042 ;
460 ;0:00.51 ;3299 ;0 ;78;0.819 ;2.5 ;16.0 ;540 ;
460 ;0:00.52 ;3299 ;0 ;78;0.820 ;2.5 ;16.0 ;540 ;
460 ;0:00.53 ;3293 ;0 ;78;0.821 ;2.5 ;16.0 ;540 ;
460 ;0:00.54 ;3312 ;0 ;78;0.818 ;2.5 ;16.1 ;544 ;
460 ;0:00.55 ;3293 ;0 ;78;0.821 ;2.5 ;16.0 ;540 ;
460 ;0:00.56 ;3294 ;0 ;78;0.816 ;2.5 ;16.0 ;540 ;
460 ;0:00.57 ;3308 ;0 ;78;0.817 ;2.5 ;16.0 ;540 ;
460 ;0:00.58 ;3313 ;0 ;78;0.811 ;2.5 ;16.1 ;544 ;
460 ;0:00.59 ;3325 ;0 ;78;0.824 ;2.5 ;16.1 ;544 ;
460 ;0:00.60 ;3314 ;0 ;77;0.825 ;2.5 ;16.1 ;544 ;
460 ;0:00.61 ;3331 ;0 ;78;0.826 ;2.5 ;16.1 ;544 ;
460 ;0:00.62 ;3333 ;0 ;78;0.827 ;2.5 ;16.2 ;548 ;
460 ;0:00.63 ;3325 ;0 ;78;0.824 ;2.5 ;16.1 ;544 ;
460 ;0:00.64 ;3329 ;0 ;78;0.828 ;2.5 ;16.1 ;544 ;
460 ;0:00.65 ;3323 ;0 ;78;0.822 ;2.5 ;16.1 ;544 ;
460 ;0:00.66 ;3331 ;0 ;78;0.825 ;2.5 ;16.1 ;544 ;
460 ;0:00.67 ;3329 ;0 ;78;0.813 ;2.5 ;16.1 ;544 ;
460 ;0:00.68 ;3339 ;0 ;77;0.806 ;2.5 ;16.2 ;548 ;
460 ;0:00.69 ;3309 ;0 ;77;0.808 ;2.5 ;16.0 ;540 ;
460 ;0:00.70 ;3279 ;0 ;77;0.809 ;2.5 ;15.9 ;536 ;
460 ;0:00.71 ;3276 ;0 ;77;0.811 ;3.2 ;15.9 ;396 ;
460 ;0:00.72 ;3312 ;0 ;77;0.808 ;3.2 ;16.1 ;403 ;
460 ;0:00.73 ;3328 ;0 ;78;0.812 ;3.2 ;16.2 ;406 ;
460 ;0:00.74 ;3349 ;0 ;78;0.807 ;3.2 ;16.2 ;406 ;
460 ;0:00.75 ;3339 ;0 ;77;0.810 ;3.2 ;16.2 ;406 ;
460 ;0:00.76 ;3329 ;0 ;77;0.813 ;3.2 ;16.1 ;403 ;
460 ;0:00.77 ;3336 ;0 ;77;0.815 ;3.2 ;16.2 ;406 ;
460 ;0:00.78 ;3338 ;0 ;77;0.818 ;3.2 ;16.2 ;406 ;
460 ;0:00.79 ;3361 ;0 ;77;0.820 ;3.2 ;16.3 ;409 ;
460 ;0:00.80 ;3377 ;0 ;77;0.822 ;3.2 ;16.4 ;412 ;
460 ;0:00.81 ;3395 ;0 ;77;0.819 ;3.2 ;16.5 ;415 ;
460 ;0:00.82 ;3424 ;0 ;77;0.822 ;3.2 ;16.6 ;418 ;
460 ;0:00.83 ;3420 ;0 ;77;0.817 ;3.7 ;16.6 ;348 ;
460 ;0:00.84 ;3418 ;0 ;77;0.818 ;3.7 ;16.6 ;348 ;
460 ;0:00.85 ;3412 ;0 ;77;0.816 ;3.7 ;16.5 ;345 ;
460 ;0:00.86 ;3428 ;0 ;77;0.820 ;3.7 ;16.6 ;348 ;
460 ;0:00.87 ;3440 ;0 ;77;0.823 ;3.7 ;16.7 ;351 ;
460 ;0:00.88 ;3461 ;0 ;77;0.821 ;3.7 ;16.8 ;354 ;
460 ;0:00.89 ;3467 ;0 ;77;0.823 ;3.7 ;16.8 ;354 ;
460 ;0:00.90 ;3479 ;0 ;77;0.818 ;3.7 ;16.9 ;356 ;
460 ;0:00.91 ;3486 ;0 ;77;0.817 ;3.7 ;16.9 ;356 ;
460 ;0:00.92 ;3495 ;0 ;77;0.817 ;4.1 ;16.9 ;312 ;
460 ;0:00.93 ;3492 ;0 ;77;0.824 ;4.1 ;16.9 ;312 ;
460 ;0:00.94 ;3478 ;0 ;77;0.822 ;4.1 ;16.9 ;312 ;
460 ;0:00.95 ;3487 ;0 ;77;0.822 ;4.1 ;16.8 ;309 ;
460 ;0:00.96 ;3476 ;0 ;77;0.822 ;4.1 ;16.9 ;312 ;
460 ;0:00.97 ;3478 ;0 ;77;0.815 ;4.1 ;16.9 ;312 ;
460 ;0:00.98 ;3479 ;0 ;77;0.820 ;4.1 ;16.9 ;312 ;
460 ;0:00.99 ;3481 ;0 ;77;0.820 ;4.9 ;16.9 ;244 ;
460 ;0:01.00 ;3502 ;0 ;77;0.830 ;4.9 ;17.0 ;246 ;
460 ;0:01.01 ;3479 ;0 ;77;0.826 ;4.9 ;16.9 ;244 ;
460 ;0:01.02 ;3450 ;0 ;77;0.827 ;4.9 ;16.7 ;240 ;
460 ;0:01.03 ;3466 ;0 ;77;0.823 ;4.9 ;16.8 ;242 ;
460 ;0:01.04 ;3479 ;0 ;77;0.821 ;4.9 ;16.9 ;244 ;
460 ;0:01.05 ;3498 ;0 ;77;0.828 ;4.9 ;17.0 ;246 ;
460 ;0:01.06 ;3485 ;0 ;77;0.826 ;5.2 ;16.9 ;225 ;
460 ;0:01.07 ;3482 ;0 ;77;0.830 ;5.2 ;16.9 ;225 ;
460 ;0:01.08 ;3457 ;0 ;77;0.823 ;5.2 ;16.8 ;223 ;
460 ;0:01.09 ;3459 ;0 ;77;0.822 ;5.2 ;16.8 ;223 ;
460 ;0:01.10 ;3476 ;0 ;77;0.814 ;5.2 ;16.9 ;225 ;
460 ;0:01.11 ;3483 ;0 ;77;0.820 ;5.2 ;16.9 ;225 ;
460 ;0:01.12 ;3482 ;0 ;77;0.823 ;5.6 ;16.9 ;201 ;
460 ;0:01.13 ;3460 ;0 ;77;0.822 ;5.6 ;16.8 ;200 ;
460 ;0:01.14 ;3461 ;0 ;77;0.824 ;5.6 ;16.7 ;198 ;
460 ;0:01.15 ;3457 ;0 ;77;0.819 ;5.6 ;16.8 ;200 ;
460 ;0:01.16 ;3453 ;0 ;77;0.819 ;5.6 ;16.7 ;198 ;
460 ;0:01.17 ;3485 ;0 ;77;0.820 ;5.6 ;16.9 ;201 ;
460 ;0:01.18 ;3494 ;0 ;77;0.828 ;6.2 ;16.9 ;172 ;
460 ;0:01.19 ;3498 ;0 ;77;0.826 ;6.2 ;17.0 ;174 ;
460 ;0:01.20 ;3469 ;0 ;77;0.827 ;6.2 ;16.8 ;170 ;
460 ;0:01.21 ;3427 ;0 ;77;0.826 ;6.2 ;16.6 ;167 ;
460 ;0:01.22 ;3450 ;0 ;77;0.822 ;6.2 ;16.7 ;169 ;
460 ;0:01.23 ;3465 ;0 ;77;0.821 ;6.3 ;16.8 ;166 ;
460 ;0:01.24 ;3490 ;0 ;77;0.823 ;6.3 ;16.9 ;168 ;
460 ;0:01.25 ;3467 ;0 ;77;0.833 ;6.3 ;16.8 ;166 ;
460 ;0:01.26 ;3449 ;0 ;77;0.830 ;6.3 ;16.7 ;165 ;
460 ;0:01.27 ;3455 ;0 ;78;0.833 ;6.3 ;16.7 ;165 ;
460 ;0:01.28 ;3480 ;0 ;78;0.829 ;6.5 ;16.9 ;160 ;
460 ;0:01.29 ;3478 ;0 ;78;0.825 ;6.5 ;16.9 ;160 ;
460 ;0:01.30 ;3457 ;0 ;78;0.828 ;6.5 ;16.8 ;158 ;
460 ;0:01.31 ;3445 ;0 ;77;0.830 ;6.5 ;16.7 ;156 ;
460 ;0:01.32 ;3399 ;0 ;78;0.833 ;7.0 ;16.5 ;135 ;
460 ;0:01.33 ;3388 ;0 ;78;0.827 ;7.0 ;16.4 ;134 ;
460 ;0:01.34 ;3394 ;0 ;78;0.831 ;7.0 ;16.6 ;137 ;
460 ;0:01.35 ;3448 ;0 ;78;0.824 ;7.0 ;16.7 ;138 ;
460 ;0:01.36 ;3442 ;0 ;78;0.823 ;7.0 ;16.7 ;138 ;
460 ;0:01.37 ;3409 ;0 ;78;0.824 ;7.2 ;16.5 ;129 ;
460 ;0:01.38 ;3399 ;0 ;78;0.828 ;7.2 ;16.5 ;129 ;
460 ;0:01.39 ;3369 ;0 ;78;0.830 ;7.2 ;16.3 ;126 ;
460 ;0:01.40 ;3379 ;0 ;78;0.827 ;7.2 ;16.4 ;127 ;
460 ;0:01.41 ;3391 ;0 ;78;0.835 ;7.9 ;16.5 ;108 ;
460 ;0:01.42 ;3418 ;0 ;78;0.830 ;7.9 ;16.6 ;110 ;
460 ;0:01.43 ;3405 ;0 ;78;0.832 ;7.9 ;16.5 ;108 ;
460 ;0:01.44 ;3382 ;0 ;78;0.825 ;7.9 ;16.4 ;107 ;
460 ;0:01.45 ;3385 ;0 ;78;0.832 ;7.8 ;16.4 ;110 ;
460 ;0:01.46 ;3370 ;0 ;78;0.833 ;7.8 ;16.3 ;108 ;
460 ;0:01.47 ;3377 ;0 ;78;0.833 ;7.8 ;16.4 ;110 ;
460 ;0:01.48 ;3361 ;0 ;78;0.834 ;7.8 ;16.3 ;108 ;
460 ;0:01.49 ;3373 ;0 ;78;0.834 ;8.4 ;16.3 ;94 ;
460 ;0:01.50 ;3320 ;0 ;78;0.839 ;8.4 ;16.1 ;91 ;
460 ;0:01.51 ;3299 ;0 ;78;0.833 ;8.4 ;16.0 ;90 ;
460 ;0:01.52 ;3328 ;0 ;78;0.833 ;8.4 ;16.1 ;91 ;
460 ;0:01.53 ;3354 ;0 ;78;0.833 ;8.6 ;16.3 ;89 ;
460 ;0:01.54 ;3384 ;0 ;78;0.837 ;8.6 ;16.4 ;90 ;
460 ;0:01.55 ;3363 ;0 ;78;0.839 ;8.6 ;16.3 ;89 ;
460 ;0:01.56 ;3329 ;0 ;78;0.837 ;8.6 ;16.1 ;87 ;
460 ;0:01.57 ;3308 ;0 ;78;0.838 ;8.6 ;16.0 ;86 ;
460 ;0:01.58 ;3303 ;0 ;78;0.830 ;8.6 ;16.0 ;86 ;
460 ;0:01.59 ;3336 ;0 ;78;0.833 ;9.0 ;16.2 ;80 ;
460 ;0:01.60 ;3332 ;0 ;78;0.826 ;9.0 ;16.2 ;80 ;
460 ;0:01.61 ;3347 ;0 ;78;0.827 ;9.0 ;16.2 ;80 ;
460 ;0:01.62 ;3348 ;0 ;78;0.827 ;9.0 ;16.2 ;80 ;
460 ;0:01.63 ;3351 ;0 ;78;0.831 ;9.1 ;16.2 ;78 ;
460 ;0:01.64 ;3358 ;0 ;78;0.833 ;9.1 ;16.3 ;79 ;
460 ;0:01.65 ;3345 ;0 ;78;0.831 ;9.1 ;16.2 ;78 ;
460 ;0:01.66 ;3305 ;0 ;78;0.828 ;9.0 ;16.0 ;77 ;
460 ;0:01.67 ;3323 ;0 ;78;0.824 ;9.0 ;16.1 ;78 ;
460 ;0:01.68 ;3339 ;0 ;78;0.828 ;9.0 ;16.2 ;80 ;
460 ;0:01.69 ;3350 ;0 ;78;0.820 ;9.7 ;16.2 ;67 ;
460 ;0:01.70 ;3355 ;0 ;78;0.821 ;9.7 ;16.3 ;68 ;
460 ;0:01.71 ;3353 ;0 ;78;0.822 ;9.7 ;16.3 ;68 ;
460 ;0:01.72 ;3349 ;0 ;78;0.826 ;9.7 ;16.2 ;67 ;
460 ;0:01.73 ;3336 ;0 ;78;0.828 ;9.3 ;16.2 ;74 ;
460 ;0:01.74 ;3365 ;0 ;78;0.815 ;9.3 ;16.3 ;75 ;
460 ;0:01.75 ;3380 ;0 ;78;0.818 ;9.3 ;16.4 ;76 ;
460 ;0:01.76 ;3356 ;0 ;78;0.814 ;9.4 ;16.3 ;73 ;
460 ;0:01.77 ;3330 ;0 ;78;0.816 ;9.4 ;16.1 ;71 ;
460 ;0:01.78 ;3314 ;0 ;78;0.807 ;9.4 ;16.1 ;71 ;
460 ;0:01.79 ;3321 ;0 ;78;0.812 ;9.3 ;16.1 ;73 ;
460 ;0:01.80 ;3322 ;0 ;78;0.814 ;9.3 ;16.1 ;73 ;
460 ;0:01.81 ;3362 ;0 ;78;0.816 ;9.3 ;16.3 ;75 ;
460 ;0:01.82 ;3369 ;0 ;78;0.825 ;9.9 ;16.3 ;64 ;
460 ;0:01.83 ;3360 ;0 ;78;0.822 ;9.9 ;16.3 ;64 ;
460 ;0:01.84 ;3352 ;0 ;78;0.826 ;9.9 ;16.2 ;63 ;
460 ;0:01.85 ;3338 ;0 ;78;0.821 ;9.6 ;16.2 ;68 ;
460 ;0:01.86 ;3335 ;0 ;78;0.823 ;9.6 ;16.2 ;68 ;
460 ;0:01.87 ;3328 ;0 ;78;0.815 ;9.6 ;16.1 ;67 ;
460 ;0:01.88 ;3356 ;0 ;78;0.820 ;9.9 ;16.3 ;64 ;
460 ;0:01.89 ;3360 ;0 ;78;0.823 ;9.9 ;16.3 ;64 ;
460 ;0:01.90 ;3357 ;0 ;78;0.826 ;9.9 ;16.3 ;64 ;
460 ;0:01.91 ;3354 ;0 ;78;0.828 ;9.9 ;16.3 ;64 ;
460 ;0:01.92 ;3359 ;0 ;78;0.825 ;9.9 ;16.3 ;64 ;
460 ;0:01.93 ;3308 ;0 ;78;0.828 ;9.9 ;16.0 ;61 ;
460 ;0:01.94 ;3291 ;0 ;78;0.823 ;9.9 ;16.0 ;61 ;
460 ;0:01.95 ;3322 ;0 ;78;0.825 ;9.9 ;16.1 ;62 ;
460 ;0:01.96 ;3352 ;0 ;78;0.818 ;9.9 ;16.2 ;63 ;
460 ;0:01.97 ;3369 ;0 ;78;0.824 ;9.7 ;16.3 ;68 ;
460 ;0:01.98 ;3343 ;0 ;78;0.827 ;9.7 ;16.2 ;67 ;
460 ;0:01.99 ;3306 ;0 ;78;0.828 ;9.7 ;16.0 ;64 ;
460 ;0:02.00 ;3282 ;0 ;78;0.830 ;10.1 ;15.9 ;57 ;
460 ;0:02.01 ;3268 ;0 ;78;0.827 ;10.1 ;15.8 ;56 ;
460 ;0:02.02 ;3260 ;0 ;78;0.831 ;10.1 ;15.9 ;57 ;
460 ;0:02.03 ;3297 ;0 ;78;0.826 ;9.5 ;16.0 ;68 ;
460 ;0:02.04 ;3301 ;0 ;78;0.829 ;9.5 ;16.0 ;68 ;
460 ;0:02.05 ;3278 ;0 ;78;0.823 ;9.5 ;15.9 ;67 ;
460 ;0:02.06 ;3280 ;0 ;78;0.822 ;10.5 ;15.9 ;51 ;
460 ;0:02.07 ;3293 ;0 ;78;0.823 ;10.5 ;16.0 ;52 ;
460 ;0:02.08 ;3295 ;0 ;78;0.824 ;10.5 ;16.0 ;52 ;
460 ;0:02.09 ;3283 ;0 ;78;0.829 ;10.1 ;15.9 ;57 ;
460 ;0:02.10 ;3303 ;0 ;78;0.825 ;10.1 ;16.0 ;58 ;
460 ;0:02.11 ;3295 ;0 ;78;0.829 ;10.1 ;16.0 ;58 ;
460 ;0:02.12 ;3283 ;0 ;78;0.824 ;10.3 ;15.9 ;54 ;
460 ;0:02.13 ;3277 ;0 ;78;0.828 ;10.3 ;15.9 ;54 ;
460 ;0:02.14 ;3283 ;0 ;78;0.825 ;10.3 ;15.9 ;54 ;
460 ;0:02.15 ;3297 ;0 ;78;0.818 ;10.5 ;16.0 ;52 ;
460 ;0:02.16 ;3286 ;0 ;78;0.815 ;10.5 ;15.9 ;51 ;
460 ;0:02.17 ;3311 ;0 ;78;0.815 ;10.4 ;16.0 ;53 ;
460 ;0:02.18 ;3296 ;0 ;78;0.822 ;10.4 ;16.0 ;53 ;
460 ;0:02.19 ;3273 ;0 ;78;0.820 ;10.4 ;15.9 ;52 ;
460 ;0:02.20 ;3269 ;0 ;78;0.824 ;10.6 ;15.8 ;49 ;
460 ;0:02.21 ;3264 ;0 ;78;0.820 ;10.6 ;15.8 ;49 ;
460 ;0:02.22 ;3255 ;0 ;78;0.823 ;10.6 ;15.8 ;49 ;
460 ;0:02.23 ;3263 ;0 ;78;0.824 ;11.3 ;15.7 ;38 ;
460 ;0:02.24 ;3251 ;0 ;78;0.822 ;11.3 ;15.8 ;39 ;
460 ;0:02.25 ;3256 ;0 ;78;0.824 ;11.3 ;15.8 ;39 ;
460 ;0:02.26 ;3246 ;0 ;78;0.819 ;10.3 ;15.7 ;52 ;
460 ;0:02.27 ;3252 ;0 ;78;0.819 ;10.3 ;15.8 ;53 ;
460 ;0:02.28 ;3278 ;0 ;78;0.815 ;10.7 ;15.9 ;48 ;
460 ;0:02.29 ;3273 ;0 ;78;0.823 ;10.7 ;15.9 ;48 ;
460 ;0:02.30 ;3274 ;0 ;78;0.821 ;10.7 ;15.9 ;48 ;
460 ;0:02.31 ;3275 ;0 ;78;0.821 ;10.4 ;15.9 ;52 ;
460 ;0:02.32 ;3280 ;0 ;78;0.821 ;10.4 ;15.9 ;52 ;
460 ;0:02.33 ;3275 ;0 ;78;0.820 ;10.4 ;15.9 ;52 ;
460 ;0:02.34 ;3267 ;0 ;78;0.822 ;10.6 ;15.8 ;49 ;
460 ;0:02.35 ;3241 ;0 ;78;0.818 ;10.6 ;15.7 ;48 ;
460 ;0:02.36 ;3232 ;0 ;78;0.822 ;10.6 ;15.7 ;48 ;
460 ;0:02.37 ;3240 ;0 ;78;0.816 ;10.6 ;15.7 ;48 ;
460 ;0:02.38 ;3230 ;0 ;78;0.818 ;10.6 ;15.7 ;48 ;
460 ;0:02.39 ;3263 ;0 ;78;0.811 ;10.6 ;15.8 ;49 ;
460 ;0:02.40 ;3281 ;0 ;78;0.811 ;11.1 ;15.9 ;43 ;
460 ;0:02.41 ;3283 ;0 ;78;0.814 ;11.1 ;15.9 ;43 ;
460 ;0:02.42 ;3267 ;0 ;78;0.814 ;11.0 ;15.8 ;43 ;
460 ;0:02.43 ;3254 ;0 ;78;0.817 ;11.0 ;15.8 ;43 ;
460 ;0:02.44 ;3238 ;0 ;78;0.814 ;11.0 ;15.7 ;42 ;
460 ;0:02.45 ;3235 ;0 ;78;0.818 ;11.4 ;15.7 ;37 ;
460 ;0:02.46 ;3240 ;0 ;78;0.813 ;11.4 ;15.8 ;38 ;
460 ;0:02.47 ;3255 ;0 ;78;0.817 ;11.4 ;15.8 ;38 ;
460 ;0:02.48 ;3261 ;0 ;78;0.816 ;11.7 ;15.8 ;35 ;
460 ;0:02.49 ;3250 ;0 ;78;0.815 ;11.7 ;15.8 ;35 ;
460 ;0:02.50 ;3281 ;0 ;78;0.813 ;11.2 ;15.9 ;41 ;
460 ;0:02.51 ;3290 ;0 ;78;0.810 ;11.2 ;15.9 ;41 ;
460 ;0:02.52 ;3280 ;0 ;78;0.816 ;11.2 ;15.9 ;41 ;
460 ;0:02.53 ;3280 ;0 ;78;0.814 ;11.2 ;15.9 ;41 ;
460 ;0:02.54 ;3273 ;0 ;78;0.820 ;11.2 ;15.9 ;41 ;
460 ;0:02.55 ;3260 ;0 ;78;0.815 ;12.0 ;15.8 ;31 ;
460 ;0:02.56 ;3277 ;0 ;78;0.819 ;12.0 ;15.9 ;32 ;
460 ;0:02.57 ;3260 ;0 ;78;0.817 ;12.0 ;15.8 ;31 ;
460 ;0:02.58 ;3287 ;0 ;78;0.817 ;11.0 ;15.9 ;44 ;
460 ;0:02.59 ;3275 ;0 ;78;0.818 ;11.0 ;15.9 ;44 ;
460 ;0:02.60 ;3264 ;0 ;78;0.813 ;12.4 ;15.8 ;27 ;
460 ;0:02.61 ;3258 ;0 ;78;0.813 ;12.4 ;15.8 ;27 ;
460 ;0:02.62 ;3237 ;0 ;78;0.809 ;12.4 ;15.7 ;26 ;
460 ;0:02.63 ;3244 ;0 ;78;0.816 ;11.5 ;15.7 ;36 ;
460 ;0:02.64 ;3248 ;0 ;78;0.817 ;11.5 ;15.7 ;36 ;
460 ;0:02.65 ;3282 ;0 ;78;0.821 ;12.3 ;15.9 ;29 ;
460 ;0:02.66 ;3305 ;0 ;78;0.821 ;12.3 ;16.0 ;30 ;
460 ;0:02.67 ;3307 ;0 ;78;0.820 ;12.3 ;16.0 ;30 ;
460 ;0:02.68 ;3292 ;0 ;78;0.822 ;12.7 ;16.0 ;25 ;
460 ;0:02.69 ;3252 ;0 ;78;0.818 ;12.7 ;15.8 ;24 ;
460 ;0:02.70 ;3261 ;0 ;78;0.822 ;12.3 ;15.8 ;28 ;
460 ;0:02.71 ;3272 ;0 ;78;0.816 ;12.3 ;15.9 ;29 ;
460 ;0:02.72 ;3304 ;0 ;78;0.812 ;12.3 ;16.0 ;30 ;
460 ;0:02.73 ;3319 ;0 ;78;0.807 ;12.8 ;16.1 ;25 ;
460 ;0:02.74 ;3311 ;0 ;78;0.812 ;12.8 ;16.0 ;25 ;
460 ;0:02.75 ;3286 ;0 ;78;0.814 ;13.1 ;15.9 ;21 ;
460 ;0:02.76 ;3281 ;0 ;78;0.814 ;13.1 ;15.9 ;21 ;
460 ;0:02.77 ;3274 ;0 ;78;0.816 ;12.3 ;15.9 ;29 ;
460 ;0:02.78 ;3283 ;0 ;78;0.813 ;12.3 ;15.9 ;29 ;
460 ;0:02.79 ;3305 ;0 ;78;0.817 ;13.4 ;16.2 ;20 ;
460 ;0:02.80 ;3364 ;0 ;78;0.808 ;13.4 ;16.3 ;21 ;
460 ;0:02.81 ;3370 ;0 ;78;0.803 ;13.4 ;16.3 ;21 ;
460 ;0:02.82 ;3330 ;0 ;78;0.795 ;12.5 ;16.1 ;28 ;
460 ;0:02.83 ;3304 ;0 ;78;0.798 ;12.5 ;16.0 ;28 ;
460 ;0:02.84 ;3287 ;0 ;77;0.802 ;13.0 ;15.9 ;22 ;
460 ;0:02.85 ;3293 ;0 ;78;0.802 ;13.0 ;16.0 ;23 ;
460 ;0:02.86 ;3317 ;0 ;78;0.805 ;12.9 ;16.1 ;24 ;
460 ;0:02.87 ;3349 ;0 ;78;0.802 ;12.9 ;16.2 ;25 ;
460 ;0:02.88 ;3378 ;0 ;78;0.806 ;12.9 ;16.5 ;27 ;
460 ;0:02.89 ;3375 ;0 ;78;0.802 ;13.6 ;16.4 ;20 ;
460 ;0:02.90 ;3380 ;0 ;78;0.804 ;13.6 ;16.4 ;20 ;
460 ;0:02.91 ;3336 ;0 ;78;0.798 ;13.5 ;16.2 ;20 ;
460 ;0:02.92 ;3296 ;0 ;78;0.801 ;13.5 ;16.0 ;18 ;
460 ;0:02.93 ;3302 ;0 ;77;0.805 ;13.7 ;16.0 ;16 ;
460 ;0:02.94 ;3332 ;0 ;78;0.804 ;13.7 ;16.2 ;18 ;
460 ;0:02.95 ;3365 ;0 ;78;0.808 ;13.8 ;16.3 ;18 ;
460 ;0:02.96 ;3384 ;0 ;78;0.803 ;13.8 ;16.4 ;18 ;
460 ;0:02.97 ;3338 ;0 ;78;0.814 ;14.5 ;16.2 ;11 ;
460 ;0:02.98 ;3322 ;0 ;78;0.809 ;14.5 ;16.1 ;11 ;
460 ;0:02.99 ;3323 ;0 ;78;0.809 ;13.3 ;16.1 ;21 ;
460 ;0:03.00 ;3347 ;0 ;78;0.805 ;13.3 ;16.2 ;21 ;
460 ;0:03.01 ;3391 ;0 ;78;0.808 ;13.9 ;16.4 ;17 ;
460 ;0:03.02 ;3407 ;0 ;78;0.813 ;13.9 ;16.5 ;18 ;
