SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;INJ;

1062 ;0:00.01 ;2783 ;0 ;0.934 ;8.8 ;0.0 ;3.35 ;
1062 ;0:00.02 ;2803 ;0 ;0.932 ;8.8 ;0.0 ;3.34 ;
1062 ;0:00.03 ;2839 ;0 ;0.932 ;8.8 ;0.0 ;3.34 ;
1062 ;0:00.04 ;2788 ;0 ;0.931 ;8.8 ;0.0 ;3.35 ;
1062 ;0:00.05 ;2748 ;0 ;0.930 ;8.8 ;0.0 ;3.35 ;
1062 ;0:00.06 ;2734 ;0 ;0.930 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.07 ;2770 ;0 ;0.928 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.08 ;2770 ;0 ;0.927 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.09 ;2802 ;0 ;0.925 ;9.1 ;0.0 ;3.34 ;
1062 ;0:00.10 ;2792 ;0 ;0.923 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.11 ;2788 ;0 ;0.922 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.12 ;2784 ;0 ;0.921 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.13 ;2749 ;0 ;0.919 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.14 ;2736 ;0 ;0.918 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.15 ;2742 ;0 ;0.915 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.16 ;2779 ;0 ;0.912 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.17 ;2784 ;0 ;0.909 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.18 ;2752 ;0 ;0.905 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.19 ;2692 ;0 ;0.902 ;8.7 ;0.0 ;3.36 ;
1062 ;0:00.20 ;2694 ;0 ;0.900 ;8.7 ;0.0 ;3.36 ;
1062 ;0:00.21 ;2694 ;0 ;0.898 ;8.7 ;0.0 ;3.36 ;
1062 ;0:00.22 ;2690 ;0 ;0.895 ;9.3 ;0.0 ;3.36 ;
1062 ;0:00.23 ;2711 ;0 ;0.892 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.24 ;2738 ;0 ;0.888 ;9.3 ;0.0 ;3.35 ;
1062 ;0:00.25 ;2783 ;0 ;0.884 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.26 ;2777 ;0 ;0.881 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.27 ;2729 ;0 ;0.878 ;9.1 ;0.0 ;3.35 ;
1062 ;0:00.28 ;2650 ;0 ;0.877 ;9.4 ;0.0 ;3.36 ;
1062 ;0:00.29 ;2655 ;0 ;0.875 ;9.4 ;0.0 ;3.36 ;
1062 ;0:00.30 ;2629 ;0 ;0.874 ;9.4 ;0.0 ;3.36 ;
1062 ;0:00.31 ;2629 ;0 ;0.875 ;9.4 ;0.0 ;3.36 ;
1062 ;0:00.32 ;2631 ;0 ;0.876 ;9.6 ;0.0 ;3.36 ;
1062 ;0:00.33 ;2639 ;0 ;0.878 ;9.6 ;0.0 ;3.36 ;
1062 ;0:00.34 ;2669 ;0 ;0.880 ;9.6 ;0.0 ;3.36 ;
1062 ;0:00.35 ;2670 ;0 ;0.882 ;9.0 ;0.0 ;3.36 ;
1062 ;0:00.36 ;2605 ;0 ;0.885 ;9.0 ;0.0 ;3.36 ;
1062 ;0:00.37 ;2557 ;0 ;0.888 ;9.0 ;0.0 ;3.37 ;
1062 ;0:00.38 ;2576 ;0 ;0.891 ;9.5 ;0.0 ;3.37 ;
1062 ;0:00.39 ;2576 ;0 ;0.895 ;9.5 ;0.0 ;3.37 ;
1062 ;0:00.40 ;2564 ;0 ;0.900 ;9.5 ;0.0 ;3.37 ;
1062 ;0:00.41 ;2572 ;0 ;0.905 ;9.7 ;0.0 ;3.37 ;
1062 ;0:00.42 ;2570 ;0 ;0.910 ;9.7 ;0.0 ;3.37 ;
1062 ;0:00.43 ;2588 ;0 ;0.915 ;9.7 ;0.0 ;3.37 ;
1062 ;0:00.44 ;2564 ;0 ;0.918 ;9.3 ;0.0 ;3.37 ;
1062 ;0:00.45 ;2509 ;0 ;0.919 ;9.3 ;0.0 ;3.37 ;
1062 ;0:00.46 ;2509 ;0 ;0.922 ;9.3 ;0.0 ;3.38 ;
1062 ;0:00.47 ;2482 ;0 ;0.924 ;9.9 ;0.0 ;3.38 ;
1062 ;0:00.48 ;2496 ;0 ;0.926 ;9.9 ;0.0 ;3.38 ;
1062 ;0:00.49 ;2503 ;0 ;0.930 ;9.9 ;0.0 ;3.37 ;
1062 ;0:00.50 ;2516 ;0 ;0.932 ;10.0 ;0.0 ;3.37 ;
1062 ;0:00.51 ;2515 ;0 ;0.935 ;10.0 ;0.0 ;3.37 ;
1062 ;0:00.52 ;2515 ;0 ;0.937 ;10.0 ;0.0 ;3.37 ;
1062 ;0:00.53 ;2534 ;0 ;0.938 ;9.6 ;0.0 ;3.37 ;
1062 ;0:00.54 ;2469 ;0 ;0.939 ;9.6 ;0.0 ;3.38 ;
1062 ;0:00.55 ;2382 ;0 ;0.940 ;9.6 ;0.0 ;3.39 ;
1062 ;0:00.56 ;2329 ;0 ;0.940 ;9.7 ;0.0 ;3.39 ;
1062 ;0:00.57 ;2368 ;0 ;0.941 ;9.7 ;0.0 ;3.39 ;
1062 ;0:00.58 ;2368 ;0 ;0.942 ;9.7 ;0.0 ;3.39 ;
1062 ;0:00.59 ;2388 ;0 ;0.942 ;10.0 ;0.0 ;3.39 ;
1062 ;0:00.60 ;2409 ;0 ;0.942 ;10.0 ;0.0 ;3.38 ;
1062 ;0:00.61 ;2398 ;0 ;0.942 ;10.0 ;0.0 ;3.39 ;
1062 ;0:00.62 ;2353 ;0 ;0.941 ;9.8 ;0.0 ;3.39 ;
1062 ;0:00.63 ;2353 ;0 ;0.941 ;9.8 ;0.0 ;3.39 ;
1062 ;0:00.64 ;2258 ;0 ;0.940 ;9.8 ;0.0 ;3.40 ;
1062 ;0:00.65 ;2194 ;0 ;0.939 ;9.9 ;0.0 ;3.41 ;
1062 ;0:00.66 ;2222 ;0 ;0.938 ;9.9 ;0.0 ;3.40 ;
1062 ;0:00.67 ;2222 ;0 ;0.937 ;9.9 ;0.0 ;3.40 ;
1062 ;0:00.68 ;2254 ;0 ;0.936 ;10.3 ;0.0 ;3.40 ;
1062 ;0:00.69 ;2236 ;0 ;0.936 ;10.3 ;0.0 ;3.40 ;
1062 ;0:00.70 ;2169 ;0 ;0.935 ;10.3 ;0.0 ;3.41 ;
1062 ;0:00.71 ;2169 ;0 ;0.935 ;10.3 ;0.0 ;3.41 ;
1062 ;0:00.72 ;2064 ;0 ;0.935 ;10.3 ;0.0 ;3.42 ;
1062 ;0:00.73 ;2048 ;0 ;0.936 ;10.3 ;0.0 ;3.42 ;
1062 ;0:00.74 ;2048 ;0 ;0.938 ;10.2 ;0.0 ;3.42 ;
1062 ;0:00.75 ;2078 ;0 ;0.939 ;10.2 ;0.0 ;3.42 ;
1062 ;0:00.76 ;2132 ;0 ;0.940 ;10.2 ;0.0 ;3.41 ;
1062 ;0:00.77 ;2189 ;0 ;0.942 ;10.5 ;0.0 ;3.41 ;
1062 ;0:00.78 ;2189 ;0 ;0.944 ;10.5 ;0.0 ;3.41 ;
1062 ;0:00.79 ;2156 ;0 ;0.946 ;10.3 ;0.0 ;3.41 ;
1062 ;0:00.80 ;2048 ;0 ;0.947 ;10.3 ;0.0 ;3.42 ;
1062 ;0:00.81 ;2048 ;0 ;0.946 ;10.3 ;0.0 ;3.42 ;
1062 ;0:00.82 ;1872 ;0 ;0.945 ;10.2 ;0.0 ;3.45 ;
1062 ;0:00.83 ;1798 ;0 ;0.945 ;10.2 ;0.0 ;3.47 ;
1062 ;0:00.84 ;1798 ;0 ;0.944 ;10.2 ;0.0 ;3.47 ;
1062 ;0:00.85 ;1840 ;0 ;0.941 ;10.3 ;0.0 ;3.46 ;
1062 ;0:00.86 ;1908 ;0 ;0.938 ;10.3 ;0.0 ;3.44 ;
1062 ;0:00.87 ;1908 ;0 ;0.936 ;10.3 ;0.0 ;3.44 ;
1062 ;0:00.88 ;1978 ;0 ;0.933 ;10.0 ;0.0 ;3.43 ;
1062 ;0:00.89 ;1978 ;0 ;0.931 ;10.0 ;0.0 ;3.43 ;
1062 ;0:00.90 ;1971 ;0 ;0.929 ;10.0 ;0.0 ;3.43 ;
1062 ;0:00.91 ;1969 ;0 ;0.927 ;10.9 ;0.0 ;3.43 ;
1062 ;0:00.92 ;1969 ;0 ;0.926 ;10.9 ;0.0 ;3.43 ;
1062 ;0:00.93 ;1868 ;0 ;0.926 ;10.9 ;0.0 ;3.45 ;
1062 ;0:00.94 ;1762 ;0 ;0.927 ;10.0 ;0.0 ;3.47 ;
1062 ;0:00.95 ;1762 ;0 ;0.927 ;10.0 ;0.0 ;3.47 ;
1062 ;0:00.96 ;1792 ;0 ;0.928 ;11.0 ;0.0 ;3.47 ;
1062 ;0:00.97 ;1854 ;0 ;0.931 ;11.0 ;0.0 ;3.45 ;
1062 ;0:00.98 ;1854 ;0 ;0.933 ;11.0 ;0.0 ;3.45 ;
1062 ;0:00.99 ;1870 ;0 ;0.936 ;10.3 ;0.0 ;3.45 ;
1062 ;0:01.00 ;1870 ;0 ;0.939 ;10.3 ;0.0 ;3.45 ;
1062 ;0:01.01 ;1894 ;0 ;0.942 ;10.3 ;0.0 ;3.45 ;
1062 ;0:01.02 ;1885 ;0 ;0.944 ;10.9 ;0.0 ;3.45 ;
1062 ;0:01.03 ;1885 ;0 ;0.946 ;10.9 ;0.0 ;3.45 ;
1062 ;0:01.04 ;1940 ;0 ;0.948 ;10.9 ;0.0 ;3.44 ;
1062 ;0:01.05 ;1940 ;0 ;0.950 ;10.8 ;0.0 ;3.45 ;
1062 ;0:01.06 ;1867 ;0 ;0.951 ;10.8 ;0.0 ;3.45 ;
1062 ;0:01.07 ;1798 ;0 ;0.952 ;10.8 ;0.0 ;3.47 ;
1062 ;0:01.08 ;1798 ;0 ;0.953 ;11.1 ;0.0 ;3.47 ;
1062 ;0:01.09 ;1842 ;0 ;0.953 ;11.1 ;0.0 ;3.46 ;
1062 ;0:01.10 ;1851 ;0 ;0.952 ;10.5 ;0.0 ;3.45 ;
1062 ;0:01.11 ;1851 ;0 ;0.951 ;10.5 ;0.0 ;3.45 ;
1062 ;0:01.12 ;1872 ;0 ;0.950 ;10.5 ;0.0 ;3.45 ;
1062 ;0:01.13 ;1872 ;0 ;0.948 ;10.9 ;0.0 ;3.45 ;
1062 ;0:01.14 ;1889 ;0 ;0.945 ;10.9 ;0.0 ;3.45 ;
1062 ;0:01.15 ;1866 ;0 ;0.943 ;10.9 ;0.0 ;3.45 ;
1062 ;0:01.16 ;1866 ;0 ;0.940 ;10.8 ;0.0 ;3.45 ;
1062 ;0:01.17 ;1897 ;0 ;0.938 ;10.8 ;0.0 ;3.45 ;
1062 ;0:01.18 ;1798 ;0 ;0.937 ;10.8 ;0.0 ;3.47 ;
1062 ;0:01.19 ;1798 ;0 ;0.936 ;10.8 ;0.0 ;3.47 ;
1062 ;0:01.20 ;1761 ;0 ;0.934 ;10.8 ;0.0 ;3.47 ;
1062 ;0:01.21 ;1761 ;0 ;0.933 ;10.5 ;0.0 ;3.47 ;
1062 ;0:01.22 ;1800 ;0 ;0.932 ;10.5 ;0.0 ;3.46 ;
1062 ;0:01.23 ;1869 ;0 ;0.932 ;10.5 ;0.0 ;3.45 ;
1062 ;0:01.24 ;1869 ;0 ;0.932 ;11.2 ;0.0 ;3.45 ;
1062 ;0:01.25 ;1895 ;0 ;0.931 ;11.2 ;0.0 ;3.45 ;
1062 ;0:01.26 ;1895 ;0 ;0.932 ;11.2 ;0.0 ;3.45 ;
1062 ;0:01.27 ;1809 ;0 ;0.932 ;11.0 ;0.0 ;3.46 ;
1062 ;0:01.28 ;1775 ;0 ;0.934 ;11.0 ;0.0 ;3.47 ;
1062 ;0:01.29 ;1775 ;0 ;0.934 ;11.1 ;0.0 ;3.47 ;
1062 ;0:01.30 ;1845 ;0 ;0.932 ;11.1 ;0.0 ;3.46 ;
