SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;

923 ;0:00.01 ;2442 ;0 ;86;0.987 ;3.2 ;
923 ;0:00.02 ;2442 ;0 ;86;0.991 ;3.2 ;
923 ;0:00.03 ;2428 ;0 ;86;0.986 ;3.2 ;
923 ;0:00.04 ;2401 ;0 ;86;0.984 ;3.2 ;
923 ;0:00.05 ;2434 ;0 ;86;0.985 ;3.2 ;
923 ;0:00.06 ;2407 ;0 ;86;0.989 ;3.9 ;
923 ;0:00.07 ;2407 ;0 ;86;0.994 ;3.9 ;
923 ;0:00.08 ;2416 ;0 ;86;0.992 ;3.9 ;
923 ;0:00.09 ;2410 ;0 ;86;0.989 ;3.9 ;
923 ;0:00.10 ;2453 ;0 ;86;0.988 ;3.9 ;
923 ;0:00.11 ;2433 ;0 ;86;0.996 ;3.9 ;
923 ;0:00.12 ;2443 ;0 ;86;0.992 ;3.9 ;
923 ;0:00.13 ;2443 ;0 ;86;0.995 ;3.9 ;
923 ;0:00.14 ;2420 ;0 ;85;0.989 ;3.9 ;
923 ;0:00.15 ;2457 ;0 ;86;0.975 ;3.9 ;
923 ;0:00.16 ;2437 ;0 ;86;0.984 ;3.9 ;
923 ;0:00.17 ;2437 ;0 ;86;0.982 ;3.9 ;
923 ;0:00.18 ;2437 ;0 ;86;0.986 ;3.9 ;
923 ;0:00.19 ;2424 ;0 ;85;0.980 ;3.9 ;
923 ;0:00.20 ;2469 ;0 ;86;0.978 ;3.9 ;
923 ;0:00.21 ;2442 ;0 ;86;0.979 ;3.9 ;
923 ;0:00.22 ;2437 ;0 ;86;0.984 ;3.9 ;
923 ;0:00.23 ;2437 ;0 ;86;0.989 ;4.3 ;
923 ;0:00.24 ;2395 ;0 ;85;0.988 ;4.3 ;
923 ;0:00.25 ;2419 ;0 ;86;0.983 ;4.3 ;
923 ;0:00.26 ;2415 ;0 ;86;0.984 ;4.3 ;
923 ;0:00.27 ;2446 ;0 ;86;0.990 ;4.3 ;
923 ;0:00.28 ;2446 ;0 ;86;0.987 ;4.3 ;
923 ;0:00.29 ;2443 ;0 ;85;0.991 ;4.3 ;
923 ;0:00.30 ;2482 ;0 ;86;0.983 ;4.6 ;
923 ;0:00.31 ;2447 ;0 ;86;0.995 ;4.6 ;
923 ;0:00.32 ;2442 ;0 ;86;1.001 ;4.6 ;
923 ;0:00.33 ;2442 ;0 ;86;1.001 ;4.6 ;
923 ;0:00.34 ;2442 ;0 ;85;1.003 ;4.6 ;
923 ;0:00.35 ;2491 ;0 ;86;1.000 ;4.6 ;
923 ;0:00.36 ;2475 ;0 ;86;0.998 ;4.6 ;
923 ;0:00.37 ;2480 ;0 ;86;0.998 ;4.7 ;
923 ;0:00.38 ;2441 ;0 ;86;1.003 ;4.7 ;
923 ;0:00.39 ;2472 ;0 ;86;1.005 ;4.7 ;
923 ;0:00.40 ;2472 ;0 ;86;1.006 ;4.7 ;
923 ;0:00.41 ;2450 ;0 ;85;1.003 ;4.7 ;
923 ;0:00.42 ;2466 ;0 ;86;0.998 ;4.7 ;
923 ;0:00.43 ;2466 ;0 ;86;1.006 ;5.1 ;
923 ;0:00.44 ;2506 ;0 ;86;1.004 ;5.1 ;
923 ;0:00.45 ;2506 ;0 ;86;1.008 ;5.1 ;
923 ;0:00.46 ;2496 ;0 ;85;1.004 ;5.1 ;
923 ;0:00.47 ;2479 ;0 ;85;1.000 ;5.1 ;
923 ;0:00.48 ;2415 ;0 ;86;0.990 ;5.1 ;
923 ;0:00.49 ;2434 ;0 ;86;0.997 ;5.3 ;
923 ;0:00.50 ;2436 ;0 ;86;0.999 ;5.3 ;
923 ;0:00.51 ;2436 ;0 ;85;0.997 ;5.3 ;
923 ;0:00.52 ;2474 ;0 ;85;0.997 ;5.3 ;
923 ;0:00.53 ;2463 ;0 ;85;0.988 ;5.3 ;
923 ;0:00.54 ;2490 ;0 ;86;0.998 ;5.3 ;
923 ;0:00.55 ;2466 ;0 ;86;0.995 ;5.3 ;
923 ;0:00.56 ;2466 ;0 ;86;0.992 ;5.3 ;
923 ;0:00.57 ;2461 ;0 ;85;0.989 ;5.3 ;
923 ;0:00.58 ;2476 ;0 ;85;0.985 ;5.3 ;
923 ;0:00.59 ;2526 ;0 ;86;0.982 ;5.3 ;
923 ;0:00.60 ;2504 ;0 ;86;0.987 ;5.3 ;
923 ;0:00.61 ;2492 ;0 ;86;0.991 ;5.7 ;
923 ;0:00.62 ;2492 ;0 ;86;0.988 ;5.7 ;
923 ;0:00.63 ;2422 ;0 ;85;0.992 ;5.7 ;
923 ;0:00.64 ;2430 ;0 ;85;0.974 ;5.7 ;
923 ;0:00.65 ;2429 ;0 ;86;0.977 ;5.7 ;
923 ;0:00.66 ;2456 ;0 ;86;0.980 ;5.7 ;
923 ;0:00.67 ;2488 ;0 ;86;0.980 ;5.7 ;
923 ;0:00.68 ;2488 ;0 ;85;0.982 ;5.7 ;
923 ;0:00.69 ;2547 ;0 ;86;0.977 ;5.7 ;
923 ;0:00.70 ;2507 ;0 ;86;0.975 ;5.7 ;
923 ;0:00.71 ;2465 ;0 ;86;0.975 ;5.8 ;
923 ;0:00.72 ;2410 ;0 ;86;0.978 ;5.8 ;
923 ;0:00.73 ;2440 ;0 ;86;0.975 ;5.8 ;
923 ;0:00.74 ;2440 ;0 ;86;0.977 ;5.8 ;
923 ;0:00.75 ;2423 ;0 ;85;0.972 ;5.8 ;
923 ;0:00.76 ;2442 ;0 ;86;0.969 ;6.0 ;
923 ;0:00.77 ;2451 ;0 ;86;0.977 ;6.0 ;
923 ;0:00.78 ;2502 ;0 ;86;0.975 ;6.0 ;
923 ;0:00.79 ;2502 ;0 ;86;0.979 ;6.0 ;
923 ;0:00.80 ;2473 ;0 ;86;0.984 ;6.0 ;
923 ;0:00.81 ;2455 ;0 ;86;0.982 ;6.3 ;
923 ;0:00.82 ;2414 ;0 ;86;0.983 ;6.3 ;
923 ;0:00.83 ;2445 ;0 ;86;0.987 ;6.3 ;
923 ;0:00.84 ;2445 ;0 ;86;0.987 ;6.3 ;
923 ;0:00.85 ;2432 ;0 ;85;0.986 ;6.3 ;
923 ;0:00.86 ;2441 ;0 ;85;0.983 ;6.5 ;
923 ;0:00.87 ;2437 ;0 ;86;0.979 ;6.5 ;
923 ;0:00.88 ;2482 ;0 ;86;0.997 ;6.5 ;
923 ;0:00.89 ;2474 ;0 ;86;0.996 ;6.5 ;
923 ;0:00.90 ;2474 ;0 ;85;0.999 ;6.5 ;
923 ;0:00.91 ;2481 ;0 ;85;0.996 ;6.8 ;
923 ;0:00.92 ;2462 ;0 ;85;0.990 ;6.8 ;
923 ;0:00.93 ;2501 ;0 ;86;0.996 ;6.8 ;
923 ;0:00.94 ;2472 ;0 ;86;0.996 ;6.8 ;
923 ;0:00.95 ;2472 ;0 ;86;1.000 ;6.8 ;
923 ;0:00.96 ;2484 ;0 ;85;0.996 ;6.8 ;
923 ;0:00.97 ;2462 ;0 ;85;0.997 ;6.8 ;
923 ;0:00.98 ;2493 ;0 ;86;0.987 ;6.8 ;
923 ;0:00.99 ;2484 ;0 ;86;0.997 ;6.8 ;
923 ;0:01.00 ;2489 ;0 ;86;0.998 ;6.9 ;
923 ;0:01.01 ;2489 ;0 ;86;0.997 ;6.9 ;
923 ;0:01.02 ;2473 ;0 ;85;0.999 ;6.9 ;
923 ;0:01.03 ;2511 ;0 ;85;0.992 ;6.9 ;
923 ;0:01.04 ;2474 ;0 ;86;0.992 ;7.1 ;
923 ;0:01.05 ;2468 ;0 ;86;0.992 ;7.1 ;
923 ;0:01.06 ;2476 ;0 ;85;0.997 ;7.1 ;
923 ;0:01.07 ;2476 ;0 ;85;0.993 ;7.1 ;
923 ;0:01.08 ;2526 ;0 ;85;0.996 ;7.4 ;
923 ;0:01.09 ;2510 ;0 ;85;0.990 ;7.4 ;
923 ;0:01.10 ;2506 ;0 ;86;0.986 ;7.4 ;
923 ;0:01.11 ;2486 ;0 ;86;0.995 ;7.4 ;
923 ;0:01.12 ;2522 ;0 ;85;0.993 ;7.6 ;
923 ;0:01.13 ;2522 ;0 ;86;0.991 ;7.6 ;
923 ;0:01.14 ;2509 ;0 ;85;0.986 ;7.6 ;
923 ;0:01.15 ;2513 ;0 ;85;0.987 ;7.6 ;
923 ;0:01.16 ;2514 ;0 ;86;0.979 ;7.9 ;
923 ;0:01.17 ;2552 ;0 ;86;0.988 ;7.9 ;
923 ;0:01.18 ;2515 ;0 ;86;0.989 ;7.9 ;
923 ;0:01.19 ;2515 ;0 ;86;0.988 ;7.9 ;
923 ;0:01.20 ;2489 ;0 ;85;0.990 ;7.9 ;
923 ;0:01.21 ;2449 ;0 ;85;0.991 ;7.9 ;
923 ;0:01.22 ;2478 ;0 ;86;0.990 ;7.9 ;
923 ;0:01.23 ;2486 ;0 ;86;0.992 ;7.9 ;
923 ;0:01.24 ;2526 ;0 ;86;0.998 ;8.2 ;
923 ;0:01.25 ;2526 ;0 ;85;0.995 ;8.2 ;
923 ;0:01.26 ;2496 ;0 ;85;0.996 ;8.2 ;
923 ;0:01.27 ;2520 ;0 ;85;0.993 ;8.6 ;
923 ;0:01.28 ;2472 ;0 ;86;0.986 ;8.6 ;
923 ;0:01.29 ;2431 ;0 ;86;1.005 ;8.6 ;
923 ;0:01.30 ;2429 ;0 ;86;1.007 ;8.6 ;
923 ;0:01.31 ;2429 ;0 ;85;1.011 ;8.2 ;
923 ;0:01.32 ;2482 ;0 ;85;1.006 ;8.2 ;
923 ;0:01.33 ;2497 ;0 ;85;1.005 ;8.2 ;
923 ;0:01.34 ;2510 ;0 ;86;1.004 ;8.7 ;
923 ;0:01.35 ;2462 ;0 ;86;1.008 ;8.7 ;
923 ;0:01.36 ;2487 ;0 ;85;1.010 ;8.7 ;
923 ;0:01.37 ;2487 ;0 ;85;1.009 ;8.7 ;
923 ;0:01.38 ;2463 ;0 ;85;1.014 ;8.7 ;
923 ;0:01.39 ;2477 ;0 ;85;1.004 ;8.7 ;
923 ;0:01.40 ;2492 ;0 ;85;1.013 ;8.7 ;
923 ;0:01.41 ;2544 ;0 ;86;1.011 ;8.6 ;
923 ;0:01.42 ;2544 ;0 ;86;1.014 ;8.6 ;
923 ;0:01.43 ;2500 ;0 ;85;1.013 ;8.6 ;
923 ;0:01.44 ;2477 ;0 ;85;1.011 ;8.6 ;
923 ;0:01.45 ;2434 ;0 ;85;1.007 ;9.3 ;
923 ;0:01.46 ;2459 ;0 ;85;1.006 ;9.3 ;
923 ;0:01.47 ;2465 ;0 ;86;1.011 ;9.3 ;
923 ;0:01.48 ;2465 ;0 ;85;1.007 ;8.8 ;
923 ;0:01.49 ;2494 ;0 ;85;1.011 ;8.8 ;
923 ;0:01.50 ;2518 ;0 ;85;1.004 ;8.8 ;
923 ;0:01.51 ;2571 ;0 ;85;1.002 ;8.9 ;
923 ;0:01.52 ;2564 ;0 ;86;1.007 ;8.9 ;
923 ;0:01.53 ;2545 ;0 ;86;1.008 ;8.9 ;
923 ;0:01.54 ;2485 ;0 ;85;1.004 ;9.1 ;
923 ;0:01.55 ;2485 ;0 ;85;1.001 ;9.1 ;
923 ;0:01.56 ;2499 ;0 ;85;1.004 ;9.1 ;
923 ;0:01.57 ;2508 ;0 ;85;0.995 ;9.1 ;
923 ;0:01.58 ;2529 ;0 ;85;1.001 ;9.5 ;
923 ;0:01.59 ;2547 ;0 ;86;1.001 ;9.5 ;
923 ;0:01.60 ;2601 ;0 ;85;1.003 ;9.5 ;
923 ;0:01.61 ;2601 ;0 ;86;1.003 ;9.6 ;
923 ;0:01.62 ;2543 ;0 ;85;0.993 ;9.6 ;
923 ;0:01.63 ;2490 ;0 ;85;0.991 ;9.6 ;
923 ;0:01.64 ;2425 ;0 ;86;0.984 ;9.8 ;
923 ;0:01.65 ;2438 ;0 ;86;0.995 ;9.8 ;
923 ;0:01.66 ;2470 ;0 ;86;0.991 ;9.8 ;
923 ;0:01.67 ;2470 ;0 ;85;0.995 ;10.0 ;
923 ;0:01.68 ;2501 ;0 ;85;0.992 ;10.0 ;
923 ;0:01.69 ;2518 ;0 ;85;0.987 ;10.0 ;
923 ;0:01.70 ;2572 ;0 ;86;0.988 ;9.8 ;
923 ;0:01.71 ;2517 ;0 ;86;0.990 ;9.8 ;
923 ;0:01.72 ;2471 ;0 ;86;0.994 ;9.8 ;
923 ;0:01.73 ;2471 ;0 ;86;0.991 ;9.8 ;
923 ;0:01.74 ;2424 ;0 ;85;0.995 ;9.8 ;
923 ;0:01.75 ;2454 ;0 ;86;0.984 ;9.8 ;
923 ;0:01.76 ;2468 ;0 ;86;0.990 ;9.8 ;
923 ;0:01.77 ;2496 ;0 ;86;0.992 ;9.8 ;
923 ;0:01.78 ;2503 ;0 ;86;0.994 ;9.8 ;
923 ;0:01.79 ;2503 ;0 ;86;1.007 ;10.2 ;
923 ;0:01.80 ;2551 ;0 ;86;1.003 ;10.2 ;
923 ;0:01.81 ;2498 ;0 ;86;1.001 ;10.2 ;
923 ;0:01.82 ;2450 ;0 ;86;1.000 ;10.7 ;
923 ;0:01.83 ;2408 ;0 ;86;1.008 ;10.7 ;
923 ;0:01.84 ;2441 ;0 ;86;1.004 ;10.7 ;
923 ;0:01.85 ;2441 ;0 ;86;1.007 ;10.3 ;
923 ;0:01.86 ;2428 ;0 ;86;1.002 ;10.3 ;
923 ;0:01.87 ;2437 ;0 ;86;0.996 ;10.3 ;
923 ;0:01.88 ;2430 ;0 ;86;1.003 ;10.8 ;
923 ;0:01.89 ;2471 ;0 ;86;1.001 ;10.8 ;
923 ;0:01.90 ;2471 ;0 ;86;1.005 ;11.0 ;
923 ;0:01.91 ;2423 ;0 ;86;1.000 ;11.0 ;
923 ;0:01.92 ;2413 ;0 ;86;0.998 ;11.0 ;
923 ;0:01.93 ;2395 ;0 ;86;1.000 ;10.4 ;
923 ;0:01.94 ;2431 ;0 ;86;1.003 ;10.4 ;
923 ;0:01.95 ;2431 ;0 ;86;1.021 ;10.4 ;
923 ;0:01.96 ;2430 ;0 ;86;1.019 ;11.1 ;
923 ;0:01.97 ;2439 ;0 ;86;1.014 ;11.1 ;
923 ;0:01.98 ;2418 ;0 ;86;1.016 ;11.1 ;
923 ;0:01.99 ;2453 ;0 ;86;1.022 ;11.5 ;
923 ;0:02.00 ;2453 ;0 ;86;1.018 ;11.5 ;
923 ;0:02.01 ;2414 ;0 ;86;1.022 ;10.9 ;
923 ;0:02.02 ;2404 ;0 ;86;1.014 ;10.9 ;
923 ;0:02.03 ;2382 ;0 ;86;1.020 ;10.9 ;
923 ;0:02.04 ;2412 ;0 ;86;1.024 ;11.4 ;
923 ;0:02.05 ;2412 ;0 ;86;1.023 ;11.4 ;
923 ;0:02.06 ;2430 ;0 ;86;1.024 ;11.4 ;
923 ;0:02.07 ;2417 ;0 ;86;1.017 ;11.4 ;
923 ;0:02.08 ;2377 ;0 ;86;1.020 ;11.4 ;
923 ;0:02.09 ;2405 ;0 ;86;1.021 ;11.3 ;
923 ;0:02.10 ;2392 ;0 ;86;1.025 ;11.3 ;
923 ;0:02.11 ;2392 ;0 ;86;1.024 ;11.3 ;
923 ;0:02.12 ;2417 ;0 ;86;1.019 ;11.2 ;
923 ;0:02.13 ;2399 ;0 ;86;1.020 ;11.2 ;
923 ;0:02.14 ;2428 ;0 ;86;1.023 ;11.7 ;
923 ;0:02.15 ;2414 ;0 ;86;1.025 ;11.7 ;
923 ;0:02.16 ;2414 ;0 ;86;1.023 ;11.7 ;
923 ;0:02.17 ;2415 ;0 ;86;1.022 ;11.9 ;
923 ;0:02.18 ;2402 ;0 ;86;1.016 ;11.9 ;
923 ;0:02.19 ;2442 ;0 ;86;1.024 ;11.8 ;
923 ;0:02.20 ;2431 ;0 ;86;1.019 ;11.8 ;
923 ;0:02.21 ;2431 ;0 ;86;1.019 ;11.8 ;
923 ;0:02.22 ;2444 ;0 ;86;1.017 ;12.2 ;
923 ;0:02.23 ;2422 ;0 ;86;1.010 ;12.2 ;
923 ;0:02.24 ;2456 ;0 ;86;1.020 ;12.1 ;
923 ;0:02.25 ;2433 ;0 ;86;1.017 ;12.1 ;
923 ;0:02.26 ;2433 ;0 ;86;1.022 ;12.1 ;
923 ;0:02.27 ;2418 ;0 ;86;1.017 ;12.3 ;
923 ;0:02.28 ;2412 ;0 ;86;1.021 ;12.3 ;
923 ;0:02.29 ;2459 ;0 ;86;1.026 ;12.1 ;
923 ;0:02.30 ;2469 ;0 ;86;1.026 ;12.1 ;
923 ;0:02.31 ;2469 ;0 ;86;1.029 ;12.1 ;
923 ;0:02.32 ;2496 ;0 ;85;1.026 ;12.1 ;
923 ;0:02.33 ;2476 ;0 ;85;1.025 ;12.1 ;
923 ;0:02.34 ;2510 ;0 ;86;1.018 ;12.8 ;
923 ;0:02.35 ;2456 ;0 ;86;1.028 ;12.8 ;
923 ;0:02.36 ;2420 ;0 ;86;1.019 ;12.3 ;
923 ;0:02.37 ;2420 ;0 ;86;1.020 ;12.3 ;
923 ;0:02.38 ;2411 ;0 ;85;1.020 ;12.3 ;
923 ;0:02.39 ;2454 ;0 ;86;1.011 ;12.9 ;
923 ;0:02.40 ;2473 ;0 ;86;1.019 ;12.9 ;
923 ;0:02.41 ;2495 ;0 ;86;1.018 ;12.9 ;
923 ;0:02.42 ;2495 ;0 ;86;1.022 ;12.9 ;
923 ;0:02.43 ;2478 ;0 ;85;1.018 ;12.6 ;
923 ;0:02.44 ;2521 ;0 ;86;1.032 ;12.6 ;
923 ;0:02.45 ;2462 ;0 ;86;1.025 ;13.0 ;
923 ;0:02.46 ;2436 ;0 ;86;1.031 ;13.0 ;
923 ;0:02.47 ;2408 ;0 ;86;1.034 ;13.0 ;
923 ;0:02.48 ;2408 ;0 ;86;1.032 ;13.7 ;
923 ;0:02.49 ;2442 ;0 ;86;1.035 ;13.7 ;
923 ;0:02.50 ;2446 ;0 ;86;1.025 ;12.6 ;
923 ;0:02.51 ;2451 ;0 ;86;1.031 ;12.6 ;
923 ;0:02.52 ;2456 ;0 ;86;1.026 ;12.7 ;
923 ;0:02.53 ;2511 ;0 ;86;1.029 ;12.7 ;
923 ;0:02.54 ;2511 ;0 ;86;1.028 ;12.7 ;
923 ;0:02.55 ;2457 ;0 ;86;1.026 ;12.6 ;
923 ;0:02.56 ;2413 ;0 ;86;1.022 ;12.6 ;
923 ;0:02.57 ;2383 ;0 ;86;1.025 ;13.0 ;
923 ;0:02.58 ;2421 ;0 ;86;1.030 ;13.0 ;
923 ;0:02.59 ;2421 ;0 ;86;1.026 ;12.9 ;
923 ;0:02.60 ;2458 ;0 ;86;1.029 ;12.9 ;
923 ;0:02.61 ;2471 ;0 ;86;1.021 ;13.4 ;
923 ;0:02.62 ;2464 ;0 ;86;1.026 ;13.4 ;
923 ;0:02.63 ;2513 ;0 ;86;1.029 ;13.4 ;
923 ;0:02.64 ;2513 ;0 ;86;1.028 ;13.1 ;
923 ;0:02.65 ;2466 ;0 ;86;1.031 ;13.1 ;
923 ;0:02.66 ;2453 ;0 ;86;1.025 ;13.0 ;
923 ;0:02.67 ;2403 ;0 ;86;1.024 ;13.0 ;
923 ;0:02.68 ;2421 ;0 ;86;1.027 ;13.8 ;
923 ;0:02.69 ;2398 ;0 ;86;1.041 ;13.8 ;
923 ;0:02.70 ;2398 ;0 ;86;1.038 ;12.8 ;
923 ;0:02.71 ;2394 ;0 ;86;1.038 ;12.8 ;
923 ;0:02.72 ;2397 ;0 ;86;1.032 ;13.5 ;
923 ;0:02.73 ;2449 ;0 ;86;1.037 ;13.5 ;
923 ;0:02.74 ;2443 ;0 ;86;1.041 ;13.5 ;
923 ;0:02.75 ;2443 ;0 ;86;1.038 ;13.0 ;
923 ;0:02.76 ;2447 ;0 ;86;1.041 ;13.0 ;
923 ;0:02.77 ;2413 ;0 ;86;1.028 ;13.7 ;
923 ;0:02.78 ;2449 ;0 ;86;1.036 ;13.7 ;
923 ;0:02.79 ;2452 ;0 ;86;1.036 ;13.6 ;
923 ;0:02.80 ;2452 ;0 ;86;1.037 ;13.6 ;
923 ;0:02.81 ;2467 ;0 ;85;1.038 ;13.5 ;
923 ;0:02.82 ;2476 ;0 ;85;1.032 ;13.5 ;
923 ;0:02.83 ;2528 ;0 ;86;1.031 ;14.1 ;
923 ;0:02.84 ;2485 ;0 ;86;1.034 ;14.1 ;
923 ;0:02.85 ;2454 ;0 ;86;1.047 ;14.1 ;
923 ;0:02.86 ;2454 ;0 ;86;1.042 ;13.9 ;
923 ;0:02.87 ;2409 ;0 ;86;1.045 ;13.9 ;
923 ;0:02.88 ;2437 ;0 ;86;1.037 ;13.6 ;
923 ;0:02.89 ;2446 ;0 ;86;1.041 ;13.6 ;
923 ;0:02.90 ;2452 ;0 ;86;1.045 ;14.1 ;
923 ;0:02.91 ;2452 ;0 ;86;1.043 ;14.1 ;
923 ;0:02.92 ;2437 ;0 ;85;1.046 ;13.9 ;
923 ;0:02.93 ;2483 ;0 ;86;1.042 ;13.9 ;
923 ;0:02.94 ;2464 ;0 ;86;1.042 ;14.3 ;
923 ;0:02.95 ;2474 ;0 ;86;1.044 ;14.3 ;
923 ;0:02.96 ;2464 ;0 ;86;1.048 ;14.1 ;
923 ;0:02.97 ;2464 ;0 ;86;1.047 ;14.1 ;
923 ;0:02.98 ;2505 ;0 ;86;1.047 ;13.2 ;
923 ;0:02.99 ;2462 ;0 ;86;1.043 ;13.2 ;
923 ;0:03.00 ;2396 ;0 ;86;1.041 ;14.0 ;
923 ;0:03.01 ;2366 ;0 ;86;1.041 ;14.0 ;
923 ;0:03.02 ;2418 ;0 ;86;1.036 ;14.0 ;
923 ;0:03.03 ;2418 ;0 ;86;1.040 ;14.0 ;
923 ;0:03.04 ;2460 ;0 ;85;1.031 ;14.0 ;
923 ;0:03.05 ;2489 ;0 ;86;1.031 ;14.1 ;
923 ;0:03.06 ;2473 ;0 ;86;1.037 ;14.1 ;
923 ;0:03.07 ;2516 ;0 ;86;1.037 ;14.0 ;
923 ;0:03.08 ;2516 ;0 ;86;1.039 ;14.0 ;
923 ;0:03.09 ;2470 ;0 ;86;1.036 ;14.2 ;
923 ;0:03.10 ;2455 ;0 ;86;1.033 ;14.2 ;
923 ;0:03.11 ;2430 ;0 ;86;1.031 ;14.2 ;
923 ;0:03.12 ;2466 ;0 ;86;1.040 ;14.2 ;
923 ;0:03.13 ;2454 ;0 ;86;1.036 ;14.4 ;
923 ;0:03.14 ;2454 ;0 ;86;1.038 ;14.4 ;
923 ;0:03.15 ;2446 ;0 ;85;1.035 ;14.1 ;
923 ;0:03.16 ;2430 ;0 ;86;1.028 ;14.1 ;
923 ;0:03.17 ;2476 ;0 ;86;1.038 ;13.9 ;
923 ;0:03.18 ;2441 ;0 ;86;1.034 ;13.9 ;
923 ;0:03.19 ;2441 ;0 ;86;1.038 ;14.0 ;
923 ;0:03.20 ;2441 ;0 ;86;1.033 ;14.0 ;
923 ;0:03.21 ;2414 ;0 ;86;1.030 ;14.9 ;
923 ;0:03.22 ;2444 ;0 ;86;1.032 ;14.9 ;
923 ;0:03.23 ;2459 ;0 ;86;1.035 ;13.8 ;
923 ;0:03.24 ;2459 ;0 ;86;1.036 ;13.8 ;
923 ;0:03.25 ;2462 ;0 ;85;1.034 ;14.8 ;
923 ;0:03.26 ;2458 ;0 ;85;1.033 ;14.8 ;
923 ;0:03.27 ;2511 ;0 ;86;1.025 ;14.6 ;
923 ;0:03.28 ;2453 ;0 ;86;1.036 ;14.6 ;
923 ;0:03.29 ;2436 ;0 ;86;1.033 ;14.1 ;
923 ;0:03.30 ;2436 ;0 ;86;1.036 ;14.1 ;
923 ;0:03.31 ;2412 ;0 ;85;1.034 ;14.6 ;
923 ;0:03.32 ;2449 ;0 ;86;1.027 ;14.6 ;
923 ;0:03.33 ;2441 ;0 ;86;1.034 ;14.9 ;
923 ;0:03.34 ;2443 ;0 ;86;1.036 ;14.9 ;
923 ;0:03.35 ;2443 ;0 ;86;1.039 ;14.0 ;
923 ;0:03.36 ;2447 ;0 ;85;1.036 ;14.0 ;
923 ;0:03.37 ;2502 ;0 ;86;1.035 ;14.9 ;
923 ;0:03.38 ;2449 ;0 ;86;1.027 ;14.9 ;
923 ;0:03.39 ;2408 ;0 ;86;1.037 ;14.1 ;
923 ;0:03.40 ;2394 ;0 ;86;1.037 ;14.1 ;
923 ;0:03.41 ;2394 ;0 ;85;1.037 ;14.3 ;
923 ;0:03.42 ;2444 ;0 ;85;1.049 ;14.3 ;
923 ;0:03.43 ;2471 ;0 ;86;1.044 ;14.3 ;
923 ;0:03.44 ;2467 ;0 ;86;1.054 ;14.2 ;
923 ;0:03.45 ;2420 ;0 ;86;1.051 ;14.2 ;
923 ;0:03.46 ;2420 ;0 ;85;1.056 ;14.8 ;
923 ;0:03.47 ;2452 ;0 ;86;1.052 ;14.8 ;
923 ;0:03.48 ;2435 ;0 ;85;1.048 ;14.4 ;
923 ;0:03.49 ;2430 ;0 ;86;1.050 ;14.4 ;
923 ;0:03.50 ;2419 ;0 ;86;1.052 ;14.9 ;
923 ;0:03.51 ;2419 ;0 ;85;1.049 ;14.9 ;
923 ;0:03.52 ;2462 ;0 ;85;1.046 ;15.1 ;
923 ;0:03.53 ;2473 ;0 ;85;1.046 ;15.1 ;
923 ;0:03.54 ;2476 ;0 ;85;1.038 ;14.3 ;
923 ;0:03.55 ;2473 ;0 ;85;1.049 ;14.3 ;
923 ;0:03.56 ;2524 ;0 ;85;1.046 ;14.6 ;
923 ;0:03.57 ;2524 ;0 ;85;1.048 ;14.6 ;
923 ;0:03.58 ;2489 ;0 ;85;1.048 ;14.6 ;
923 ;0:03.59 ;2463 ;0 ;85;1.035 ;14.6 ;
923 ;0:03.60 ;2426 ;0 ;85;1.035 ;14.8 ;
923 ;0:03.61 ;2459 ;0 ;85;1.038 ;14.8 ;
923 ;0:03.62 ;2467 ;0 ;86;1.043 ;15.3 ;
923 ;0:03.63 ;2467 ;0 ;85;1.038 ;15.3 ;
923 ;0:03.64 ;2492 ;0 ;85;1.042 ;14.6 ;
923 ;0:03.65 ;2483 ;0 ;85;1.032 ;14.6 ;
923 ;0:03.66 ;2524 ;0 ;85;1.037 ;15.3 ;
923 ;0:03.67 ;2495 ;0 ;86;1.045 ;15.3 ;
923 ;0:03.68 ;2466 ;0 ;85;1.044 ;15.4 ;
923 ;0:03.69 ;2466 ;0 ;85;1.046 ;14.6 ;
923 ;0:03.70 ;2449 ;0 ;85;1.041 ;14.6 ;
923 ;0:03.71 ;2491 ;0 ;85;1.039 ;15.3 ;
923 ;0:03.72 ;2509 ;0 ;85;1.040 ;15.3 ;
923 ;0:03.73 ;2531 ;0 ;85;1.046 ;15.5 ;
923 ;0:03.74 ;2531 ;0 ;85;1.044 ;15.5 ;
923 ;0:03.75 ;2503 ;0 ;85;1.046 ;14.6 ;
923 ;0:03.76 ;2538 ;0 ;85;1.046 ;14.6 ;
923 ;0:03.77 ;2519 ;0 ;85;1.038 ;15.4 ;
923 ;0:03.78 ;2498 ;0 ;85;1.045 ;15.4 ;
923 ;0:03.79 ;2505 ;0 ;85;1.044 ;15.5 ;
923 ;0:03.80 ;2555 ;0 ;85;1.049 ;15.5 ;
923 ;0:03.81 ;2555 ;0 ;85;1.044 ;14.8 ;
923 ;0:03.82 ;2573 ;0 ;85;1.046 ;14.8 ;
923 ;0:03.83 ;2586 ;0 ;85;1.041 ;14.4 ;
923 ;0:03.84 ;2522 ;0 ;85;1.038 ;14.4 ;
923 ;0:03.85 ;2531 ;0 ;85;1.046 ;15.3 ;
923 ;0:03.86 ;2527 ;0 ;85;1.045 ;15.3 ;
923 ;0:03.87 ;2527 ;0 ;85;1.049 ;15.4 ;
