SESSION; TIME;RPM;THROT;LAMB;TAR LB;INJ;INJ %;
401 ;0:00.61 ;3011 ;0 ;0.859 ;0.850 ;2.96 ;7 ;
401 ;0:00.62 ;3033 ;0 ;0.860 ;0.850 ;2.96 ;7 ;
401 ;0:00.63 ;3049 ;0 ;0.857 ;0.850 ;2.96 ;7 ;
401 ;0:00.64 ;3068 ;0 ;0.869 ;0.850 ;2.96 ;7 ;
401 ;0:00.65 ;3086 ;0 ;0.865 ;0.850 ;2.96 ;7 ;
401 ;0:00.66 ;3062 ;0 ;0.868 ;0.850 ;2.96 ;7 ;
401 ;0:00.67 ;3024 ;0 ;0.862 ;0.850 ;2.96 ;7 ;
401 ;0:00.68 ;2971 ;0 ;0.865 ;0.850 ;2.97 ;7 ;
401 ;0:00.69 ;2971 ;0 ;0.864 ;0.850 ;2.97 ;7 ;
401 ;0:00.70 ;3005 ;0 ;0.864 ;0.850 ;2.96 ;7 ;
401 ;0:00.71 ;3027 ;0 ;0.865 ;0.850 ;2.96 ;7 ;
401 ;0:00.72 ;3045 ;0 ;0.859 ;0.850 ;2.96 ;7 ;
401 ;0:00.73 ;3069 ;0 ;0.851 ;0.850 ;2.96 ;7 ;
401 ;0:00.74 ;3043 ;0 ;0.848 ;0.850 ;2.96 ;7 ;
401 ;0:00.75 ;2990 ;0 ;0.853 ;0.850 ;2.97 ;7 ;
401 ;0:00.76 ;2956 ;0 ;0.848 ;0.850 ;2.97 ;7 ;
401 ;0:00.77 ;2962 ;0 ;0.851 ;0.850 ;2.97 ;7 ;
401 ;0:00.78 ;2983 ;0 ;0.849 ;0.850 ;2.97 ;7 ;
401 ;0:00.79 ;3010 ;0 ;0.849 ;0.850 ;2.96 ;7 ;
401 ;0:00.80 ;3015 ;0 ;0.851 ;0.850 ;2.96 ;7 ;
401 ;0:00.81 ;3020 ;0 ;0.855 ;0.850 ;2.96 ;7 ;
401 ;0:00.82 ;2999 ;0 ;0.857 ;0.850 ;2.97 ;7 ;
401 ;0:00.83 ;2942 ;0 ;0.854 ;0.850 ;2.98 ;7 ;
401 ;0:00.84 ;2912 ;0 ;0.858 ;0.850 ;2.98 ;7 ;
401 ;0:00.85 ;2947 ;0 ;0.854 ;0.850 ;2.98 ;7 ;
401 ;0:00.86 ;2973 ;0 ;0.857 ;0.850 ;2.97 ;7 ;
401 ;0:00.87 ;3011 ;0 ;0.857 ;0.850 ;2.96 ;7 ;
401 ;0:00.88 ;2967 ;0 ;0.857 ;0.850 ;2.97 ;7 ;
401 ;0:00.89 ;2964 ;0 ;0.872 ;0.850 ;2.97 ;7 ;
401 ;0:00.90 ;2970 ;0 ;0.870 ;0.850 ;2.97 ;7 ;
401 ;0:00.91 ;2919 ;0 ;0.874 ;0.850 ;2.98 ;7 ;
401 ;0:00.92 ;2915 ;0 ;0.871 ;0.850 ;2.98 ;7 ;
401 ;0:00.93 ;2969 ;0 ;0.876 ;0.850 ;2.97 ;7 ;
401 ;0:00.94 ;2953 ;0 ;0.872 ;0.850 ;2.97 ;7 ;
401 ;0:00.95 ;2960 ;0 ;0.874 ;0.850 ;2.97 ;7 ;
401 ;0:00.96 ;2911 ;0 ;0.875 ;0.850 ;2.98 ;7 ;
401 ;0:00.97 ;2925 ;0 ;0.892 ;0.850 ;2.98 ;7 ;
401 ;0:00.98 ;2962 ;0 ;0.895 ;0.850 ;2.97 ;7 ;
401 ;0:00.99 ;2922 ;0 ;0.892 ;0.850 ;2.98 ;7 ;
401 ;0:01.00 ;2913 ;0 ;0.896 ;0.850 ;2.98 ;7 ;
401 ;0:01.01 ;2925 ;0 ;0.892 ;0.850 ;2.98 ;7 ;
401 ;0:01.02 ;2916 ;0 ;0.896 ;0.850 ;2.98 ;7 ;
401 ;0:01.03 ;2939 ;0 ;0.893 ;0.850 ;2.98 ;7 ;
401 ;0:01.04 ;2907 ;0 ;0.894 ;0.850 ;2.98 ;7 ;
401 ;0:01.05 ;2924 ;0 ;0.888 ;0.850 ;2.98 ;7 ;
401 ;0:01.06 ;2956 ;0 ;0.886 ;0.850 ;2.97 ;7 ;
401 ;0:01.07 ;2926 ;0 ;0.889 ;0.850 ;2.98 ;7 ;
401 ;0:01.08 ;2900 ;0 ;0.885 ;0.850 ;2.98 ;7 ;
401 ;0:01.09 ;2906 ;0 ;0.890 ;0.850 ;2.98 ;7 ;
401 ;0:01.10 ;2897 ;0 ;0.885 ;0.850 ;2.99 ;7 ;
401 ;0:01.11 ;2909 ;0 ;0.888 ;0.850 ;2.98 ;7 ;
401 ;0:01.12 ;2879 ;0 ;0.886 ;0.850 ;2.99 ;7 ;
401 ;0:01.13 ;2895 ;0 ;0.908 ;0.850 ;2.99 ;7 ;
401 ;0:01.14 ;2920 ;0 ;0.908 ;0.850 ;2.98 ;7 ;
401 ;0:01.15 ;2912 ;0 ;0.906 ;0.850 ;2.98 ;7 ;
401 ;0:01.16 ;2913 ;0 ;0.908 ;0.850 ;2.98 ;7 ;
401 ;0:01.17 ;2930 ;0 ;0.904 ;0.850 ;2.98 ;7 ;
401 ;0:01.18 ;2930 ;0 ;0.908 ;0.850 ;2.98 ;7 ;
401 ;0:01.19 ;2929 ;0 ;0.903 ;0.850 ;2.98 ;7 ;
401 ;0:01.20 ;2895 ;0 ;0.905 ;0.850 ;2.99 ;7 ;
401 ;0:01.21 ;2878 ;0 ;0.904 ;0.850 ;2.99 ;7 ;
401 ;0:01.22 ;2916 ;0 ;0.914 ;0.850 ;2.98 ;7 ;
401 ;0:01.23 ;2908 ;0 ;0.915 ;0.850 ;2.98 ;7 ;
401 ;0:01.24 ;2917 ;0 ;0.912 ;0.850 ;2.98 ;7 ;
401 ;0:01.25 ;2899 ;0 ;0.915 ;0.850 ;2.99 ;7 ;
401 ;0:01.26 ;2931 ;0 ;0.910 ;0.850 ;2.98 ;7 ;
401 ;0:01.27 ;2948 ;0 ;0.916 ;0.850 ;2.98 ;7 ;
401 ;0:01.28 ;2886 ;0 ;0.913 ;0.850 ;2.99 ;7 ;
401 ;0:01.29 ;2855 ;0 ;0.917 ;0.850 ;2.99 ;7 ;
401 ;0:01.30 ;2842 ;0 ;0.903 ;0.850 ;3.00 ;7 ;
401 ;0:01.31 ;2843 ;0 ;0.903 ;0.850 ;3.00 ;7 ;
401 ;0:01.32 ;2878 ;0 ;0.906 ;0.850 ;2.99 ;7 ;
401 ;0:01.33 ;2858 ;0 ;0.903 ;0.850 ;2.99 ;7 ;
401 ;0:01.34 ;2882 ;0 ;0.907 ;0.850 ;2.99 ;7 ;
401 ;0:01.35 ;2831 ;0 ;0.903 ;0.850 ;3.00 ;7 ;
401 ;0:01.36 ;2736 ;0 ;0.907 ;0.850 ;3.02 ;7 ;
401 ;0:01.37 ;2721 ;0 ;0.904 ;0.850 ;3.02 ;7 ;
401 ;0:01.38 ;2779 ;0 ;0.921 ;0.850 ;3.01 ;7 ;
401 ;0:01.39 ;2833 ;0 ;0.922 ;0.850 ;3.00 ;7 ;
401 ;0:01.40 ;2870 ;0 ;0.920 ;0.850 ;2.99 ;7 ;
401 ;0:01.41 ;2870 ;0 ;0.921 ;0.850 ;2.99 ;7 ;
401 ;0:01.42 ;2834 ;0 ;0.916 ;0.850 ;3.00 ;7 ;
401 ;0:01.43 ;2803 ;0 ;0.918 ;0.850 ;3.00 ;7 ;
401 ;0:01.44 ;2767 ;0 ;0.912 ;0.850 ;3.01 ;7 ;
401 ;0:01.45 ;2738 ;0 ;0.916 ;0.850 ;3.02 ;7 ;
401 ;0:01.46 ;2754 ;0 ;0.933 ;0.850 ;3.01 ;7 ;
401 ;0:01.47 ;2795 ;0 ;0.935 ;0.850 ;3.01 ;7 ;
401 ;0:01.48 ;2817 ;0 ;0.937 ;0.850 ;3.00 ;7 ;
401 ;0:01.49 ;2804 ;0 ;0.935 ;0.850 ;3.00 ;7 ;
401 ;0:01.50 ;2725 ;0 ;0.939 ;0.850 ;3.02 ;7 ;
401 ;0:01.51 ;2718 ;0 ;0.935 ;0.850 ;3.02 ;7 ;
401 ;0:01.52 ;2716 ;0 ;0.939 ;0.850 ;3.02 ;7 ;
401 ;0:01.53 ;2730 ;0 ;0.935 ;0.850 ;3.02 ;7 ;
401 ;0:01.54 ;2765 ;0 ;0.941 ;0.850 ;3.01 ;7 ;
401 ;0:01.55 ;2765 ;0 ;0.942 ;0.850 ;3.01 ;7 ;
401 ;0:01.56 ;2831 ;0 ;0.939 ;0.850 ;3.00 ;7 ;
401 ;0:01.57 ;2846 ;0 ;0.940 ;0.850 ;3.00 ;7 ;
401 ;0:01.58 ;2816 ;0 ;0.938 ;0.850 ;3.00 ;7 ;
401 ;0:01.59 ;2729 ;0 ;0.945 ;0.850 ;3.02 ;7 ;
401 ;0:01.60 ;2674 ;0 ;0.944 ;0.850 ;3.03 ;7 ;
401 ;0:01.61 ;2667 ;0 ;0.949 ;0.850 ;3.03 ;7 ;
401 ;0:01.62 ;2690 ;0 ;0.943 ;0.850 ;3.03 ;7 ;
401 ;0:01.63 ;2736 ;0 ;0.935 ;0.850 ;3.02 ;7 ;
401 ;0:01.64 ;2796 ;0 ;0.935 ;0.850 ;3.01 ;7 ;
401 ;0:01.65 ;2772 ;0 ;0.934 ;0.850 ;3.01 ;7 ;
401 ;0:01.66 ;2724 ;0 ;0.935 ;0.850 ;3.02 ;7 ;
401 ;0:01.67 ;2724 ;0 ;0.930 ;0.850 ;3.02 ;7 ;
401 ;0:01.68 ;2665 ;0 ;0.930 ;0.850 ;3.03 ;7 ;
401 ;0:01.69 ;2674 ;0 ;0.926 ;0.850 ;3.03 ;7 ;
401 ;0:01.70 ;2707 ;0 ;0.935 ;0.850 ;3.02 ;7 ;
401 ;0:01.71 ;2715 ;0 ;0.951 ;0.850 ;3.02 ;7 ;
401 ;0:01.72 ;2724 ;0 ;0.953 ;0.850 ;3.02 ;7 ;
401 ;0:01.73 ;2768 ;0 ;0.953 ;0.850 ;3.01 ;7 ;
401 ;0:01.74 ;2711 ;0 ;0.952 ;0.850 ;3.02 ;7 ;
401 ;0:01.75 ;2643 ;0 ;0.955 ;0.850 ;3.04 ;7 ;
401 ;0:01.76 ;2628 ;0 ;0.951 ;0.850 ;3.04 ;7 ;
401 ;0:01.77 ;2628 ;0 ;0.952 ;0.850 ;3.04 ;7 ;
401 ;0:01.78 ;2660 ;0 ;0.951 ;0.850 ;3.03 ;7 ;
401 ;0:01.79 ;2692 ;0 ;0.945 ;0.850 ;3.03 ;7 ;
401 ;0:01.80 ;2711 ;0 ;0.946 ;0.850 ;3.02 ;7 ;
401 ;0:01.81 ;2655 ;0 ;0.948 ;0.850 ;3.03 ;7 ;
401 ;0:01.82 ;2658 ;0 ;0.950 ;0.850 ;3.03 ;7 ;
401 ;0:01.83 ;2620 ;0 ;0.948 ;0.850 ;3.04 ;7 ;
401 ;0:01.84 ;2594 ;0 ;0.951 ;0.850 ;3.05 ;7 ;
401 ;0:01.85 ;2616 ;0 ;0.947 ;0.850 ;3.04 ;7 ;
401 ;0:01.86 ;2616 ;0 ;0.946 ;0.850 ;3.04 ;7 ;
401 ;0:01.87 ;2676 ;0 ;0.922 ;0.850 ;3.03 ;7 ;
401 ;0:01.88 ;2686 ;0 ;0.930 ;0.850 ;3.03 ;7 ;
401 ;0:01.89 ;2685 ;0 ;0.931 ;0.850 ;3.03 ;7 ;
401 ;0:01.90 ;2616 ;0 ;0.932 ;0.850 ;3.04 ;7 ;
401 ;0:01.91 ;2599 ;0 ;0.922 ;0.850 ;3.05 ;7 ;
401 ;0:01.92 ;2597 ;0 ;0.931 ;0.850 ;3.05 ;7 ;
401 ;0:01.93 ;2595 ;0 ;0.935 ;0.850 ;3.05 ;7 ;
401 ;0:01.94 ;2595 ;0 ;0.927 ;0.850 ;3.05 ;7 ;
401 ;0:01.95 ;2615 ;0 ;0.928 ;0.850 ;3.04 ;7 ;
401 ;0:01.96 ;2665 ;0 ;0.927 ;0.850 ;3.03 ;7 ;
401 ;0:01.97 ;2654 ;0 ;0.933 ;0.850 ;3.03 ;7 ;
401 ;0:01.98 ;2623 ;0 ;0.933 ;0.850 ;3.04 ;7 ;
401 ;0:01.99 ;2560 ;0 ;0.933 ;0.850 ;3.05 ;7 ;
401 ;0:02.00 ;2566 ;0 ;0.935 ;0.850 ;3.05 ;7 ;
401 ;0:02.01 ;2566 ;0 ;0.932 ;0.850 ;3.05 ;7 ;
401 ;0:02.02 ;2566 ;0 ;0.931 ;0.850 ;3.05 ;7 ;
401 ;0:02.03 ;2576 ;0 ;0.923 ;0.850 ;3.05 ;7 ;
401 ;0:02.04 ;2586 ;0 ;0.932 ;0.850 ;3.05 ;7 ;
401 ;0:02.05 ;2630 ;0 ;0.930 ;0.850 ;3.04 ;7 ;
401 ;0:02.06 ;2581 ;0 ;0.927 ;0.850 ;3.05 ;7 ;
401 ;0:02.07 ;2513 ;0 ;0.933 ;0.850 ;3.06 ;7 ;
401 ;0:02.08 ;2487 ;0 ;0.932 ;0.850 ;3.07 ;7 ;
401 ;0:02.09 ;2487 ;0 ;0.929 ;0.850 ;3.07 ;7 ;
401 ;0:02.10 ;2510 ;0 ;0.923 ;0.850 ;3.06 ;7 ;
401 ;0:02.11 ;2552 ;0 ;0.934 ;0.850 ;3.05 ;7 ;
401 ;0:02.12 ;2556 ;0 ;0.928 ;0.850 ;3.05 ;7 ;
401 ;0:02.13 ;2536 ;0 ;0.927 ;0.850 ;3.06 ;7 ;
401 ;0:02.14 ;2576 ;0 ;0.929 ;0.850 ;3.05 ;7 ;
401 ;0:02.15 ;2576 ;0 ;0.928 ;0.850 ;3.05 ;7 ;
401 ;0:02.16 ;2535 ;0 ;0.923 ;0.850 ;3.06 ;7 ;
401 ;0:02.17 ;2482 ;0 ;0.925 ;0.850 ;3.07 ;7 ;
401 ;0:02.18 ;2474 ;0 ;0.932 ;0.850 ;3.08 ;7 ;
401 ;0:02.19 ;2515 ;0 ;0.929 ;0.850 ;3.06 ;7 ;
401 ;0:02.20 ;2534 ;0 ;0.913 ;0.850 ;3.06 ;7 ;
401 ;0:02.21 ;2530 ;0 ;0.908 ;0.850 ;3.06 ;7 ;
401 ;0:02.22 ;2530 ;0 ;0.905 ;0.850 ;3.06 ;7 ;
401 ;0:02.23 ;2478 ;0 ;0.905 ;0.850 ;3.07 ;7 ;
401 ;0:02.24 ;2482 ;0 ;0.909 ;0.850 ;3.07 ;7 ;
401 ;0:02.25 ;2441 ;0 ;0.911 ;0.850 ;3.09 ;7 ;
401 ;0:02.26 ;2426 ;0 ;0.909 ;0.850 ;3.10 ;7 ;
401 ;0:02.27 ;2426 ;0 ;0.910 ;0.850 ;3.09 ;7 ;
401 ;0:02.28 ;2444 ;0 ;0.870 ;0.850 ;3.09 ;7 ;
401 ;0:02.29 ;2495 ;0 ;0.881 ;0.850 ;3.07 ;7 ;
401 ;0:02.30 ;2500 ;0 ;0.878 ;0.850 ;3.06 ;7 ;
401 ;0:02.31 ;2468 ;0 ;0.881 ;0.850 ;3.08 ;7 ;
401 ;0:02.32 ;2420 ;0 ;0.879 ;0.850 ;3.10 ;7 ;
401 ;0:02.33 ;2420 ;0 ;0.875 ;0.850 ;3.10 ;7 ;
401 ;0:02.34 ;2440 ;0 ;0.875 ;0.850 ;3.09 ;7 ;
401 ;0:02.35 ;2435 ;0 ;0.878 ;0.850 ;3.09 ;7 ;
401 ;0:02.36 ;2453 ;0 ;0.905 ;0.850 ;3.09 ;7 ;
401 ;0:02.37 ;2470 ;0 ;0.902 ;0.850 ;3.08 ;7 ;
401 ;0:02.38 ;2515 ;0 ;0.905 ;0.850 ;3.06 ;7 ;
401 ;0:02.39 ;2515 ;0 ;0.894 ;0.850 ;3.06 ;7 ;
401 ;0:02.40 ;2493 ;0 ;0.903 ;0.850 ;3.07 ;7 ;
401 ;0:02.41 ;2474 ;0 ;0.904 ;0.850 ;3.08 ;7 ;
401 ;0:02.42 ;2468 ;0 ;0.901 ;0.850 ;3.08 ;7 ;
401 ;0:02.43 ;2497 ;0 ;0.902 ;0.850 ;3.07 ;7 ;
401 ;0:02.44 ;2497 ;0 ;0.906 ;0.850 ;3.06 ;7 ;
401 ;0:02.45 ;2503 ;0 ;0.929 ;0.850 ;3.06 ;7 ;
401 ;0:02.46 ;2503 ;0 ;0.931 ;0.850 ;3.06 ;7 ;
401 ;0:02.47 ;2492 ;0 ;0.937 ;0.850 ;3.07 ;7 ;
401 ;0:02.48 ;2531 ;0 ;0.933 ;0.850 ;3.06 ;7 ;
401 ;0:02.49 ;2500 ;0 ;0.936 ;0.850 ;3.06 ;7 ;
401 ;0:02.50 ;2500 ;0 ;0.932 ;0.850 ;3.08 ;7 ;
401 ;0:02.51 ;2477 ;0 ;0.926 ;0.850 ;3.08 ;7 ;
401 ;0:02.52 ;2476 ;0 ;0.847 ;0.850 ;3.08 ;7 ;
401 ;0:02.53 ;2513 ;0 ;0.847 ;0.850 ;3.06 ;7 ;
401 ;0:02.54 ;2525 ;0 ;0.852 ;0.850 ;3.06 ;7 ;
401 ;0:02.55 ;2516 ;0 ;0.847 ;0.850 ;3.06 ;7 ;
401 ;0:02.56 ;2516 ;0 ;0.848 ;0.850 ;3.06 ;7 ;
401 ;0:02.57 ;2505 ;0 ;0.840 ;0.850 ;3.06 ;7 ;
401 ;0:02.58 ;2546 ;0 ;0.852 ;0.850 ;3.06 ;7 ;
401 ;0:02.59 ;2540 ;0 ;0.850 ;0.850 ;3.06 ;7 ;
401 ;0:02.60 ;2494 ;0 ;0.848 ;0.850 ;3.07 ;7 ;
401 ;0:02.61 ;2454 ;0 ;0.849 ;0.850 ;3.09 ;7 ;
401 ;0:02.62 ;2454 ;0 ;0.844 ;0.850 ;3.08 ;7 ;
401 ;0:02.63 ;2477 ;0 ;0.841 ;0.850 ;3.08 ;7 ;
401 ;0:02.64 ;2498 ;0 ;0.843 ;0.850 ;3.07 ;7 ;
401 ;0:02.65 ;2524 ;0 ;0.848 ;0.850 ;3.06 ;7 ;
401 ;0:02.66 ;2517 ;0 ;0.846 ;0.850 ;3.06 ;7 ;
401 ;0:02.67 ;2536 ;0 ;0.847 ;0.850 ;3.06 ;7 ;
401 ;0:02.68 ;2536 ;0 ;0.847 ;0.850 ;3.07 ;7 ;
401 ;0:02.69 ;2497 ;0 ;0.861 ;0.850 ;3.07 ;7 ;
401 ;0:02.70 ;2487 ;0 ;0.869 ;0.850 ;3.07 ;7 ;
401 ;0:02.71 ;2500 ;0 ;0.867 ;0.850 ;3.06 ;7 ;
401 ;0:02.72 ;2548 ;0 ;0.872 ;0.850 ;3.06 ;7 ;
401 ;0:02.73 ;2554 ;0 ;0.868 ;0.850 ;3.05 ;7 ;
401 ;0:02.74 ;2560 ;0 ;0.870 ;0.850 ;3.05 ;7 ;
401 ;0:02.75 ;2560 ;0 ;0.863 ;0.850 ;3.05 ;7 ;
401 ;0:02.76 ;2535 ;0 ;0.863 ;0.850 ;3.06 ;7 ;
401 ;0:02.77 ;2573 ;0 ;0.839 ;0.850 ;3.05 ;7 ;
401 ;0:02.78 ;2543 ;0 ;0.833 ;0.850 ;3.06 ;7 ;
401 ;0:02.79 ;2535 ;0 ;0.841 ;0.850 ;3.06 ;7 ;
401 ;0:02.80 ;2557 ;0 ;0.837 ;0.850 ;3.05 ;7 ;
401 ;0:02.81 ;2557 ;0 ;0.839 ;0.850 ;3.04 ;7 ;
401 ;0:02.82 ;2612 ;0 ;0.830 ;0.850 ;3.04 ;7 ;
401 ;0:02.83 ;2613 ;0 ;0.835 ;0.850 ;3.04 ;7 ;
401 ;0:02.84 ;2609 ;0 ;0.838 ;0.850 ;3.04 ;7 ;
401 ;0:02.85 ;2578 ;0 ;0.834 ;0.850 ;3.05 ;7 ;
401 ;0:02.86 ;2608 ;0 ;0.824 ;0.850 ;3.04 ;7 ;
401 ;0:02.87 ;2638 ;0 ;0.821 ;0.850 ;3.04 ;7 ;
401 ;0:02.88 ;2650 ;0 ;0.825 ;0.850 ;3.03 ;7 ;
401 ;0:02.89 ;2650 ;0 ;0.822 ;0.850 ;3.03 ;7 ;
401 ;0:02.90 ;2670 ;0 ;0.817 ;0.850 ;3.03 ;7 ;
401 ;0:02.91 ;2726 ;0 ;0.817 ;0.850 ;3.02 ;7 ;
401 ;0:02.92 ;2711 ;0 ;0.825 ;0.850 ;3.02 ;7 ;
401 ;0:02.93 ;2681 ;0 ;0.824 ;0.850 ;3.03 ;7 ;
401 ;0:02.94 ;2653 ;0 ;0.847 ;0.850 ;3.03 ;7 ;
401 ;0:02.95 ;2668 ;0 ;0.842 ;0.850 ;3.03 ;7 ;
401 ;0:02.96 ;2707 ;0 ;0.847 ;0.850 ;3.02 ;7 ;
401 ;0:02.97 ;2731 ;0 ;0.851 ;0.850 ;3.02 ;7 ;
401 ;0:02.98 ;2775 ;0 ;0.847 ;0.850 ;3.01 ;7 ;
401 ;0:02.99 ;2775 ;0 ;0.844 ;0.850 ;3.01 ;7 ;
401 ;0:03.00 ;2836 ;0 ;0.839 ;0.850 ;3.00 ;7 ;
401 ;0:03.01 ;2819 ;0 ;0.840 ;0.850 ;3.00 ;7 ;
401 ;0:03.02 ;2811 ;0 ;0.832 ;0.850 ;3.00 ;7 ;
401 ;0:03.03 ;2783 ;0 ;0.831 ;0.850 ;3.01 ;7 ;
401 ;0:03.04 ;2808 ;0 ;0.833 ;0.850 ;3.00 ;7 ;
401 ;0:03.05 ;2859 ;0 ;0.832 ;0.850 ;2.99 ;7 ;
401 ;0:03.06 ;2873 ;0 ;0.835 ;0.850 ;2.99 ;7 ;
401 ;0:03.07 ;2886 ;0 ;0.827 ;0.850 ;2.99 ;7 ;
401 ;0:03.08 ;2933 ;0 ;0.834 ;0.850 ;2.98 ;7 ;
401 ;0:03.09 ;2909 ;0 ;0.833 ;0.850 ;2.98 ;7 ;
401 ;0:03.10 ;2902 ;0 ;0.804 ;0.850 ;2.98 ;7 ;
401 ;0:03.11 ;2917 ;0 ;0.812 ;0.850 ;2.98 ;7 ;
401 ;0:03.12 ;2964 ;0 ;0.809 ;0.850 ;2.97 ;7 ;
401 ;0:03.13 ;3006 ;0 ;0.813 ;0.850 ;2.96 ;7 ;
401 ;0:03.14 ;2995 ;0 ;0.808 ;0.850 ;2.97 ;7 ;
401 ;0:03.15 ;2963 ;0 ;0.812 ;0.850 ;2.97 ;7 ;
401 ;0:03.16 ;2968 ;0 ;0.808 ;0.850 ;2.97 ;7 ;
