SESSION; TIME;RPM;THROT;LAMB;TAR LB;INJ;INJ %;
402 ;0:01.15 ;2840 ;0 ;0.844 ;0.850 ;3.00 ;7 ;
402 ;0:01.16 ;2870 ;0 ;0.848 ;0.850 ;2.99 ;7 ;
402 ;0:01.17 ;2923 ;0 ;0.844 ;0.850 ;2.98 ;7 ;
402 ;0:01.18 ;2931 ;0 ;0.846 ;0.850 ;2.98 ;7 ;
402 ;0:01.19 ;2962 ;0 ;0.846 ;0.850 ;2.97 ;7 ;
402 ;0:01.20 ;3017 ;0 ;0.817 ;0.850 ;2.96 ;7 ;
402 ;0:01.21 ;3052 ;0 ;0.819 ;0.850 ;2.96 ;7 ;
402 ;0:01.22 ;3058 ;0 ;0.816 ;0.850 ;2.96 ;7 ;
402 ;0:01.23 ;3095 ;0 ;0.820 ;0.850 ;2.96 ;7 ;
402 ;0:01.24 ;3077 ;0 ;0.816 ;0.850 ;2.96 ;7 ;
402 ;0:01.25 ;3087 ;0 ;0.819 ;0.850 ;2.96 ;7 ;
402 ;0:01.26 ;3100 ;0 ;0.816 ;0.850 ;2.95 ;7 ;
402 ;0:01.27 ;3119 ;0 ;0.817 ;0.850 ;2.95 ;7 ;
402 ;0:01.28 ;3152 ;0 ;0.809 ;0.850 ;2.95 ;7 ;
402 ;0:01.29 ;3194 ;0 ;0.807 ;0.850 ;2.95 ;8 ;
402 ;0:01.30 ;3221 ;0 ;0.809 ;0.850 ;2.94 ;7 ;
402 ;0:01.31 ;3256 ;0 ;0.804 ;0.850 ;2.94 ;8 ;
402 ;0:01.32 ;3294 ;0 ;0.805 ;0.850 ;2.94 ;8 ;
402 ;0:01.33 ;3340 ;0 ;0.799 ;0.850 ;2.93 ;8 ;
402 ;0:01.34 ;3382 ;0 ;0.806 ;0.850 ;2.93 ;8 ;
402 ;0:01.35 ;3435 ;0 ;0.807 ;0.850 ;2.92 ;8 ;
402 ;0:01.36 ;3468 ;0 ;0.808 ;0.850 ;2.92 ;8 ;
402 ;0:01.37 ;3458 ;0 ;0.805 ;0.850 ;2.92 ;8 ;
402 ;0:01.38 ;3484 ;0 ;0.802 ;0.850 ;2.92 ;8 ;
402 ;0:01.39 ;3511 ;0 ;0.803 ;0.850 ;2.91 ;8 ;
402 ;0:01.40 ;3549 ;0 ;0.796 ;0.850 ;2.91 ;8 ;
402 ;0:01.41 ;3644 ;0 ;0.805 ;0.850 ;2.90 ;8 ;
402 ;0:01.42 ;3680 ;0 ;0.802 ;0.850 ;2.90 ;8 ;
402 ;0:01.43 ;3702 ;0 ;0.805 ;0.850 ;2.89 ;8 ;
402 ;0:01.44 ;3694 ;0 ;0.800 ;0.850 ;2.90 ;9 ;
402 ;0:01.45 ;3709 ;0 ;0.784 ;0.850 ;2.89 ;9 ;
402 ;0:01.46 ;3774 ;0 ;0.792 ;0.850 ;2.89 ;9 ;
402 ;0:01.47 ;3807 ;0 ;0.788 ;0.850 ;2.88 ;9 ;
402 ;0:01.48 ;3843 ;0 ;0.790 ;0.850 ;2.88 ;9 ;
402 ;0:01.49 ;3862 ;0 ;0.784 ;0.850 ;2.88 ;9 ;
402 ;0:01.50 ;3875 ;0 ;0.793 ;0.850 ;2.88 ;9 ;
402 ;0:01.51 ;3900 ;0 ;0.787 ;0.850 ;2.87 ;9 ;
402 ;0:01.52 ;3930 ;0 ;0.784 ;0.850 ;2.87 ;9 ;
402 ;0:01.53 ;3971 ;0 ;0.790 ;0.850 ;2.87 ;9 ;
402 ;0:01.54 ;3988 ;0 ;0.788 ;0.850 ;2.87 ;9 ;
402 ;0:01.55 ;3985 ;0 ;0.783 ;0.850 ;2.87 ;9 ;
402 ;0:01.56 ;3980 ;0 ;0.787 ;0.850 ;2.87 ;9 ;
402 ;0:01.57 ;3978 ;0 ;0.791 ;0.850 ;2.87 ;9 ;
402 ;0:01.58 ;3997 ;0 ;0.780 ;0.850 ;2.87 ;9 ;
402 ;0:01.59 ;4037 ;0 ;0.791 ;0.850 ;2.86 ;9 ;
402 ;0:01.60 ;4079 ;0 ;0.787 ;0.850 ;2.86 ;9 ;
402 ;0:01.61 ;4114 ;0 ;0.778 ;0.850 ;2.84 ;9 ;
402 ;0:01.62 ;4129 ;0 ;0.785 ;0.850 ;2.84 ;9 ;
402 ;0:01.63 ;4106 ;0 ;0.783 ;0.850 ;2.84 ;9 ;
402 ;0:01.64 ;4066 ;0 ;0.782 ;0.850 ;2.86 ;9 ;
402 ;0:01.65 ;4081 ;0 ;0.783 ;0.850 ;2.86 ;9 ;
402 ;0:01.66 ;4118 ;0 ;0.783 ;0.850 ;2.84 ;9 ;
402 ;0:01.67 ;4175 ;0 ;0.781 ;0.850 ;2.84 ;9 ;
402 ;0:01.68 ;4165 ;0 ;0.786 ;0.850 ;2.84 ;9 ;
402 ;0:01.69 ;4143 ;0 ;0.777 ;0.850 ;2.84 ;9 ;
402 ;0:01.70 ;4092 ;0 ;0.785 ;0.850 ;2.86 ;9 ;
402 ;0:01.71 ;4084 ;0 ;0.784 ;0.850 ;2.86 ;9 ;
402 ;0:01.72 ;4100 ;0 ;0.779 ;0.850 ;2.84 ;9 ;
402 ;0:01.73 ;4142 ;0 ;0.787 ;0.850 ;2.84 ;9 ;
402 ;0:01.74 ;4138 ;0 ;0.781 ;0.850 ;2.84 ;9 ;
402 ;0:01.75 ;4125 ;0 ;0.786 ;0.850 ;2.86 ;9 ;
402 ;0:01.76 ;4087 ;0 ;0.783 ;0.850 ;2.86 ;9 ;
402 ;0:01.77 ;4058 ;0 ;0.784 ;0.850 ;2.86 ;9 ;
402 ;0:01.78 ;4081 ;0 ;0.794 ;0.850 ;2.86 ;9 ;
402 ;0:01.79 ;4101 ;0 ;0.794 ;0.850 ;2.84 ;9 ;
402 ;0:01.80 ;4081 ;0 ;0.791 ;0.850 ;2.86 ;9 ;
402 ;0:01.81 ;4025 ;0 ;0.794 ;0.850 ;2.86 ;9 ;
402 ;0:01.82 ;3997 ;0 ;0.796 ;0.850 ;2.87 ;9 ;
402 ;0:01.83 ;3957 ;0 ;0.788 ;0.850 ;2.87 ;9 ;
402 ;0:01.84 ;3958 ;0 ;0.798 ;0.850 ;2.87 ;9 ;
402 ;0:01.85 ;3964 ;0 ;0.793 ;0.850 ;2.87 ;9 ;
402 ;0:01.86 ;3930 ;0 ;0.806 ;0.850 ;2.87 ;9 ;
402 ;0:01.87 ;3890 ;0 ;0.811 ;0.850 ;2.88 ;9 ;
402 ;0:01.88 ;3877 ;0 ;0.811 ;0.850 ;2.88 ;9 ;
402 ;0:01.89 ;3853 ;0 ;0.806 ;0.850 ;2.88 ;9 ;
402 ;0:01.90 ;3832 ;0 ;0.808 ;0.850 ;2.88 ;9 ;
402 ;0:01.91 ;3823 ;0 ;0.814 ;0.850 ;2.88 ;9 ;
402 ;0:01.92 ;3792 ;0 ;0.808 ;0.850 ;2.89 ;9 ;
402 ;0:01.93 ;3790 ;0 ;0.808 ;0.850 ;2.89 ;9 ;
402 ;0:01.94 ;3788 ;0 ;0.835 ;0.850 ;2.89 ;9 ;
402 ;0:01.95 ;3761 ;0 ;0.837 ;0.850 ;2.89 ;9 ;
402 ;0:01.96 ;3739 ;0 ;0.834 ;0.850 ;2.89 ;9 ;
402 ;0:01.97 ;3743 ;0 ;0.832 ;0.850 ;2.89 ;9 ;
402 ;0:01.98 ;3732 ;0 ;0.839 ;0.850 ;2.89 ;9 ;
402 ;0:01.99 ;3731 ;0 ;0.835 ;0.850 ;2.89 ;9 ;
402 ;0:02.00 ;3731 ;0 ;0.837 ;0.850 ;2.89 ;9 ;
402 ;0:02.01 ;3727 ;0 ;0.830 ;0.850 ;2.89 ;8 ;
402 ;0:02.02 ;3666 ;0 ;0.822 ;0.850 ;2.90 ;8 ;
402 ;0:02.03 ;3655 ;0 ;0.818 ;0.850 ;2.90 ;8 ;
402 ;0:02.04 ;3670 ;0 ;0.819 ;0.850 ;2.90 ;8 ;
402 ;0:02.05 ;3666 ;0 ;0.812 ;0.850 ;2.90 ;8 ;
402 ;0:02.06 ;3677 ;0 ;0.816 ;0.850 ;2.90 ;8 ;
402 ;0:02.07 ;3657 ;0 ;0.822 ;0.850 ;2.90 ;8 ;
402 ;0:02.08 ;3628 ;0 ;0.818 ;0.850 ;2.90 ;8 ;
402 ;0:02.09 ;3621 ;0 ;0.819 ;0.850 ;2.90 ;8 ;
402 ;0:02.10 ;3637 ;0 ;0.813 ;0.850 ;2.90 ;8 ;
402 ;0:02.11 ;3647 ;0 ;0.822 ;0.850 ;2.90 ;8 ;
402 ;0:02.12 ;3619 ;0 ;0.820 ;0.850 ;2.90 ;8 ;
402 ;0:02.13 ;3572 ;0 ;0.820 ;0.850 ;2.91 ;8 ;
402 ;0:02.14 ;3551 ;0 ;0.817 ;0.850 ;2.91 ;8 ;
402 ;0:02.15 ;3529 ;0 ;0.814 ;0.850 ;2.91 ;8 ;
402 ;0:02.16 ;3576 ;0 ;0.822 ;0.850 ;2.91 ;8 ;
402 ;0:02.17 ;3569 ;0 ;0.819 ;0.850 ;2.91 ;8 ;
402 ;0:02.18 ;3552 ;0 ;0.828 ;0.850 ;2.91 ;8 ;
402 ;0:02.19 ;3557 ;0 ;0.829 ;0.850 ;2.91 ;8 ;
402 ;0:02.20 ;3589 ;0 ;0.828 ;0.850 ;2.91 ;8 ;
402 ;0:02.21 ;3563 ;0 ;0.832 ;0.850 ;2.91 ;8 ;
402 ;0:02.22 ;3523 ;0 ;0.833 ;0.850 ;2.91 ;8 ;
402 ;0:02.23 ;3525 ;0 ;0.834 ;0.850 ;2.91 ;8 ;
402 ;0:02.24 ;3511 ;0 ;0.831 ;0.850 ;2.91 ;8 ;
402 ;0:02.25 ;3480 ;0 ;0.829 ;0.850 ;2.92 ;8 ;
402 ;0:02.26 ;3494 ;0 ;0.829 ;0.850 ;2.92 ;8 ;
402 ;0:02.27 ;3454 ;0 ;0.857 ;0.850 ;2.92 ;8 ;
402 ;0:02.28 ;3439 ;0 ;0.852 ;0.850 ;2.92 ;8 ;
402 ;0:02.29 ;3426 ;0 ;0.855 ;0.850 ;2.92 ;8 ;
402 ;0:02.30 ;3411 ;0 ;0.853 ;0.850 ;2.92 ;8 ;
402 ;0:02.31 ;3392 ;0 ;0.850 ;0.850 ;2.93 ;8 ;
402 ;0:02.32 ;3359 ;0 ;0.848 ;0.850 ;2.93 ;8 ;
402 ;0:02.33 ;3356 ;0 ;0.849 ;0.850 ;2.93 ;8 ;
402 ;0:02.34 ;3335 ;0 ;0.856 ;0.850 ;2.93 ;8 ;
402 ;0:02.35 ;3318 ;0 ;0.866 ;0.850 ;2.93 ;8 ;
402 ;0:02.36 ;3275 ;0 ;0.870 ;0.850 ;2.94 ;8 ;
402 ;0:02.37 ;3278 ;0 ;0.866 ;0.850 ;2.94 ;8 ;
402 ;0:02.38 ;3266 ;0 ;0.868 ;0.850 ;2.94 ;8 ;
402 ;0:02.39 ;3246 ;0 ;0.868 ;0.850 ;2.94 ;8 ;
402 ;0:02.40 ;3264 ;0 ;0.865 ;0.850 ;2.94 ;7 ;
402 ;0:02.41 ;3243 ;0 ;0.866 ;0.850 ;2.94 ;7 ;
402 ;0:02.42 ;3240 ;0 ;0.859 ;0.850 ;2.94 ;7 ;
402 ;0:02.43 ;3221 ;0 ;0.871 ;0.850 ;2.94 ;7 ;
402 ;0:02.44 ;3207 ;0 ;0.868 ;0.850 ;2.94 ;7 ;
402 ;0:02.45 ;3186 ;0 ;0.874 ;0.850 ;2.95 ;7 ;
402 ;0:02.46 ;3133 ;0 ;0.872 ;0.850 ;2.95 ;7 ;
402 ;0:02.47 ;3146 ;0 ;0.873 ;0.850 ;2.95 ;7 ;
402 ;0:02.48 ;3129 ;0 ;0.875 ;0.850 ;2.95 ;7 ;
402 ;0:02.49 ;3124 ;0 ;0.873 ;0.850 ;2.95 ;7 ;
402 ;0:02.50 ;3123 ;0 ;0.876 ;0.850 ;2.95 ;7 ;
402 ;0:02.51 ;3115 ;0 ;0.880 ;0.850 ;2.95 ;7 ;
402 ;0:02.52 ;3099 ;0 ;0.884 ;0.850 ;2.96 ;7 ;
402 ;0:02.53 ;3078 ;0 ;0.879 ;0.850 ;2.96 ;7 ;
402 ;0:02.54 ;3011 ;0 ;0.882 ;0.850 ;2.96 ;7 ;
402 ;0:02.55 ;2990 ;0 ;0.880 ;0.850 ;2.97 ;7 ;
402 ;0:02.56 ;2966 ;0 ;0.881 ;0.850 ;2.97 ;7 ;
402 ;0:02.57 ;2967 ;0 ;0.882 ;0.850 ;2.97 ;7 ;
402 ;0:02.58 ;2989 ;0 ;0.880 ;0.850 ;2.97 ;7 ;
402 ;0:02.59 ;2979 ;0 ;0.876 ;0.850 ;2.97 ;7 ;
402 ;0:02.60 ;2959 ;0 ;0.868 ;0.850 ;2.97 ;7 ;
402 ;0:02.61 ;2937 ;0 ;0.872 ;0.850 ;2.98 ;7 ;
402 ;0:02.62 ;2885 ;0 ;0.867 ;0.850 ;2.99 ;7 ;
402 ;0:02.63 ;2891 ;0 ;0.870 ;0.850 ;2.99 ;7 ;
402 ;0:02.64 ;2884 ;0 ;0.869 ;0.850 ;2.99 ;7 ;
402 ;0:02.65 ;2892 ;0 ;0.869 ;0.850 ;2.99 ;7 ;
402 ;0:02.66 ;2903 ;0 ;0.871 ;0.850 ;2.98 ;7 ;
402 ;0:02.67 ;2867 ;0 ;0.866 ;0.850 ;2.99 ;7 ;
402 ;0:02.68 ;2845 ;0 ;0.845 ;0.850 ;3.00 ;7 ;
402 ;0:02.69 ;2831 ;0 ;0.841 ;0.850 ;3.00 ;7 ;
402 ;0:02.70 ;2810 ;0 ;0.846 ;0.850 ;3.00 ;7 ;
402 ;0:02.71 ;2822 ;0 ;0.840 ;0.850 ;3.00 ;7 ;
402 ;0:02.72 ;2822 ;0 ;0.841 ;0.850 ;3.00 ;7 ;
402 ;0:02.73 ;2806 ;0 ;0.838 ;0.850 ;3.00 ;7 ;
402 ;0:02.74 ;2808 ;0 ;0.835 ;0.850 ;3.00 ;7 ;
402 ;0:02.75 ;2804 ;0 ;0.837 ;0.850 ;3.00 ;7 ;
402 ;0:02.76 ;2794 ;0 ;0.842 ;0.850 ;3.01 ;7 ;
402 ;0:02.77 ;2796 ;0 ;0.849 ;0.850 ;3.01 ;7 ;
402 ;0:02.78 ;2763 ;0 ;0.846 ;0.850 ;3.01 ;7 ;
402 ;0:02.79 ;2725 ;0 ;0.851 ;0.850 ;3.02 ;7 ;
402 ;0:02.80 ;2738 ;0 ;0.847 ;0.850 ;3.02 ;7 ;
402 ;0:02.81 ;2707 ;0 ;0.850 ;0.850 ;3.02 ;7 ;
402 ;0:02.82 ;2706 ;0 ;0.850 ;0.850 ;3.02 ;7 ;
402 ;0:02.83 ;2704 ;0 ;0.848 ;0.850 ;3.02 ;7 ;
402 ;0:02.84 ;2719 ;0 ;0.876 ;0.850 ;3.02 ;7 ;
402 ;0:02.85 ;2719 ;0 ;0.869 ;0.850 ;3.02 ;7 ;
402 ;0:02.86 ;2710 ;0 ;0.870 ;0.850 ;3.02 ;7 ;
402 ;0:02.87 ;2677 ;0 ;0.864 ;0.850 ;3.03 ;7 ;
402 ;0:02.88 ;2640 ;0 ;0.873 ;0.850 ;3.04 ;7 ;
402 ;0:02.89 ;2644 ;0 ;0.873 ;0.850 ;3.04 ;7 ;
402 ;0:02.90 ;2623 ;0 ;0.874 ;0.850 ;3.04 ;7 ;
402 ;0:02.91 ;2612 ;0 ;0.875 ;0.850 ;3.04 ;7 ;
402 ;0:02.92 ;2583 ;0 ;0.880 ;0.850 ;3.05 ;7 ;
402 ;0:02.93 ;2581 ;0 ;0.883 ;0.850 ;3.05 ;7 ;
402 ;0:02.94 ;2581 ;0 ;0.873 ;0.850 ;3.05 ;7 ;
402 ;0:02.95 ;2543 ;0 ;0.876 ;0.850 ;3.06 ;7 ;
402 ;0:02.96 ;2475 ;0 ;0.878 ;0.850 ;3.08 ;7 ;
402 ;0:02.97 ;2465 ;0 ;0.883 ;0.850 ;3.08 ;7 ;
402 ;0:02.98 ;2476 ;0 ;0.881 ;0.850 ;3.08 ;7 ;
402 ;0:02.99 ;2466 ;0 ;0.881 ;0.850 ;3.08 ;7 ;
402 ;0:03.00 ;2466 ;0 ;0.870 ;0.850 ;3.08 ;7 ;
402 ;0:03.01 ;2453 ;0 ;0.865 ;0.850 ;3.09 ;7 ;
402 ;0:03.02 ;2396 ;0 ;0.876 ;0.850 ;3.11 ;7 ;
402 ;0:03.03 ;2374 ;0 ;0.873 ;0.850 ;3.12 ;7 ;
402 ;0:03.04 ;2350 ;0 ;0.877 ;0.850 ;3.13 ;7 ;
402 ;0:03.05 ;2350 ;0 ;0.868 ;0.850 ;3.13 ;7 ;
402 ;0:03.06 ;2309 ;0 ;0.868 ;0.850 ;3.15 ;7 ;
402 ;0:03.07 ;2299 ;0 ;0.874 ;0.850 ;3.15 ;7 ;
402 ;0:03.08 ;2286 ;0 ;0.872 ;0.850 ;3.16 ;7 ;
402 ;0:03.09 ;2236 ;0 ;0.867 ;0.850 ;3.18 ;7 ;
402 ;0:03.10 ;2236 ;0 ;0.857 ;0.850 ;3.18 ;7 ;
402 ;0:03.11 ;2204 ;0 ;0.868 ;0.850 ;3.21 ;8 ;
402 ;0:03.12 ;2188 ;0 ;0.864 ;0.850 ;3.21 ;8 ;
402 ;0:03.13 ;2203 ;0 ;0.867 ;0.850 ;3.21 ;8 ;
402 ;0:03.14 ;2203 ;0 ;0.856 ;0.850 ;3.21 ;8 ;
402 ;0:03.15 ;2192 ;0 ;0.866 ;0.850 ;3.21 ;8 ;
402 ;0:03.16 ;2110 ;0 ;0.867 ;0.850 ;3.25 ;8 ;
