SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;
921 ;0:00.72 ;2649 ;0 ;84;0.943 ;2.4 ;
921 ;0:00.73 ;2644 ;0 ;84;0.942 ;2.4 ;
921 ;0:00.74 ;2690 ;0 ;84;0.945 ;2.4 ;
921 ;0:00.75 ;2669 ;0 ;84;0.934 ;2.4 ;
921 ;0:00.76 ;2646 ;0 ;84;0.889 ;2.4 ;
921 ;0:00.77 ;2626 ;0 ;84;0.882 ;2.8 ;
921 ;0:00.78 ;2626 ;0 ;84;0.881 ;2.8 ;
921 ;0:00.79 ;2667 ;0 ;84;0.878 ;2.8 ;
921 ;0:00.80 ;2644 ;0 ;84;0.883 ;2.8 ;
921 ;0:00.81 ;2639 ;0 ;84;0.886 ;2.8 ;
921 ;0:00.82 ;2632 ;0 ;84;0.885 ;2.8 ;
921 ;0:00.83 ;2646 ;0 ;84;0.888 ;2.8 ;
921 ;0:00.84 ;2618 ;0 ;85;0.892 ;2.8 ;
921 ;0:00.85 ;2634 ;0 ;85;0.896 ;2.8 ;
921 ;0:00.86 ;2634 ;0 ;85;0.888 ;2.8 ;
921 ;0:00.87 ;2612 ;0 ;84;0.887 ;2.8 ;
921 ;0:00.88 ;2626 ;0 ;85;0.890 ;2.8 ;
921 ;0:00.89 ;2589 ;0 ;85;0.893 ;2.8 ;
921 ;0:00.90 ;2588 ;0 ;85;0.895 ;3.5 ;
921 ;0:00.91 ;2582 ;0 ;85;0.893 ;3.5 ;
921 ;0:00.92 ;2623 ;0 ;85;0.928 ;3.5 ;
921 ;0:00.93 ;2561 ;0 ;85;0.922 ;3.5 ;
921 ;0:00.94 ;2561 ;0 ;85;0.921 ;3.5 ;
921 ;0:00.95 ;2540 ;0 ;85;0.918 ;3.5 ;
921 ;0:00.96 ;2535 ;0 ;85;0.925 ;3.5 ;
921 ;0:00.97 ;2577 ;0 ;85;0.925 ;3.5 ;
921 ;0:00.98 ;2556 ;0 ;85;0.925 ;3.5 ;
921 ;0:00.99 ;2537 ;0 ;85;0.927 ;3.5 ;
921 ;0:01.00 ;2537 ;0 ;85;0.922 ;3.8 ;
921 ;0:01.01 ;2530 ;0 ;85;0.920 ;3.8 ;
921 ;0:01.02 ;2573 ;0 ;85;0.921 ;3.8 ;
921 ;0:01.03 ;2538 ;0 ;85;0.926 ;3.8 ;
921 ;0:01.04 ;2526 ;0 ;85;0.924 ;3.8 ;
921 ;0:01.05 ;2516 ;0 ;85;0.925 ;3.8 ;
921 ;0:01.06 ;2554 ;0 ;85;0.926 ;3.8 ;
921 ;0:01.07 ;2554 ;0 ;85;0.919 ;3.8 ;
921 ;0:01.08 ;2535 ;0 ;85;0.889 ;4.2 ;
921 ;0:01.09 ;2539 ;0 ;85;0.892 ;4.2 ;
921 ;0:01.10 ;2507 ;0 ;85;0.897 ;4.2 ;
921 ;0:01.11 ;2519 ;0 ;85;0.893 ;4.2 ;
921 ;0:01.12 ;2499 ;0 ;85;0.897 ;4.2 ;
921 ;0:01.13 ;2499 ;0 ;85;0.891 ;4.2 ;
921 ;0:01.14 ;2523 ;0 ;85;0.887 ;4.2 ;
921 ;0:01.15 ;2532 ;0 ;85;0.894 ;4.2 ;
921 ;0:01.16 ;2570 ;0 ;85;0.893 ;4.6 ;
921 ;0:01.17 ;2539 ;0 ;85;0.892 ;4.6 ;
921 ;0:01.18 ;2545 ;0 ;85;0.889 ;4.6 ;
921 ;0:01.19 ;2530 ;0 ;85;0.892 ;4.6 ;
921 ;0:01.20 ;2530 ;0 ;85;0.882 ;4.6 ;
921 ;0:01.21 ;2558 ;0 ;85;0.886 ;4.6 ;
921 ;0:01.22 ;2534 ;0 ;85;0.888 ;4.6 ;
921 ;0:01.23 ;2554 ;0 ;85;0.890 ;5.0 ;
921 ;0:01.24 ;2534 ;0 ;85;0.892 ;5.0 ;
921 ;0:01.25 ;2556 ;0 ;85;0.924 ;5.0 ;
921 ;0:01.26 ;2556 ;0 ;85;0.923 ;5.0 ;
921 ;0:01.27 ;2526 ;0 ;85;0.915 ;5.0 ;
921 ;0:01.28 ;2532 ;0 ;85;0.925 ;5.0 ;
921 ;0:01.29 ;2535 ;0 ;85;0.922 ;5.2 ;
921 ;0:01.30 ;2564 ;0 ;85;0.925 ;5.2 ;
921 ;0:01.31 ;2527 ;0 ;86;0.925 ;5.2 ;
921 ;0:01.32 ;2520 ;0 ;85;0.924 ;5.2 ;
921 ;0:01.33 ;2520 ;0 ;85;0.951 ;5.2 ;
921 ;0:01.34 ;2520 ;0 ;85;0.948 ;5.2 ;
921 ;0:01.35 ;2563 ;0 ;85;0.956 ;5.6 ;
921 ;0:01.36 ;2516 ;0 ;85;0.953 ;5.6 ;
921 ;0:01.37 ;2506 ;0 ;85;0.957 ;5.6 ;
921 ;0:01.38 ;2508 ;0 ;85;0.953 ;5.6 ;
921 ;0:01.39 ;2508 ;0 ;85;0.951 ;5.6 ;
921 ;0:01.40 ;2551 ;0 ;85;0.947 ;5.6 ;
921 ;0:01.41 ;2544 ;0 ;85;0.901 ;5.8 ;
921 ;0:01.42 ;2537 ;0 ;85;0.905 ;5.8 ;
921 ;0:01.43 ;2515 ;0 ;85;0.902 ;5.8 ;
921 ;0:01.44 ;2548 ;0 ;85;0.906 ;5.8 ;
921 ;0:01.45 ;2506 ;0 ;85;0.900 ;5.8 ;
921 ;0:01.46 ;2506 ;0 ;85;0.898 ;6.5 ;
921 ;0:01.47 ;2513 ;0 ;85;0.898 ;6.5 ;
921 ;0:01.48 ;2506 ;0 ;85;0.903 ;6.5 ;
921 ;0:01.49 ;2534 ;0 ;85;0.872 ;6.5 ;
921 ;0:01.50 ;2510 ;0 ;86;0.871 ;6.5 ;
921 ;0:01.51 ;2518 ;0 ;85;0.873 ;6.4 ;
921 ;0:01.52 ;2518 ;0 ;85;0.864 ;6.4 ;
921 ;0:01.53 ;2500 ;0 ;85;0.869 ;6.4 ;
921 ;0:01.54 ;2514 ;0 ;85;0.869 ;6.4 ;
921 ;0:01.55 ;2504 ;0 ;86;0.873 ;6.9 ;
921 ;0:01.56 ;2531 ;0 ;86;0.871 ;6.9 ;
921 ;0:01.57 ;2541 ;0 ;85;0.872 ;6.9 ;
921 ;0:01.58 ;2541 ;0 ;85;0.868 ;6.9 ;
921 ;0:01.59 ;2580 ;0 ;85;0.862 ;6.9 ;
921 ;0:01.60 ;2535 ;0 ;85;0.872 ;7.3 ;
921 ;0:01.61 ;2532 ;0 ;86;0.870 ;7.3 ;
921 ;0:01.62 ;2506 ;0 ;86;0.874 ;7.3 ;
921 ;0:01.63 ;2530 ;0 ;86;0.870 ;7.3 ;
921 ;0:01.64 ;2472 ;0 ;86;0.870 ;7.3 ;
921 ;0:01.65 ;2472 ;0 ;85;0.865 ;7.3 ;
921 ;0:01.66 ;2472 ;0 ;85;0.901 ;7.3 ;
921 ;0:01.67 ;2496 ;0 ;86;0.905 ;7.3 ;
921 ;0:01.68 ;2545 ;0 ;86;0.903 ;7.6 ;
921 ;0:01.69 ;2512 ;0 ;86;0.906 ;7.6 ;
921 ;0:01.70 ;2491 ;0 ;86;0.901 ;7.6 ;
921 ;0:01.71 ;2491 ;0 ;86;0.899 ;7.6 ;
921 ;0:01.72 ;2481 ;0 ;86;0.899 ;8.2 ;
921 ;0:01.73 ;2523 ;0 ;86;0.905 ;8.2 ;
921 ;0:01.74 ;2475 ;0 ;86;0.956 ;8.2 ;
921 ;0:01.75 ;2461 ;0 ;86;0.955 ;8.2 ;
921 ;0:01.76 ;2477 ;0 ;86;0.955 ;7.8 ;
921 ;0:01.77 ;2477 ;0 ;86;0.947 ;7.8 ;
921 ;0:01.78 ;2526 ;0 ;86;0.956 ;7.8 ;
921 ;0:01.79 ;2470 ;0 ;86;0.954 ;8.6 ;
921 ;0:01.80 ;2419 ;0 ;87;0.958 ;8.6 ;
921 ;0:01.81 ;2404 ;0 ;86;0.954 ;8.6 ;
921 ;0:01.82 ;2404 ;0 ;86;0.948 ;8.6 ;
921 ;0:01.83 ;2433 ;0 ;86;0.947 ;8.3 ;
921 ;0:01.84 ;2447 ;0 ;86;0.951 ;8.3 ;
921 ;0:01.85 ;2442 ;0 ;87;0.954 ;8.3 ;
921 ;0:01.86 ;2436 ;0 ;87;0.952 ;8.3 ;
921 ;0:01.87 ;2436 ;0 ;87;0.953 ;8.5 ;
921 ;0:01.88 ;2464 ;0 ;86;0.943 ;8.5 ;
921 ;0:01.89 ;2424 ;0 ;86;0.952 ;8.5 ;
921 ;0:01.90 ;2390 ;0 ;87;0.951 ;8.6 ;
921 ;0:01.91 ;2378 ;0 ;87;0.952 ;8.6 ;
921 ;0:01.92 ;2393 ;0 ;87;0.952 ;8.6 ;
921 ;0:01.93 ;2393 ;0 ;86;0.943 ;9.3 ;
921 ;0:01.94 ;2392 ;0 ;86;0.952 ;9.3 ;
921 ;0:01.95 ;2389 ;0 ;87;0.950 ;9.3 ;
921 ;0:01.96 ;2390 ;0 ;87;0.954 ;9.3 ;
921 ;0:01.97 ;2390 ;0 ;87;0.949 ;9.1 ;
921 ;0:01.98 ;2426 ;0 ;87;0.943 ;9.1 ;
921 ;0:01.99 ;2365 ;0 ;86;0.945 ;9.1 ;
921 ;0:02.00 ;2345 ;0 ;87;0.946 ;9.5 ;
921 ;0:02.01 ;2359 ;0 ;87;0.948 ;9.5 ;
921 ;0:02.02 ;2359 ;0 ;87;0.943 ;9.5 ;
921 ;0:02.03 ;2396 ;0 ;87;0.940 ;9.4 ;
921 ;0:02.04 ;2390 ;0 ;87;0.944 ;9.4 ;
921 ;0:02.05 ;2369 ;0 ;87;0.949 ;9.4 ;
921 ;0:02.06 ;2323 ;0 ;87;0.944 ;9.7 ;
921 ;0:02.07 ;2323 ;0 ;87;0.919 ;9.7 ;
921 ;0:02.08 ;2335 ;0 ;87;0.918 ;9.7 ;
921 ;0:02.09 ;2299 ;0 ;87;0.921 ;9.5 ;
921 ;0:02.10 ;2295 ;0 ;87;0.924 ;9.5 ;
921 ;0:02.11 ;2330 ;0 ;87;0.920 ;9.5 ;
921 ;0:02.12 ;2330 ;0 ;86;0.917 ;9.9 ;
921 ;0:02.13 ;2381 ;0 ;86;0.920 ;9.9 ;
921 ;0:02.14 ;2379 ;0 ;87;0.924 ;9.9 ;
921 ;0:02.15 ;2371 ;0 ;87;0.901 ;9.9 ;
921 ;0:02.16 ;2371 ;0 ;86;0.900 ;9.4 ;
921 ;0:02.17 ;2321 ;0 ;86;0.898 ;9.4 ;
921 ;0:02.18 ;2333 ;0 ;86;0.902 ;10.2 ;
921 ;0:02.19 ;2324 ;0 ;87;0.905 ;10.2 ;
921 ;0:02.20 ;2347 ;0 ;86;0.902 ;10.2 ;
921 ;0:02.21 ;2347 ;0 ;86;0.904 ;10.2 ;
921 ;0:02.22 ;2387 ;0 ;86;0.900 ;9.9 ;
921 ;0:02.23 ;2441 ;0 ;86;0.928 ;9.9 ;
921 ;0:02.24 ;2426 ;0 ;87;0.925 ;10.3 ;
921 ;0:02.25 ;2424 ;0 ;86;0.926 ;10.3 ;
921 ;0:02.26 ;2424 ;0 ;86;0.919 ;10.3 ;
921 ;0:02.27 ;2393 ;0 ;86;0.923 ;10.5 ;
921 ;0:02.28 ;2410 ;0 ;86;0.928 ;10.5 ;
921 ;0:02.29 ;2405 ;0 ;86;0.925 ;10.5 ;
921 ;0:02.30 ;2418 ;0 ;86;0.929 ;10.0 ;
921 ;0:02.31 ;2418 ;0 ;86;0.966 ;10.0 ;
921 ;0:02.32 ;2436 ;0 ;86;0.972 ;10.0 ;
921 ;0:02.33 ;2483 ;0 ;86;0.974 ;10.5 ;
921 ;0:02.34 ;2472 ;0 ;86;0.974 ;10.5 ;
921 ;0:02.35 ;2433 ;0 ;86;0.975 ;10.5 ;
921 ;0:02.36 ;2433 ;0 ;86;0.969 ;10.6 ;
921 ;0:02.37 ;2376 ;0 ;86;0.969 ;10.6 ;
921 ;0:02.38 ;2398 ;0 ;86;0.972 ;10.6 ;
921 ;0:02.39 ;2403 ;0 ;86;0.981 ;10.3 ;
921 ;0:02.40 ;2438 ;0 ;86;0.982 ;10.3 ;
921 ;0:02.41 ;2438 ;0 ;86;0.981 ;10.5 ;
921 ;0:02.42 ;2448 ;0 ;86;0.976 ;10.5 ;
921 ;0:02.43 ;2483 ;0 ;86;0.983 ;10.5 ;
921 ;0:02.44 ;2462 ;0 ;86;0.985 ;10.5 ;
921 ;0:02.45 ;2431 ;0 ;86;0.983 ;10.5 ;
921 ;0:02.46 ;2433 ;0 ;86;0.986 ;10.5 ;
921 ;0:02.47 ;2433 ;0 ;86;0.974 ;10.7 ;
921 ;0:02.48 ;2481 ;0 ;86;0.963 ;10.7 ;
921 ;0:02.49 ;2490 ;0 ;86;0.961 ;10.7 ;
921 ;0:02.50 ;2475 ;0 ;86;0.963 ;10.6 ;
921 ;0:02.51 ;2450 ;0 ;86;0.963 ;10.6 ;
921 ;0:02.52 ;2450 ;0 ;86;0.959 ;10.6 ;
921 ;0:02.53 ;2476 ;0 ;86;0.956 ;10.8 ;
921 ;0:02.54 ;2464 ;0 ;86;0.960 ;10.8 ;
921 ;0:02.55 ;2486 ;0 ;86;0.965 ;10.9 ;
921 ;0:02.56 ;2484 ;0 ;86;0.951 ;10.9 ;
921 ;0:02.57 ;2518 ;0 ;86;0.955 ;10.9 ;
921 ;0:02.58 ;2518 ;0 ;86;0.946 ;11.1 ;
921 ;0:02.59 ;2476 ;0 ;86;0.945 ;11.1 ;
921 ;0:02.60 ;2411 ;0 ;86;0.952 ;11.1 ;
921 ;0:02.61 ;2377 ;0 ;86;0.952 ;11.5 ;
921 ;0:02.62 ;2401 ;0 ;86;0.955 ;11.5 ;
921 ;0:02.63 ;2429 ;0 ;86;0.949 ;11.1 ;
921 ;0:02.64 ;2429 ;0 ;86;0.955 ;11.1 ;
921 ;0:02.65 ;2450 ;0 ;86;0.958 ;11.1 ;
921 ;0:02.66 ;2427 ;0 ;86;0.962 ;11.2 ;
921 ;0:02.67 ;2451 ;0 ;86;0.960 ;11.2 ;
921 ;0:02.68 ;2399 ;0 ;86;0.960 ;11.2 ;
921 ;0:02.69 ;2399 ;0 ;86;0.954 ;11.3 ;
921 ;0:02.70 ;2381 ;0 ;86;0.958 ;11.3 ;
921 ;0:02.71 ;2393 ;0 ;86;0.963 ;11.3 ;
921 ;0:02.72 ;2438 ;0 ;86;0.976 ;11.3 ;
921 ;0:02.73 ;2434 ;0 ;87;0.979 ;11.3 ;
921 ;0:02.74 ;2434 ;0 ;86;0.968 ;11.5 ;
921 ;0:02.75 ;2418 ;0 ;86;0.976 ;11.5 ;
921 ;0:02.76 ;2374 ;0 ;86;0.976 ;11.5 ;
921 ;0:02.77 ;2399 ;0 ;86;0.977 ;11.5 ;
921 ;0:02.78 ;2396 ;0 ;86;0.978 ;11.5 ;
921 ;0:02.79 ;2396 ;0 ;86;0.969 ;11.9 ;
921 ;0:02.80 ;2432 ;0 ;86;0.976 ;11.9 ;
921 ;0:02.81 ;2448 ;0 ;86;0.974 ;11.9 ;
921 ;0:02.82 ;2493 ;0 ;86;0.977 ;11.8 ;
921 ;0:02.83 ;2445 ;0 ;87;0.974 ;11.8 ;
921 ;0:02.84 ;2445 ;0 ;86;0.972 ;11.7 ;
921 ;0:02.85 ;2381 ;0 ;86;0.967 ;11.7 ;
921 ;0:02.86 ;2338 ;0 ;86;0.974 ;11.7 ;
921 ;0:02.87 ;2367 ;0 ;86;0.977 ;11.7 ;
921 ;0:02.88 ;2392 ;0 ;86;0.974 ;11.7 ;
921 ;0:02.89 ;2392 ;0 ;86;0.971 ;12.4 ;
921 ;0:02.90 ;2400 ;0 ;86;0.968 ;12.4 ;
921 ;0:02.91 ;2390 ;0 ;86;0.974 ;11.5 ;
921 ;0:02.92 ;2425 ;0 ;86;0.972 ;11.5 ;
921 ;0:02.93 ;2408 ;0 ;87;0.976 ;11.5 ;
921 ;0:02.94 ;2408 ;0 ;86;0.968 ;12.2 ;
921 ;0:02.95 ;2409 ;0 ;86;0.968 ;12.2 ;
921 ;0:02.96 ;2377 ;0 ;86;0.975 ;11.7 ;
921 ;0:02.97 ;2398 ;0 ;86;0.968 ;11.7 ;
921 ;0:02.98 ;2401 ;0 ;86;0.972 ;11.7 ;
921 ;0:02.99 ;2401 ;0 ;86;0.964 ;11.6 ;
921 ;0:03.00 ;2396 ;0 ;86;0.966 ;11.6 ;
921 ;0:03.01 ;2393 ;0 ;86;0.968 ;11.7 ;
921 ;0:03.02 ;2433 ;0 ;86;0.969 ;11.7 ;
921 ;0:03.03 ;2408 ;0 ;86;0.970 ;11.7 ;
921 ;0:03.04 ;2408 ;0 ;86;0.967 ;12.3 ;
921 ;0:03.05 ;2423 ;0 ;86;0.967 ;12.3 ;
921 ;0:03.06 ;2420 ;0 ;86;0.970 ;11.8 ;
921 ;0:03.07 ;2457 ;0 ;86;0.974 ;11.8 ;
921 ;0:03.08 ;2441 ;0 ;86;0.970 ;11.8 ;
921 ;0:03.09 ;2441 ;0 ;86;0.970 ;12.2 ;
921 ;0:03.10 ;2404 ;0 ;86;0.962 ;12.2 ;
921 ;0:03.11 ;2377 ;0 ;86;0.974 ;12.2 ;
921 ;0:03.12 ;2422 ;0 ;86;0.971 ;12.2 ;
921 ;0:03.13 ;2408 ;0 ;86;0.970 ;12.2 ;
921 ;0:03.14 ;2419 ;0 ;86;0.968 ;11.8 ;
921 ;0:03.15 ;2419 ;0 ;86;0.961 ;11.8 ;
921 ;0:03.16 ;2411 ;0 ;86;0.970 ;12.2 ;
921 ;0:03.17 ;2448 ;0 ;86;0.967 ;12.2 ;
921 ;0:03.18 ;2439 ;0 ;86;0.971 ;12.3 ;
921 ;0:03.19 ;2426 ;0 ;86;0.967 ;12.3 ;
921 ;0:03.20 ;2426 ;0 ;86;0.965 ;12.3 ;
921 ;0:03.21 ;2402 ;0 ;86;0.966 ;11.7 ;
921 ;0:03.22 ;2434 ;0 ;86;0.967 ;11.7 ;
921 ;0:03.23 ;2448 ;0 ;86;0.968 ;12.4 ;
921 ;0:03.24 ;2462 ;0 ;86;0.966 ;12.4 ;
921 ;0:03.25 ;2462 ;0 ;86;0.964 ;12.4 ;
921 ;0:03.26 ;2430 ;0 ;86;0.962 ;12.2 ;
921 ;0:03.27 ;2456 ;0 ;86;0.969 ;12.2 ;
921 ;0:03.28 ;2431 ;0 ;86;0.966 ;12.5 ;
921 ;0:03.29 ;2455 ;0 ;86;0.965 ;12.5 ;
921 ;0:03.30 ;2455 ;0 ;86;0.953 ;12.5 ;
921 ;0:03.31 ;2451 ;0 ;86;0.956 ;12.5 ;
921 ;0:03.32 ;2482 ;0 ;86;0.956 ;12.5 ;
921 ;0:03.33 ;2449 ;0 ;86;0.953 ;12.1 ;
921 ;0:03.34 ;2383 ;0 ;86;0.958 ;12.1 ;
921 ;0:03.35 ;2366 ;0 ;86;0.953 ;12.6 ;
921 ;0:03.36 ;2366 ;0 ;86;0.948 ;12.6 ;
921 ;0:03.37 ;2416 ;0 ;86;0.953 ;12.6 ;
921 ;0:03.38 ;2445 ;0 ;86;0.945 ;12.6 ;
921 ;0:03.39 ;2470 ;0 ;86;0.947 ;12.6 ;
921 ;0:03.40 ;2456 ;0 ;86;0.944 ;12.4 ;
921 ;0:03.41 ;2456 ;0 ;86;0.942 ;12.4 ;
921 ;0:03.42 ;2486 ;0 ;86;0.939 ;12.2 ;
921 ;0:03.43 ;2442 ;0 ;86;0.947 ;12.2 ;
921 ;0:03.44 ;2410 ;0 ;86;0.944 ;12.2 ;
921 ;0:03.45 ;2383 ;0 ;86;0.946 ;12.4 ;
921 ;0:03.46 ;2383 ;0 ;86;0.934 ;12.4 ;
921 ;0:03.47 ;2411 ;0 ;86;0.928 ;12.2 ;
921 ;0:03.48 ;2416 ;0 ;86;0.938 ;12.2 ;
921 ;0:03.49 ;2439 ;0 ;86;0.935 ;12.2 ;
921 ;0:03.50 ;2421 ;0 ;86;0.939 ;12.2 ;
921 ;0:03.51 ;2456 ;0 ;86;0.933 ;12.2 ;
921 ;0:03.52 ;2456 ;0 ;86;0.930 ;12.4 ;
921 ;0:03.53 ;2453 ;0 ;86;0.934 ;12.4 ;
921 ;0:03.54 ;2430 ;0 ;86;0.920 ;12.4 ;
921 ;0:03.55 ;2419 ;0 ;86;0.921 ;12.4 ;
921 ;0:03.56 ;2465 ;0 ;86;0.919 ;12.4 ;
921 ;0:03.57 ;2465 ;0 ;86;0.915 ;12.7 ;
921 ;0:03.58 ;2445 ;0 ;86;0.915 ;12.7 ;
921 ;0:03.59 ;2456 ;0 ;86;0.923 ;12.6 ;
921 ;0:03.60 ;2417 ;0 ;86;0.919 ;12.6 ;
921 ;0:03.61 ;2438 ;0 ;86;0.921 ;12.0 ;
921 ;0:03.62 ;2438 ;0 ;86;0.976 ;12.0 ;
921 ;0:03.63 ;2447 ;0 ;86;0.974 ;12.7 ;
921 ;0:03.64 ;2446 ;0 ;86;0.976 ;12.7 ;
921 ;0:03.65 ;2442 ;0 ;86;0.980 ;12.7 ;
921 ;0:03.66 ;2485 ;0 ;86;0.983 ;12.5 ;
921 ;0:03.67 ;2454 ;0 ;86;0.978 ;12.5 ;
921 ;0:03.68 ;2454 ;0 ;86;0.976 ;12.0 ;
921 ;0:03.69 ;2441 ;0 ;86;0.977 ;12.0 ;
921 ;0:03.70 ;2432 ;0 ;86;0.995 ;12.0 ;
921 ;0:03.71 ;2452 ;0 ;86;1.033 ;12.9 ;
921 ;0:03.72 ;2465 ;0 ;86;1.033 ;12.9 ;
921 ;0:03.73 ;2465 ;0 ;86;1.029 ;12.4 ;
921 ;0:03.74 ;2453 ;0 ;86;1.025 ;12.4 ;
921 ;0:03.75 ;2437 ;0 ;86;1.035 ;12.7 ;
921 ;0:03.76 ;2473 ;0 ;86;1.032 ;12.7 ;
921 ;0:03.77 ;2463 ;0 ;86;1.035 ;12.7 ;
921 ;0:03.78 ;2461 ;0 ;86;1.026 ;12.9 ;
921 ;0:03.79 ;2461 ;0 ;86;0.968 ;12.9 ;
921 ;0:03.80 ;2462 ;0 ;86;0.974 ;12.5 ;
921 ;0:03.81 ;2509 ;0 ;86;0.974 ;12.5 ;
921 ;0:03.82 ;2455 ;0 ;87;0.977 ;12.6 ;
921 ;0:03.83 ;2391 ;0 ;87;0.974 ;12.6 ;
921 ;0:03.84 ;2391 ;0 ;86;0.974 ;12.6 ;
921 ;0:03.85 ;2361 ;0 ;86;0.966 ;12.9 ;
921 ;0:03.86 ;2384 ;0 ;86;0.977 ;12.9 ;
921 ;0:03.87 ;2394 ;0 ;86;0.981 ;12.3 ;
