SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;INJ;INJ %;
994 ;0:01.80 ;2449 ;0 ;85;1.027 ;22.4 ;3.14 ;7 ;
994 ;0:01.81 ;2449 ;0 ;84;1.030 ;22.4 ;3.14 ;7 ;
994 ;0:01.82 ;2460 ;0 ;85;1.024 ;21.0 ;3.13 ;7 ;
994 ;0:01.83 ;2470 ;0 ;85;1.024 ;22.3 ;3.12 ;7 ;
994 ;0:01.84 ;2494 ;0 ;85;1.024 ;22.3 ;3.11 ;7 ;
994 ;0:01.85 ;2511 ;0 ;85;1.083 ;21.2 ;3.10 ;7 ;
994 ;0:01.86 ;2511 ;0 ;85;1.083 ;22.5 ;3.06 ;7 ;
994 ;0:01.87 ;2554 ;0 ;84;1.082 ;22.8 ;3.06 ;7 ;
994 ;0:01.88 ;2534 ;0 ;85;1.082 ;22.5 ;3.08 ;7 ;
994 ;0:01.89 ;2506 ;0 ;85;1.073 ;22.5 ;3.10 ;7 ;
994 ;0:01.90 ;2454 ;0 ;85;1.080 ;22.6 ;3.13 ;7 ;
994 ;0:01.91 ;2471 ;0 ;85;1.079 ;21.8 ;3.12 ;7 ;
994 ;0:01.92 ;2471 ;0 ;85;1.083 ;22.5 ;3.12 ;7 ;
994 ;0:01.93 ;2472 ;0 ;84;1.095 ;22.5 ;3.12 ;7 ;
994 ;0:01.94 ;2484 ;0 ;84;1.141 ;22.6 ;3.11 ;7 ;
994 ;0:01.95 ;2500 ;0 ;85;1.136 ;22.0 ;3.10 ;7 ;
994 ;0:01.96 ;2543 ;0 ;85;1.141 ;23.6 ;3.07 ;7 ;
994 ;0:01.97 ;2532 ;0 ;85;1.145 ;23.6 ;3.08 ;7 ;
994 ;0:01.98 ;2532 ;0 ;85;1.143 ;21.8 ;3.11 ;7 ;
994 ;0:01.99 ;2493 ;0 ;85;1.146 ;23.1 ;3.11 ;7 ;
994 ;0:02.00 ;2424 ;0 ;84;1.140 ;23.2 ;3.15 ;7 ;
994 ;0:02.01 ;2444 ;0 ;85;1.133 ;23.2 ;3.14 ;7 ;
994 ;0:02.02 ;2481 ;0 ;85;1.054 ;22.1 ;3.12 ;7 ;
994 ;0:02.03 ;2516 ;0 ;85;1.056 ;22.5 ;3.09 ;7 ;
994 ;0:02.04 ;2516 ;0 ;85;1.057 ;23.7 ;3.09 ;7 ;
994 ;0:02.05 ;2517 ;0 ;84;1.055 ;21.9 ;3.09 ;7 ;
994 ;0:02.06 ;2563 ;0 ;85;1.054 ;21.9 ;3.06 ;7 ;
994 ;0:02.07 ;2518 ;0 ;85;1.047 ;22.1 ;3.09 ;7 ;
994 ;0:02.08 ;2466 ;0 ;85;1.057 ;22.2 ;3.13 ;7 ;
994 ;0:02.09 ;2441 ;0 ;85;1.054 ;21.8 ;3.14 ;7 ;
994 ;0:02.10 ;2441 ;0 ;85;1.061 ;21.8 ;3.14 ;7 ;
994 ;0:02.11 ;2481 ;0 ;85;1.059 ;21.8 ;3.12 ;7 ;
994 ;0:02.12 ;2482 ;0 ;85;1.055 ;22.1 ;3.12 ;7 ;
994 ;0:02.13 ;2483 ;0 ;85;1.052 ;21.9 ;3.12 ;7 ;
994 ;0:02.14 ;2448 ;0 ;85;1.057 ;21.9 ;3.14 ;7 ;
994 ;0:02.15 ;2449 ;0 ;85;1.060 ;22.0 ;3.14 ;7 ;
994 ;0:02.16 ;2449 ;0 ;85;1.056 ;22.3 ;3.14 ;7 ;
994 ;0:02.17 ;2440 ;0 ;85;1.060 ;21.5 ;3.14 ;7 ;
994 ;0:02.18 ;2442 ;0 ;85;1.035 ;21.5 ;3.14 ;7 ;
994 ;0:02.19 ;2446 ;0 ;85;1.042 ;22.3 ;3.14 ;7 ;
994 ;0:02.20 ;2491 ;0 ;85;1.044 ;21.7 ;3.11 ;7 ;
994 ;0:02.21 ;2491 ;0 ;85;1.044 ;22.5 ;3.11 ;7 ;
994 ;0:02.22 ;2444 ;0 ;85;1.046 ;22.5 ;3.14 ;7 ;
994 ;0:02.23 ;2389 ;0 ;85;1.040 ;22.1 ;3.17 ;7 ;
994 ;0:02.24 ;2349 ;0 ;85;1.040 ;21.9 ;3.20 ;8 ;
994 ;0:02.25 ;2378 ;0 ;85;1.042 ;22.9 ;3.18 ;7 ;
994 ;0:02.26 ;2418 ;0 ;85;1.056 ;22.9 ;3.15 ;7 ;
994 ;0:02.27 ;2418 ;0 ;85;1.052 ;22.1 ;3.15 ;7 ;
994 ;0:02.28 ;2416 ;0 ;85;1.050 ;22.6 ;3.16 ;7 ;
994 ;0:02.29 ;2388 ;0 ;85;1.049 ;22.4 ;3.17 ;7 ;
994 ;0:02.30 ;2424 ;0 ;85;1.053 ;22.4 ;3.15 ;7 ;
994 ;0:02.31 ;2432 ;0 ;85;1.056 ;23.0 ;3.15 ;7 ;
994 ;0:02.32 ;2432 ;0 ;85;1.053 ;21.6 ;3.15 ;7 ;
994 ;0:02.33 ;2431 ;0 ;85;1.052 ;22.9 ;3.15 ;7 ;
994 ;0:02.34 ;2408 ;0 ;85;1.048 ;22.0 ;3.16 ;7 ;
994 ;0:02.35 ;2444 ;0 ;85;1.063 ;22.0 ;3.14 ;7 ;
994 ;0:02.36 ;2428 ;0 ;85;1.061 ;22.7 ;3.15 ;7 ;
994 ;0:02.37 ;2428 ;0 ;85;1.062 ;21.5 ;3.15 ;7 ;
994 ;0:02.38 ;2426 ;0 ;85;1.060 ;22.4 ;3.15 ;7 ;
994 ;0:02.39 ;2406 ;0 ;85;1.054 ;22.4 ;3.16 ;7 ;
994 ;0:02.40 ;2439 ;0 ;85;1.063 ;22.8 ;3.14 ;7 ;
994 ;0:02.41 ;2460 ;0 ;85;1.061 ;22.6 ;3.13 ;7 ;
994 ;0:02.42 ;2460 ;0 ;85;1.065 ;22.5 ;3.13 ;7 ;
994 ;0:02.43 ;2453 ;0 ;85;1.061 ;22.5 ;3.13 ;7 ;
994 ;0:02.44 ;2426 ;0 ;85;1.058 ;22.1 ;3.15 ;7 ;
994 ;0:02.45 ;2463 ;0 ;85;1.058 ;22.6 ;3.13 ;7 ;
994 ;0:02.46 ;2442 ;0 ;85;1.061 ;22.7 ;3.14 ;7 ;
994 ;0:02.47 ;2442 ;0 ;85;1.063 ;22.7 ;3.13 ;7 ;
994 ;0:02.48 ;2450 ;0 ;85;1.061 ;21.9 ;3.13 ;7 ;
994 ;0:02.49 ;2415 ;0 ;84;1.060 ;23.3 ;3.16 ;7 ;
994 ;0:02.50 ;2435 ;0 ;85;1.054 ;22.5 ;3.14 ;7 ;
994 ;0:02.51 ;2462 ;0 ;85;1.063 ;23.4 ;3.13 ;7 ;
994 ;0:02.52 ;2455 ;0 ;85;1.060 ;23.4 ;3.13 ;7 ;
994 ;0:02.53 ;2455 ;0 ;85;1.062 ;23.2 ;3.13 ;7 ;
994 ;0:02.54 ;2444 ;0 ;84;1.059 ;22.5 ;3.14 ;7 ;
994 ;0:02.55 ;2488 ;0 ;85;1.053 ;23.4 ;3.11 ;7 ;
994 ;0:02.56 ;2460 ;0 ;85;1.060 ;23.4 ;3.13 ;7 ;
994 ;0:02.57 ;2441 ;0 ;85;1.060 ;22.9 ;3.14 ;7 ;
994 ;0:02.58 ;2441 ;0 ;85;1.064 ;22.9 ;3.14 ;7 ;
994 ;0:02.59 ;2418 ;0 ;84;1.066 ;23.5 ;3.15 ;7 ;
994 ;0:02.60 ;2453 ;0 ;84;1.065 ;23.0 ;3.13 ;7 ;
994 ;0:02.61 ;2488 ;0 ;85;1.060 ;23.0 ;3.11 ;7 ;
994 ;0:02.62 ;2500 ;0 ;85;1.068 ;23.0 ;3.10 ;7 ;
994 ;0:02.63 ;2468 ;0 ;85;1.068 ;22.3 ;3.12 ;7 ;
994 ;0:02.64 ;2468 ;0 ;85;1.068 ;23.1 ;3.12 ;7 ;
994 ;0:02.65 ;2496 ;0 ;85;1.069 ;23.1 ;3.11 ;7 ;
994 ;0:02.66 ;2449 ;0 ;85;1.061 ;23.1 ;3.14 ;7 ;
994 ;0:02.67 ;2421 ;0 ;85;1.045 ;23.2 ;3.15 ;7 ;
994 ;0:02.68 ;2412 ;0 ;85;1.044 ;23.2 ;3.16 ;7 ;
994 ;0:02.69 ;2412 ;0 ;85;1.048 ;22.7 ;3.16 ;7 ;
994 ;0:02.70 ;2452 ;0 ;85;1.044 ;22.7 ;3.13 ;7 ;
994 ;0:02.71 ;2455 ;0 ;85;1.042 ;23.9 ;3.13 ;7 ;
994 ;0:02.72 ;2435 ;0 ;85;1.039 ;22.4 ;3.14 ;7 ;
994 ;0:02.73 ;2394 ;0 ;85;1.045 ;23.0 ;3.17 ;7 ;
994 ;0:02.74 ;2420 ;0 ;85;1.048 ;24.1 ;3.15 ;7 ;
994 ;0:02.75 ;2420 ;0 ;85;1.036 ;24.1 ;3.15 ;7 ;
994 ;0:02.76 ;2462 ;0 ;85;1.033 ;22.8 ;3.13 ;7 ;
994 ;0:02.77 ;2445 ;0 ;85;1.024 ;23.9 ;3.14 ;7 ;
994 ;0:02.78 ;2413 ;0 ;85;1.032 ;24.0 ;3.16 ;7 ;
994 ;0:02.79 ;2450 ;0 ;85;1.030 ;23.2 ;3.13 ;7 ;
994 ;0:02.80 ;2450 ;0 ;85;1.032 ;23.2 ;3.13 ;7 ;
994 ;0:02.81 ;2441 ;0 ;84;1.032 ;23.9 ;3.14 ;7 ;
994 ;0:02.82 ;2459 ;0 ;85;1.025 ;24.2 ;3.13 ;7 ;
994 ;0:02.83 ;2440 ;0 ;85;1.028 ;22.9 ;3.14 ;7 ;
994 ;0:02.84 ;2471 ;0 ;85;1.011 ;24.5 ;3.12 ;7 ;
994 ;0:02.85 ;2471 ;0 ;85;1.015 ;24.5 ;3.13 ;7 ;
994 ;0:02.86 ;2452 ;0 ;85;1.011 ;23.3 ;3.13 ;7 ;
994 ;0:02.87 ;2432 ;0 ;84;1.012 ;23.2 ;3.15 ;7 ;
994 ;0:02.88 ;2428 ;0 ;84;1.004 ;23.0 ;3.17 ;7 ;
994 ;0:02.89 ;2474 ;0 ;85;1.013 ;24.4 ;3.14 ;7 ;
994 ;0:02.90 ;2464 ;0 ;85;1.014 ;24.4 ;3.15 ;7 ;
994 ;0:02.91 ;2464 ;0 ;85;1.012 ;23.5 ;3.15 ;7 ;
994 ;0:02.92 ;2450 ;0 ;85;1.007 ;24.2 ;3.15 ;7 ;
994 ;0:02.93 ;2410 ;0 ;84;0.998 ;24.4 ;3.18 ;7 ;
994 ;0:02.94 ;2437 ;0 ;85;1.006 ;23.5 ;3.16 ;7 ;
994 ;0:02.95 ;2445 ;0 ;85;1.004 ;23.5 ;3.16 ;7 ;
994 ;0:02.96 ;2445 ;0 ;85;1.008 ;23.9 ;3.15 ;7 ;
994 ;0:02.97 ;2454 ;0 ;84;1.006 ;24.1 ;3.15 ;7 ;
994 ;0:02.98 ;2429 ;0 ;84;1.001 ;23.8 ;3.17 ;7 ;
994 ;0:02.99 ;2461 ;0 ;84;1.002 ;25.0 ;3.15 ;7 ;
994 ;0:03.00 ;2462 ;0 ;85;1.000 ;24.3 ;3.15 ;7 ;
994 ;0:03.01 ;2444 ;0 ;85;1.002 ;24.3 ;3.16 ;7 ;
994 ;0:03.02 ;2444 ;0 ;84;1.000 ;24.7 ;3.16 ;7 ;
