SESSION; TIME;RPM;THROT;MAP;LAMB;L U SP;L D SP;SLIP%;
461 ;0:13.17 ;6129 ;9 ;63;0.721 ;32.0 ;29.8 ;-6 ;
461 ;0:13.18 ;6165 ;9 ;63;0.718 ;33.0 ;29.9 ;-9 ;
461 ;0:13.19 ;6186 ;9 ;63;0.722 ;30.5 ;30.0 ;-1 ;
461 ;0:13.20 ;6145 ;9 ;63;0.717 ;32.3 ;29.8 ;-7 ;
461 ;0:13.21 ;6119 ;9 ;63;0.722 ;33.9 ;29.7 ;-12 ;
461 ;0:13.22 ;6188 ;9 ;63;0.718 ;32.8 ;30.0 ;-8 ;
461 ;0:13.23 ;6204 ;9 ;63;0.717 ;31.2 ;30.1 ;-3 ;
461 ;0:13.24 ;6125 ;9 ;63;0.717 ;32.9 ;29.7 ;-9 ;
461 ;0:13.25 ;6161 ;9 ;63;0.730 ;32.4 ;29.9 ;-7 ;
461 ;0:13.26 ;6233 ;9 ;63;0.731 ;31.6 ;30.3 ;-4 ;
461 ;0:13.27 ;6281 ;10 ;63;0.727 ;32.6 ;30.5 ;-6 ;
461 ;0:13.28 ;6285 ;10 ;64;0.733 ;35.8 ;30.5 ;-14 ;
461 ;0:13.29 ;6315 ;11 ;64;0.730 ;29.6 ;30.7 ;3 ;
461 ;0:13.30 ;6308 ;11 ;64;0.735 ;33.7 ;30.6 ;-9 ;
461 ;0:13.31 ;6360 ;12 ;64;0.734 ;31.2 ;31.2 ;0 ;
461 ;0:13.32 ;6565 ;12 ;64;0.735 ;30.5 ;31.9 ;4 ;
461 ;0:13.33 ;6592 ;13 ;64;0.738 ;32.4 ;32.0 ;-1 ;
461 ;0:13.34 ;6630 ;13 ;64;0.734 ;31.7 ;32.2 ;1 ;
461 ;0:13.35 ;6616 ;13 ;65;0.739 ;32.3 ;32.1 ;0 ;
461 ;0:13.36 ;6618 ;13 ;65;0.738 ;32.1 ;32.1 ;0 ;
461 ;0:13.37 ;6581 ;13 ;64;0.743 ;32.2 ;31.9 ;0 ;
461 ;0:13.38 ;6524 ;13 ;64;0.737 ;31.6 ;31.7 ;0 ;
461 ;0:13.39 ;6576 ;13 ;65;0.736 ;31.2 ;31.9 ;2 ;
461 ;0:13.40 ;6597 ;14 ;65;0.738 ;29.5 ;32.0 ;8 ;
461 ;0:13.41 ;6528 ;13 ;65;0.738 ;32.3 ;31.6 ;-2 ;
461 ;0:13.42 ;6535 ;14 ;66;0.726 ;31.2 ;31.7 ;1 ;
461 ;0:13.43 ;6551 ;14 ;66;0.722 ;32.4 ;31.8 ;-1 ;
461 ;0:13.44 ;6469 ;14 ;66;0.722 ;32.4 ;31.4 ;-3 ;
461 ;0:13.45 ;6368 ;14 ;66;0.717 ;31.8 ;30.9 ;-2 ;
461 ;0:13.46 ;6384 ;14 ;66;0.723 ;35.3 ;31.0 ;-12 ;
461 ;0:13.47 ;6347 ;14 ;66;0.722 ;28.8 ;30.8 ;6 ;
461 ;0:13.48 ;6277 ;14 ;66;0.725 ;33.0 ;30.3 ;-8 ;
461 ;0:13.49 ;6188 ;14 ;66;0.725 ;29.5 ;30.0 ;1 ;
461 ;0:13.50 ;6196 ;14 ;66;0.722 ;32.8 ;30.1 ;-8 ;
461 ;0:13.51 ;6237 ;14 ;66;0.724 ;30.4 ;30.3 ;0 ;
461 ;0:13.52 ;6223 ;14 ;66;0.720 ;32.4 ;30.2 ;-6 ;
461 ;0:13.53 ;6204 ;14 ;66;0.723 ;31.5 ;30.1 ;-4 ;
461 ;0:13.54 ;6202 ;14 ;66;0.717 ;31.9 ;30.1 ;-5 ;
461 ;0:13.55 ;6200 ;14 ;66;0.721 ;30.9 ;30.1 ;-2 ;
461 ;0:13.56 ;6260 ;14 ;66;0.716 ;33.7 ;30.4 ;-9 ;
461 ;0:13.57 ;6306 ;14 ;66;0.718 ;30.0 ;30.6 ;2 ;
461 ;0:13.58 ;6291 ;14 ;66;0.733 ;32.1 ;30.5 ;-4 ;
461 ;0:13.59 ;6328 ;14 ;66;0.732 ;32.9 ;30.7 ;-6 ;
461 ;0:13.60 ;6399 ;14 ;66;0.737 ;30.9 ;31.1 ;0 ;
461 ;0:13.61 ;6441 ;14 ;66;0.734 ;31.5 ;31.3 ;0 ;
461 ;0:13.62 ;6386 ;14 ;66;0.737 ;32.7 ;31.0 ;-5 ;
461 ;0:13.63 ;6388 ;14 ;66;0.730 ;30.6 ;31.0 ;1 ;
461 ;0:13.64 ;6481 ;14 ;66;0.732 ;32.1 ;31.5 ;-1 ;
461 ;0:13.65 ;6499 ;15 ;67;0.731 ;32.8 ;31.5 ;-3 ;
461 ;0:13.66 ;6472 ;15 ;67;0.735 ;30.5 ;31.4 ;2 ;
461 ;0:13.67 ;6397 ;15 ;67;0.737 ;33.4 ;30.9 ;-7 ;
461 ;0:13.68 ;6394 ;15 ;67;0.736 ;30.6 ;31.0 ;1 ;
461 ;0:13.69 ;6421 ;15 ;67;0.738 ;31.0 ;31.2 ;0 ;
461 ;0:13.70 ;6368 ;15 ;67;0.732 ;31.4 ;30.9 ;-1 ;
461 ;0:13.71 ;6294 ;15 ;67;0.733 ;31.8 ;30.6 ;-3 ;
461 ;0:13.72 ;6270 ;15 ;67;0.730 ;31.9 ;30.4 ;-4 ;
461 ;0:13.73 ;6294 ;15 ;67;0.734 ;32.3 ;30.6 ;-5 ;
461 ;0:13.74 ;6279 ;15 ;68;0.748 ;31.9 ;30.5 ;-4 ;
461 ;0:13.75 ;6270 ;15 ;68;0.749 ;30.7 ;30.4 ;0 ;
461 ;0:13.76 ;6304 ;15 ;68;0.752 ;32.6 ;30.7 ;-5 ;
461 ;0:13.77 ;6294 ;15 ;68;0.750 ;29.0 ;30.6 ;5 ;
461 ;0:13.78 ;6296 ;15 ;68;0.753 ;32.4 ;30.6 ;-5 ;
461 ;0:13.79 ;6313 ;15 ;67;0.747 ;31.2 ;30.6 ;-1 ;
461 ;0:13.80 ;6256 ;15 ;67;0.750 ;31.7 ;30.4 ;-4 ;
461 ;0:13.81 ;6171 ;15 ;67;0.745 ;33.4 ;30.0 ;-10 ;
461 ;0:13.82 ;6225 ;15 ;67;0.746 ;29.8 ;30.2 ;1 ;
461 ;0:13.83 ;6315 ;15 ;67;0.748 ;32.2 ;30.7 ;-4 ;
461 ;0:13.84 ;6319 ;15 ;68;0.749 ;31.8 ;30.7 ;-3 ;
461 ;0:13.85 ;6281 ;15 ;68;0.752 ;31.2 ;30.5 ;-2 ;
461 ;0:13.86 ;6275 ;15 ;68;0.750 ;30.7 ;30.4 ;0 ;
461 ;0:13.87 ;6345 ;15 ;68;0.755 ;31.1 ;30.7 ;-1 ;
461 ;0:13.88 ;6351 ;15 ;68;0.751 ;30.2 ;30.8 ;1 ;
461 ;0:13.89 ;6321 ;15 ;68;0.755 ;31.9 ;30.7 ;-3 ;
461 ;0:13.90 ;6277 ;15 ;68;0.750 ;31.0 ;30.5 ;-1 ;
461 ;0:13.91 ;6340 ;15 ;68;0.738 ;31.4 ;30.8 ;-1 ;
461 ;0:13.92 ;6421 ;15 ;68;0.736 ;32.3 ;31.2 ;-3 ;
461 ;0:13.93 ;6349 ;15 ;68;0.736 ;31.0 ;30.8 ;0 ;
461 ;0:13.94 ;6268 ;15 ;69;0.740 ;31.5 ;30.4 ;-3 ;
461 ;0:13.95 ;6266 ;15 ;69;0.738 ;29.7 ;30.4 ;2 ;
461 ;0:13.96 ;6289 ;15 ;69;0.743 ;32.9 ;30.5 ;-7 ;
461 ;0:13.97 ;6371 ;16 ;70;0.739 ;30.7 ;30.9 ;0 ;
461 ;0:13.98 ;6298 ;16 ;70;0.743 ;30.9 ;30.6 ;0 ;
461 ;0:13.99 ;6218 ;16 ;69;0.750 ;32.1 ;30.2 ;-5 ;
461 ;0:14.00 ;6202 ;16 ;69;0.750 ;31.7 ;30.1 ;-5 ;
461 ;0:14.01 ;6125 ;16 ;69;0.749 ;31.1 ;29.7 ;-4 ;
461 ;0:14.02 ;6200 ;16 ;69;0.746 ;34.1 ;30.1 ;-11 ;
461 ;0:14.03 ;6296 ;16 ;69;0.748 ;30.3 ;30.6 ;0 ;
461 ;0:14.04 ;6273 ;17 ;70;0.745 ;30.6 ;30.4 ;0 ;
461 ;0:14.05 ;6308 ;17 ;70;0.751 ;32.0 ;30.6 ;-4 ;
461 ;0:14.06 ;6287 ;17 ;70;0.748 ;30.3 ;30.5 ;0 ;
461 ;0:14.07 ;6237 ;17 ;70;0.760 ;31.0 ;30.3 ;-2 ;
461 ;0:14.08 ;6275 ;17 ;70;0.759 ;32.6 ;30.4 ;-6 ;
461 ;0:14.09 ;6323 ;17 ;70;0.759 ;31.1 ;30.6 ;-1 ;
461 ;0:14.10 ;6353 ;17 ;70;0.760 ;32.1 ;30.8 ;-4 ;
461 ;0:14.11 ;6328 ;17 ;70;0.756 ;30.7 ;30.7 ;0 ;
461 ;0:14.12 ;6270 ;17 ;70;0.757 ;32.6 ;30.4 ;-6 ;
461 ;0:14.13 ;6210 ;17 ;70;0.751 ;31.3 ;30.1 ;-3 ;
461 ;0:14.14 ;6233 ;17 ;70;0.756 ;31.4 ;30.3 ;-3 ;
461 ;0:14.15 ;6241 ;17 ;70;0.743 ;32.6 ;30.3 ;-7 ;
461 ;0:14.16 ;6165 ;17 ;70;0.746 ;30.7 ;29.9 ;-2 ;
461 ;0:14.17 ;6129 ;17 ;70;0.746 ;32.8 ;29.7 ;-9 ;
461 ;0:14.18 ;6141 ;17 ;71;0.746 ;32.4 ;29.8 ;-8 ;
461 ;0:14.19 ;6171 ;18 ;71;0.748 ;30.9 ;30.0 ;-2 ;
461 ;0:14.20 ;6256 ;18 ;71;0.746 ;31.9 ;30.4 ;-4 ;
461 ;0:14.21 ;6214 ;18 ;71;0.750 ;32.4 ;30.2 ;-6 ;
461 ;0:14.22 ;6167 ;18 ;70;0.746 ;32.0 ;29.9 ;-6 ;
461 ;0:14.23 ;6155 ;18 ;71;0.759 ;31.7 ;29.9 ;-5 ;
461 ;0:14.24 ;6198 ;18 ;71;0.760 ;30.7 ;30.1 ;-1 ;
461 ;0:14.25 ;6256 ;18 ;71;0.761 ;31.3 ;30.4 ;-2 ;
461 ;0:14.26 ;6258 ;18 ;71;0.759 ;32.0 ;30.4 ;-5 ;
461 ;0:14.27 ;6218 ;18 ;71;0.756 ;31.2 ;30.2 ;-3 ;
461 ;0:14.28 ;6258 ;18 ;71;0.757 ;32.0 ;30.4 ;-5 ;
461 ;0:14.29 ;6239 ;18 ;71;0.756 ;32.4 ;30.3 ;-6 ;
461 ;0:14.30 ;6204 ;18 ;71;0.760 ;31.6 ;30.1 ;-4 ;
461 ;0:14.31 ;6266 ;18 ;71;0.756 ;31.7 ;30.4 ;-4 ;
461 ;0:14.32 ;6254 ;18 ;71;0.740 ;31.2 ;30.4 ;-2 ;
461 ;0:14.33 ;6218 ;18 ;71;0.738 ;29.9 ;30.2 ;1 ;
461 ;0:14.34 ;6252 ;18 ;71;0.740 ;33.0 ;30.2 ;-8 ;
461 ;0:14.35 ;6266 ;18 ;72;0.741 ;30.9 ;30.4 ;-1 ;
461 ;0:14.36 ;6202 ;18 ;71;0.738 ;32.2 ;30.1 ;-6 ;
461 ;0:14.37 ;6214 ;18 ;71;0.740 ;32.4 ;30.2 ;-6 ;
461 ;0:14.38 ;6175 ;18 ;71;0.736 ;30.9 ;30.0 ;-2 ;
461 ;0:14.39 ;6135 ;18 ;71;0.738 ;34.5 ;29.8 ;-13 ;
461 ;0:14.40 ;6064 ;18 ;71;0.738 ;30.8 ;29.4 ;-4 ;
461 ;0:14.41 ;6105 ;18 ;71;0.742 ;32.1 ;29.6 ;-7 ;
461 ;0:14.42 ;6133 ;18 ;71;0.738 ;31.2 ;29.8 ;-4 ;
461 ;0:14.43 ;6143 ;18 ;71;0.739 ;31.3 ;29.8 ;-4 ;
461 ;0:14.44 ;6117 ;18 ;71;0.740 ;31.1 ;29.7 ;-4 ;
461 ;0:14.45 ;6173 ;18 ;71;0.739 ;31.6 ;30.0 ;-5 ;
461 ;0:14.46 ;6173 ;18 ;71;0.743 ;32.1 ;30.0 ;-6 ;
461 ;0:14.47 ;6250 ;18 ;72;0.740 ;32.2 ;30.3 ;-5 ;
461 ;0:14.48 ;6233 ;18 ;72;0.713 ;32.3 ;30.3 ;-6 ;
461 ;0:14.49 ;6252 ;18 ;72;0.710 ;32.0 ;30.3 ;-5 ;
461 ;0:14.50 ;6184 ;18 ;72;0.714 ;32.4 ;30.0 ;-7 ;
461 ;0:14.51 ;6206 ;18 ;72;0.713 ;31.1 ;30.1 ;-3 ;
461 ;0:14.52 ;6177 ;18 ;72;0.712 ;33.1 ;30.0 ;-9 ;
461 ;0:14.53 ;6184 ;18 ;72;0.713 ;31.6 ;30.0 ;-5 ;
461 ;0:14.54 ;6214 ;18 ;72;0.710 ;31.5 ;30.2 ;-4 ;
461 ;0:14.55 ;6186 ;18 ;72;0.712 ;33.5 ;30.0 ;-10 ;
461 ;0:14.56 ;6099 ;18 ;72;0.685 ;31.4 ;29.6 ;-5 ;
461 ;0:14.57 ;6040 ;18 ;72;0.689 ;32.5 ;29.3 ;-9 ;
461 ;0:14.58 ;6085 ;18 ;72;0.685 ;32.6 ;29.5 ;-9 ;
461 ;0:14.59 ;6111 ;18 ;72;0.687 ;32.9 ;29.7 ;-9 ;
461 ;0:14.60 ;6054 ;18 ;72;0.686 ;32.8 ;29.4 ;-10 ;
461 ;0:14.61 ;6048 ;18 ;72;0.684 ;30.4 ;29.4 ;-3 ;
461 ;0:14.62 ;6087 ;18 ;72;0.686 ;31.4 ;29.5 ;-6 ;
461 ;0:14.63 ;6079 ;18 ;72;0.683 ;32.2 ;29.5 ;-8 ;
461 ;0:14.64 ;6087 ;18 ;72;0.687 ;31.9 ;29.5 ;-7 ;
461 ;0:14.65 ;6067 ;18 ;72;0.682 ;32.2 ;29.4 ;-8 ;
461 ;0:14.66 ;6129 ;18 ;72;0.688 ;32.2 ;29.7 ;-7 ;
461 ;0:14.67 ;6123 ;18 ;72;0.685 ;32.4 ;29.7 ;-8 ;
461 ;0:14.68 ;6121 ;18 ;72;0.687 ;30.2 ;29.7 ;-1 ;
461 ;0:14.69 ;6052 ;18 ;72;0.687 ;31.5 ;29.4 ;-6 ;
461 ;0:14.70 ;6056 ;18 ;72;0.686 ;31.7 ;29.4 ;-7 ;
461 ;0:14.71 ;6062 ;18 ;72;0.688 ;32.6 ;29.4 ;-9 ;
461 ;0:14.72 ;6064 ;18 ;72;0.685 ;31.2 ;29.4 ;-5 ;
461 ;0:14.73 ;6095 ;18 ;73;0.693 ;32.1 ;29.6 ;-7 ;
461 ;0:14.74 ;6161 ;18 ;72;0.690 ;30.9 ;29.9 ;-3 ;
461 ;0:14.75 ;6155 ;18 ;73;0.695 ;32.2 ;29.9 ;-7 ;
461 ;0:14.76 ;6163 ;18 ;73;0.693 ;33.9 ;29.9 ;-11 ;
461 ;0:14.77 ;6135 ;18 ;73;0.694 ;29.3 ;29.8 ;1 ;
461 ;0:14.78 ;6109 ;18 ;73;0.695 ;31.4 ;29.7 ;-5 ;
461 ;0:14.79 ;6097 ;18 ;73;0.693 ;31.6 ;29.4 ;-6 ;
461 ;0:14.80 ;6044 ;18 ;73;0.696 ;30.6 ;29.3 ;-4 ;
461 ;0:14.81 ;5996 ;18 ;73;0.697 ;30.6 ;29.1 ;-4 ;
461 ;0:14.82 ;6000 ;18 ;73;0.702 ;30.9 ;29.0 ;-6 ;
461 ;0:14.83 ;5944 ;18 ;73;0.697 ;31.6 ;28.8 ;-8 ;
461 ;0:14.84 ;5950 ;18 ;73;0.701 ;30.9 ;28.7 ;-7 ;
461 ;0:14.85 ;5879 ;18 ;73;0.699 ;32.1 ;28.5 ;-11 ;
461 ;0:14.86 ;5881 ;18 ;73;0.699 ;29.6 ;28.4 ;-4 ;
461 ;0:14.87 ;5853 ;18 ;73;0.700 ;31.9 ;28.5 ;-10 ;
461 ;0:14.88 ;5927 ;18 ;73;0.697 ;29.4 ;28.8 ;-2 ;
461 ;0:14.89 ;5916 ;18 ;73;0.721 ;30.6 ;28.7 ;-6 ;
461 ;0:14.90 ;5927 ;18 ;74;0.717 ;31.6 ;28.8 ;-8 ;
461 ;0:14.91 ;5950 ;18 ;73;0.721 ;30.9 ;28.9 ;-6 ;
461 ;0:14.92 ;5956 ;18 ;74;0.717 ;31.3 ;28.9 ;-7 ;
461 ;0:14.93 ;5941 ;18 ;74;0.719 ;30.0 ;28.8 ;-4 ;
461 ;0:14.94 ;5944 ;18 ;74;0.718 ;30.7 ;28.8 ;-6 ;
461 ;0:14.95 ;5909 ;18 ;74;0.717 ;32.0 ;28.7 ;-10 ;
461 ;0:14.96 ;5874 ;18 ;74;0.719 ;30.5 ;28.5 ;-6 ;
461 ;0:14.97 ;5819 ;18 ;74;0.736 ;30.8 ;28.2 ;-8 ;
461 ;0:14.98 ;5799 ;18 ;74;0.739 ;29.6 ;28.1 ;-5 ;
461 ;0:14.99 ;5767 ;18 ;74;0.733 ;29.4 ;28.0 ;-4 ;
461 ;0:15.00 ;5753 ;18 ;74;0.739 ;29.7 ;27.9 ;-6 ;
461 ;0:15.01 ;5732 ;18 ;74;0.738 ;30.4 ;27.8 ;-8 ;
461 ;0:15.02 ;5774 ;18 ;74;0.740 ;29.7 ;28.0 ;-5 ;
461 ;0:15.03 ;5779 ;18 ;74;0.742 ;30.4 ;28.0 ;-7 ;
461 ;0:15.04 ;5767 ;18 ;74;0.741 ;30.7 ;28.0 ;-8 ;
461 ;0:15.05 ;5740 ;18 ;74;0.763 ;30.1 ;27.9 ;-7 ;
461 ;0:15.06 ;5767 ;18 ;74;0.768 ;29.6 ;28.1 ;-5 ;
461 ;0:15.07 ;5762 ;18 ;74;0.772 ;29.7 ;28.0 ;-5 ;
461 ;0:15.08 ;5735 ;18 ;74;0.766 ;28.5 ;27.8 ;-2 ;
461 ;0:15.09 ;5788 ;18 ;74;0.769 ;30.7 ;28.1 ;-8 ;
461 ;0:15.10 ;5774 ;18 ;74;0.765 ;29.2 ;28.0 ;-4 ;
461 ;0:15.11 ;5806 ;18 ;74;0.765 ;29.6 ;28.2 ;-4 ;
461 ;0:15.12 ;5819 ;18 ;74;0.765 ;31.0 ;28.2 ;-9 ;
461 ;0:15.13 ;5870 ;18 ;74;0.764 ;29.3 ;28.5 ;-2 ;
461 ;0:15.14 ;5892 ;18 ;74;0.770 ;29.5 ;28.6 ;-3 ;
461 ;0:15.15 ;5890 ;18 ;74;0.767 ;30.8 ;28.6 ;-7 ;
461 ;0:15.16 ;5863 ;18 ;74;0.773 ;30.1 ;28.5 ;-5 ;
461 ;0:15.17 ;5797 ;18 ;74;0.769 ;29.6 ;28.1 ;-5 ;
461 ;0:15.18 ;5739 ;18 ;75;0.774 ;27.9 ;27.9 ;0 ;
461 ;0:15.19 ;5693 ;18 ;75;0.773 ;29.5 ;27.6 ;-6 ;
461 ;0:15.20 ;5681 ;18 ;75;0.774 ;28.4 ;27.6 ;-2 ;
461 ;0:15.21 ;5711 ;18 ;75;0.775 ;29.5 ;27.7 ;-6 ;
461 ;0:15.22 ;5740 ;18 ;75;0.791 ;29.1 ;27.9 ;-4 ;
461 ;0:15.23 ;5771 ;18 ;75;0.793 ;29.1 ;28.0 ;-3 ;
461 ;0:15.24 ;5769 ;18 ;75;0.788 ;30.0 ;28.0 ;-6 ;
461 ;0:15.25 ;5739 ;18 ;75;0.792 ;28.7 ;27.9 ;-2 ;
461 ;0:15.26 ;5669 ;18 ;75;0.785 ;27.3 ;27.5 ;0 ;
461 ;0:15.27 ;5605 ;18 ;75;0.791 ;28.8 ;27.2 ;-5 ;
461 ;0:15.28 ;5547 ;18 ;75;0.793 ;28.4 ;26.9 ;-5 ;
461 ;0:15.29 ;5532 ;18 ;75;0.794 ;29.6 ;26.8 ;-9 ;
461 ;0:15.30 ;5532 ;18 ;75;0.798 ;28.4 ;26.8 ;-5 ;
461 ;0:15.31 ;5540 ;18 ;75;0.793 ;28.4 ;26.9 ;-5 ;
461 ;0:15.32 ;5555 ;18 ;75;0.794 ;29.7 ;27.0 ;-9 ;
461 ;0:15.33 ;5565 ;18 ;75;0.788 ;27.4 ;27.0 ;-1 ;
461 ;0:15.34 ;5532 ;18 ;75;0.796 ;29.3 ;26.8 ;-8 ;
461 ;0:15.35 ;5504 ;18 ;75;0.795 ;30.3 ;26.7 ;-11 ;
461 ;0:15.36 ;5511 ;18 ;76;0.798 ;26.0 ;26.5 ;1 ;
461 ;0:15.37 ;5448 ;18 ;75;0.796 ;29.9 ;26.4 ;-11 ;
461 ;0:15.38 ;5433 ;18 ;75;0.772 ;26.8 ;26.4 ;-1 ;
461 ;0:15.39 ;5450 ;18 ;75;0.771 ;27.5 ;26.4 ;-4 ;
461 ;0:15.40 ;5503 ;18 ;75;0.773 ;27.2 ;26.7 ;-1 ;
461 ;0:15.41 ;5544 ;18 ;75;0.779 ;28.0 ;26.9 ;-3 ;
461 ;0:15.42 ;5548 ;18 ;76;0.775 ;27.5 ;27.0 ;-1 ;
461 ;0:15.43 ;5539 ;18 ;76;0.778 ;28.1 ;26.9 ;-4 ;
461 ;0:15.44 ;5496 ;18 ;75;0.772 ;28.1 ;26.7 ;-4 ;
461 ;0:15.45 ;5436 ;18 ;75;0.770 ;27.4 ;26.4 ;-3 ;
461 ;0:15.46 ;5401 ;17 ;75;0.759 ;27.4 ;26.2 ;-4 ;
461 ;0:15.47 ;5394 ;17 ;76;0.759 ;26.4 ;26.2 ;0 ;
461 ;0:15.48 ;5412 ;17 ;76;0.761 ;27.2 ;26.3 ;-3 ;
461 ;0:15.49 ;5448 ;17 ;75;0.754 ;26.2 ;26.4 ;0 ;
461 ;0:15.50 ;5484 ;17 ;75;0.755 ;27.9 ;26.6 ;-4 ;
461 ;0:15.51 ;5488 ;17 ;76;0.753 ;26.9 ;26.6 ;-1 ;
461 ;0:15.52 ;5445 ;17 ;76;0.761 ;26.6 ;26.4 ;0 ;
461 ;0:15.53 ;5392 ;17 ;76;0.759 ;27.5 ;26.2 ;-4 ;
461 ;0:15.54 ;5335 ;17 ;76;0.758 ;26.6 ;25.9 ;-2 ;
461 ;0:15.55 ;5268 ;17 ;76;0.759 ;26.8 ;25.6 ;-4 ;
461 ;0:15.56 ;5234 ;16 ;76;0.760 ;27.4 ;25.4 ;-7 ;
461 ;0:15.57 ;5260 ;16 ;76;0.766 ;27.4 ;25.5 ;-6 ;
461 ;0:15.58 ;5287 ;16 ;76;0.760 ;25.5 ;25.7 ;0 ;
461 ;0:15.59 ;5310 ;16 ;76;0.761 ;28.4 ;25.8 ;-9 ;
461 ;0:15.60 ;5292 ;16 ;76;0.757 ;25.3 ;25.7 ;1 ;
461 ;0:15.61 ;5221 ;16 ;76;0.765 ;26.1 ;25.3 ;-3 ;
461 ;0:15.62 ;5173 ;15 ;76;0.763 ;25.9 ;25.1 ;-3 ;
461 ;0:15.63 ;5099 ;15 ;76;0.763 ;26.4 ;24.7 ;-6 ;
461 ;0:15.64 ;5093 ;15 ;76;0.768 ;26.5 ;24.7 ;-6 ;
461 ;0:15.65 ;5115 ;15 ;76;0.768 ;26.7 ;24.8 ;-7 ;
461 ;0:15.66 ;5142 ;15 ;76;0.767 ;26.5 ;25.0 ;-5 ;
461 ;0:15.67 ;5156 ;15 ;76;0.762 ;25.5 ;25.0 ;-1 ;
461 ;0:15.68 ;5089 ;15 ;76;0.771 ;25.5 ;24.7 ;-3 ;
461 ;0:15.69 ;5043 ;14 ;76;0.766 ;27.1 ;24.5 ;-9 ;
461 ;0:15.70 ;4961 ;14 ;75;0.763 ;24.5 ;24.1 ;-1 ;
461 ;0:15.71 ;4944 ;14 ;76;0.779 ;25.5 ;24.0 ;-5 ;
461 ;0:15.72 ;4959 ;14 ;75;0.777 ;27.0 ;24.1 ;-10 ;
461 ;0:15.73 ;5008 ;14 ;75;0.775 ;25.3 ;24.3 ;-3 ;
461 ;0:15.74 ;5038 ;14 ;75;0.777 ;26.4 ;24.4 ;-7 ;
461 ;0:15.75 ;5029 ;14 ;75;0.780 ;25.8 ;24.4 ;-5 ;
461 ;0:15.76 ;4985 ;14 ;75;0.770 ;25.8 ;24.2 ;-6 ;
461 ;0:15.77 ;4916 ;14 ;75;0.781 ;25.1 ;23.9 ;-4 ;
461 ;0:15.78 ;4885 ;14 ;75;0.776 ;26.3 ;23.7 ;-9 ;
461 ;0:15.79 ;4838 ;14 ;75;0.784 ;25.9 ;23.5 ;-9 ;
461 ;0:15.80 ;4856 ;14 ;75;0.790 ;25.1 ;23.6 ;-5 ;
461 ;0:15.81 ;4865 ;14 ;75;0.783 ;25.4 ;23.6 ;-7 ;
461 ;0:15.82 ;4882 ;13 ;74;0.790 ;25.6 ;23.7 ;-7 ;
461 ;0:15.83 ;4899 ;13 ;74;0.786 ;24.9 ;23.7 ;-4 ;
461 ;0:15.84 ;4884 ;13 ;74;0.784 ;24.9 ;23.7 ;-4 ;
461 ;0:15.85 ;4849 ;13 ;74;0.786 ;24.4 ;23.5 ;-3 ;
461 ;0:15.86 ;4811 ;12 ;74;0.788 ;25.3 ;23.3 ;-7 ;
461 ;0:15.87 ;4731 ;12 ;74;0.810 ;24.7 ;23.0 ;-6 ;
461 ;0:15.88 ;4703 ;12 ;74;0.815 ;25.8 ;22.6 ;-12 ;
461 ;0:15.89 ;4652 ;12 ;73;0.808 ;25.8 ;22.6 ;-12 ;
461 ;0:15.90 ;4647 ;12 ;74;0.814 ;23.6 ;22.5 ;-4 ;
461 ;0:15.91 ;4635 ;12 ;73;0.811 ;23.6 ;22.5 ;-4 ;
461 ;0:15.92 ;4614 ;11 ;73;0.813 ;25.1 ;22.4 ;-10 ;
461 ;0:15.93 ;4613 ;11 ;73;0.813 ;24.7 ;22.4 ;-9 ;
461 ;0:15.94 ;4612 ;11 ;73;0.812 ;25.1 ;22.4 ;-10 ;
461 ;0:15.95 ;4605 ;11 ;73;0.814 ;25.4 ;22.3 ;-12 ;
461 ;0:15.96 ;4629 ;11 ;73;0.816 ;24.5 ;22.5 ;-8 ;
461 ;0:15.97 ;4639 ;11 ;73;0.818 ;24.5 ;22.5 ;-8 ;
461 ;0:15.98 ;4612 ;10 ;73;0.815 ;25.1 ;22.4 ;-10 ;
461 ;0:15.99 ;4591 ;10 ;73;0.818 ;25.4 ;22.3 ;-12 ;
461 ;0:16.00 ;4555 ;10 ;73;0.814 ;24.9 ;22.1 ;-11 ;
461 ;0:16.01 ;4536 ;10 ;73;0.817 ;24.8 ;22.0 ;-11 ;
461 ;0:16.02 ;4522 ;10 ;72;0.814 ;27.7 ;21.9 ;-20 ;
461 ;0:16.03 ;4553 ;9 ;73;0.816 ;22.8 ;22.1 ;-3 ;
461 ;0:16.04 ;4556 ;9 ;72;0.806 ;26.0 ;22.1 ;-15 ;
461 ;0:16.05 ;4569 ;9 ;72;0.813 ;26.0 ;22.2 ;-14 ;
461 ;0:16.06 ;4595 ;9 ;72;0.806 ;23.2 ;22.3 ;-3 ;
461 ;0:16.07 ;4650 ;9 ;72;0.814 ;25.4 ;22.6 ;-11 ;
461 ;0:16.08 ;4649 ;9 ;72;0.807 ;24.0 ;22.6 ;-5 ;
461 ;0:16.09 ;4601 ;9 ;72;0.814 ;24.5 ;22.3 ;-8 ;
461 ;0:16.10 ;4564 ;9 ;72;0.808 ;24.9 ;22.1 ;-11 ;
461 ;0:16.11 ;4543 ;9 ;72;0.814 ;24.9 ;22.0 ;-11 ;
461 ;0:16.12 ;4559 ;9 ;72;0.807 ;24.5 ;22.1 ;-9 ;
461 ;0:16.13 ;4586 ;9 ;72;0.810 ;25.3 ;22.2 ;-12 ;
