SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;ANA3;L U SP;L D SP;TAR LB;TRAC %;VOLTS;SLIP%;GEAR;SHIF A;INJ %;A1 VAL;A2 VAL;A3 VAL;
517 ;0:13.50 ;6845 ;40 ;86;20;81;0.765 ;740 ;30.3 ;33.2 ;0.850 ;0 ;12.8 ;9 ;1 ;0 ;27 ;0.0 ;0.0 ;0.0 ;
517 ;0:13.60 ;6304 ;28 ;86;20;73;0.798 ;751 ;29.9 ;30.6 ;0.850 ;0 ;12.8 ;2 ;1 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:13.70 ;6216 ;12 ;86;20;67;0.821 ;773 ;30.5 ;30.2 ;0.850 ;0 ;13.0 ;0 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:13.80 ;6231 ;11 ;86;20;68;0.794 ;735 ;29.9 ;30.1 ;0.850 ;0 ;12.7 ;0 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:13.90 ;6034 ;11 ;86;20;67;0.811 ;740 ;31.4 ;29.3 ;0.850 ;0 ;13.0 ;-6 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.00 ;6165 ;11 ;86;20;67;0.840 ;736 ;28.5 ;29.9 ;0.850 ;0 ;13.0 ;4 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.10 ;6296 ;11 ;86;20;69;0.824 ;742 ;30.4 ;30.6 ;0.850 ;0 ;12.8 ;0 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.20 ;5358 ;11 ;86;20;70;0.804 ;748 ;30.3 ;26.0 ;0.850 ;0 ;12.9 ;-14 ;1 ;0 ;16 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.30 ;5001 ;8 ;86;20;67;0.850 ;756 ;29.8 ;24.3 ;0.850 ;0 ;12.7 ;-18 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.40 ;4591 ;5 ;86;20;64;1.104 ;799 ;29.7 ;22.3 ;0.850 ;0 ;12.6 ;-24 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.50 ;4907 ;5 ;86;20;59;1.106 ;898 ;33.7 ;23.8 ;0.850 ;0 ;12.8 ;-29 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.60 ;6005 ;6 ;86;20;53;1.050 ;1056 ;37.5 ;29.1 ;0.850 ;0 ;12.6 ;-22 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.70 ;6456 ;0 ;86;20;47;0.915 ;744 ;35.7 ;31.3 ;0.850 ;0 ;12.7 ;-12 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.80 ;7038 ;0 ;86;20;46;0.866 ;737 ;35.6 ;34.2 ;0.850 ;0 ;12.6 ;-3 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
517 ;0:14.90 ;7712 ;0 ;86;20;45;0.806 ;735 ;31.9 ;37.4 ;0.850 ;0 ;12.8 ;17 ;1 ;0 ;5 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.00 ;8088 ;0 ;86;20;46;0.736 ;742 ;35.1 ;39.3 ;0.850 ;0 ;12.6 ;11 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.10 ;8057 ;0 ;86;20;49;0.737 ;750 ;34.4 ;39.1 ;0.850 ;0 ;12.7 ;13 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.20 ;8292 ;15 ;86;20;55;0.717 ;767 ;34.7 ;40.3 ;0.850 ;3 ;12.6 ;16 ;1 ;0 ;27 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.30 ;8177 ;16 ;86;20;55;0.730 ;841 ;35.8 ;39.7 ;0.850 ;0 ;12.8 ;10 ;1 ;0 ;27 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.40 ;8445 ;16 ;86;20;56;0.753 ;735 ;32.1 ;41.1 ;0.850 ;43 ;12.8 ;28 ;1 ;0 ;28 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.50 ;8660 ;23 ;86;20;61;0.847 ;734 ;35.6 ;42.1 ;0.850 ;10 ;12.7 ;18 ;1 ;0 ;31 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.60 ;8449 ;26 ;86;20;61;0.822 ;732 ;35.8 ;41.0 ;0.850 ;0 ;12.6 ;14 ;1 ;0 ;31 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.70 ;8757 ;26 ;85;20;60;0.748 ;732 ;35.5 ;42.5 ;0.850 ;13 ;12.5 ;19 ;1 ;0 ;32 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.80 ;8408 ;26 ;85;20;58;0.968 ;736 ;35.8 ;40.8 ;0.850 ;0 ;12.7 ;13 ;1 ;0 ;31 ;0.0 ;0.0 ;0.0 ;
517 ;0:15.90 ;7999 ;18 ;85;20;51;1.219 ;737 ;38.5 ;38.8 ;0.850 ;0 ;12.7 ;0 ;1 ;0 ;28 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.00 ;8134 ;9 ;86;20;43;1.060 ;755 ;38.6 ;39.5 ;0.850 ;0 ;12.7 ;2 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.10 ;8012 ;0 ;86;20;40;0.968 ;807 ;41.4 ;38.9 ;0.850 ;0 ;12.8 ;-6 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.20 ;8581 ;0 ;86;20;40;0.953 ;736 ;43.6 ;41.7 ;0.850 ;0 ;12.6 ;-4 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.30 ;8542 ;0 ;86;20;40;0.873 ;742 ;47.7 ;41.5 ;0.850 ;0 ;12.8 ;-12 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.40 ;8907 ;0 ;86;20;40;0.753 ;759 ;46.3 ;43.3 ;0.850 ;0 ;12.6 ;-6 ;1 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.50 ;9464 ;0 ;86;20;42;0.745 ;802 ;45.8 ;46.0 ;0.850 ;0 ;12.7 ;0 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.60 ;10195 ;0 ;86;21;50;0.841 ;934 ;50.1 ;49.5 ;0.850 ;0 ;12.6 ;-1 ;1 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.70 ;9659 ;28 ;86;21;58;0.720 ;1359 ;52.5 ;64.9 ;0.850 ;26 ;12.6 ;23 ;2 ;0 ;35 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.80 ;10037 ;28 ;86;20;56;0.775 ;1165 ;52.4 ;48.7 ;0.850 ;0 ;12.6 ;-7 ;1 ;0 ;36 ;0.0 ;0.0 ;0.0 ;
517 ;0:16.90 ;10593 ;28 ;86;21;56;0.838 ;852 ;52.6 ;51.5 ;0.850 ;0 ;12.6 ;-2 ;1 ;0 ;38 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.00 ;9962 ;27 ;86;21;57;0.798 ;1127 ;51.1 ;48.4 ;0.850 ;0 ;12.7 ;-5 ;1 ;0 ;35 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.10 ;10240 ;27 ;86;21;56;0.894 ;1123 ;53.3 ;49.7 ;0.850 ;0 ;12.6 ;-6 ;1 ;0 ;36 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.20 ;10032 ;25 ;86;21;56;0.854 ;847 ;52.6 ;48.7 ;0.850 ;0 ;12.4 ;-7 ;1 ;0 ;35 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.30 ;10151 ;24 ;86;21;55;0.821 ;1098 ;53.2 ;49.3 ;0.850 ;0 ;12.6 ;-7 ;1 ;0 ;35 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.40 ;9755 ;23 ;86;21;55;0.743 ;1315 ;55.3 ;65.5 ;0.850 ;10 ;12.5 ;18 ;2 ;0 ;33 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.50 ;10240 ;23 ;86;21;55;0.748 ;977 ;52.9 ;49.9 ;0.850 ;0 ;12.6 ;-5 ;1 ;0 ;34 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.60 ;10533 ;23 ;86;21;59;0.790 ;795 ;57.9 ;51.2 ;0.850 ;0 ;12.4 ;-11 ;1 ;0 ;34 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.70 ;10844 ;42 ;86;21;69;0.835 ;942 ;54.6 ;52.7 ;0.850 ;0 ;12.4 ;-3 ;1 ;0 ;45 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.80 ;9561 ;47 ;86;21;74;0.856 ;1186 ;50.0 ;46.4 ;0.850 ;0 ;12.7 ;-7 ;1 ;0 ;42 ;0.0 ;0.0 ;0.0 ;
517 ;0:17.90 ;9827 ;52 ;86;21;80;0.873 ;921 ;46.7 ;47.7 ;0.850 ;0 ;12.5 ;2 ;1 ;0 ;45 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.00 ;9398 ;65 ;86;21;86;0.856 ;724 ;41.6 ;45.6 ;0.850 ;0 ;12.6 ;9 ;1 ;0 ;47 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.10 ;8749 ;68 ;86;21;87;0.827 ;727 ;39.9 ;42.2 ;0.850 ;0 ;12.6 ;5 ;1 ;0 ;44 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.20 ;8337 ;69 ;86;21;90;0.761 ;733 ;35.6 ;40.5 ;0.850 ;0 ;12.7 ;13 ;1 ;0 ;41 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.30 ;7700 ;69 ;86;21;92;0.736 ;739 ;34.7 ;37.4 ;0.850 ;0 ;12.6 ;7 ;1 ;0 ;36 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.40 ;7178 ;69 ;86;21;93;0.760 ;765 ;33.6 ;34.6 ;0.850 ;0 ;12.6 ;2 ;1 ;0 ;33 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.50 ;6850 ;69 ;86;21;93;0.980 ;823 ;31.2 ;33.3 ;0.850 ;0 ;12.8 ;6 ;1 ;0 ;31 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.60 ;6535 ;69 ;86;21;93;1.203 ;1006 ;28.6 ;31.7 ;0.850 ;0 ;12.5 ;10 ;1 ;0 ;29 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.70 ;5783 ;68 ;86;21;94;1.217 ;813 ;27.0 ;28.1 ;0.850 ;0 ;12.8 ;4 ;1 ;0 ;26 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.80 ;5550 ;57 ;86;21;92;1.197 ;737 ;24.4 ;26.9 ;0.850 ;0 ;12.9 ;10 ;1 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:18.90 ;5400 ;43 ;86;21;88;1.228 ;738 ;23.0 ;26.2 ;0.850 ;0 ;12.6 ;13 ;1 ;0 ;21 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.00 ;5361 ;34 ;86;21;86;1.313 ;741 ;24.9 ;26.0 ;0.850 ;0 ;12.7 ;4 ;1 ;0 ;20 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.10 ;5192 ;32 ;86;21;86;1.170 ;748 ;20.1 ;25.2 ;0.850 ;33 ;12.9 ;25 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.20 ;5113 ;31 ;86;21;83;1.068 ;746 ;20.3 ;24.8 ;0.850 ;23 ;12.9 ;22 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.30 ;5394 ;27 ;86;21;80;0.894 ;741 ;17.6 ;26.2 ;0.850 ;100 ;12.8 ;48 ;1 ;0 ;20 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.40 ;5203 ;19 ;86;21;75;0.801 ;755 ;19.8 ;25.2 ;0.850 ;40 ;12.9 ;27 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.50 ;5346 ;12 ;86;21;73;0.863 ;753 ;21.0 ;26.0 ;0.850 ;26 ;12.7 ;23 ;1 ;0 ;17 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.60 ;5165 ;11 ;86;21;70;0.892 ;762 ;22.6 ;25.1 ;0.850 ;0 ;12.6 ;11 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.70 ;4910 ;8 ;86;21;66;0.860 ;801 ;21.7 ;23.8 ;0.850 ;0 ;12.9 ;9 ;1 ;0 ;14 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.80 ;5018 ;0 ;86;21;63;0.876 ;925 ;24.4 ;24.3 ;0.850 ;0 ;12.6 ;0 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:19.90 ;5349 ;0 ;86;21;62;0.877 ;1272 ;26.2 ;35.9 ;0.850 ;0 ;12.8 ;37 ;2 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.00 ;5349 ;0 ;86;21;61;0.827 ;830 ;28.4 ;26.0 ;0.850 ;0 ;13.0 ;-8 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.10 ;5425 ;0 ;86;21;59;0.773 ;766 ;31.1 ;26.3 ;0.850 ;0 ;12.6 ;-15 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.20 ;5846 ;0 ;86;20;57;0.761 ;805 ;32.9 ;28.4 ;0.850 ;0 ;12.8 ;-13 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.30 ;6220 ;0 ;86;20;58;0.748 ;934 ;32.7 ;30.2 ;0.850 ;0 ;12.8 ;-7 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.40 ;6202 ;0 ;86;20;61;0.825 ;738 ;32.0 ;30.1 ;0.850 ;0 ;12.9 ;-5 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.50 ;6401 ;0 ;86;20;68;0.740 ;740 ;32.3 ;31.1 ;0.850 ;0 ;12.8 ;-3 ;1 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.60 ;5994 ;25 ;86;20;77;0.729 ;742 ;29.9 ;29.1 ;0.850 ;0 ;12.9 ;-2 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.70 ;6239 ;25 ;86;20;76;0.776 ;735 ;29.8 ;30.3 ;0.850 ;0 ;12.8 ;1 ;1 ;0 ;23 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.80 ;6454 ;25 ;86;20;75;0.849 ;735 ;29.2 ;31.3 ;0.850 ;0 ;12.8 ;7 ;1 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:20.90 ;6103 ;22 ;86;20;75;0.845 ;739 ;29.9 ;29.6 ;0.850 ;0 ;12.7 ;-1 ;1 ;0 ;22 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.00 ;5879 ;20 ;85;20;75;0.800 ;741 ;27.9 ;28.5 ;0.850 ;0 ;12.6 ;2 ;1 ;0 ;21 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.10 ;5649 ;17 ;85;20;74;0.782 ;739 ;27.9 ;27.4 ;0.850 ;0 ;13.0 ;-1 ;1 ;0 ;19 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.20 ;5555 ;13 ;85;20;72;0.774 ;752 ;25.8 ;27.0 ;0.850 ;0 ;12.8 ;4 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.30 ;5617 ;13 ;85;20;70;0.818 ;772 ;28.5 ;27.3 ;0.850 ;0 ;12.7 ;-4 ;1 ;0 ;18 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.40 ;5253 ;8 ;85;20;69;0.828 ;838 ;28.1 ;25.5 ;0.850 ;0 ;12.7 ;-9 ;1 ;0 ;15 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.50 ;5037 ;3 ;85;20;66;0.850 ;1031 ;28.4 ;24.4 ;0.850 ;0 ;12.9 ;-14 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.60 ;4901 ;2 ;85;20;64;0.830 ;755 ;29.3 ;23.8 ;0.850 ;0 ;12.6 ;-18 ;1 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.70 ;5247 ;1 ;85;20;62;0.810 ;779 ;28.6 ;25.5 ;0.850 ;0 ;12.8 ;-10 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.80 ;5918 ;1 ;85;20;60;0.853 ;855 ;30.6 ;28.7 ;0.850 ;0 ;12.7 ;-6 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:21.90 ;6077 ;0 ;85;20;62;0.887 ;1077 ;28.3 ;29.5 ;0.850 ;0 ;12.7 ;4 ;1 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.00 ;5735 ;0 ;85;20;65;0.896 ;1488 ;29.1 ;38.5 ;0.850 ;0 ;12.8 ;32 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.10 ;4762 ;0 ;85;20;67;0.993 ;1491 ;30.5 ;32.0 ;0.850 ;0 ;12.5 ;4 ;2 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.20 ;3614 ;0 ;85;20;68;0.974 ;1469 ;32.0 ;24.2 ;0.850 ;0 ;11.8 ;-24 ;2 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.30 ;3539 ;0 ;85;20;63;0.927 ;1467 ;34.1 ;23.7 ;0.850 ;0 ;12.0 ;-30 ;2 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.40 ;5280 ;0 ;85;20;59;0.873 ;1487 ;36.0 ;35.4 ;0.850 ;0 ;12.8 ;-1 ;2 ;0 ;11 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.50 ;5790 ;0 ;85;20;57;0.888 ;1487 ;37.8 ;38.9 ;0.850 ;0 ;12.6 ;2 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.60 ;6032 ;0 ;85;20;56;0.923 ;1488 ;40.5 ;40.5 ;0.850 ;0 ;12.8 ;0 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.70 ;6239 ;0 ;85;20;57;0.878 ;1492 ;41.3 ;41.9 ;0.850 ;0 ;12.8 ;1 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.80 ;5503 ;0 ;85;20;58;0.817 ;1491 ;43.6 ;36.9 ;0.850 ;0 ;12.7 ;-15 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:22.90 ;5540 ;0 ;85;20;54;0.807 ;1470 ;43.8 ;37.2 ;0.850 ;0 ;12.0 ;-15 ;2 ;0 ;12 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.00 ;6588 ;0 ;85;20;52;0.765 ;1458 ;45.9 ;44.2 ;0.850 ;0 ;11.7 ;-3 ;2 ;0 ;13 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.10 ;7261 ;0 ;85;20;53;0.725 ;1483 ;46.8 ;48.8 ;0.850 ;0 ;12.8 ;4 ;2 ;0 ;9 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.20 ;7350 ;0 ;85;20;59;0.718 ;1485 ;50.0 ;49.4 ;0.850 ;0 ;12.7 ;-1 ;2 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.30 ;7304 ;16 ;85;20;64;0.712 ;1479 ;49.1 ;49.1 ;0.850 ;0 ;12.6 ;0 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.40 ;7267 ;16 ;85;20;63;0.723 ;1478 ;48.7 ;48.8 ;0.850 ;0 ;12.8 ;0 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.50 ;7217 ;16 ;85;20;62;0.716 ;1485 ;48.8 ;48.5 ;0.850 ;0 ;12.9 ;0 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.60 ;7151 ;14 ;85;20;60;0.728 ;1482 ;50.1 ;48.0 ;0.850 ;0 ;12.8 ;-4 ;2 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.70 ;7396 ;14 ;85;20;59;0.735 ;1479 ;51.0 ;49.7 ;0.850 ;0 ;12.9 ;-2 ;2 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.80 ;7515 ;13 ;85;20;58;0.733 ;1483 ;55.0 ;50.4 ;0.850 ;0 ;12.6 ;-8 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:23.90 ;7545 ;13 ;85;20;57;0.745 ;1480 ;50.2 ;50.7 ;0.850 ;0 ;12.6 ;0 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.00 ;7506 ;13 ;85;20;56;0.754 ;1478 ;50.6 ;50.4 ;0.850 ;0 ;12.7 ;0 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.10 ;7809 ;13 ;85;20;54;1.155 ;1478 ;51.6 ;52.4 ;0.850 ;0 ;12.7 ;1 ;2 ;0 ;25 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.20 ;7693 ;12 ;85;21;52;1.498 ;1483 ;51.1 ;51.7 ;0.850 ;0 ;12.8 ;1 ;2 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.30 ;7634 ;12 ;86;21;49;1.498 ;1481 ;54.4 ;51.4 ;0.850 ;0 ;12.6 ;-5 ;2 ;0 ;24 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.40 ;7518 ;2 ;86;21;44;1.498 ;1487 ;58.5 ;50.5 ;0.850 ;0 ;12.7 ;-13 ;2 ;0 ;10 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.50 ;7612 ;0 ;86;21;44;1.498 ;1484 ;55.7 ;51.1 ;0.850 ;0 ;12.8 ;-8 ;2 ;0 ;5 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.60 ;7304 ;0 ;86;21;43;1.498 ;1486 ;54.3 ;49.1 ;0.850 ;0 ;12.7 ;-9 ;2 ;0 ;8 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.70 ;7951 ;0 ;85;21;41;1.433 ;1485 ;61.0 ;53.4 ;0.850 ;0 ;12.7 ;-12 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.80 ;8370 ;0 ;85;21;40;1.215 ;1479 ;58.2 ;56.2 ;0.850 ;0 ;12.6 ;-3 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:24.90 ;8453 ;0 ;86;21;40;1.115 ;1484 ;58.5 ;57.1 ;0.850 ;0 ;12.6 ;-2 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.00 ;8664 ;0 ;86;21;40;0.927 ;1484 ;62.9 ;58.2 ;0.850 ;0 ;12.8 ;-7 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.10 ;8806 ;0 ;86;21;40;0.874 ;1480 ;54.6 ;59.2 ;0.850 ;0 ;12.7 ;8 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.20 ;8608 ;0 ;86;21;40;0.824 ;1483 ;62.0 ;57.8 ;0.850 ;0 ;12.8 ;-6 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.30 ;8988 ;0 ;86;21;40;0.777 ;1482 ;65.8 ;60.4 ;0.850 ;0 ;12.6 ;-8 ;2 ;0 ;6 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.40 ;9431 ;0 ;86;21;43;0.724 ;1478 ;63.7 ;63.4 ;0.850 ;0 ;12.7 ;0 ;2 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.50 ;9561 ;0 ;86;21;49;0.710 ;1483 ;63.7 ;64.2 ;0.850 ;0 ;12.7 ;0 ;2 ;0 ;7 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.60 ;9566 ;23 ;86;21;63;0.715 ;1470 ;64.1 ;64.3 ;0.850 ;0 ;12.5 ;0 ;2 ;0 ;32 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.70 ;9512 ;34 ;86;21;68;0.750 ;1475 ;64.9 ;63.9 ;0.850 ;0 ;12.7 ;-1 ;2 ;0 ;37 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.80 ;9231 ;35 ;86;21;72;0.833 ;1474 ;64.2 ;62.0 ;0.850 ;0 ;12.6 ;-3 ;2 ;0 ;36 ;0.0 ;0.0 ;0.0 ;
517 ;0:25.90 ;9245 ;52 ;86;21;84;0.878 ;1473 ;62.1 ;62.1 ;0.850 ;0 ;12.5 ;0 ;2 ;0 ;42 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.00 ;8945 ;89 ;86;21;91;0.856 ;1468 ;61.3 ;60.1 ;0.850 ;0 ;12.7 ;-1 ;2 ;0 ;49 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.10 ;8676 ;100 ;86;21;92;0.818 ;1470 ;60.0 ;58.3 ;0.850 ;0 ;12.5 ;-2 ;2 ;0 ;49 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.20 ;8267 ;100 ;86;21;93;0.500 ;1474 ;55.9 ;55.5 ;0.850 ;0 ;12.7 ;0 ;2 ;0 ;45 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.30 ;8023 ;100 ;86;21;93;0.500 ;1472 ;50.6 ;53.9 ;0.850 ;0 ;12.6 ;6 ;2 ;0 ;43 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.40 ;7530 ;100 ;86;21;94;0.500 ;1475 ;49.6 ;50.6 ;0.850 ;0 ;12.7 ;2 ;2 ;0 ;39 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.50 ;7376 ;100 ;86;21;95;0.500 ;1478 ;45.6 ;49.5 ;0.850 ;0 ;12.6 ;8 ;2 ;0 ;37 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.60 ;7033 ;100 ;86;21;95;0.501 ;1480 ;49.1 ;47.2 ;0.850 ;0 ;12.7 ;-3 ;2 ;0 ;35 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.70 ;6764 ;100 ;86;21;95;0.500 ;1479 ;45.3 ;45.4 ;0.850 ;0 ;12.8 ;0 ;2 ;0 ;34 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.80 ;6419 ;100 ;86;21;95;0.501 ;1478 ;44.0 ;43.1 ;0.850 ;0 ;12.7 ;-2 ;2 ;0 ;32 ;0.0 ;0.0 ;0.0 ;
517 ;0:26.90 ;6239 ;100 ;86;21;95;0.500 ;1474 ;40.6 ;41.9 ;0.850 ;0 ;12.6 ;3 ;2 ;0 ;31 ;0.0 ;0.0 ;0.0 ;
517 ;0:27.00 ;5776 ;100 ;86;21;95;0.500 ;1448 ;43.0 ;38.5 ;0.850 ;0 ;12.7 ;-10 ;2 ;0 ;28 ;0.0 ;0.0 ;0.0 ;
517 ;0:27.10 ;5676 ;100 ;86;21;95;0.500 ;1382 ;35.5 ;38.1 ;0.850 ;0 ;12.7 ;7 ;2 ;0 ;28 ;0.0 ;0.0 ;0.0 ;
