SESSION; TIME;RPM;THROT;ANA1;L U SP;L D SP;SHIF A;

317 ;0:00.01 ;1449 ;0 ;34 ;1.4 ;0.0 ;0 ;
317 ;0:00.02 ;1449 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.03 ;1446 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.04 ;1446 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.05 ;1457 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.06 ;1457 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.07 ;1401 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.08 ;1401 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.09 ;1347 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.10 ;1347 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.11 ;1430 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.12 ;1430 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.13 ;1498 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.14 ;1498 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.15 ;1531 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.16 ;1531 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.17 ;1556 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.18 ;1556 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.19 ;1430 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.20 ;1430 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.21 ;1374 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.22 ;1374 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.23 ;1378 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.24 ;1378 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.25 ;1378 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.26 ;1462 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.27 ;1462 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.28 ;1562 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.29 ;1562 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.30 ;1530 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.31 ;1530 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.32 ;1507 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.33 ;1507 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.34 ;1456 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.35 ;1456 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.36 ;1420 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.37 ;1420 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.38 ;1496 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.39 ;1496 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.40 ;1524 ;0 ;0 ;1.4 ;0.0 ;0 ;
317 ;0:00.41 ;1524 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.42 ;1592 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.43 ;1592 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.44 ;1606 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.45 ;1606 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.46 ;1511 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.47 ;1511 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.48 ;1471 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.49 ;1471 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.50 ;1496 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.51 ;1496 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.52 ;1537 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.53 ;1537 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.54 ;1630 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.55 ;1630 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.56 ;1541 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.57 ;1450 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.58 ;1450 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.59 ;1532 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.60 ;1532 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.61 ;1504 ;0 ;0 ;2.0 ;0.0 ;0 ;
317 ;0:00.62 ;1504 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.63 ;1538 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.64 ;1538 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.65 ;1576 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.66 ;1576 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.67 ;1507 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.68 ;1507 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.69 ;1530 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.70 ;1530 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.71 ;1407 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.72 ;1407 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.73 ;1390 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.74 ;1390 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.75 ;1468 ;0 ;0 ;2.6 ;0.0 ;0 ;
317 ;0:00.76 ;1468 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.77 ;1427 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.78 ;1427 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.79 ;1474 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.80 ;1474 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.81 ;1474 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.82 ;1447 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.83 ;1447 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.84 ;1441 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.85 ;1441 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.86 ;1533 ;0 ;0 ;3.0 ;0.0 ;0 ;
317 ;0:00.87 ;1533 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.88 ;1447 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.89 ;1447 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.90 ;1468 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.91 ;1468 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.92 ;1504 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.93 ;1504 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.94 ;1432 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.95 ;1432 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.96 ;1460 ;0 ;0 ;3.2 ;0.0 ;0 ;
317 ;0:00.97 ;1460 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:00.98 ;1368 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:00.99 ;1368 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.00 ;1384 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.01 ;1384 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.02 ;1508 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.03 ;1508 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.04 ;1404 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.05 ;1404 ;0 ;0 ;3.8 ;0.0 ;0 ;
317 ;0:01.06 ;1402 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.07 ;1402 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.08 ;1424 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.09 ;1424 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.10 ;1424 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.11 ;1335 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.12 ;1335 ;0 ;0 ;3.9 ;0.0 ;0 ;
317 ;0:01.13 ;1364 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.14 ;1364 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.15 ;1311 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.16 ;1311 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.17 ;1348 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.18 ;1348 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.19 ;1447 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.20 ;1447 ;0 ;0 ;4.3 ;0.0 ;0 ;
317 ;0:01.21 ;1447 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.22 ;1422 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.23 ;1422 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.24 ;1447 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.25 ;1447 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.26 ;1425 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.27 ;1425 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.28 ;1380 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.29 ;1380 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.30 ;1439 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.31 ;1439 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.32 ;1490 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.33 ;1490 ;0 ;0 ;4.5 ;0.0 ;0 ;
317 ;0:01.34 ;1562 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.35 ;1562 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.36 ;1605 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.37 ;1605 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.38 ;1537 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.39 ;1537 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.40 ;1515 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.41 ;1515 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.42 ;1610 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.43 ;1610 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.44 ;1658 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.45 ;1658 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.46 ;1691 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.47 ;1691 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.48 ;1686 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.49 ;1593 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.50 ;1593 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.51 ;1585 ;0 ;0 ;4.8 ;0.0 ;0 ;
317 ;0:01.52 ;1585 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.53 ;1608 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.54 ;1608 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.55 ;1661 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.56 ;1661 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.57 ;1747 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.58 ;1747 ;0 ;0 ;5.1 ;0.0 ;0 ;
317 ;0:01.59 ;1672 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.60 ;1595 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.61 ;1595 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.62 ;1601 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.63 ;1601 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.64 ;1689 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.65 ;1689 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.66 ;1794 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.67 ;1794 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.68 ;1756 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.69 ;1723 ;0 ;0 ;5.2 ;0.0 ;0 ;
317 ;0:01.70 ;1723 ;0 ;0 ;5.3 ;0.0 ;0 ;
317 ;0:01.71 ;1599 ;0 ;0 ;5.3 ;0.0 ;0 ;
317 ;0:01.72 ;1599 ;0 ;0 ;5.3 ;0.0 ;0 ;
317 ;0:01.73 ;1511 ;0 ;0 ;5.3 ;0.0 ;0 ;
317 ;0:01.74 ;1511 ;0 ;0 ;5.3 ;0.0 ;0 ;
317 ;0:01.75 ;1565 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.76 ;1565 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.77 ;1660 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.78 ;1660 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.79 ;1757 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.80 ;1781 ;0 ;0 ;5.9 ;0.0 ;0 ;
317 ;0:01.81 ;1781 ;0 ;0 ;5.7 ;0.0 ;0 ;
317 ;0:01.82 ;1650 ;0 ;0 ;5.7 ;0.0 ;0 ;
317 ;0:01.83 ;1650 ;0 ;0 ;5.7 ;0.0 ;0 ;
317 ;0:01.84 ;1515 ;0 ;0 ;5.7 ;0.0 ;0 ;
317 ;0:01.85 ;1515 ;0 ;0 ;5.7 ;0.0 ;0 ;
317 ;0:01.86 ;1517 ;0 ;0 ;5.8 ;0.0 ;0 ;
317 ;0:01.87 ;1517 ;0 ;0 ;5.8 ;0.0 ;0 ;
317 ;0:01.88 ;1604 ;0 ;0 ;5.8 ;0.0 ;0 ;
317 ;0:01.89 ;1604 ;0 ;0 ;5.8 ;0.0 ;0 ;
317 ;0:01.90 ;1696 ;0 ;0 ;5.8 ;0.0 ;0 ;
317 ;0:01.91 ;1716 ;0 ;0 ;6.1 ;0.0 ;0 ;
317 ;0:01.92 ;1716 ;0 ;0 ;6.1 ;0.0 ;0 ;
317 ;0:01.93 ;1706 ;0 ;0 ;6.1 ;0.0 ;0 ;
317 ;0:01.94 ;1706 ;0 ;0 ;6.1 ;0.0 ;0 ;
317 ;0:01.95 ;1607 ;0 ;0 ;6.1 ;0.0 ;0 ;
317 ;0:01.96 ;1607 ;0 ;0 ;6.0 ;0.0 ;0 ;
317 ;0:01.97 ;1510 ;0 ;0 ;6.0 ;0.0 ;0 ;
317 ;0:01.98 ;1510 ;0 ;0 ;6.0 ;0.0 ;0 ;
317 ;0:01.99 ;1564 ;0 ;0 ;6.0 ;0.0 ;0 ;
317 ;0:02.00 ;1564 ;0 ;0 ;6.0 ;0.0 ;0 ;
317 ;0:02.01 ;1638 ;0 ;0 ;6.4 ;0.0 ;0 ;
317 ;0:02.02 ;1638 ;0 ;0 ;6.4 ;0.0 ;0 ;
317 ;0:02.03 ;1715 ;0 ;0 ;6.4 ;0.0 ;0 ;
317 ;0:02.04 ;1640 ;0 ;0 ;6.4 ;0.0 ;0 ;
317 ;0:02.05 ;1640 ;0 ;0 ;6.4 ;0.0 ;0 ;
317 ;0:02.06 ;1537 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.07 ;1537 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.08 ;1598 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.09 ;1598 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.10 ;1576 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.11 ;1576 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.12 ;1593 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.13 ;1593 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.14 ;1651 ;0 ;0 ;6.3 ;0.0 ;0 ;
317 ;0:02.15 ;1651 ;0 ;0 ;6.7 ;0.0 ;0 ;
317 ;0:02.16 ;1610 ;0 ;0 ;6.7 ;0.0 ;0 ;
317 ;0:02.17 ;1633 ;0 ;0 ;6.7 ;0.0 ;0 ;
317 ;0:02.18 ;1633 ;0 ;0 ;6.7 ;0.0 ;0 ;
317 ;0:02.19 ;1533 ;0 ;0 ;6.7 ;0.0 ;0 ;
317 ;0:02.20 ;1533 ;0 ;0 ;6.5 ;0.0 ;0 ;
317 ;0:02.21 ;1467 ;0 ;0 ;6.5 ;0.0 ;0 ;
317 ;0:02.22 ;1467 ;0 ;0 ;6.5 ;0.0 ;0 ;
317 ;0:02.23 ;1540 ;0 ;0 ;6.5 ;0.0 ;0 ;
317 ;0:02.24 ;1540 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.25 ;1565 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.26 ;1565 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.27 ;1634 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.28 ;1634 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.29 ;1588 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.30 ;1588 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.31 ;1543 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.32 ;1543 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.33 ;1560 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.34 ;1560 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.35 ;1440 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.36 ;1440 ;0 ;0 ;6.8 ;0.0 ;0 ;
317 ;0:02.37 ;1422 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.38 ;1422 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.39 ;1525 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.40 ;1525 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.41 ;1558 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.42 ;1558 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.43 ;1601 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.44 ;1601 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.45 ;1578 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.46 ;1530 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.47 ;1530 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.48 ;1597 ;0 ;0 ;7.0 ;0.0 ;0 ;
317 ;0:02.49 ;1597 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.50 ;1479 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.51 ;1479 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.52 ;1451 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.53 ;1451 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.54 ;1552 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.55 ;1552 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.56 ;1514 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.57 ;1514 ;0 ;0 ;7.2 ;0.0 ;0 ;
317 ;0:02.58 ;1545 ;0 ;0 ;7.4 ;0.0 ;0 ;
317 ;0:02.59 ;1545 ;0 ;0 ;7.4 ;0.0 ;0 ;
317 ;0:02.60 ;1532 ;0 ;0 ;7.4 ;0.0 ;0 ;
317 ;0:02.61 ;1532 ;0 ;0 ;7.4 ;0.0 ;0 ;
317 ;0:02.62 ;1514 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.63 ;1514 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.64 ;1564 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.65 ;1564 ;0 ;0 ;7.3 ;0.0 ;0 ;
317 ;0:02.66 ;1470 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.67 ;1470 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.68 ;1442 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.69 ;1442 ;0 ;0 ;7.5 ;0.0 ;0 ;
317 ;0:02.70 ;1537 ;0 ;0 ;7.5 ;0.0 ;0 ;
317 ;0:02.71 ;1537 ;0 ;0 ;7.5 ;0.0 ;0 ;
317 ;0:02.72 ;1571 ;0 ;0 ;7.5 ;0.0 ;0 ;
317 ;0:02.73 ;1571 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.74 ;1625 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.75 ;1625 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.76 ;1593 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.77 ;1593 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:02.78 ;1505 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:02.79 ;1505 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:02.80 ;1564 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:02.81 ;1564 ;0 ;0 ;7.6 ;0.0 ;0 ;
317 ;0:02.82 ;1458 ;0 ;0 ;7.6 ;0.0 ;0 ;
317 ;0:02.83 ;1458 ;0 ;0 ;7.6 ;0.0 ;0 ;
317 ;0:02.84 ;1435 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.85 ;1435 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.86 ;1528 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.87 ;1528 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.88 ;1465 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.89 ;1465 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.90 ;1497 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.91 ;1497 ;0 ;0 ;7.9 ;0.0 ;0 ;
317 ;0:02.92 ;1486 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.93 ;1486 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.94 ;1458 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.95 ;1458 ;0 ;0 ;7.8 ;0.0 ;0 ;
317 ;0:02.96 ;1495 ;0 ;0 ;8.3 ;0.0 ;0 ;
317 ;0:02.97 ;1495 ;0 ;0 ;8.3 ;0.0 ;0 ;
317 ;0:02.98 ;1422 ;0 ;0 ;8.3 ;0.0 ;0 ;
317 ;0:02.99 ;1422 ;0 ;0 ;8.0 ;0.0 ;0 ;
317 ;0:03.00 ;1432 ;0 ;0 ;8.0 ;0.0 ;0 ;
317 ;0:03.01 ;1432 ;0 ;0 ;8.0 ;0.0 ;0 ;
317 ;0:03.02 ;1489 ;0 ;0 ;8.0 ;0.0 ;0 ;
317 ;0:03.03 ;1489 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.04 ;1505 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.05 ;1505 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.06 ;1541 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.07 ;1541 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.08 ;1546 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.09 ;1546 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.10 ;1583 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.11 ;1583 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.12 ;1590 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.13 ;1590 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.14 ;1529 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.15 ;1529 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.16 ;1530 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.17 ;1530 ;0 ;0 ;8.6 ;0.0 ;0 ;
317 ;0:03.18 ;1579 ;0 ;0 ;8.6 ;0.0 ;0 ;
317 ;0:03.19 ;1579 ;0 ;0 ;8.6 ;0.0 ;0 ;
317 ;0:03.20 ;1668 ;0 ;0 ;8.6 ;0.0 ;0 ;
317 ;0:03.21 ;1668 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.22 ;1617 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.23 ;1577 ;0 ;0 ;8.1 ;0.0 ;0 ;
317 ;0:03.24 ;1577 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.25 ;1605 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.26 ;1605 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.27 ;1555 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.28 ;1555 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.29 ;1559 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.30 ;1559 ;0 ;0 ;8.2 ;0.0 ;0 ;
317 ;0:03.31 ;1621 ;0 ;0 ;8.5 ;0.0 ;0 ;
317 ;0:03.32 ;1621 ;0 ;0 ;8.5 ;0.0 ;0 ;
