speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;hp;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
52.0134446863597;0.142938969161438;2.25;-10.1297396717261;-12.4765213203525;2;15.75;9877.39394377793;52.8388980420192;73.2926927500893;323.616065101373;168.843164400717;0;0;75.4786787504695;-20.6076252183697;1;68.9096780621748;1.5;1.4;-3.74179772248803;-6.21698570044678;-1.10196285868272;1.57691369638132;1.6890752894243;0;3050.79606510137;
51.2242891956204;0.160792614902296;2.5;-10.7635177054124;-12.6711904156215;2;15.75;9727.53269709585;53.8629347992674;73.5795729563023;313.870660261118;163.758605353627;0;0;77.1292409382416;-18.8101669578263;1;65.2458848389407;1.5;1.4;-4.4796100118223;-6.64896998564426;-2.53378437200055;1.76137688528585;1.86932345839112;0;3041.05066026112;
50.4098721943567;0.178935957600175;2.75;-10.4097246590588;-12.3231694834535;2;15.75;9572.87426975078;55.059546007493;74.0183725198997;303.969516217393;158.592791069944;100;0;75.2134890099489;-18.8359248371987;1;65.2988906640449;1.5;1.4;-5.19152921960416;-6.79863050842879;-0.863810685718227;1.94817340802104;2.04720764338357;0;3031.14951621739;
49.6049716409323;0.197373052600097;3;-10.7439357189431;-11.9074563104443;2;15.75;9420.02302331482;56.4169564779276;74.6321870642915;294.339976545015;153.56868341479;0;0;72.8270864177176;-17.6718496743973;1;62.886567823983;1.5;1.4;-5.94844505760631;-7.11901601301414;-1.81973849916203;2.13719729465988;2.22278647166066;0;3021.51997654502;
48.8146315894012;0.216106448192647;3.25;-11.1379817626024;-11.4484588356765;2;15.75;9269.93682760924;57.6319399669728;75.0247512345208;285.035446547078;148.714146024562;0;0;70.1265699162468;-16.507774511596;1;60.4357705932289;1.5;1.4;-6.75853212177384;-7.40225588072434;-1.58331197567477;2.32855666795822;2.39588234742867;0;3012.21544654708;
48.0425449595437;0.235146808094826;3.5;-11.5523270550601;-11.2995482666552;2;15.75;9123.31697099693;58.3210872207735;74.7210431164268;276.090110167565;144.047014000469;0;0;69.4621079778655;-15.4162070069176;1;58.0965494021596;1.5;1.4;-7.64003492440825;-7.70214189247068;-1.64933803117323;2.52237743619537;2.56628467875852;0;3003.27011016757;
47.2680140829187;0.254505074980553;3.75;-11.6229902001305;-11.1386351242654;2;15.75;8976.23295000629;58.6932588700423;73.9855470674798;267.259746455182;139.439867715747;0;0;68.7093817169157;-14.8324140138351;1;56.8268423577715;1.5;1.4;-8.55536292610783;-7.99434567317047;-1.58069462212457;2.71882910957293;2.73371251956731;0;2994.43974645518;
46.491765265597;0.274185769337672;4;-11.7050759454609;-10.7504028648474;2;15.75;8828.82269072982;58.9328317912975;73.067568553335;258.553792464027;134.897630850796;0;0;66.4252128161953;-14.2486210207527;1;55.5426766374679;1.5;1.4;-9.49862864853981;-8.19750225092498;-1.08098356121792;2.91796255083648;2.89800729160563;0;2985.73379246403;
45.7300938508007;0.294199185920953;4.25;-12.0085298759681;-10.552100873944;1;18.9;10421.0168299524;49.7755938002314;72.8435491499497;250.151450174903;130.513800091254;0;0;65.3929941898967;-13.4372173157995;1;53.7314097875186;1.5;1.4;-10.5073408482507;-8.47918671317412;-1.47390765514698;3.11980651922191;3.05902778895326;0;2977.3314501749;
44.9698329245722;0.314555255451584;4.5;-12.1201886611587;-10.3296449396596;1;18.9;10247.7678544915;50.6871728420055;72.9443901732167;241.903074241625;126.210299604326;0;0;64.1869793858787;-12.874434631599;1;52.4552575705496;1.5;1.4;-11.5589453479158;-8.76065866704182;-1.44800419539359;3.32448592800767;3.21649463594567;0;2969.08307424163;
44.2128574303458;0.335263145682058;4.75;-12.2511212089367;-10.0761764212031;1;18.9;10075.2675663676;51.598619012296;73.0061115215794;233.827726570847;121.997074732616;0;0;62.7589887467199;-12.3116519473986;1;51.161176701912;1.5;1.4;-12.6572617849806;-8.92114594501828;-0.811583809961649;3.53205227962535;3.37020177498064;0;2961.00772657085;
43.4616945513624;0.356343356900227;5;-12.4054418633432;-10.1151366999509;1;18.9;9904.09186247644;52.6614215571988;73.2439553214331;225.949898240178;117.886903429658;0;0;63.2960965609803;-11.7488692631981;1;49.8475474446087;1.5;1.4;-13.8199671226353;-9.18995499358253;-1.33535748044757;3.7425573610282;3.51992379093242;0;2953.12989824018;
42.6940693660742;0.377804931808946;5.25;-12.3029162462522;-9.81931552071099;1;18.9;9729.16471272943;53.8504607944247;73.5748746101996;218.038879882017;113.759415590617;0;0;61.5649287182547;-11.431995206667;1;49.0986355930281;1.5;1.4;-14.9998843064048;-9.322338266389;-0.645951845062471;3.95608580467769;3.66536296480827;0;2945.21887988202;
41.9354126539139;0.399654470912753;5.5;-12.4901446096566;-9.46641427043748;1;18.9;9556.28130708034;55.2080093577022;74.0893124141289;210.358798414632;109.752416564156;0;0;59.4285111606924;-10.8639904133341;1;47.7381168696833;1.5;1.4;-16.2395412246758;-9.76548404747008;-2.12389457995635;4.17259134941133;3.8063922363374;0;2937.53879841463;
41.1908002143247;0.421863359475942;5.75;-12.7153268798022;-8.33606465184426;1;18.9;9386.59832348388;56.687537381321;74.7240453366495;202.954786279335;105.889453710957;0;0;51.9714496468537;-10.2959856200011;1;46.3524485707466;1.5;1.4;-17.5206439087514;-10.1474690349298;-1.80114255751052;4.39212298227532;3.9427204760027;0;2930.13478627934;
40.5243151830547;0.444408914914643;6;-13.4771526874616;-7.4557561225862;1;18.9;9234.71908723221;57.8134320075494;74.9750892212871;196.440128033741;102.490501582821;0;0;46.162855064492;-9.40217258437936;1;44.1147234414404;1.5;1.4;-18.9434627113356;-10.8274469778847;-3.15836635147959;4.61467214768123;4.07412086644309;0;2923.62012803374;
39.9191761962576;0.467239889878366;6.25;-13.9656475805746;-6.07174932163997;1;18.9;9096.81944533671;58.4207470161882;74.6313386530445;190.617153580473;99.4524279550296;0;0;36.8677757653;-8.80434516875872;1;42.5738182829708;1.5;1.4;-20.4589213267939;-11.7873712088518;-4.40292324616119;4.84043642749594;4.19996649167778;0;2917.79715358047;
39.4201299519634;0.490102474519257;6.5;-14.6107391891725;-0.662193568834994;1;18.9;8983.09631746207;58.677748435114;74.0225510038871;185.880975438056;96.9813784894207;0;0;0;-8.20651775313807;1;40.9925067451172;1.5;1.4;-22.0798926453694;-12.0509767954296;-1.20741871088499;5.06946696373973;4.3198062976882;0;2913.06097543806;
39.3656279085053;0.512965059160147;6.75;-15.7151834613717;0;1;18.9;8970.67634049905;58.7058161796632;73.9555666319265;185.367334840895;96.7133920909016;0;3.65013982177401;0;-7.60869033751743;1;39.3656279085053;1.5;1.4;-23.9278912220393;-12.7271434128003;-3.09711275883053;5.30180768893795;4.43312523254523;0;2912.5473348409;
39.1909944761753;0.536161278394901;7;-15.0938407119025;-4.68907973361383;1;18.9;8930.88070956681;58.7957498088886;73.7402783263683;183.726333137836;95.8572172893058;100;0;27.5762307820231;-7.85177423653431;1;40.0330044339927;1.5;1.4;-25.674398120214;-12.6828993135296;0.199740793714075;5.53768440776395;4.53889381952383;0;2910.90633313784;
38.7994263587388;0.559595034838691;7.25;-15.0783836167263;-4.66198240045489;1;18.9;8841.64979840376;58.9158234717298;73.1526077182768;180.073352027526;93.951314101318;88.8294098521145;0;27.4747118453389;-7.70354847306862;1;39.6270483691777;1.5;1.4;-27.4542394209748;-12.7443597613896;-0.2746517855506;5.77667103916725;4.63742263871677;0;2907.25335202753;
38.4061344223158;0.583272099693933;7.5;-15.0640994684446;-4.63019724900321;1;18.9;8752.02606174754;59.0346615755834;72.5571525685146;176.441213000368;92.0562850436701;0;0;27.3402755233933;-7.55532270960293;1;39.2179816066215;1.5;1.4;-29.2687688713738;-12.8441966253517;-0.441561993006234;6.01859042177175;4.7284766352428;0;2903.62121300037;
38.0114682923099;0.607198122422319;7.75;-15.0513779388682;-4.59194828282986;1;18.9;8662.08917256417;59.2386377512967;72.0596691876901;172.833582034038;90.1740428003675;0;0;27.1605102046387;-7.40709694613723;1;38.8057013996091;1.5;1.4;-31.1194240686541;-12.9603609515087;-0.508429667851595;6.26325075899213;4.81181766886977;0;2900.01358203404;
37.6159468799726;0.631378450642709;8;-15.0407643153548;-4.54465430684947;1;18.9;8571.95738083813;59.4457611723775;71.5591949768737;169.255518098773;88.3072268341424;0;0;26.9173731436631;-7.25887118267154;1;38.3900998210658;1.5;1.4;-33.0077334417548;-13.0860299508078;-0.544245169577022;6.51044465173053;4.88720483616673;0;2896.43551809877;
37.2203384419365;0.655817846884423;8.25;-15.033033025229;-4.48446542174604;1;18.9;8481.8057576139;59.6164624707903;71.0099285156269;165.714104848414;86.4595329643897;0;0;26.5839516283777;-7.11064541920585;1;37.9710633892216;1.5;1.4;-34.9353239661751;-13.2196639896776;-0.572605136710253;6.75994806492298;4.95439485282931;0;2892.89410484841;
36.8257869833889;0.680520034141188;8.5;-15.0293042133054;-4.40543937509518;1;18.9;8391.89499987041;59.7782983785465;70.4479144179393;162.219445636755;84.6362325061329;0;0;26.1187122700708;-6.96241965574016;1;37.5484726578676;1.5;1.4;-36.9039297056548;-13.3618288864963;-0.602678338833455;7.01151922336255;5.01314250476747;0;2889.39944563676;
36.434020625178;0.705486941717821;8.75;-15.0312366125865;-4.29796001509337;1;18.9;8302.61891341309;59.8941160042209;69.8335008943142;158.786303747555;82.8450280422024;0;0;25.4544698851015;-6.81419389227447;1;37.1222017670264;1.5;1.4;-38.9154012881823;-13.514418754;-0.640014127087529;7.26489743197733;5.06320117779656;0;2885.96630374755;
36.0477162515043;0.730717382729579;9;-15.0413659397742;-4.14535085733773;1;18.9;8214.5875091332;60.0143295885292;69.2317437310275;155.436980556828;81.0975550731277;0;0;24.4747957499931;-6.66596812880878;1;36.6921179492644;1.5;1.4;-40.9717164403694;-13.6811231499557;-0.691911945325026;7.51980181550338;5.10432347722257;0;2882.61698055683;
35.6711957424996;0.756204505590031;9.25;-15.0637515524431;-3.91533296120748;1;18.9;8128.78566114307;60.2060655616915;68.7274879338249;152.206841870566;79.4122653237735;0;0;22.9545880112592;-6.51774236534308;1;36.2580809861791;1.5;1.4;-43.0749917236826;-13.8976536099679;-0.889665611633316;7.7759299722769;5.1362619502931;0;2879.38684187057;
35.3119496825008;0.781929897066268;9.5;-15.1053891604732;-3.53152311570903;1;18.9;8046.92033085192;60.3890048472583;68.2420595313676;149.156517016914;77.8207914870855;0;0;20.3620599435067;-6.36951660187739;1;35.8199426087793;1.5;1.4;-45.2274956390289;-14.4527308082777;-2.25953989206372;8.03295653668938;5.158769926439;0;2876.33651701691;
34.9848903497284;0.807695180202293;9.75;-15.1801313009963;-0.583969660270433;1;18.9;7972.38974225672;60.4;67.6223113647977;146.406336575637;76.3859147351148;0;0;0;-6.2212908384117;1;35.3775458345204;1.5;1.4;-47.4316632934459;-14.2414144646459;0.858868720404667;8.29053164472157;5.17160249250449;0;2873.58633657564;
34.9307242326255;0.833460463338318;10;-15.5025179889149;0;1;18.9;7960.04631650769;60.4;67.5176136510263;145.953333945559;76.1495655368136;0;3.12866467133919;0;-6.07306507494601;1;34.9307242326255;1.5;1.4;-49.8301762926774;-14.1119729978052;0.526098573740965;8.54827929692249;5.17451762281496;0;2873.13333394556;
34.8765581155225;0.859225746474343;10.25;-13.9490103194672;-0.583969660270433;1;18.9;7947.70289075867;60.4;67.4129159372549;145.50103323003;75.9135825547983;100;98.537003034264;0;-6.72850904680453;1;36.8740570916844;1.4;1.5;-51.9965497969797;-13.062467352332;4.26558379391492;8.80576651308886;5.1666483180319;0;2872.68103323003;
35.1066024330877;0.885031045180107;10.5;-12.752854471993;2.4762821020703;1;18.9;8000.12560637353;60.4;67.8575687091969;147.426800944997;76.9183309278248;81.7880700927782;98.5176396506428;0;-7.45701809360905;1;38.9449192396793;1.4;1.5;-53.9442342010953;-12.3020875761789;3.08567573135289;9.06261799861196;5.14906183519412;0;2874.606800945;
35.4212565996041;0.910667248561376;10.75;-11.8270456703097;3.40939466907555;1;18.9;8071.82929400601;60.3333423597631;68.3902048548108;150.081363884464;78.3033202875466;76.2106225349503;98.4892810763851;0;-8.18552714041358;1;40.9361894199988;1.4;1.5;-55.6457466607482;-11.4901837785982;3.31649603488065;9.31857486814354;5.12277116637772;0;2877.26136388446;
35.7835013892923;0.936075720377423;11;-12.0431991182512;3.96023631093164;1;18.9;8154.37797764135;60.1488760276171;68.8783770372616;153.166753417077;79.9130887393443;72.8702323378304;98.453495181985;0;-8.203870550502;1;40.9854074568726;1.4;1.5;-57.3630196363589;-11.2356332128528;1.04911751888977;9.57350424985927;5.08890985471327;0;2880.34675341708;
36.1319534057263;0.961226976265124;11.25;-11.9811512701904;3.84840531301394;1;18.9;8233.78355112511;59.9834159336755;69.3577811822027;156.164286968804;81.4770192880714;73.4189199727746;98.4188800628236;0;-8.407741101004;1;41.529573900408;1.4;1.5;-59.0390820818269;-11.0492246877984;0.776130431938052;9.82716242841916;5.04744733983189;0;2883.3442869688;
36.4806094727105;0.986135676602853;11.5;-11.924350485635;3.88815579225256;1;18.9;8313.23562384033;59.8803429744774;69.9067190787257;159.192649275002;83.0570344043488;73.0716648765496;98.3854443534383;0;-8.611611651506;1;42.0686632052963;1.4;1.5;-60.675924083116;-10.8890250804004;0.67350216709541;10.0793553069832;4.99861130373073;0;2886.372649275;
36.8291624694398;1.01080631706113;11.75;-11.8722384558551;3.92451412167398;1;18.9;8392.66420880884;59.7773004858696;70.4531956288247;162.24918537166;84.6517488895619;72.770909034244;98.3516079435178;0;-8.81548220200801;1;42.6028788053789;1.4;1.5;-62.2753940094787;-10.7421672004445;0.623369354856765;10.3299046935734;4.94262399621083;0;2889.42918537166;
37.1773543082544;1.03524347337026;12;-11.8243312163286;3.95790549451724;1;18.9;8472.01049277181;59.6350097178285;70.9499886183215;165.331573981187;86.2599516423585;72.4866396057563;98.3162841794737;0;-9.01935275251001;1;43.1324124349219;1.4;1.5;-63.8392116529848;-10.603996680395;0.592097658225849;10.5786470287846;4.8797021773887;0;2892.51157398119;
37.524967759042;1.05945175867581;12.25;-11.7802072358232;3.98868778464461;1;18.9;8551.2249731268;59.4850178023634;71.4332614120699;168.437774688807;87.8805780985082;72.1985144389756;98.2803257594551;0;-9.22322330301201;1;43.6574450552284;1.4;1.5;-65.3689798821734;-10.4726367954002;0.568234173365784;10.8254322286778;4.8100570995728;0;2895.61777468881;
37.8718198263737;1.08343578994212;12.5;-11.7394977399639;4.01716439622775;1;18.9;8630.26594870319;59.3122174596458;71.8841084635766;171.565985187871;89.5126879241064;71.9190251368728;98.2432849814969;0;-9.42709385351401;1;44.1781476892866;1.4;1.5;-66.8661950066607;-10.3471711912681;0.547811466503244;11.0701226309745;4.73389452110783;0;2898.74598518787;
38.2177563417146;1.10720016155474;12.75;-11.7018787883362;4.04359425319537;1;18.9;8709.09828743016;59.1299461562308;72.3178033789126;174.714606356746;91.155446794824;71.6393589948892;98.2055307643165;0;-9.63096440401601;1;44.6946821753601;1.4;1.5;-68.332256019832;-10.2841811187191;0.277571192700652;11.3125920340507;4.65141474605996;0;2901.89460635675;
38.5626475162793;1.13074942467612;13;-11.6670647410134;4.06819965244462;1;18.9;8787.69241291712;58.9873691762425;72.7944761826761;177.882213495346;92.808111388876;71.3643186075096;98.1685807087495;0;-9.83483495451801;1;45.2072018489301;1.4;1.5;-69.768472862021;-10.0702224872525;0.95143934557223;11.5527248194214;4.56281268466301;0;2905.06221349535;
38.9063842603893;1.15408807121537;13.25;-11.6348028356447;4.09117250046603;1;18.9;8866.02346570549;58.8835047968546;73.3140276317841;181.067532455327;94.470016933214;71.1167547518719;98.1324973869155;0;-10.03870550502;1;45.7158521611376;1.4;1.5;-71.2000812888491;-9.86464527227728;0.922418340506047;11.7904151494617;4.46827793030951;0;2908.24753245533;
39.2488751195166;1.17722052150878;13.5;-11.1969914145694;4.11267931199866;1;18.9;8944.07060505129;58.7659421354773;73.8117450230598;184.26941969402;96.1405667968802;70.8958811316211;98.0956715674775;0;-10.6156864336244;1;47.1356075185232;1.4;1.5;-72.5549756571091;-9.58398461554386;1.27054051222632;12.0255198214991;4.36789819428674;0;2911.44941969402;
39.6061282574573;1.200151114991;13.75;-10.7767282584834;4.32771104848454;1;18.9;9025.48178638802;58.5819620646598;74.2504103531695;187.639219852307;97.8987234012035;69.4831281481702;98.0547564138621;0;-11.2313728672487;1;48.6208187083879;1.4;1.5;-73.8345394836314;-9.02331336601799;2.56048130627369;12.2580416466246;4.26205281108394;0;2914.81921985231;
39.9757702179642;1.22287487112666;14;-10.40825961411;4.51854533863414;1;18.9;9109.71614427206;58.3830656716716;74.6889392235236;191.15801836596;99.7346182778923;68.1749737520298;98.0115260285592;0;-11.8470593008731;1;50.0782239922124;1.4;1.5;-75.0787263694947;-8.56538205968717;2.11032251773478;12.4880048108812;4.15110756633005;0;2918.33801836596;
40.3546770413437;1.2453885086399;14.25;-9.50885583559485;4.67502842760441;1;18.9;9196.06178782802;57.9895918529356;74.8887330680136;194.798941000136;101.634230087027;67.0598408403445;97.9599029579253;0;-13.21461416758;1;53.2286871993219;1.4;1.5;-76.1844641333932;-7.93837348894492;2.9164626972176;12.7153663901038;4.03526568163681;0;2921.97894100014;
40.7570595182479;1.26769075625987;14.5;-8.88295740742963;5.01173299461862;1;18.9;9287.75708540553;57.4876807371934;74.9808202354909;198.703046982955;103.671154947629;64.7038587057956;97.9008473309399;0;-14.4292283351599;1;55.9415762419442;1.4;1.5;-77.1944058502091;-7.30951921593829;2.95277259033909;12.9403264023992;3.91512393946191;0;2925.88304698296;
41.1719510310626;1.28977282034001;14.75;-8.36092752069081;5.21906113623669;1;18.9;9382.3029538604;56.7223094211301;74.7356657467918;202.769081867369;105.79256445254;63.0505135921517;97.8289885359823;0;-15.6438425027399;1;58.5879754179191;1.4;1.5;-78.1303386451298;-6.82407387143468;2.30212707543581;13.1630197565931;3.79109928805715;0;2929.94908186737;
41.5950747084952;1.31163236251524;15;-7.79459347690094;5.37679855781989;1;18.9;9478.72477573687;55.9019362170912;74.4117150646549;206.958208772763;107.978195881442;61.5009191240859;97.7516180339315;0;-17.1271596536253;1;61.7449836481314;1.4;1.5;-78.9753586593372;-6.35443843791278;2.24982331284402;13.3835495137002;3.66351611806675;0;2934.13820877276;
42.0260356077309;1.3332695396644;15.25;-7.46562555579982;5.5326700000464;1;18.9;9576.93255109459;55.0232350691536;74.0009168446267;211.268956799634;110.227281808505;59.879919219895;97.6681325858727;0;-18.2543193072506;1;64.0980432373557;1.4;1.5;-79.7671044262172;-6.06482272291294;1.40168408034567;13.6020771554502;3.53275226120833;0;2938.44895679963;
42.4591532703;1.3546848358489;15.5;-7.17712884135308;5.61796861403201;1;18.9;9675.63181171075;54.2596294646312;73.7260061555029;215.646045157377;112.51098008211;58.6259202200673;97.5863240627968;0;-19.381478960876;1;66.4179151939038;1.4;1.5;-80.5118994250933;-5.63451263399349;2.10419537273427;13.8186860815568;3.39903738348213;0;2942.82604515738;
42.8932929432281;1.37588167871269;15.75;-6.92208524339472;5.68926015851097;1;18.9;9774.56396900952;53.5333342352604;73.4828915574406;220.078499664374;114.823565042282;57.5136742657193;97.5032928221844;0;-20.5086386145013;1;68.709617011618;1.4;1.5;-81.2420938315992;-5.2541017509108;1.87936169444039;14.0334526444772;3.26257275965603;0;2947.25849966437;
43.3276036300815;1.39686398009932;16;-6.13530855633421;5.74969614801733;1;18.9;9873.53509712252;52.8649577856661;73.3001924368413;224.557817609784;117.160600492061;56.4722567991399;97.4202680892112;0;-23.6095619180858;1;74.9032265312754;1.4;1.5;-81.876884936581;-4.90283961015;1.7531006101509;14.2463675560604;3.1234443937203;0;2951.73781760978;
43.7697789724335;1.41763595742084;16.25;-5.43087196261699;5.91308579272322;1;18.9;9974.29843033312;52.2090839387933;73.1295636466955;229.164608128686;119.564143371488;54.7501971583472;97.3342724514065;0;-27.2191238361716;1;81.9824701493379;1.4;1.5;-82.4235720813506;-3.95547777645456;4.77602578217252;14.4576403544306;2.98202435756351;0;2956.34460812869;
44.2168981799238;1.43819809004132;16.5;-4.89346554286256;6.04021879203083;1;18.9;10076.1883761848;51.5938664454977;73.0060588255852;233.870469000008;122.019375130439;53.243244365344;97.2470926321735;0;-30.8286857542575;1;89.0063366091385;1.4;1.5;-82.9679104802441;-3.40732863381458;2.79163864205188;14.6674760532361;2.8386483266953;0;2961.05046900001;
44.6657943107968;1.4585522993379;16.75;-3.04592954737117;6.12617114573189;1;18.9;10178.4832490095;51.0658929083382;72.9925518710151;238.643144462696;124.509466676189;52.021624354371;97.1618697710384;0;-50.538839814061;1;92.8313701198753;1.4;1.5;-83.2826490245193;-2.47825118149409;4.77998245358115;14.8757750012274;2.69340041827274;0;2965.8231444627;
45.1259441022606;1.47870194659902;17;-2.27462527086142;6.34350491903766;1;18.9;10283.3426166021;50.4881531938346;72.9102087075965;243.585505291324;127.088089717213;49.9286397560665;97.069941822631;0;-69.0776796281219;1;92.8313701198753;1.4;1.5;-83.5068378612718;-1.7938240973547;3.55703679173884;15.0831388220857;2.5471050883864;0;2970.76550529132;
